Derivatives: Call Options - Weekly
"Traded positions for the week ending Friday, September 18, 2015"
"Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:11 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Nov,2015,6.25,.01,.01,1000,8599,15.80,.10,1.38,
Dec,2015,5.01,.70,.65,200,17595,22.40,.90,4.61,
Dec,2015,5.31,.45,.44,210,1758,20.30,.79,7.81,
Dec,2015,5.50,.31,.30,200,3451,19.00,.69,11.36,
Dec,2015,5.75,.17,.14,4000,4302,17.60,.50,11.71,
Dec,2015,5.76,.16,.13,556,3161,17.50,.49,11.36,
Dec,2015,6.00,.07,.06,120,25645,16.60,.30,5.32,
Dec,2015,6.01,.07,.06,660,14096,16.60,.30,4.97,
Dec,2015,6.25,.03,.03,1000,38568,16.10,.15,1.77,
Dec,2015,6.50,.01,.01,200,32579,15.90,.06,.64,
Dec,2015,6.51,.01,.03,500,4270,15.90,.06,.57,
Jan,2016,5.75,.22,.24,350,650,17.70,.53,10.44,
Jan,2016,6.25,.06,.07,350,6450,16.60,.23,2.67,
Feb,2016,4.50,1.22,1.12,660,220,23.10,.96,2.61,
Feb,2016,4.80,.94,.87,750,750,21.00,.92,3.41,
Feb,2016,5.00,.76,.68,200,200,20.10,.88,4.41,
Mar,2016,5.31,.42,.52,10,660,18.90,.77,2.92,
Mar,2016,5.50,.39,.32,999,1089,18.40,.69,8.08,
Mar,2016,5.75,.25,.20,999,1299,17.90,.56,8.59,
Mar,2016,5.76,.20,.16,71,2200,17.90,.56,6.70,
Mar,2016,6.00,.15,.13,5198,7769,17.60,.43,5.15,
Mar,2016,6.01,.12,.09,1345,3477,17.60,.42,3.95,
Jun,2016,7.00,.02,.02,330,1578,16.30,.13,.46,
Jun,2018,5.50,.57,.50,120,120,19.80,.79,2.67,

Westpac Banking Last Sale Price $31.75,
Sep,2015,0.11,31.64,36.87,33,5215,62.80,1.00,-,
Sep,2015,22.87,8.89,8.00,53,211,62.80,1.00,1.64,
Sep,2015,23.87,7.89,6.45,20,383,62.80,1.00,1.64,
Sep,2015,29.91,1.91,.95,50,130,35.40,.91,11.50,
Sep,2015,30.01,1.82,1.74,171,1582,35.00,.90,13.14,
Sep,2015,30.50,1.38,.90,320,471,32.80,.84,20.53,
Sep,2015,30.51,1.37,1.28,1000,1178,32.80,.84,21.35,
Sep,2015,30.91,1.03,.41,320,715,31.20,.76,32.02,
Sep,2015,30.92,1.03,.65,410,915,31.20,.76,32.85,
Sep,2015,31.41,.68,.57,3401,2781,29.70,.63,55.02,
Sep,2015,31.42,.67,.38,20,369,29.70,.62,55.84,
Sep,2015,31.90,.41,.36,280,2175,28.80,.47,66.51,
Sep,2015,32.40,.22,.07,110,3062,28.50,.31,35.31,
Sep,2015,32.90,.11,.06,295,10111,28.90,.18,18.07,
Sep,2015,32.91,.11,.09,70,705,28.90,.18,18.07,
Sep,2015,33.40,.06,.06,10,490,30.00,.10,9.03,
Sep,2015,33.90,.03,.01,940,5948,31.60,.06,4.93,
Sep,2015,33.91,.03,.01,85,117,31.60,.06,4.93,
Sep,2015,34.40,.02,.01,1000,9453,33.60,.03,3.28,
Sep,2015,34.90,.01,.01,92,3743,35.80,.02,1.64,
Sep,2015,35.89,.01,.01,28,7466,40.10,-,.82,
Sep,2015,36.90,.00,.04,25,264,43.70,-,.33,
Oct,2015,30.50,2.01,1.55,120,1550,29.90,.70,20.80,
Oct,2015,31.00,1.67,1.14,110,2306,28.80,.64,25.04,
Oct,2015,31.50,1.35,1.03,35,2040,27.80,.58,29.97,
Oct,2015,32.00,1.06,.98,1050,3864,26.90,.51,29.01,
Oct,2015,32.50,.81,.70,2540,4034,26.10,.44,22.31,
Oct,2015,32.51,.81,.72,85,152,26.00,.44,22.17,
Oct,2015,33.00,.60,.48,10238,9102,25.30,.37,16.56,
Oct,2015,33.01,.60,.51,50,850,25.30,.37,16.42,
Oct,2015,33.50,.44,.21,149,2100,24.60,.30,12.04,
Oct,2015,33.51,.44,.39,30,90,24.60,.30,11.91,
Oct,2015,34.00,.30,.21,100,2460,24.10,.23,8.35,
Oct,2015,34.01,.30,.20,100,447,24.00,.23,8.35,
Oct,2015,34.50,.21,.11,40,4709,23.60,.18,5.75,
Oct,2015,36.00,.06,.05,10,3986,22.80,.06,1.64,
Oct,2015,37.00,.02,.37,65,3498,22.70,.03,.55,
Nov,2015,29.00,3.33,2.77,50,-,32.10,.79,9.44,
Nov,2015,30.00,2.54,1.65,60,88,30.30,.72,12.89,
Nov,2015,31.00,1.84,1.59,40,3013,28.60,.63,17.90,
Nov,2015,31.50,1.53,.92,22,2087,27.80,.59,21.02,
Nov,2015,31.51,1.22,1.07,15,-,27.70,.58,16.09,
Nov,2015,32.00,1.25,1.00,19,2071,26.90,.53,20.45,
Nov,2015,32.50,1.00,.67,459,4118,26.20,.48,16.34,
Nov,2015,32.51,.78,.67,60,1045,26.20,.48,12.73,
Nov,2015,33.01,.60,.50,46,74,25.40,.42,9.85,
Nov,2015,33.50,.59,.46,4,177,24.80,.37,9.69,
Nov,2015,33.51,.46,.24,60,241,24.80,.37,7.47,
Dec,2015,24.85,7.11,6.40,10,10,40.30,.92,2.59,
Dec,2015,29.82,2.73,1.90,5,1607,30.00,.72,10.17,
Dec,2015,30.42,2.03,1.86,190,105,29.00,.68,8.84,
Dec,2015,31.80,1.45,.97,3286,5525,26.90,.56,18.25,
Dec,2015,32.80,.96,.72,10,597,25.50,.47,12.13,
Dec,2015,33.80,.54,.34,40,210,24.50,.37,6.76,
Dec,2015,34.79,.35,.34,105,3084,23.70,.28,4.42,
Jan,2016,31.00,2.04,1.57,110,195,26.00,.64,11.19,
Jan,2016,32.50,1.24,1.34,40,120,24.10,.52,10.67,
Jan,2016,33.00,1.02,.74,20,20,23.60,.48,8.82,
Jan,2016,34.00,.67,.47,619,663,22.50,.39,5.79,
Jan,2016,34.50,.53,.45,429,84,22.10,.34,4.58,
Feb,2016,34.50,.65,.53,9,-,21.80,.37,4.64,
Mar,2016,31.50,2.09,1.41,100,768,25.20,.62,11.25,
Mar,2016,32.50,1.59,1.06,4,218,24.30,.55,9.72,
Mar,2016,33.00,1.37,1.58,10003,1170,23.80,.51,8.35,
Jun,2016,23.93,8.05,7.35,100,100,33.30,.90,.96,
Jun,2016,32.91,1.48,.86,30,30,23.50,.56,6.06,
Jun,2016,33.40,1.45,1.20,200,200,23.10,.53,5.95,
Jun,2016,33.41,1.29,.96,10,10,23.10,.53,5.32,

Wesfarmers Last Sale Price $39.20,
Sep,2015,36.22,3.00,6.52,70,86,29.40,.98,2.66,
Sep,2015,39.19,.46,.46,310,415,22.40,.52,59.86,
Sep,2015,40.19,.11,.16,210,2206,21.30,.19,14.63,
Sep,2015,40.20,.11,.12,73,3202,21.30,.19,13.97,
Sep,2015,40.68,.04,.06,1,760,21.10,.09,5.99,
Sep,2015,41.18,.01,.94,150,3483,20.90,.04,2.00,
Sep,2015,42.16,.00,.07,175,4350,20.90,-,.13,
Sep,2015,43.66,-,.01,24,2245,20.90,-,2.00,
Sep,2015,44.15,-,.01,250,560,20.90,-,1.33,
Sep,2015,45.64,-,.01,89,184,21.00,-,1.33,
Sep,2015,46.63,-,.01,29,269,21.10,-,1.33,
Oct,2015,40.00,.77,.65,1,59,20.50,.43,17.07,
Oct,2015,40.50,.57,.52,100,540,20.10,.36,12.75,
Oct,2015,41.00,.42,.53,35,2565,19.80,.29,9.31,
Oct,2015,41.50,.30,.31,4,4058,19.60,.23,6.65,
Oct,2015,42.00,.21,.26,2086,2840,19.50,.18,4.66,
Oct,2015,42.01,.21,.25,20,110,19.50,.18,4.66,
Oct,2015,43.51,.07,.10,40,553,19.60,.07,1.55,
Oct,2015,45.00,.03,.03,250,531,20.10,.03,.55,
Oct,2015,45.50,.01,.05,45,120,20.20,.02,.33,
Nov,2015,39.50,1.36,1.75,900,904,20.90,.53,18.02,
Nov,2015,40.00,1.11,1.02,84,1020,20.50,.48,14.76,
Nov,2015,41.00,.72,.64,90,326,20.00,.36,9.64,
Dec,2015,41.67,.68,1.21,15,1530,19.50,.33,6.96,
Dec,2015,42.16,.55,.64,250,167,19.30,.29,5.63,
Dec,2015,42.66,.44,.45,250,6849,19.10,.24,4.45,
Jan,2016,42.50,.65,.82,80,180,17.90,.31,4.52,
Feb,2016,45.00,.35,.30,50,50,18.30,.19,2.02,
Mar,2016,41.13,1.32,1.35,56,206,18.80,.47,6.54,
Mar,2016,41.63,1.14,1.17,11,53,18.60,.44,5.62,
Mar,2016,42.63,.70,.71,102,542,18.30,.36,3.49,
Mar,2016,43.62,.51,.53,54,38,18.10,.30,2.53,
Mar,2016,45.10,.35,.34,50,235,17.90,.21,1.73,
Mar,2016,46.09,.23,.23,110,365,17.70,.16,1.16,
Mar,2016,47.08,.16,.20,100,1005,17.60,.12,.77,
Jun,2016,42.17,1.30,1.22,35,39,18.70,.46,4.34,

Westfield Corp Last Sale Price $9.75,
Sep,2015,9.75,.15,.22,250,2926,30.10,.52,80.22,
Sep,2015,10.50,.00,.01,1005,1765,26.30,.02,1.07,
Oct,2015,9.75,.33,.30,125,554,24.50,.55,29.41,
Oct,2015,10.00,.22,.28,77,669,23.70,.42,19.16,
Oct,2015,10.25,.13,.12,123,4816,23.10,.30,11.14,
Nov,2015,10.50,.15,.14,40,3541,23.40,.28,8.02,
Dec,2015,10.50,.21,.20,500,3109,24.00,.33,8.64,
Jan,2016,10.75,.21,.25,500,500,22.40,.31,5.91,

WorleyParsons Last Sale Price $6.50,
Oct,2015,10.25,.06,.08,8,28,87.40,.08,8.02,
Nov,2015,7.00,.32,.29,8,20,44.50,.41,25.27,

Woolworths Last Sale Price $24.82,
Sep,2015,23.50,1.38,1.32,30,30,33.30,.91,11.55,
Sep,2015,24.50,.56,.41,20,20,29.50,.65,50.42,
Sep,2015,24.51,.55,.39,170,210,29.50,.65,50.42,
Sep,2015,25.00,.29,.27,30,372,29.10,.44,60.92,
Sep,2015,25.50,.14,.10,134,1095,29.80,.25,29.41,
Sep,2015,25.51,.14,.16,350,420,29.80,.25,28.36,
Sep,2015,26.00,.07,.07,55,2730,31.60,.14,13.66,
Sep,2015,26.50,.04,.01,53,493,34.30,.07,7.35,
Sep,2015,27.50,.01,.02,2050,2890,41.80,.03,3.15,
Sep,2015,29.00,.01,.01,600,7029,55.70,.02,2.10,
Sep,2015,32.00,.01,.01,500,3817,80.40,-,1.26,
Oct,2015,25.00,.81,.85,180,435,25.90,.51,28.19,
Oct,2015,25.01,.80,.91,50,365,25.90,.51,27.84,
Oct,2015,25.50,.57,.56,616,779,25.20,.42,20.13,
Oct,2015,25.51,.57,.55,100,380,25.20,.42,19.96,
Oct,2015,26.00,.40,.42,80,2671,24.80,.33,13.83,
Oct,2015,26.01,.40,.40,100,122,24.80,.33,13.83,
Oct,2015,26.50,.27,.32,190,1122,24.50,.25,9.28,
Oct,2015,27.00,.17,.24,399,2846,24.40,.18,6.13,
Oct,2015,27.50,.12,.14,778,1869,24.40,.13,4.03,
Oct,2015,27.51,.12,.15,630,480,24.40,.13,4.03,
Oct,2015,28.00,.07,.09,220,2380,24.60,.09,2.63,
Oct,2015,28.01,.07,.61,15,697,24.60,.09,2.63,
Oct,2015,29.00,.03,.05,298,2374,25.20,.04,1.05,
Oct,2015,30.00,.01,.01,35,885,25.90,.02,.35,
Nov,2015,25.50,.88,.87,1201,2036,26.20,.47,18.38,
Nov,2015,26.00,.67,.63,49,436,25.70,.40,14.08,
Nov,2015,26.50,.51,.58,266,222,25.30,.33,10.61,
Nov,2015,27.00,.38,.56,185,2279,25.00,.27,7.88,
Nov,2015,28.00,.20,.26,250,580,24.80,.17,4.20,
Nov,2015,30.00,.06,.06,40,1148,25.40,.06,1.16,
Dec,2015,24.00,1.91,1.92,150,283,28.60,.66,17.53,
Dec,2015,25.00,1.33,1.34,203,556,27.40,.55,21.41,
Dec,2015,25.50,1.08,.94,1,200,26.90,.49,17.37,
Dec,2015,26.00,.86,.84,42,2198,26.40,.43,13.98,
Dec,2015,26.50,.69,.66,10,228,25.90,.37,11.07,
Dec,2015,28.00,.30,.31,30,261,24.90,.21,4.93,
Dec,2015,28.01,.30,1.25,100,176,24.90,.21,4.93,
Dec,2015,28.50,.23,.30,200,3083,24.70,.17,3.72,
Dec,2015,30.01,.09,.13,30,134,24.20,.08,1.45,
Feb,2016,20.00,5.38,5.08,42,42,32.60,.89,5.07,
Mar,2016,24.50,2.06,2.17,2,118,26.80,.63,13.57,
Mar,2016,29.01,.39,.39,20,373,24.20,.26,3.05,
Mar,2016,29.50,.36,.45,500,10,24.10,.23,2.86,
Mar,2016,30.00,.30,.36,500,314,24.10,.20,2.35,

Woodside Petroleum Last Sale Price $29.69,
Sep,2015,0.01,29.69,28.97,90,141,-,1.00,1.76,
Sep,2015,28.00,1.91,1.40,270,100,52.50,.82,37.76,
Sep,2015,29.00,1.12,.90,71,129,47.90,.67,75.52,
Sep,2015,29.01,1.12,1.35,30,80,47.80,.66,76.40,
Sep,2015,29.50,.80,.79,989,413,46.00,.56,107.13,
Sep,2015,30.00,.54,.48,491,488,44.50,.45,94.84,
Sep,2015,30.01,.54,.39,281,395,44.50,.44,93.96,
Sep,2015,30.50,.34,.41,350,712,43.40,.33,60.59,
Sep,2015,31.00,.20,.23,261,608,42.60,.23,36.00,
Sep,2015,31.50,.12,.35,60,428,42.00,.15,20.20,
Sep,2015,32.00,.06,.10,6,1129,41.70,.09,10.54,
Sep,2015,32.01,.06,.08,230,820,41.70,.09,10.54,
Sep,2015,32.50,.03,.03,16,1316,41.60,.05,5.27,
Sep,2015,32.51,.03,1.22,150,50,41.60,.05,5.27,
Sep,2015,33.50,.01,.09,50,478,41.40,.01,1.23,
Sep,2015,35.00,-,.01,20,3058,41.40,-,1.76,
Sep,2015,36.00,-,.01,1237,4179,41.40,-,1.76,
Sep,2015,37.00,-,.11,10,6484,41.40,-,18.44,
Sep,2015,37.01,-,.03,55,970,41.40,-,5.27,
Sep,2015,37.50,-,.01,6,262,41.40,-,2.63,
Sep,2015,38.51,-,.01,91,230,41.40,-,2.63,
Sep,2015,40.01,-,.03,20,720,41.40,-,4.39,
Sep,2015,40.51,-,.03,15,15,41.40,-,4.39,
Oct,2015,26.50,3.85,2.31,6,6,46.90,.80,19.17,
Oct,2015,27.00,3.44,2.52,194,194,45.60,.77,21.81,
Oct,2015,27.50,3.06,1.69,113,113,44.30,.74,25.32,
Oct,2015,28.00,2.67,1.45,50,50,42.90,.70,28.69,
Oct,2015,29.00,1.99,1.60,15,65,40.40,.61,38.05,
Oct,2015,29.50,1.69,.81,45,45,39.20,.57,43.76,
Oct,2015,30.00,1.41,.99,130,140,38.20,.51,41.27,
Oct,2015,30.51,1.16,.80,10,10,37.30,.46,33.81,
Oct,2015,31.00,.94,1.04,206,535,36.50,.41,27.66,
Oct,2015,31.01,.94,.63,60,144,36.50,.40,27.37,
Oct,2015,32.00,.59,.60,55,792,35.20,.30,17.42,
Oct,2015,33.00,.36,.27,20,1104,34.10,.21,10.54,
Oct,2015,33.01,.35,.32,20,38,34.10,.21,10.39,
Oct,2015,34.00,.20,.18,30,1524,33.50,.14,5.85,
Oct,2015,34.50,.16,.13,30,1151,33.30,.11,4.54,
Oct,2015,39.00,.01,.01,350,369,33.70,.01,.29,
Nov,2015,27.50,3.37,2.02,50,50,40.60,.72,20.64,
Nov,2015,30.00,1.77,1.38,32,52,36.10,.53,31.17,
Nov,2015,32.00,.91,.71,62,92,33.40,.36,15.89,
Nov,2015,32.50,.74,.54,10,895,32.90,.31,13.00,
Nov,2015,40.00,.02,.02,250,350,30.30,.02,.35,
Dec,2015,26.38,4.37,2.85,30,30,40.40,.78,14.25,
Dec,2015,31.26,1.39,1.02,3020,3095,33.40,.44,18.71,
Dec,2015,31.75,1.19,1.17,1000,120,32.90,.40,16.01,
Dec,2015,32.23,1.01,1.16,20,170,32.40,.37,13.71,
Dec,2015,32.72,.85,.52,103,123,31.90,.33,11.55,
Dec,2015,33.46,.65,.47,10,267,31.20,.27,8.78,
Dec,2015,38.38,.09,.18,20,281,29.30,.06,1.15,
Jan,2016,29.00,2.80,2.13,10,10,32.90,.63,19.50,
Jan,2016,30.00,2.23,1.23,3,13,31.80,.56,20.61,
Jan,2016,33.00,.96,.56,15,15,28.90,.34,8.92,
Jan,2016,34.00,.69,.71,58,50,28.10,.28,6.38,
Jan,2016,35.00,.48,.45,75,659,27.50,.22,4.48,
Jan,2016,36.00,.34,.34,50,532,27.10,.17,3.14,
Jan,2016,37.00,.23,.77,85,202,26.70,.12,2.13,
Mar,2016,34.50,.75,.70,350,-,27.20,.30,4.90,
Mar,2016,36.01,.44,.66,770,205,26.60,.22,2.88,
Sep,2016,31.00,2.58,1.80,4,4,28.20,.58,8.37,

XJO Last Sale Price,
Oct,2015,1.00,51.66,54.80,8,11,-,-,-,
Oct,2015,4750,4.42,3.80,21,27,28.20,-,-,
Oct,2015,4800,3.98,3.35,4,61,27.30,-,-,
Oct,2015,4825,3.76,3.30,6,4,26.90,-,-,
Oct,2015,4900,3.12,2.80,152,288,25.60,-,-,
Oct,2015,4950,2.71,2.08,411,378,24.80,-,-,
Oct,2015,5000,2.32,1.88,248,1645,23.90,-,-,
Oct,2015,5025,2.13,1.58,14,19,23.50,-,-,
Oct,2015,5050,1.95,1.64,350,318,23.10,-,-,
Oct,2015,5075,1.77,1.51,119,159,22.70,-,-,
Oct,2015,5100,1.60,1.57,2242,5433,22.20,-,-,
Oct,2015,5125,1.44,1.09,75,574,21.80,-,-,
Oct,2015,5150,1.28,1.28,505,649,21.40,-,-,
Oct,2015,5175,1.14,1.22,378,458,21.00,-,-,
Oct,2015,5200,1.00,1.06,2225,2534,20.60,-,-,
Oct,2015,5225,.87,1.00,315,958,20.20,-,-,
Oct,2015,5250,.76,.78,3609,4584,19.90,-,-,
Oct,2015,5275,.65,.65,359,350,19.60,-,-,
Oct,2015,5300,.55,.60,4398,4141,19.30,-,-,
Oct,2015,5325,.47,.55,460,506,19.00,-,-,
Oct,2015,5350,.39,.41,6601,10268,18.70,-,-,
Oct,2015,5375,.33,.35,1660,1216,18.50,-,-,
Oct,2015,5400,.27,.28,4342,4829,18.30,-,-,
Oct,2015,5425,.22,.24,668,454,18.20,-,-,
Oct,2015,5450,.18,.20,1780,2775,18.00,-,-,
Oct,2015,5475,.15,.18,736,819,17.90,-,-,
Oct,2015,5500,.12,.15,23322,18654,17.90,-,-,
Oct,2015,5525,.10,.12,253,300,17.80,-,-,
Oct,2015,5550,.08,.10,155,3324,17.80,-,-,
Oct,2015,5575,.07,.05,151,317,17.80,-,-,
Oct,2015,5600,.05,.07,771,9659,17.90,-,-,
Oct,2015,5625,.04,.05,65,410,17.90,-,-,
Oct,2015,5650,.04,.04,542,1408,18.00,-,-,
Oct,2015,5675,.03,.04,139,833,18.10,-,-,
Oct,2015,5700,.02,.04,429,1160,18.20,-,-,
Oct,2015,5750,.02,.02,12,835,18.50,-,-,
Oct,2015,5800,.01,.02,15,836,18.80,-,-,
Oct,2015,5850,.01,.05,133,248,19.10,-,-,
Oct,2015,5950,.00,.01,25,435,19.60,-,-,
Oct,2015,5975,.00,.01,25,290,19.60,-,-,
Oct,2015,6000,.00,.03,15,244,19.70,-,-,
Nov,2015,4800,4.21,3.45,2,10,25.40,-,-,
Nov,2015,5000,2.69,2.31,35,53,22.90,-,-,
Nov,2015,5025,2.54,2.15,2,13,22.80,-,-,
Nov,2015,5050,2.36,2.01,50,50,22.20,-,-,
Nov,2015,5075,2.19,1.88,51,51,21.90,-,-,
Nov,2015,5100,2.04,1.91,32,5,21.60,-,-,
Nov,2015,5150,1.74,1.80,38,35,21.00,-,-,
Nov,2015,5200,1.46,1.10,79,454,20.40,-,-,
Nov,2015,5225,1.33,1.42,31,366,20.10,-,-,
Nov,2015,5250,1.21,1.24,717,726,19.80,-,-,
Nov,2015,5275,1.09,1.08,50,160,19.60,-,-,
Nov,2015,5300,.98,.94,395,652,19.30,-,-,
Nov,2015,5325,.88,1.21,2,499,19.00,-,-,
Nov,2015,5350,.79,.75,367,655,18.80,-,-,
Nov,2015,5400,.62,.66,3009,3015,18.40,-,-,
Nov,2015,5425,.55,.41,240,1031,18.10,-,-,
Nov,2015,5450,.48,.49,211,368,18.00,-,-,
Nov,2015,5475,.42,.43,310,429,17.80,-,-,
Nov,2015,5500,.37,.29,273,826,17.60,-,-,
Nov,2015,5525,.32,.36,67,338,17.40,-,-,
Nov,2015,5550,.28,.31,295,88,17.30,-,-,
Nov,2015,5575,.24,.23,17,450,17.20,-,-,
Nov,2015,5600,.21,.21,316,267,17.10,-,-,
Nov,2015,5650,.15,.14,8,139,16.90,-,-,
Nov,2015,5700,.11,.08,461,1106,16.80,-,-,
Nov,2015,5725,.10,.10,100,323,16.70,-,-,
Nov,2015,5750,.08,.06,256,544,16.70,-,-,
Nov,2015,5775,.07,.07,15,-,16.70,-,-,
Nov,2015,5800,.06,.04,539,722,16.70,-,-,
Dec,2015,1.00,51.47,50.70,1870,1750,-,-,-,
Dec,2015,3000,21.38,20.98,138,514,40.20,-,-,
Dec,2015,4200,9.72,9.25,26,28,30.60,-,-,
Dec,2015,4400,7.90,8.24,18,157,28.80,-,-,
Dec,2015,4550,6.60,6.02,9,13,27.40,-,-,
Dec,2015,4600,6.17,6.26,60,89,26.90,-,-,
Dec,2015,4900,3.81,3.53,20,101,24.00,-,-,
Dec,2015,5000,3.11,2.75,142,650,23.00,-,-,
Dec,2015,5075,2.62,2.25,155,316,22.20,-,-,
Dec,2015,5100,2.46,2.15,183,822,21.90,-,-,
Dec,2015,5125,2.31,2.43,11,88,21.70,-,-,
Dec,2015,5150,2.16,1.55,11,817,21.40,-,-,
Dec,2015,5175,2.02,1.94,19,120,21.20,-,-,
Dec,2015,5200,1.88,2.01,770,2444,20.90,-,-,
Dec,2015,5225,1.75,1.67,71,289,20.70,-,-,
Dec,2015,5250,1.62,1.40,489,5996,20.40,-,-,
Dec,2015,5275,1.50,1.29,15,151,20.20,-,-,
Dec,2015,5300,1.38,1.30,104,3284,19.90,-,-,
Dec,2015,5325,1.27,1.04,19,424,19.70,-,-,
Dec,2015,5350,1.17,.93,125,3791,19.50,-,-,
Dec,2015,5400,.97,1.01,1140,2544,19.10,-,-,
Dec,2015,5425,.89,.94,95,506,18.90,-,-,
Dec,2015,5450,.80,.84,77,851,18.70,-,-,
Dec,2015,5475,.72,.53,49,164,18.50,-,-,
Dec,2015,5500,.65,.56,6295,23218,18.30,-,-,
Dec,2015,5550,.53,.40,15,481,17.90,-,-,
Dec,2015,5575,.47,.51,100,217,17.80,-,-,
Dec,2015,5600,.42,.40,62,2990,17.60,-,-,
Dec,2015,5650,.33,.30,12,972,17.30,-,-,
Dec,2015,5700,.25,.28,429,1498,17.00,-,-,
Dec,2015,5725,.22,.24,24,143,16.90,-,-,
Dec,2015,5750,.19,.13,53,1134,16.80,-,-,
Dec,2015,5775,.17,.19,99,510,16.70,-,-,
Dec,2015,5800,.15,.10,533,4580,16.60,-,-,
Dec,2015,5850,.11,.14,130,1472,16.40,-,-,
Dec,2015,5900,.08,.09,28,3557,16.20,-,-,
Dec,2015,5950,.06,.08,10,2091,16.10,-,-,
Dec,2015,6000,.04,.05,252,4898,16.00,-,-,
Dec,2015,6100,.03,.03,5,539,15.90,-,-,
Dec,2015,6200,.01,.03,366,1659,15.80,-,-,
Mar,2016,3300,17.84,18.50,1,1,32.60,-,-,
Mar,2016,3500,15.95,16.06,2,4,32.20,-,-,
Mar,2016,4800,4.82,4.35,20,82,23.00,-,-,
Mar,2016,5000,3.49,2.70,3800,3884,21.50,-,-,
Mar,2016,5050,3.19,2.49,30,30,21.10,-,-,
Mar,2016,5075,3.04,2.35,30,30,20.90,-,-,
Mar,2016,5100,2.90,2.44,61,173,20.70,-,-,
Mar,2016,5150,2.62,2.70,5,106,20.30,-,-,
Mar,2016,5175,2.49,2.14,1,30,20.20,-,-,
Mar,2016,5200,2.36,2.38,3,157,20.00,-,-,
Mar,2016,5300,1.88,1.45,48,244,19.30,-,-,
Mar,2016,5400,1.47,1.13,70,144,18.70,-,-,
Mar,2016,5425,1.38,.94,128,1293,18.50,-,-,
Mar,2016,5450,1.29,.95,25,397,18.40,-,-,
Mar,2016,5500,1.12,.73,72,2604,18.10,-,-,
Mar,2016,5525,1.04,.80,14,226,18.00,-,-,
Mar,2016,5550,.97,.76,321,1129,17.90,-,-,
Mar,2016,5600,.84,.85,65,5738,17.60,-,-,
Mar,2016,5625,.77,2.16,14,16,17.50,-,-,
Mar,2016,5675,.66,.50,4,8,17.20,-,-,
Mar,2016,5700,.60,.67,25,1339,17.10,-,-,
Mar,2016,6000,.20,.14,50,401,16.00,-,-,
Mar,2016,6100,.14,.20,3,66,15.80,-,-,
Mar,2016,6400,.05,.05,10,1018,15.90,-,-,
Jun,2016,3500,15.95,15.10,1,7,30.60,-,-,
Jun,2016,5300,2.38,1.81,10,60,19.00,-,-,
Jun,2016,5400,1.96,1.45,40,70,18.50,-,-,
Jun,2016,5600,1.25,1.00,2,51,17.50,-,-,
Jun,2016,5800,.75,.75,1,136,16.70,-,-,
Jun,2016,5850,.65,.53,20,585,16.50,-,-,
Jun,2016,6400,.13,.09,2,518,15.50,-,-,

