Derivatives: Call Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:52 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Nov,2015,4.50,1.39,1.55,520,190,71.30,.93,10.04,
Nov,2015,5.00,.94,1.50,20,2218,64.40,.84,23.44,
Nov,2015,5.25,.75,.73,363,722,62.40,.77,34.60,
Nov,2015,5.50,.57,.99,1267,2581,61.00,.68,52.46,
Nov,2015,5.51,.57,.69,180,30,60.90,.68,53.57,
Nov,2015,5.75,.43,.56,1480,1830,60.00,.58,75.89,
Nov,2015,5.76,.42,.49,50,150,59.90,.58,75.89,
Nov,2015,6.00,.31,.38,1779,4798,59.20,.48,69.20,
Nov,2015,6.01,.30,.43,40,950,59.20,.47,68.08,
Nov,2015,6.25,.22,.21,601,4536,58.70,.38,47.99,
Nov,2015,6.50,.15,.18,2924,4214,58.30,.28,33.48,
Nov,2015,6.51,.14,.17,305,425,58.30,.28,32.37,
Nov,2015,6.75,.10,.13,525,2390,58.10,.21,22.32,
Nov,2015,7.00,.07,.09,2149,4260,58.00,.15,14.51,
Nov,2015,7.25,.04,.12,260,2095,57.90,.10,8.93,
Nov,2015,7.50,.03,.06,441,816,57.90,.07,5.58,
Nov,2015,7.75,.01,.07,39,284,58.00,.05,3.35,
Dec,2015,4.00,1.89,1.90,110,390,71.70,.95,6.38,
Dec,2015,4.60,1.35,1.00,110,120,64.70,.88,13.39,
Dec,2015,5.00,1.02,1.52,416,3054,61.60,.80,23.60,
Dec,2015,5.25,.84,.58,63,896,60.00,.74,31.89,
Dec,2015,5.50,.68,1.00,200,1688,58.60,.66,43.37,
Dec,2015,5.75,.54,.96,67,968,57.40,.59,56.76,
Dec,2015,6.00,.41,.41,2190,5185,56.50,.50,52.93,
Dec,2015,6.01,.41,.48,140,176,56.40,.50,52.30,
Dec,2015,6.25,.32,.40,50,980,55.70,.42,40.18,
Dec,2015,6.50,.23,.28,1158,2695,55.00,.35,29.97,
Dec,2015,6.75,.17,.20,30,250,54.50,.28,21.68,
Dec,2015,7.00,.13,.16,1493,10709,54.10,.22,15.94,
Dec,2015,7.25,.09,.10,1630,2753,53.70,.17,11.48,
Dec,2015,7.50,.06,.09,230,460,53.40,.12,7.65,
Dec,2015,8.00,.03,.04,50,3120,53.00,.07,3.83,
Jan,2016,5.50,.79,1.28,90,1208,52.40,.66,30.91,
Jan,2016,6.00,.53,.51,190,693,50.20,.53,36.06,
Jan,2016,6.25,.42,.52,67,1356,49.30,.46,28.85,
Jan,2016,6.50,.33,.44,423,1154,48.40,.40,22.32,
Jan,2016,6.75,.25,.51,10,661,47.50,.33,17.17,
Jan,2016,7.00,.19,.30,450,750,46.70,.27,13.05,
Jan,2016,7.25,.14,.16,310,600,46.00,.22,9.62,
Feb,2016,6.25,.47,.47,20,270,48.60,.48,24.95,
Mar,2016,4.80,1.36,1.86,20,50,56.00,.79,13.48,
Mar,2016,6.50,.44,.45,1672,5585,48.30,.45,18.62,
Apr,2016,7.75,.16,.19,516,-,41.80,.24,5.49,
Jun,2016,5.50,1.01,1.14,125,660,48.70,.67,17.73,
Jun,2016,6.25,.65,.98,100,100,45.50,.54,17.07,
Jun,2016,6.50,.55,.85,107,360,44.50,.49,14.44,
Jun,2016,6.75,.47,.68,185,185,43.60,.45,12.21,
Jun,2016,7.50,.27,.42,212,594,41.20,.32,6.96,
Jun,2016,7.75,.22,.38,50,460,40.60,.28,5.65,
Jun,2016,8.00,.17,.28,200,2410,39.90,.24,4.60,
Jun,2016,8.01,.17,.25,295,615,39.90,.24,4.46,
Sep,2016,8.00,.22,.21,82,40,38.10,.30,4.09,

Suncorp Grp Last Sale Price $13.11,
Nov,2015,12.39,.82,1.10,10,-,24.00,.83,10.44,
Nov,2015,12.89,.44,.49,287,4432,21.50,.65,21.88,
Nov,2015,13.14,.28,.28,2101,2346,20.40,.53,28.34,
Nov,2015,13.15,.28,.36,283,318,20.40,.52,27.84,
Nov,2015,13.38,.17,.17,2589,3024,19.50,.39,16.90,
Nov,2015,13.63,.09,.08,3653,7841,18.70,.26,8.95,
Nov,2015,13.88,.04,.10,291,3770,18.10,.15,4.47,
Dec,2015,12.67,.69,.94,9,343,21.80,.72,13.92,
Dec,2015,12.91,.52,.54,32,245,20.80,.63,18.18,
Dec,2015,13.15,.38,.41,100,3279,20.00,.54,21.31,
Dec,2015,13.38,.27,.24,118,597,19.30,.44,15.06,
Dec,2015,13.62,.17,.26,200,640,18.70,.34,9.66,
Dec,2015,13.63,.17,.16,281,202,18.60,.33,9.66,
Jan,2016,13.38,.38,.38,10,190,17.90,.49,11.47,
Jan,2016,14.13,.12,.12,100,500,16.50,.24,3.67,
Feb,2016,13.50,.37,.35,30,1400,18.00,.48,8.66,
Feb,2016,14.00,.20,.14,500,880,17.40,.34,4.68,
Mar,2016,13.38,.45,.45,15,3450,18.30,.53,8.58,
Mar,2016,13.64,.27,.23,167,259,18.00,.46,5.15,
Mar,2016,14.14,.15,.20,33,52,17.40,.34,2.86,

Sydney Airport Last Sale Price $6.45,
Nov,2015,5.50,.97,.15,100,100,36.40,.96,4.04,
Nov,2015,6.00,.50,.48,80,5735,27.00,.86,9.09,
Nov,2015,6.25,.29,.25,1158,502,23.60,.72,18.19,
Nov,2015,6.50,.13,.12,150,150,21.20,.49,26.27,
Nov,2015,6.75,.04,.03,150,150,19.60,.23,8.08,
Dec,2015,5.50,.98,.88,1450,1822,29.90,.94,4.04,
Dec,2015,5.75,.75,.73,1300,1418,26.80,.90,5.77,
Dec,2015,6.00,.53,.45,1314,2352,24.20,.83,8.66,
Dec,2015,6.01,.52,.17,100,350,24.10,.83,8.66,
Dec,2015,6.25,.33,.27,497,3010,22.10,.70,15.01,
Mar,2016,6.50,.27,.27,3550,3730,20.00,.57,10.47,
Jun,2016,6.75,.27,.28,538,643,19.70,.51,6.30,

Tabcorp Hldgs Last Sale Price $4.72,
Nov,2015,5.25,.01,.04,435,435,26.90,.09,2.76,
Dec,2015,5.10,.06,.13,81,175,27.00,.25,9.47,
Jan,2016,5.00,.13,.08,60,-,24.30,.38,11.05,
Mar,2016,4.54,.40,.56,100,100,26.80,.67,11.39,
Sep,2016,4.70,.41,.50,100,100,25.50,.64,9.09,

Transurban Grp Last Sale Price $10.44,
Nov,2015,10.00,.53,.35,250,684,21.40,.80,11.24,
Nov,2015,10.50,.20,.20,492,833,18.90,.50,24.35,
Dec,2015,0.01,10.46,10.40,1,45716,-,-,2.14,
Dec,2015,9.65,.88,.78,15,1947,22.20,.87,6.42,
Dec,2015,10.39,.32,.25,220,2470,18.60,.59,19.26,
Dec,2015,10.89,.11,.10,300,500,17.50,.30,7.85,
Jan,2016,10.01,.51,.45,86,86,17.90,.75,3.07,
Feb,2016,10.50,.34,.29,110,110,17.50,.57,9.99,
Mar,2016,10.50,.38,.23,750,2025,17.40,.58,9.10,
Mar,2016,11.00,.20,.17,40,884,16.90,.41,4.67,
Jun,2016,12.12,.10,.10,214,-,16.80,.23,1.40,

Telstra Corp Last Sale Price $5.40,
Nov,2015,5.25,.23,.36,50,3175,24.80,.70,20.52,
Nov,2015,5.50,.09,.07,6194,41384,22.30,.42,21.73,
Nov,2015,5.51,.08,.14,820,1120,21.00,.40,19.31,
Nov,2015,5.71,.03,.04,1459,11467,20.00,.18,6.04,
Nov,2015,5.75,.03,.02,3800,29531,20.90,.16,6.04,
Nov,2015,5.76,.02,.04,128,1444,20.80,.15,4.83,
Nov,2015,5.81,.01,.03,3000,4572,20.70,.12,3.62,
Nov,2015,5.91,.01,.02,300,4970,20.40,.06,1.69,
Nov,2015,6.00,.00,.01,550,21076,20.10,.03,.97,
Dec,2015,5.00,.46,.62,696,2696,24.50,.84,8.28,
Dec,2015,5.30,.22,.33,1000,1150,20.20,.65,16.55,
Dec,2015,5.31,.22,.33,208,1550,20.10,.65,17.24,
Dec,2015,5.40,.16,.24,350,1259,19.30,.56,21.38,
Dec,2015,5.50,.11,.12,507,10948,18.50,.45,14.48,
Dec,2015,5.60,.07,.14,960,19366,17.90,.34,9.66,
Dec,2015,5.61,.07,.07,100,1225,17.80,.33,8.97,
Dec,2015,5.75,.03,.04,7750,33506,17.20,.20,4.14,
Dec,2015,5.76,.03,.06,820,4861,17.20,.19,4.14,
Dec,2015,6.00,.01,.01,387,30698,16.60,.06,.83,
Dec,2015,6.25,.00,.01,15000,38568,16.30,.01,.14,
Dec,2015,6.60,-,.01,5000,49329,16.20,-,1.38,
Jan,2016,5.00,.50,.58,40,120,21.20,.82,7.06,
Jan,2016,5.25,.30,.40,30,150,19.40,.69,11.51,
Jan,2016,5.50,.16,.18,635,2070,18.00,.50,11.88,
Jan,2016,5.75,.07,.06,170,933,16.90,.30,5.20,
Feb,2016,5.50,.20,.20,50,425,18.70,.52,11.36,
Feb,2016,5.51,.20,.27,2770,3260,18.60,.52,11.08,
Feb,2016,6.01,.04,.04,500,500,17.50,.20,2.56,
Mar,2016,4.51,.83,.85,2132,698,24.80,.92,-,
Mar,2016,5.51,.15,.19,500,2500,18.30,.53,6.94,
Mar,2016,5.76,.09,.11,90,2892,18.30,.38,3.94,
Mar,2016,6.01,.04,.07,130,6053,18.40,.25,2.08,
Mar,2016,6.51,.01,.02,100,1912,18.70,.09,.46,
Jun,2016,5.50,.25,.34,2000,1890,18.30,.58,6.96,
Jun,2016,5.75,.15,.15,800,6410,17.90,.46,4.26,
Jun,2016,6.01,.09,.09,530,2315,17.60,.34,2.41,
Jun,2016,6.25,.05,.19,60,95,17.50,.24,1.42,
Sep,2016,5.51,.23,.26,270,820,18.30,.61,4.63,
Sep,2016,5.75,.18,.19,200,20,17.90,.51,3.62,
Sep,2016,6.01,.10,.11,20,900,17.60,.41,1.91,
Sep,2016,6.26,.06,.07,100,260,17.40,.31,1.21,
Dec,2016,4.40,1.06,1.09,736,600,21.30,.92,.97,
Jun,2018,5.50,.42,.50,110,200,20.00,.69,2.92,

Tatts Grp Last Sale Price $3.96,
Nov,2015,4.10,.07,.04,100,150,26.90,.35,21.40,

Treasury Wine Last Sale Price $7.08,
Dec,2015,6.79,.51,.20,50,-,32.50,.68,22.62,

Westpac Banking Last Sale Price $31.38,
Nov,2015,23.85,6.68,6.36,10,160,50.80,.98,-,
Nov,2015,29.30,2.15,1.87,100,120,26.50,.85,3.12,
Nov,2015,29.80,1.70,2.20,150,485,24.90,.81,4.78,
Nov,2015,29.81,1.20,.89,22,55,24.90,.80,-,
Nov,2015,30.29,1.27,1.85,31,2109,23.60,.74,7.69,
Nov,2015,30.30,.87,.96,1004,924,23.60,.74,-,
Nov,2015,30.79,.90,1.28,168,3226,22.50,.66,12.67,
Nov,2015,30.80,.60,.87,439,3739,22.50,.66,.83,
Nov,2015,31.29,.58,.91,308,5189,21.80,.56,20.56,
Nov,2015,31.30,.40,.42,2326,3558,21.80,.56,13.09,
Nov,2015,31.78,.35,.38,736,2639,21.40,.45,14.75,
Nov,2015,31.79,.25,.22,781,1581,21.40,.45,10.39,
Nov,2015,32.28,.20,.20,1312,5348,21.30,.35,8.52,
Nov,2015,32.29,.16,.13,9519,10124,21.30,.35,6.44,
Nov,2015,32.78,.12,.08,735,3566,21.50,.26,4.98,
Nov,2015,32.79,.10,.13,67,106,21.50,.26,3.95,
Nov,2015,33.27,.07,.08,450,163,21.90,.19,2.91,
Nov,2015,33.28,.06,.06,289,930,21.90,.19,2.49,
Nov,2015,33.77,.04,.12,50,2643,22.50,.14,1.66,
Nov,2015,34.76,.01,.02,850,1149,23.70,.07,.62,
Nov,2015,34.77,.01,.03,20,430,23.70,.07,.62,
Nov,2015,35.76,.01,.03,12,1266,24.60,.03,.25,
Dec,2015,27.74,3.13,2.60,17,177,31.10,.89,-,
Dec,2015,29.62,1.94,1.90,88,1658,26.30,.77,4.27,
Dec,2015,30.13,1.30,1.60,3347,3437,25.00,.72,1.19,
Dec,2015,30.20,1.47,1.81,20,605,24.90,.71,6.77,
Dec,2015,30.21,1.25,1.00,75,456,24.90,.71,1.90,
Dec,2015,30.60,1.18,1.58,100,981,24.00,.66,9.38,
Dec,2015,31.10,.85,1.11,300,2170,23.00,.60,13.65,
Dec,2015,31.11,.76,1.03,882,982,23.00,.59,11.51,
Dec,2015,31.59,.60,.57,632,5633,22.20,.52,14.24,
Dec,2015,31.60,.55,.50,125,1558,22.10,.52,12.94,
Dec,2015,32.08,.41,.50,495,5344,21.40,.44,9.61,
Dec,2015,32.09,.38,.35,4139,5871,21.40,.44,9.02,
Dec,2015,32.58,.27,.24,1799,2407,20.90,.36,6.29,
Dec,2015,32.59,.26,.26,1397,2348,20.80,.36,6.05,
Dec,2015,33.07,.17,.22,215,2343,20.40,.28,4.04,
Dec,2015,33.08,.17,.14,588,1725,20.40,.28,3.92,
Dec,2015,34.06,.07,.17,200,3318,19.80,.16,1.54,
Dec,2015,34.56,.04,.05,191,619,19.60,.11,.95,
Dec,2015,35.05,.02,.04,118,810,19.50,.08,.47,
Dec,2015,35.54,.01,.02,300,2900,19.50,.05,.24,
Dec,2015,36.04,.01,.04,80,774,19.50,.03,.17,
Jan,2016,30.79,1.24,1.29,188,333,21.40,.64,8.24,
Jan,2016,30.80,1.20,1.32,260,260,21.40,.64,7.86,
Jan,2016,31.78,.73,.74,2017,3709,19.90,.53,9.33,
Jan,2016,32.28,.54,.59,23,2707,19.30,.46,6.90,
Jan,2016,32.29,.54,.57,436,613,19.30,.46,6.84,
Jan,2016,32.78,.39,.46,2787,3827,18.80,.39,4.98,
Jan,2016,32.79,.39,.46,40,224,18.80,.39,4.98,
Jan,2016,33.77,.20,.20,300,1035,18.00,.27,2.49,
Jan,2016,35.26,.06,.10,10,160,17.50,.13,.77,
Feb,2016,30.29,1.76,1.76,240,274,22.80,.69,6.60,
Feb,2016,31.78,.98,1.20,96,111,20.90,.54,9.58,
Feb,2016,32.28,.78,.91,50,258,20.40,.49,7.62,
Feb,2016,32.78,.61,.63,75,275,19.90,.44,5.96,
Feb,2016,33.27,.47,.44,15,270,19.50,.38,4.55,
Feb,2016,34.76,.20,.22,14,414,18.60,.23,1.95,
Mar,2016,24.84,6.25,5.53,21,295,32.40,.91,-,
Mar,2016,30.80,1.72,2.44,116,1057,23.10,.64,9.08,
Mar,2016,31.29,1.47,1.15,100,3690,22.60,.60,10.99,
Mar,2016,31.78,1.25,1.26,10,412,22.20,.56,9.96,
Mar,2016,32.28,1.04,1.20,80,222,21.80,.51,8.29,
Mar,2016,32.79,.86,.90,85,925,21.50,.47,6.85,
Mar,2016,33.77,.56,.55,47,2766,20.80,.38,4.50,
Mar,2016,33.78,.56,.60,20,20,20.80,.37,4.50,
Mar,2016,34.27,.46,.48,901,2199,20.40,.33,3.62,
Mar,2016,35.77,.21,.20,600,600,19.60,.21,1.67,
Jun,2016,29.72,2.31,2.12,294,324,23.50,.72,3.20,
Jun,2016,31.68,1.56,1.40,40,2528,21.70,.60,7.62,
Jun,2016,32.68,1.15,1.14,190,780,21.10,.53,5.60,
Jun,2016,33.17,.98,1.12,100,1100,20.80,.49,4.81,
Jun,2016,33.18,.85,.87,27,56,20.80,.49,4.15,
Jun,2016,33.67,.82,1.42,100,480,20.50,.45,4.03,
Jun,2016,34.18,.60,.62,154,306,20.30,.42,2.96,
Jun,2016,34.66,.58,.68,10,520,20.10,.38,2.83,
Jun,2016,35.15,.49,.55,115,121,19.90,.35,2.39,
Jun,2016,38.62,.12,.10,30,30,19.20,.15,.59,
Sep,2016,30.80,2.25,2.38,136,266,22.80,.67,5.76,
Sep,2016,34.76,.84,.85,8,-,20.50,.44,2.93,
Dec,2016,37.74,.42,.48,25,525,19.80,.29,1.16,

Wesfarmers Last Sale Price $39.41,
Nov,2015,40.00,.68,1.54,100,1692,21.20,.44,22.33,
Nov,2015,40.50,.48,.50,599,1536,20.90,.35,15.88,
Nov,2015,41.00,.34,.36,5030,1523,20.60,.27,11.08,
Nov,2015,41.01,.33,.43,172,595,20.60,.27,10.92,
Nov,2015,41.50,.23,.44,478,3606,20.40,.20,7.44,
Nov,2015,41.51,.22,.25,12,1070,20.40,.20,7.28,
Nov,2015,42.00,.14,.16,298,1169,20.20,.15,4.80,
Nov,2015,42.01,.14,.90,849,791,20.20,.15,4.80,
Nov,2015,42.50,.09,.18,662,2390,20.20,.10,2.98,
Nov,2015,42.51,.09,.25,560,629,20.20,.10,2.98,
Nov,2015,43.00,.06,.15,250,224,20.20,.07,1.82,
Nov,2015,43.50,.04,.04,920,4405,20.20,.05,1.16,
Nov,2015,44.00,.02,.13,400,665,20.20,.03,.66,
Nov,2015,44.50,.01,.27,30,455,20.30,.02,.33,
Dec,2015,40.19,.90,.95,310,1834,20.80,.45,16.92,
Dec,2015,40.20,.89,1.10,42,2751,20.80,.45,16.73,
Dec,2015,40.68,.70,.98,14,1022,20.60,.39,13.23,
Dec,2015,41.17,.54,1.09,46,640,20.40,.33,10.11,
Dec,2015,41.67,.41,.44,926,2997,20.20,.27,7.66,
Dec,2015,42.16,.30,.43,92,483,20.10,.22,5.76,
Dec,2015,42.17,.30,.43,54,64,20.10,.22,5.76,
Dec,2015,42.66,.23,.29,536,6690,20.10,.17,4.25,
Dec,2015,42.67,.23,.70,60,1249,20.10,.17,4.25,
Dec,2015,43.16,.17,.50,41,1362,20.10,.13,3.12,
Dec,2015,43.65,.12,.14,50,642,20.10,.10,2.27,
Jan,2016,40.00,1.30,2.19,1000,1001,18.90,.52,13.28,
Jan,2016,41.50,.70,.75,107,75,18.20,.36,7.18,
Jan,2016,42.00,.56,.61,3,70,18.10,.31,5.75,
Jan,2016,42.50,.45,.79,20,229,17.90,.26,4.53,
Jan,2016,43.00,.34,.93,18,48,17.80,.22,3.51,
Jan,2016,43.50,.27,.32,102,175,17.70,.18,2.75,
Jan,2016,44.00,.20,.22,160,291,17.70,.15,2.09,
Jan,2016,44.51,.16,.50,29,29,17.70,.12,1.63,
Jan,2016,45.00,.12,.17,100,150,17.70,.10,1.22,
Mar,2016,39.15,2.09,2.25,50,50,20.20,.62,11.58,
Mar,2016,39.65,1.81,2.12,100,850,19.90,.58,11.48,
Mar,2016,42.13,.69,1.42,8,74,18.90,.38,4.38,
Mar,2016,44.12,.32,.36,210,611,18.30,.24,2.00,
Mar,2016,44.61,.30,.71,28,338,18.20,.21,1.90,
Mar,2016,46.09,.15,.19,90,520,18.00,.13,.95,
Jun,2016,43.65,.78,.81,13,53,18.30,.36,3.04,
Jun,2016,44.16,.66,.69,52,344,18.10,.33,2.57,

Westfield Corp Last Sale Price $10.25,
Nov,2015,10.00,.39,.35,390,583,20.80,.71,17.17,
Nov,2015,10.25,.23,.16,450,3684,19.70,.54,28.61,
Nov,2015,10.50,.12,.13,990,5151,18.90,.36,14.63,
Nov,2015,10.75,.05,.05,630,9079,18.40,.20,6.36,
Dec,2015,10.00,.46,.41,550,524,20.70,.68,15.26,
Dec,2015,10.25,.31,.29,1000,3094,20.10,.56,22.53,
Dec,2015,10.50,.20,.19,2500,3209,19.60,.42,14.17,
Jan,2016,10.75,.20,.25,4351,4851,18.30,.37,7.83,
Mar,2016,10.25,.52,.42,20,-,20.50,.60,12.68,
Mar,2016,10.50,.40,.34,1550,1730,20.20,.52,9.76,

WorleyParsons Last Sale Price $6.52,
Nov,2015,6.75,.25,.29,32,112,47.70,.43,48.98,
Nov,2015,7.25,.10,.25,24,510,45.40,.22,18.99,
Nov,2015,7.50,.06,.13,181,155,44.70,.15,11.00,
Nov,2015,7.75,.03,.08,270,260,44.30,.09,6.00,
Dec,2015,6.00,.79,.90,100,200,52.00,.72,30.28,
Dec,2015,7.00,.26,.47,80,342,46.50,.39,29.70,
Dec,2015,8.00,.07,.07,45,65,46.30,.14,7.43,
Jan,2016,7.50,.23,.21,80,-,41.70,.31,13.84,
Jan,2016,8.25,.10,.13,12,10,41.10,.16,5.84,
Feb,2016,6.75,.58,.77,200,200,45.00,.53,27.52,

Woolworths Last Sale Price $24.11,
Nov,2015,22.00,2.33,3.31,10,30,34.90,.85,11.89,
Nov,2015,24.01,.85,1.32,130,650,29.90,.56,40.55,
Nov,2015,24.50,.60,.60,332,272,29.30,.46,32.71,
Nov,2015,25.00,.42,.39,412,527,29.00,.36,22.71,
Nov,2015,25.01,.41,.74,520,425,29.00,.36,22.44,
Nov,2015,25.50,.28,.26,3319,3035,28.90,.27,15.14,
Nov,2015,26.00,.19,.17,946,2630,29.00,.19,10.00,
Nov,2015,26.01,.19,1.30,320,270,29.00,.19,10.00,
Nov,2015,26.50,.12,.12,287,1028,29.20,.14,6.49,
Nov,2015,27.00,.07,.09,2037,4540,29.50,.09,4.06,
Nov,2015,27.01,.07,.09,240,210,29.50,.09,4.06,
Nov,2015,27.50,.05,.10,156,652,29.90,.06,2.70,
Nov,2015,27.51,.05,.04,915,922,29.90,.06,2.70,
Nov,2015,28.00,.03,.03,2374,3179,30.10,.04,1.62,
Nov,2015,28.01,.03,.10,180,76,30.20,.04,1.62,
Nov,2015,28.50,.02,.34,2882,2801,30.40,.03,1.08,
Nov,2015,29.00,.01,.22,1049,6200,30.50,.02,.54,
Nov,2015,29.50,.01,.14,110,750,30.60,-,.32,
Nov,2015,30.00,.00,.18,86,1128,30.70,-,.16,
Nov,2015,30.51,.00,.01,200,200,30.70,-,.11,
Dec,2015,0.01,24.16,25.39,60,30,-,-,2.01,
Dec,2015,23.51,1.36,1.77,18,18,28.90,.64,23.48,
Dec,2015,24.00,1.08,1.06,30,174,28.40,.57,29.81,
Dec,2015,24.50,.83,.85,5,372,27.90,.49,25.64,
Dec,2015,24.51,.82,1.41,60,75,27.90,.49,25.49,
Dec,2015,25.00,.63,.60,3528,3917,27.70,.41,19.31,
Dec,2015,25.01,.62,.90,10,5,27.70,.41,19.16,
Dec,2015,25.50,.46,.65,80,216,27.50,.33,14.21,
Dec,2015,25.51,.46,.62,17,87,27.50,.33,14.21,
Dec,2015,26.00,.34,.35,3069,3720,27.50,.26,10.35,
Dec,2015,26.50,.25,1.26,500,1132,27.50,.21,7.57,
Dec,2015,26.51,.24,1.55,192,160,27.50,.20,7.41,
Dec,2015,27.00,.17,.18,901,3660,27.70,.16,5.41,
Dec,2015,27.01,.17,.33,63,356,27.80,.16,5.41,
Dec,2015,27.50,.13,.17,1271,3059,28.10,.12,4.02,
Dec,2015,28.00,.10,.71,505,1010,28.50,.09,2.94,
Dec,2015,28.01,.10,.18,215,431,28.50,.09,2.94,
Dec,2015,28.50,.07,.06,142,3142,29.00,.07,2.16,
Dec,2015,29.00,.05,.06,3840,2948,29.50,.05,1.54,
Dec,2015,29.50,.04,.40,40,746,30.00,.04,1.24,
Dec,2015,30.00,.03,.19,600,1346,30.50,.03,.93,
Dec,2015,30.50,.02,.67,250,298,30.90,.02,.62,
Jan,2016,24.00,1.30,1.26,40,-,24.90,.59,19.88,
Jan,2016,24.50,1.05,3.43,20,13,24.50,.52,17.47,
Jan,2016,26.00,.50,.73,85,1151,23.80,.32,8.32,
Jan,2016,26.01,.50,.67,10,28,23.80,.32,8.23,
Jan,2016,27.00,.28,.38,65,145,23.60,.22,4.74,
Jan,2016,27.50,.22,.20,340,340,23.60,.17,3.58,
Jan,2016,27.51,.22,.18,10,10,23.60,.17,3.58,
Jan,2016,28.00,.17,.13,1010,1550,23.80,.14,2.74,
Jan,2016,29.00,.10,.80,100,365,24.30,.09,1.58,
Jan,2016,30.00,.06,.15,2686,5315,24.80,.06,.91,
Jan,2016,30.50,.04,.12,60,190,24.90,.04,.67,
Jan,2016,31.00,.03,.10,30,-,25.00,.03,.50,
Feb,2016,24.50,1.26,1.28,40,200,24.90,.54,16.09,
Feb,2016,25.00,1.03,1.30,10,10,24.50,.48,13.17,
Mar,2016,25.00,1.11,1.60,860,207,25.20,.50,11.46,
Mar,2016,25.50,.91,2.43,60,707,24.90,.45,9.44,
Mar,2016,28.01,.27,.49,20,665,24.30,.23,2.80,
Mar,2016,29.01,.17,.31,20,393,24.30,.16,1.76,
Mar,2016,29.50,.15,1.01,100,750,24.30,.14,1.56,
Mar,2016,30.00,.12,.75,2,715,24.30,.12,1.24,
Mar,2016,31.50,.06,.33,20,220,24.40,.07,.57,
Mar,2016,32.01,.04,.30,30,630,24.40,.05,.41,
Mar,2016,32.51,.03,.24,50,50,24.40,.04,.31,
Mar,2016,33.00,.03,.21,15,128,24.40,.03,.26,
Jun,2016,28.00,.56,1.63,40,75,24.20,.32,3.59,
Jun,2016,30.01,.28,1.05,60,178,24.00,.20,1.81,
Jun,2016,31.50,.17,.20,20,20,24.20,.14,1.11,
Jun,2016,33.00,.11,.24,5,53,24.50,.10,.70,
Sep,2016,28.50,.67,.64,6,-,24.30,.35,3.02,

Woodside Petroleum Last Sale Price $29.61,
Nov,2015,25.51,4.30,4.30,30,200,44.40,.91,9.03,
Nov,2015,27.00,2.98,2.80,380,230,40.00,.83,16.29,
Nov,2015,29.50,1.15,1.19,16,13,33.20,.55,45.57,
Nov,2015,30.00,.88,.90,197,290,32.20,.48,38.74,
Nov,2015,30.50,.66,.79,17,33,31.40,.40,28.84,
Nov,2015,31.00,.47,.48,570,1510,30.60,.32,20.91,
Nov,2015,31.01,.47,.42,81,270,30.60,.32,20.69,
Nov,2015,31.50,.34,.33,2410,258,30.00,.25,14.75,
Nov,2015,32.00,.23,.23,1329,1207,29.50,.19,9.91,
Nov,2015,32.01,.23,.28,90,90,29.50,.19,9.91,
Nov,2015,32.50,.15,.14,50,1602,29.10,.14,6.60,
Nov,2015,32.51,.15,.20,20,20,29.10,.14,6.60,
Nov,2015,33.00,.10,.11,138,3208,28.80,.10,4.18,
Nov,2015,33.01,.10,.15,390,551,28.80,.10,4.18,
Nov,2015,34.00,.04,.11,124,1827,28.50,.05,1.54,
Nov,2015,34.50,.03,.05,400,725,28.40,.03,1.10,
Nov,2015,35.50,.01,.04,800,1017,28.30,.01,.35,
Dec,2015,26.86,3.33,3.40,102,102,37.30,.80,14.59,
Dec,2015,29.53,1.43,1.30,5,40,31.60,.56,33.96,
Dec,2015,29.54,1.43,2.05,9,69,31.60,.56,34.09,
Dec,2015,29.79,1.29,2.16,63,11296,31.20,.53,32.45,
Dec,2015,30.28,1.04,1.20,7,641,30.50,.47,26.16,
Dec,2015,30.77,.83,.77,659,5122,29.80,.41,21.01,
Dec,2015,31.26,.66,.80,360,3269,29.30,.35,16.48,
Dec,2015,31.27,.65,.73,30,112,29.30,.35,16.35,
Dec,2015,31.75,.51,.51,22,1919,28.80,.29,12.70,
Dec,2015,32.23,.38,.48,155,376,28.40,.24,9.56,
Dec,2015,32.73,.28,.27,99,301,28.00,.19,7.04,
Dec,2015,33.70,.15,.13,1531,11492,27.30,.12,3.77,
Dec,2015,33.71,.14,.35,100,216,27.30,.12,3.65,
Dec,2015,34.45,.09,.10,68,2861,26.90,.08,2.14,
Dec,2015,34.67,.07,.11,40,128,26.80,.07,1.89,
Dec,2015,39.37,.00,.04,9,135,26.40,-,-,
Dec,2015,40.35,.00,.04,20,342,26.40,-,-,
Jan,2016,31.00,1.08,1.03,2,-,27.00,.43,14.56,
Jan,2016,32.00,.70,.99,10,70,25.90,.33,9.55,
Jan,2016,32.01,.70,1.06,28,136,25.90,.33,9.55,
Jan,2016,33.00,.45,.41,10,67,25.00,.24,6.03,
Jan,2016,33.50,.34,.51,45,76,24.70,.20,4.61,
Jan,2016,34.00,.27,.56,44,116,24.40,.17,3.59,
Jan,2016,35.00,.16,.34,33,796,24.10,.11,2.10,
Feb,2016,31.50,1.05,1.17,50,50,26.20,.42,10.93,
Mar,2016,33.00,.66,.76,50,456,25.00,.32,5.57,
