Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4574.1 at 16:41 18/6/2010  Report at 19:05 Friday 18/6/2010. Processed 19:18 Friday 18/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
  opt jan11,ATVOA,0.008,-,0.008,0.012,621,0.008,0.008,0.008,0.008,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.16,0.19,-,-,-,0.18,0.18,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.03,-,0.03,0.05,-,-,-,0.03,0.03,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.23,-,0.235,0.27,-,-,-,0.285,0.23,0.47,0.10,-,,-,-,-,-0.66,-,-5.5,-19.3,
  opt jul10,AUJO,0.015,-1.5,0.015,0.03,300,0.015,0.015,0.038,0.015,0.215,0.015,-,,-,-,-,-,-,-1.5,-50,
Aurium Res,AGU,0.02,-,0.018,0.02,1210,0.02,0.02,0.022,0.018,0.075,0.018,-,,-,-,-,-4.35,-,-0.2,-9.09,
  opt sep12,AGUOA,0.007,-,0.005,0.007,-,-,-,0.009,0.007,0.025,0.007,-,,-,-,-,-,-,-0.2,-22.22,
Aurora Min Ltd,ARM,0.40,1,0.395,0.405,5409,0.405,0.38,0.43,0.355,1.26,0.17,-,,-,-,-,-5.78,-,-2.0,-4.76,
Ausamerican Min,AIW,0.033,-,0.032,0.035,-,-,-,0.039,0.03,0.155,0.03,-,,-,-,-,3.36,1.0,-0.2,-5.71,
Ausgold Ltd,AUC,0.13,-1,0.13,0.15,2822,0.13,0.125,0.14,0.12,0.248,0.12,-,,-,-,-,-0.39,-,0.5,4,
  opt mar13,AUCO,0.045,1,0.045,0.05,1200,0.045,0.045,0.045,0.035,0.07,0.035,-,,-,-,-,-,-,1.0,28.57,
Aust Gold Invest,AGV,0.026,-,0.01,0.016,-,-,-,0.026,0.026,0.057,0.018,-,,-,-,-,-2.62,-,-,-,
Aust Oriental,AOM,0.003,-,0.003,0.004,2750,0.003,0.003,0.004,0.002,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Austral Gold,AGD,0.22,-3,0.18,0.22,1696,0.22,0.18,0.25,0.18,0.25,0.065,-,,-,-,-,6.17,3.6,-3.0,-12,
Avalon Min,AVI,0.15,-1.5,0.155,0.175,183,0.165,0.15,0.165,0.15,0.297,0.109,-,,-,-,-,-0.68,-,-3.0,-16.67,
Avanco Res Ltd,AVB,0.015,-0.2,0.015,0.017,17459,0.017,0.015,0.019,0.014,0.044,0.011,-,,-,-,-,1.23,1.2,-0.1,-6.25,
  opt jun10,AVBO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.15,0.001,-,,-,-,-,-,-,-,-,
  opt apr12,AVBOB,0.008,-,0.008,0.009,10787,0.008,0.008,0.01,0.008,0.027,0.005,-,,-,-,-,-,-,-0.1,-11.11,
Avoca Res,AVO,2.56,3,2.54,2.57,21789,2.59,2.54,2.59,2.36,2.59,1.48,-,,-,0.79,-,12.49,20.5,21.0,8.94,
Avonlea Min,AVZ,0.085,1.5,0.07,0.085,583,0.085,0.08,0.085,0.07,0.17,0.07,-,,-,-,-,-4.1,-,0.5,6.25,
AXG Min Ltd,AXC,0.019,-,0.016,0.019,-,-,-,0.019,0.019,0.04,0.018,-,,-,-,-,-1.39,-,-,-,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.46,3,0.455,0.46,20172,0.46,0.435,0.46,0.425,0.53,0.10,-,,-,-,-,-2.5,-,1.0,2.22,
Barra Res,BAR,0.057,-0.1,0.057,0.058,3238,0.058,0.055,0.061,0.055,0.22,0.055,-,,-,-,-,-1.89,-,-0.1,-1.72,
  opt dec10,BARO,0.001,-0.7,0.001,0.006,2500,0.001,0.001,0.008,0.001,0.029,0.001,-,,-,-,-,-,-,-0.7,-87.5,
Bass Metals Ltd,BSM,0.19,-,0.185,0.195,5696,0.195,0.19,0.195,0.175,0.349,0.155,-,,-,-,-,13.32,1.4,2.0,11.76,
Bassari Res,BSR,0.255,-1.5,0.255,0.265,3534,0.265,0.255,0.28,0.255,0.44,0.076,-,,-,-,-,-1.33,-,-2.5,-8.93,
BC Iron Ltd,BCI,1.60,3,1.595,1.625,1860,1.64,1.555,1.64,1.50,2.23,0.93,-,,-,-,-,-2.65,-,6.5,4.23,
BCD Res NL,BCD,0.13,0.5,0.13,0.135,4234,0.13,0.125,0.13,0.125,0.18,0.085,-,,-,0.09,-,3.05,4.3,-,-,
Beadell Resource,BDR,0.155,-0.5,0.155,0.16,9563,0.16,0.155,0.16,0.15,0.40,0.068,-,,-,-,-,-2.78,-,-,-,
Bendigo Min Ltd,BDG,0.21,-,0.21,0.215,3447,0.215,0.21,0.215,0.21,0.295,0.195,0.5,,6.40,0.15,2.38,3.2,6.6,-,-,
Blackham Res,BLK,0.26,2,0.25,0.26,14061,0.31,0.24,0.31,0.24,0.44,0.128,-,,-,-,-,-2.27,-,2.0,8.33,
  opt oct11,BLKO,0.06,-,0.06,0.095,-,-,-,0.06,0.06,0.14,0.06,-,,-,-,-,-,-,-,-,
Blackthorn Res,BTR,0.74,-,0.66,0.74,544,0.74,0.68,0.745,0.68,1.025,0.25,-,,-,-,-,-9.47,-,0.5,0.68,
Bondi Min Ltd,BOM,0.065,0.5,0.06,0.065,3781,0.065,0.06,0.065,0.059,0.175,0.059,-,,-,-,-,-5.48,-,0.5,8.33,
Brumby Res,BMY,0.10,-0.5,0.105,0.11,4638,0.11,0.10,0.12,0.10,0.235,0.054,-,,-,-,-,-3.2,-,-2.0,-16.67,
  opt sep11,BMYOA,0.055,-,0.049,0.079,-,-,-,0.055,0.055,0.145,0.055,-,,-,-,-,-,-,-,-,
Burey Gold Ltd,BYR,0.052,-,0.037,0.052,-,-,-,0.052,0.047,0.075,0.024,-,,-,-,-,-0.57,-,0.4,8.33,
Canyon Res Ltd,CAY,0.28,1,0.27,0.29,100,0.28,0.28,0.28,0.25,0.28,0.25,-,,-,-,-,-,-,-,-,
Capital Min,CMY,0.038,-,0.032,0.04,-,-,-,0.038,0.035,0.082,0.026,-,,-,-,-,-0.62,-,0.8,26.67,
  opt oct10,CMYO,0.001,-,0.001,0.009,-,-,-,0.001,0.001,0.028,0.001,-,,-,-,-,-,-,-,-,
  opt jul11,CMYOA,0.013,-,0.013,0.026,-,-,-,0.013,0.013,0.035,0.013,-,,-,-,-,-,-,-,-,
Carbine Res,CRB,0.365,2.5,0.365,0.37,2106,0.365,0.35,0.365,0.34,0.385,0.033,-,,-,-,-,0.04,912.5,2.0,5.8,
  opt jul11,CRBO,0.195,1.5,0.195,0.20,1355,0.195,0.18,0.20,0.18,0.22,0.075,-,,-,-,-,-,-,-0.5,-2.5,
Carnavale Res,CAV,0.34,1.5,0.28,0.37,9770,0.34,0.30,0.34,0.30,0.42,0.109,-,,-,-,-,-2.2,-,3.0,9.68,
  opt feb13,CAVO,0.105,-0.5,0.10,0.11,1425,0.105,0.105,0.115,0.105,0.19,0.05,-,,-,-,-,-,-,0.5,5,
Carrick Gold Ltd,CRK,0.50,0.5,0.49,0.54,1369,0.54,0.50,0.55,0.48,1.25,0.48,-,,-,-,-,-0.48,-,-2.0,-3.85,
Castle Min,CDT,0.44,-1,0.43,0.45,827,0.45,0.44,0.48,0.44,0.53,0.095,-,,-,-,-,-2.5,-,-4.0,-8.33,
Castlemaine,CGT,0.041,-,0.041,0.042,9506,0.041,0.041,0.042,0.04,0.064,0.033,-,,-,-,-,-0.33,-,-0.1,-2.38,
Catalpa Res,CAH,1.61,14,1.535,1.63,16676,1.61,1.455,1.61,1.36,1.957,0.913,-,,-,-,-,-3.7,-,23.5,17.09,
  opt jun10,CAHO,0.50,14.5,0.50,0.54,118,0.50,0.37,0.50,0.355,0.75,0.025,-,,-,-,-,-,-,12.5,33.33,
  opt oct11,CAHOB,0.45,-,0.55,0.65,-,-,-,0.465,0.45,0.77,0.032,-,,-,-,-,-,-,-,-,
Cazaly Res,CAZ,0.52,0.5,0.52,0.525,4205,0.525,0.51,0.55,0.51,0.66,0.165,-,,-,-,-,-1.39,-,-1.5,-2.8,
  opt feb11,CAZO,0.32,-,0.285,0.34,-,-,-,0.32,0.30,0.43,0.058,-,,-,-,-,-,-,-1.0,-3.03,
Central Asia Res,CVR,0.029,0.1,0.029,0.034,1626,0.03,0.029,0.03,0.028,0.086,0.028,-,,-,-,-,-4.12,-,-0.1,-3.33,
Central West Gold,CWG,0.033,-0.7,0.04,0.045,696,0.033,0.033,0.04,0.033,0.062,0.03,-,,-,-,-,-0.47,-,-0.7,-17.5,
CGA Min Ltd,CGX,2.27,-,2.23,2.33,-,-,-,2.52,2.21,2.61,1.36,-,,-,-,-,1.86,122.0,-33.0,-12.69,
Chalice Gold Mines,CHN,0.43,0.5,0.425,0.445,204,0.43,0.425,0.455,0.42,0.68,0.245,-,,-,-,-,-3.81,-,-2.0,-4.44,
Chameleon Min NL,CHM,0.019,-,0.018,0.02,2900,0.019,0.019,0.021,0.019,0.036,0.01,-,,-,-,-,0.13,14.6,-,-,
Citigold Corp Ltd,CTO,0.10,-0.5,0.10,0.11,15594,0.11,0.10,0.11,0.10,0.195,0.08,-,,-,-,-,-0.26,-,-0.5,-4.76,
Coalspur Mines,CPL,0.87,-2.5,0.865,0.88,3931,0.90,0.86,0.99,0.795,0.99,0.085,-,,-,-,-,-2.31,-,7.5,9.43,
  opt jun11,CPLO,0.80,-,0.73,0.80,390,0.80,0.76,0.87,0.70,0.87,0.048,-,,-,-,-,-,-,10.0,14.29,
Convergent Min,CVG,0.075,-,0.05,0.07,-,-,-,0.075,0.075,0.20,0.07,-,,-,-,-,-1.29,-,-,-,
  opt dec11,CVGO,0.025,-,0.01,0.015,-,-,-,0.025,0.025,0.065,0.025,-,,-,-,-,-,-,-,-,
Coppermoly Ltd,COY,0.094,-0.1,0.09,0.094,130,0.094,0.094,0.098,0.094,0.19,0.047,-,,-,-,-,-2.89,-,-,-,
  opt apr11,COYO,0.02,-,-,-,-,-,-,0.02,0.02,0.039,0.002,-,,-,-,-,-,-,-,-,
  opt dec11,COYOA,0.07,-,0.01,0.073,-,-,-,0.07,0.07,0.115,0.035,-,,-,-,-,-,-,-,-,
Cortona Res,CRC,0.20,1.5,0.20,0.205,5753,0.20,0.185,0.20,0.175,0.28,0.12,-,,-,-,-,-1.28,-,1.5,8.11,
  opt jan12,CRCO,0.09,0.5,0.09,0.099,150,0.09,0.085,0.09,0.085,0.17,0.025,-,,-,-,-,-,-,0.5,5.88,
Corvette Res Ltd,CVX,0.085,0.5,0.084,0.087,7917,0.088,0.082,0.088,0.076,0.13,0.065,-,,-,-,-,-6.48,-,0.8,10.39,
Coventry Res,CVY,0.20,-0.5,0.195,0.205,507,0.205,0.20,0.22,0.195,0.40,0.012,-,,-,-,-,-1.28,-,-2.0,-9.09,
Crescent Gold,CRE,0.15,0.5,0.145,0.155,1785,0.155,0.145,0.165,0.14,0.29,0.11,-,,-,-,-,-6.24,-,1.0,7.14,
Cullen Res,CUL,0.037,-0.1,0.037,0.04,3250,0.04,0.037,0.04,0.037,0.084,0.037,-,,-,-,-,-0.94,-,-0.1,-2.63,
D'aguilar Gold,DGR,0.046,0.9,0.046,0.05,5395,0.05,0.038,0.05,0.037,0.089,0.03,-,,-,-,-,2.11,2.2,0.9,24.32,
Dart Min NL,DTM,0.125,0.5,0.12,0.125,823,0.125,0.12,0.145,0.115,0.21,0.055,-,,-,-,-,-1.8,-,-1.5,-10.71,
De Grey Min,DEG,0.024,-,0.024,0.025,1450,0.025,0.024,0.025,0.024,0.067,0.022,-,,-,-,-,-0.36,-,-0.1,-4,
Diatreme Res,DRX,0.068,0.7,0.068,0.07,6652,0.071,0.065,0.071,0.061,0.18,0.057,-,,-,-,-,-1.6,-,0.5,7.94,
Dominion Min,DOM,3.08,12,3.05,3.09,7029,3.08,2.98,3.08,2.72,4.72,2.54,10,,2.01,1.03,3.25,20.08,15.3,31.0,11.19,
Doray Min Ltd,DRM,0.71,1,0.71,0.72,450,0.71,0.71,0.72,0.70,1.10,0.15,-,,-,-,-,-,-,1.0,1.43,
Dourado Res Ltd,DUO,0.17,2,0.165,0.17,100,0.17,0.17,0.17,0.15,0.28,0.15,-,,-,-,-,-0.27,-,-,-,
  opt nov14,DUOO,0.03,-,0.021,0.03,-,-,-,0.034,0.03,0.09,0.025,-,,-,-,-,-,-,-0.4,-11.76,
Dragon Energy,DLE,0.31,-,0.25,0.31,-,-,-,0.31,0.31,0.31,0.15,-,,-,-,-,-0.74,-,-,-,
Dragon Mountain Gold,DMG,0.18,0.5,0.175,0.18,2045,0.18,0.175,0.20,0.16,0.285,0.115,-,,-,-,-,-3.47,-,-1.0,-5.26,
Drake Res,DRK,0.14,-1.5,0.14,0.15,1170,0.14,0.135,0.16,0.135,0.37,0.07,-,,-,-,-,3.02,4.6,-2.5,-15.15,
Drummond Gold Ltd,DGO,0.045,-,0.04,0.05,2000,0.045,0.045,0.05,0.045,0.107,0.034,-,,-,-,-,-2.53,-,-0.4,-8.16,
Dynasty Metals,DMA,0.15,1,0.14,0.155,370,0.15,0.135,0.165,0.135,0.40,0.10,-,,-,-,-,-6.92,-,-,-,
Eagle Eye Metals,EYE,0.10,-1,0.10,0.105,4923,0.105,0.10,0.12,0.085,0.12,0.034,-,,-,-,-,-1,-,2.5,33.33,
  opt jun10,EYEO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.009,0.001,-,,-,-,-,-,-,-,-,
Echo Res,EAR,0.044,-0.6,0.044,0.05,20014,0.05,0.044,0.055,0.044,0.09,0.028,-,,-,-,-,-1.75,-,-0.6,-12,
Eldorado Gold cdi,EAU,20.70,73,20.65,20.71,1317,20.84,20.66,20.84,19.30,21.48,12.86,-,,-,-,-,-,-,50.0,2.48,
Eldore Min,EDM,0.015,0.1,0.014,0.015,5000,0.015,0.015,0.017,0.014,0.033,0.007,-,,-,-,-,-0.43,-,-,-,
  opt dec12,EDMOA,0.004,-,0.003,0.005,-,-,-,0.005,0.004,0.01,0.004,-,,-,-,-,-,-,-0.1,-20,
Eleckra Mines,EKM,0.11,-,0.105,0.11,2500,0.11,0.105,0.115,0.105,0.21,0.03,-,,-,-,-,-1.58,-,-,-,
  opt jun11,EKMO,0.05,0.2,0.052,0.054,5925,0.05,0.05,0.056,0.048,0.12,0.01,-,,-,-,-,-,-,-,-,
Elemental Min,ELM,0.35,-,0.34,0.37,1428,0.35,0.35,0.37,0.33,0.57,0.14,-,,-,-,-,-13.95,-,2.5,7.69,
  opt jan12,ELMO,0.25,-,0.175,0.25,-,-,-,0.25,0.25,0.295,0.11,-,,-,-,-,-,-,-,-,
Emmerson Res,ERM,0.21,-,0.20,0.21,911,0.215,0.21,0.215,0.20,0.435,0.15,-,,-,-,-,-1.15,-,-,-,
Empire Res,ERL,0.05,-,0.045,0.05,-,-,-,0.054,0.05,0.135,0.045,-,,-,-,-,-1.95,-,-0.4,-7.41,
Enterprise Metals,ENT,0.165,-0.5,0.165,0.17,100,0.165,0.165,0.175,0.155,0.65,0.155,-,,-,-,-,-0.95,-,-0.5,-2.94,
  opt jun12,ENTO,0.03,-,0.03,0.07,3982,0.03,0.03,0.04,0.03,0.37,0.03,-,,-,-,-,-,-,-2.0,-40,
ETFS Metals etfs gold,GOLD,139.79,-16,139.42,139.79,245,140.65,139.19,140.65,138.72,150.00,110.60,-,,-,-,-,63.17,221.3,-111.0,-0.79,
Eureka Energy Ltd,EKA,0.20,-,0.195,0.205,1850,0.20,0.195,0.21,0.19,0.23,0.029,-,,-,-,-,0.3,66.7,-0.5,-2.44,
Eurogold Ltd,EUG,0.18,-,0.18,0.22,100,0.18,0.18,0.18,0.17,0.35,0.17,-,,-,-,-,9.96,1.8,1.0,5.88,
Fairstar Res,FAS,0.095,-0.4,0.095,0.097,8701,0.10,0.095,0.10,0.095,0.16,0.034,-,,-,-,-,-12.4,-,-0.3,-3.06,
  opt aug11,FASOA,0.028,-,0.029,0.042,-,-,-,0.028,0.028,0.055,0.012,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.20,-1,0.20,0.21,1687,0.215,0.20,0.215,0.185,0.35,0.09,-,,-,-,-,-0.31,-,-,-,
FE Ltd,FEL,0.12,-,0.105,0.12,2,0.12,0.12,0.12,0.11,0.19,0.057,-,,-,-,-,-2.47,-,-,-,
Ferrum Crescent,FCR,0.17,-,0.17,0.18,750,0.17,0.17,0.18,0.16,0.235,0.052,-,,-,-,-,-4.82,-,-0.5,-2.86,
  opt dec13,FCRO,0.018,-,0.01,0.02,-,-,-,0.018,0.018,0.04,0.009,-,,-,-,-,-,-,-,-,
Focus Min Ltd,FML,0.048,-0.1,0.048,0.049,759404,0.052,0.048,0.059,0.048,0.081,0.022,-,,-,-,-,1.22,3.9,-0.9,-15.79,
Fox Res,FXR,0.10,-0.5,0.097,0.105,4562,0.10,0.10,0.11,0.099,0.327,0.091,-,,-,-,-,-6.96,-,-0.5,-4.76,
  opt nov10,FXRO,0.01,-,0.01,0.024,-,-,-,0.01,0.01,0.098,0.01,-,,-,-,-,-,-,-,-,
Frontier Res,FNT,0.062,-,0.062,0.063,2150,0.063,0.062,0.064,0.062,0.105,0.017,-,,-,-,-,-0.85,-,-0.3,-4.62,
  opt dec10,FNTO,0.023,0.2,0.022,0.026,3012,0.023,0.022,0.023,0.021,0.055,0.009,-,,-,-,-,-,-,0.2,9.52,
Gascoyne Res Ltd,GCY,0.095,0.1,0.094,0.10,2356,0.10,0.094,0.10,0.092,0.19,0.092,-,,-,-,-,-0.2,-,-0.5,-5,
Gateway Min,GML,0.048,0.3,0.04,0.048,250,0.048,0.046,0.048,0.045,0.10,0.038,-,,-,-,-,-0.81,-,0.3,6.67,
Genesis Res,GES,0.17,-0.5,0.16,0.17,2000,0.17,0.17,0.175,0.17,0.27,0.125,-,,-,-,-,0.61,27.9,-0.5,-2.86,
Geopacific Res,GPR,0.70,-,0.60,0.75,-,-,-,0.75,0.70,0.925,0.125,-,,-,-,-,-0.63,-,-5.0,-6.67,
Gippsland Ltd,GIP,0.037,0.1,0.037,0.038,2611,0.038,0.037,0.04,0.036,0.091,0.027,-,,-,-,-,-0.66,-,0.2,5.71,
Gladiator Res,GLA,0.28,-,0.28,0.30,59,0.28,0.28,0.30,0.28,0.525,0.035,-,,-,-,-,-0.52,-,-2.0,-6.67,
Gleneagle Gold,GLN,0.018,-,0.013,0.018,-,-,-,0.019,0.018,0.14,0.018,-,,-,-,-,-2,-,-0.1,-5.26,
Global Gold Hld,GGH,0.05,-,-,0.045,-,-,-,0.05,0.05,0.077,0.04,0.1,,-,0.04,2.00,-0.32,-,-,-,
GME Res Ltd,GME,0.056,-0.1,0.056,0.07,210,0.057,0.056,0.06,0.056,0.124,0.053,-,,-,-,-,-0.15,-,-0.4,-6.67,
Gold Anomaly Ltd,GOA,0.021,0.1,0.02,0.021,7576,0.021,0.02,0.022,0.02,0.077,0.01,-,,-,-,-,-,-,-,-,
  opt jun12,GOAOA,0.008,-,0.008,0.014,-,-,-,0.012,0.008,0.035,0.001,-,,-,-,-,-,-,-0.4,-33.33,
Gold One Int Ltd,GDO,0.295,1,0.29,0.295,14085,0.295,0.28,0.295,0.27,0.40,0.23,-,,-,-,-,-4.04,-,1.5,5.36,
  opt oct12,GDOO,0.082,-,0.084,0.09,-,-,-,0.083,0.082,0.14,0.06,-,,-,-,-,-,-,-0.1,-1.2,
Golden Cross,GCR,0.014,0.1,0.014,0.015,6089,0.014,0.013,0.014,0.013,0.037,0.013,-,,-,-,-,-0.46,-,-0.1,-6.67,
  opt mar11,GCRO,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.005,0.002,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.06,-,0.055,0.07,-,-,-,0.06,0.055,0.07,0.04,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.12,0.5,0.115,0.12,1430,0.12,0.115,0.12,0.11,0.255,0.035,-,,-,-,-,-1.22,-,1.0,9.09,
Golden State Res,GDN,0.046,0.2,0.045,0.046,47474,0.047,0.044,0.047,0.043,0.09,0.037,-,,-,-,-,-1.27,-,-,-,
  opt nov10,GDNOA,0.006,0.1,0.006,0.007,16715,0.006,0.006,0.007,0.005,0.015,0.004,-,,-,-,-,-,-,-,-,
Golden Tiger Min,GTX,0.03,-,0.025,0.04,-,-,-,0.035,0.029,0.065,0.012,-,,-,-,-,1.33,2.3,-0.5,-14.29,
Golden West Res,GWR,0.68,-2,0.68,0.69,261,0.70,0.67,0.70,0.63,1.06,0.31,-,,-,-,-,-8.61,-,3.0,4.62,
  opt dec10,GWROA,0.025,-,0.025,-,-,-,-,0.03,0.025,0.07,0.015,-,,-,-,-,-,-,-0.5,-16.67,
Goldsearch Ltd,GSE,0.021,0.1,0.021,0.022,1007,0.021,0.02,0.021,0.02,0.081,0.016,-,,-,-,-,0.24,8.8,-,-,
Gondwana Res,GDA,0.009,-0.1,0.009,0.01,600,0.009,0.009,0.011,0.009,0.091,0.008,-,,-,-,-,-0.7,-,-0.2,-18.18,
  opt jun11,GDAO,0.005,-,0.003,0.009,-,-,-,0.005,0.005,0.075,0.004,-,,-,-,-,-,-,-,-,
  opt jun10,GDAOC,0.001,-,-,0.001,-,-,-,0.001,0.001,0.021,0.001,-,,-,-,-,-,-,-0.1,-50,
Greater Bendigo Gold,GBM,0.023,0.2,0.021,0.023,454,0.023,0.022,0.026,0.021,0.043,0.02,-,,-,-,-,-3.21,-,-0.2,-8,
  opt mar12,GBMOA,0.009,-,0.006,0.009,-,-,-,0.009,0.009,0.013,0.008,-,,-,-,-,-,-,-,-,
Greenland Min En,GGG,0.38,1,0.375,0.38,1267,0.38,0.37,0.38,0.36,0.935,0.24,-,,-,-,-,-2.03,-,0.5,1.33,
  opt jun11,GGGO,0.175,-0.5,0.17,0.18,100,0.175,0.175,0.18,0.175,0.665,0.10,-,,-,-,-,-,-,-0.5,-2.78,
Gryphon Min Ltd,GRY,0.86,2,0.86,0.865,4008,0.86,0.825,0.885,0.81,0.90,0.24,-,,-,-,-,-2.3,-,1.0,1.18,
Gulf Res,GLF,0.018,-0.1,0.018,0.02,5982,0.018,0.018,0.02,0.017,0.053,0.017,-,,-,-,-,0.4,4.5,-0.3,-14.29,
  opt jun11,GLFO,0.005,-,0.001,0.004,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.008,0.4,0.004,0.008,1054,0.008,0.005,0.008,0.004,0.01,0.004,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.099,0.1,0.085,0.099,1025,0.099,0.097,0.099,0.097,0.12,0.045,-,,-,0.09,-,0.39,25.4,-0.1,-1,
Hampton Hill Min,HHM,0.29,-,0.28,0.29,-,-,-,0.29,0.29,0.51,0.175,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.17,2,0.155,0.17,1045,0.17,0.17,0.17,0.15,0.205,0.075,-,,-,-0.16,-,-2.61,-,2.0,13.33,
Havilah Res NL,HAV,0.37,-,0.365,0.44,166,0.37,0.365,0.385,0.365,0.71,0.35,-,,-,-,-,-0.36,-,-1.0,-2.63,
Hazelwood Res,HAZ,0.195,1,0.19,0.195,1952,0.195,0.19,0.195,0.185,0.33,0.10,-,,-,-,-,-1.54,-,-,-,
Helix Res,HLX,0.061,-0.2,0.062,0.074,100,0.061,0.061,0.065,0.061,0.128,0.05,-,,-,-,-,-5.04,-,0.1,1.67,
  opt may11,HLXOA,0.014,0.1,0.014,0.04,200,0.014,0.014,0.02,0.013,0.05,0.013,-,,-,-,-,-,-,-0.6,-30,
Hemisphere Res,HEM,0.63,2.5,0.61,0.62,160,0.63,0.62,0.645,0.605,0.92,0.08,-,,-,-,-,-3.2,-,-0.5,-0.79,
Heritage Gold Nz,HTM,0.019,-,0.019,0.022,-,-,-,0.02,0.019,0.044,0.014,-,,-,0.01,-,-0.12,-,0.1,5.56,
Heron Res,HRR,0.21,1,0.21,0.22,1924,0.22,0.21,0.22,0.185,0.38,0.155,-,,-,-,-,-2.93,-,1.0,5,
Hill End Gold,HEG,0.105,-0.5,0.10,0.105,5051,0.105,0.105,0.11,0.105,0.285,0.105,-,,-,-,-,-3.1,-,-0.5,-4.55,
Hodges Res,HDG,0.145,1,0.125,0.145,4,0.145,0.145,0.15,0.135,0.22,0.08,-,,-,-,-,-5.52,-,1.5,11.54,
HOT Chili Ltd,HCH,0.205,-,0.205,0.225,1595,0.21,0.205,0.225,0.20,0.30,0.17,-,,-,-,-,-,-,-0.5,-2.38,
Image Res NL,IMA,0.48,1,0.475,0.49,962,0.48,0.47,0.50,0.46,1.28,0.43,-,,-,-,-,-4.82,-,-,-,
Impact Min,IPT,0.105,-0.5,0.105,0.11,884,0.115,0.105,0.12,0.105,0.295,0.10,-,,-,-,-,-0.91,-,-1.5,-12.5,
Imperial Corp Ltd,IMP,0.095,-0.3,0.095,0.099,1111,0.098,0.095,0.10,0.09,0.105,0.005,-,,-,-,-,-0.19,-,0.4,4.4,
Intermin Res,IRC,0.155,-1.5,0.155,0.165,300,0.155,0.155,0.17,0.155,0.245,0.118,-,,-,-,-,-0.36,-,-1.5,-8.82,
  opt may12,IRCO,0.045,-,0.04,0.049,-,-,-,0.045,0.045,0.045,0.025,-,,-,-,-,-,-,-,-,
Intrepid Mines,IAU,0.525,-,0.52,0.525,13915,0.525,0.505,0.565,0.505,0.62,0.21,-,,-,0.12,-,-2.32,-,-4.0,-7.08,
Ironbark Zinc Ltd,IBG,0.19,0.5,0.18,0.19,1350,0.195,0.185,0.195,0.18,0.30,0.085,-,,-,-,-,-0.37,-,1.0,5.56,
Ishine Int Res,ISH,0.24,-,0.10,0.24,-,-,-,0.25,0.24,0.28,0.195,-,,-,-,-,-0.39,-,-1.0,-4,
Jameson Res,JAL,0.052,-,0.055,0.069,-,-,-,0.053,0.045,0.62,0.041,-,,-,-,-,-1.76,-,0.7,15.56,
Jindalee Res,JRL,1.35,-3,1.34,1.35,2115,1.37,1.30,1.44,1.30,1.44,0.38,-,f,-,-,-,95.05,1.4,-5.0,-3.57,
Jupiter Energy,JPR,0.037,0.1,0.037,0.038,37831,0.038,0.037,0.039,0.035,0.085,0.022,-,,-,-,-,-0.66,-,0.2,5.71,
  opt jun10,JPROA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.035,0.001,-,,-,-,-,-,-,-,-,
Kentor Gold Ltd,KGL,0.083,1.9,0.083,0.084,281473,0.096,0.077,0.096,0.06,0.185,0.033,-,,-,-,-,-4.19,-,-0.1,-1.19,
King Island,KIS,0.17,-,0.17,0.20,-,-,-,0.17,0.17,0.37,0.14,-,,-,-,-,-1.34,-,1.5,9.68,
King Solomon Mines,KSO,0.055,-,0.055,0.06,-,-,-,0.06,0.05,0.12,0.048,-,,-,-,-,-2.62,-,0.5,10,
Kings Min NL,KMN,0.081,0.1,0.081,0.084,237,0.081,0.081,0.082,0.08,0.237,0.065,-,,-,-,-,-0.91,-,-,-,
