Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4475.1 at 16:36 23/7/2010  Report at 19:06 Friday 23/7/2010. Processed 19:07 Saturday 24/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
  opt jan11,ATVOA,0.01,-,0.001,0.015,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.13,0.19,100,0.18,0.18,0.18,0.18,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.045,1.5,0.013,0.05,100,0.045,0.045,0.045,0.03,0.09,0.03,-,,-,-,-,-,-,1.5,50,
Augustus Min,AUJ,0.27,2,0.25,0.27,312,0.27,0.26,0.27,0.25,0.47,0.10,-,,-,-,-,-0.66,-,-1.0,-3.57,
  opt jul10,AUJO,0.002,-,0.002,0.003,43225,0.003,0.002,0.008,0.001,0.215,0.001,-,,-,-,-,-,-,-0.6,-75,
Aurora Min Ltd,ARM,0.43,1.5,0.425,0.44,4878,0.45,0.42,0.45,0.36,1.26,0.25,-,,-,-,-,-5.78,-,5.5,14.67,
Aust Gold Invest,AGV,0.135,2.5,0.13,0.135,43445,0.135,0.115,0.145,0.057,0.145,0.015,-,,-,-,-,-2.62,-,7.8,136.8,
Aust Oriental,AOM,0.003,0.1,0.003,0.004,120,0.003,0.003,0.003,0.002,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.071,-,0.071,0.078,-,-,-,0.075,0.069,0.17,0.056,-,,-,-,-,-10.74,-,0.5,7.58,
Avoca Res,AVO,2.84,2,2.83,2.84,11463,2.91,2.76,2.91,2.67,2.99,1.48,-,,-,0.79,-,12.49,22.7,-8.0,-2.74,
AXG Min Ltd,AXC,0.012,-,0.014,0.019,-,-,-,0.012,0.012,0.029,0.012,-,,-,-,-,-1.39,-,-,-,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.395,0.5,0.385,0.40,6433,0.40,0.385,0.40,0.37,0.53,0.10,-,,-,-,-,-2.5,-,-1.0,-2.47,
Barra Res,BAR,0.065,0.4,0.062,0.065,700,0.065,0.062,0.065,0.058,0.22,0.045,-,,-,-,-,-1.89,-,0.5,8.33,
  opt dec10,BARO,0.005,-,0.001,0.009,-,-,-,0.005,0.005,0.029,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.22,2,0.22,0.23,808,0.22,0.20,0.22,0.20,0.44,0.114,-,,-,-,-,-1.33,-,-,-,
Batavia Min,BTV,0.21,1.5,0.205,0.21,5524,0.22,0.20,0.22,0.175,0.375,0.093,-,,-,-,-,0.3,70.0,2.5,13.51,
  opt jun12,BTVO,0.10,-,0.095,0.11,250,0.10,0.10,0.10,0.08,0.21,0.03,-,,-,-,-,-,-,2.0,25,
BCD Res NL,BCD,0.12,-,0.12,0.125,12344,0.125,0.12,0.125,0.098,0.18,0.085,-,,-,0.09,-,3.05,3.9,1.5,14.29,
Beacon Min,BCN,0.018,0.2,0.016,0.018,29858,0.018,0.016,0.018,0.015,0.035,0.015,-,,-,-,-,1.96,0.9,0.3,20,
  opt aug10,BCNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
  opt aug10,BCNOA,0.006,0.1,0.005,0.007,10190,0.006,0.006,0.006,0.004,0.022,0.004,-,,-,-,-,-,-,-,-,
Beadell Resource,BDR,0.195,0.5,0.195,0.20,4371,0.20,0.19,0.21,0.19,0.40,0.081,-,,-,-,-,-2.78,-,-1.0,-4.88,
Bendigo Min Ltd,BDG,0.18,-,0.18,0.185,6579,0.185,0.18,0.20,0.175,0.295,0.175,0.5,,6.40,0.15,2.78,3.2,5.6,-2.5,-12.2,
Blackham Res,BLK,0.23,-1,0.22,0.25,412,0.24,0.23,0.26,0.23,0.44,0.128,-,,-,-,-,-2.27,-,-3.0,-11.54,
  opt oct11,BLKO,0.05,-,0.04,0.08,-,-,-,0.06,0.06,0.14,0.06,-,,-,-,-,-,-,-1.0,-16.67,
Blackthorn Res,BTR,0.67,-1,0.67,0.70,941,0.70,0.66,0.71,0.655,1.025,0.26,-,,-,-,-,-9.47,-,-6.0,-8.22,
Breakaway Res,BRW,0.04,-0.1,0.041,0.043,2156,0.041,0.04,0.043,0.04,0.136,0.04,-,,-,-,-,-0.5,-,-0.1,-2.44,
Burey Gold Ltd,BYR,0.045,-0.2,0.044,0.05,2000,0.045,0.045,0.047,0.044,0.075,0.025,-,,-,-,-,-0.57,-,-0.1,-2.17,
  opt jun11,BYRO,0.013,-,0.01,0.013,-,-,-,0.013,0.009,0.013,0.006,-,,-,-,-,-,-,0.4,44.44,
Canyon Res Ltd,CAY,0.29,1,0.285,0.30,250,0.29,0.29,0.29,0.28,0.31,0.25,-,,-,-,-,-,-,-1.0,-3.33,
Carbine Res,CRB,0.305,0.5,0.285,0.305,3250,0.305,0.30,0.305,0.28,0.385,0.033,-,,-,-,-,0.04,762.5,0.5,1.67,
  opt jul11,CRBO,0.16,1,0.135,0.16,200,0.16,0.15,0.16,0.15,0.23,0.075,-,,-,-,-,-,-,-0.5,-3.03,
Carrick Gold Ltd,CRK,0.365,-2,0.365,0.38,6268,0.375,0.35,0.43,0.35,1.25,0.35,-,,-,-,-,-0.48,-,-7.5,-17.05,
Castle Min,CDT,0.32,1,0.325,0.34,1092,0.37,0.32,0.38,0.29,0.53,0.10,-,,-,-,-,-2.5,-,-6.0,-15.79,
Castlemaine,CGT,0.039,-0.1,0.039,0.04,2375,0.04,0.039,0.04,0.038,0.064,0.033,-,,-,-,-,-0.33,-,-0.1,-2.5,
Catalpa Res,CAH,1.52,2,1.52,1.53,5159,1.54,1.50,1.54,1.40,1.957,1.087,-,,-,-,-,-3.7,-,2.0,1.33,
  opt oct11,CAHOB,0.50,-,0.46,0.75,-,-,-,0.50,0.50,0.77,0.037,-,,-,-,-,-,-,-,-,
Cazaly Res,CAZ,0.56,-1,0.555,0.57,2815,0.585,0.56,0.585,0.525,0.66,0.20,-,,-,-,-,-1.39,-,1.5,2.75,
  opt feb11,CAZO,0.37,-,0.37,0.40,389,0.37,0.36,0.37,0.33,0.43,0.085,-,,-,-,-,-,-,4.0,12.12,
Central West Gold,CWG,0.046,0.1,0.045,0.052,633,0.046,0.046,0.046,0.038,0.062,0.03,-,,-,-,-,-0.47,-,0.8,21.05,
CGA Min Ltd,CGX,2.24,-3,2.24,2.39,1534,2.30,2.24,2.35,2.20,2.61,1.52,-,,-,-,-,1.86,120.4,8.0,3.7,
Chalice Gold Mines,CHN,0.49,1,0.49,0.495,15806,0.50,0.48,0.50,0.43,0.68,0.29,-,,-,-,-,-3.81,-,5.0,11.36,
Chameleon Min NL,CHM,0.018,-,0.016,0.018,5477,0.018,0.018,0.018,0.015,0.036,0.015,-,,-,-,-,0.13,13.8,0.3,20,
Chrysalis Res,CYS,0.245,2.5,0.24,0.245,5700,0.245,0.22,0.245,0.175,0.55,0.10,-,,-,-,-,-2.31,-,5.5,28.95,
  opt jun13,CYSO,0.115,0.5,0.115,0.135,950,0.115,0.11,0.115,0.099,0.31,0.033,-,,-,-,-,-,-,3.9,51.32,
Citigold Corp Ltd,CTO,0.086,0.4,0.086,0.087,8472,0.086,0.082,0.086,0.081,0.19,0.08,-,,-,-,-,-0.26,-,0.1,1.18,
Coalspur Mines,CPL,0.82,3.5,0.81,0.82,13898,0.825,0.795,0.825,0.72,0.995,0.125,-,,-,-,-,-2.31,-,2.5,3.14,
  opt jun11,CPLO,0.70,5,0.70,0.78,670,0.70,0.69,0.70,0.65,0.87,0.066,-,,-,-,-,-,-,-,-,
Contl Coal Ltd,CCC,0.068,1.1,0.068,0.069,1946906,0.069,0.058,0.069,0.054,0.082,0.033,-,,-,0.04,-,-2.34,-,1.0,17.24,
  opt feb13,CCCO,0.033,0.7,0.033,0.034,332809,0.034,0.027,0.035,0.025,0.046,0.015,-,,-,-,-,-,-,0.2,6.45,
Cortona Res,CRC,0.155,-0.5,0.155,0.165,978,0.16,0.155,0.16,0.155,0.28,0.12,-,,-,-,-,-1.28,-,-0.5,-3.13,
  opt jan12,CRCO,0.069,1.1,0.057,0.115,1500,0.069,0.069,0.069,0.055,0.17,0.025,-,,-,-,-,-,-,1.4,25.45,
Cougar Metals NL,CGM,0.023,-,0.023,0.025,1000,0.023,0.023,0.025,0.023,0.099,0.015,-,,-,-,-,-1.88,-,-0.2,-8,
Coventry Res,CVY,0.19,-1,0.19,0.20,285,0.20,0.19,0.20,0.175,0.40,0.012,-,,-,-,-,-1.28,-,-1.0,-5,
Crescent Gold,CRE,0.11,-0.5,0.105,0.12,2611,0.11,0.11,0.13,0.11,0.29,0.11,-,,-,-,-,-6.24,-,-2.0,-15.38,
Crusader Res,CAS,0.40,2,0.38,0.40,1500,0.40,0.38,0.40,0.38,0.545,0.145,-,,-,-,-,-2.51,-,1.5,3.9,
Cullen Res,CUL,0.045,0.5,0.041,0.045,6040,0.045,0.04,0.045,0.039,0.084,0.034,-,,-,-,-,-0.94,-,0.6,15.38,
D'aguilar Gold,DGR,0.04,-,0.042,0.043,1517,0.042,0.04,0.042,0.036,0.089,0.035,-,,-,-,-,2.11,1.9,0.5,14.29,
Dart Min NL,DTM,0.11,-,0.11,0.115,100,0.11,0.11,0.11,0.105,0.21,0.055,-,,-,-,-,-1.8,-,-,-,
De Grey Min,DEG,0.035,0.1,0.035,0.037,3004,0.036,0.035,0.037,0.033,0.067,0.02,-,,-,-,-,-0.36,-,0.4,12.9,
Dominion Min,DOM,2.40,16,2.38,2.42,19136,2.40,2.25,2.40,2.15,4.60,2.15,10,,2.01,1.03,4.17,20.08,12.0,15.0,6.67,
Doray Min Ltd,DRM,0.745,-0.5,0.745,0.75,603,0.755,0.745,0.80,0.72,1.10,0.15,-,,-,-,-,-,-,-8.0,-9.7,
Dragon Min Ltd,DRA,0.11,0.5,0.105,0.11,2144,0.11,0.105,0.115,0.10,0.125,0.055,-,,-,0.06,-,-1.08,-,-0.5,-4.35,
Dragon Mountain Gold,DMG,0.25,2,0.24,0.255,1720,0.25,0.23,0.265,0.23,0.285,0.115,-,,-,-,-,-3.47,-,-2.0,-7.41,
Drummond Gold Ltd,DGO,0.065,1.4,0.065,0.07,7332,0.065,0.05,0.065,0.042,0.107,0.037,-,,-,-,-,-2.53,-,2.1,47.73,
Dynasty Metals,DMA,0.135,0.5,0.135,0.14,1776,0.145,0.135,0.145,0.13,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
East Africa Res,EAF,0.11,-1,0.12,0.13,1207,0.12,0.11,0.12,0.11,0.70,0.10,-,,-,-,-,-0.14,-,-1.0,-8.33,
Echo Res,EAR,0.046,-,0.048,0.051,-,-,-,0.046,0.045,0.09,0.032,-,,-,-,-,-1.75,-,0.1,2.22,
Eldorado Gold cdi,EAU,18.04,29,18.02,18.18,564,18.13,17.70,18.47,17.50,21.48,12.86,-,,-,-,-,-,-,-51.0,-2.75,
Eldore Min,EDM,0.012,-,0.014,0.015,417,0.012,0.012,0.015,0.012,0.033,0.007,-,,-,-,-,-0.43,-,-0.2,-14.29,
  opt dec12,EDMOA,0.003,-,0.003,0.006,-,-,-,0.004,0.003,0.01,0.003,-,,-,-,-,-,-,-0.1,-25,
Eleckra Mines,EKM,0.10,0.2,0.10,0.105,598,0.10,0.10,0.105,0.097,0.21,0.032,-,,-,-,-,-1.58,-,-,-,
  opt jun11,EKMO,0.042,-,0.027,0.042,-,-,-,0.043,0.042,0.12,0.014,-,,-,-,-,-,-,-0.5,-10.64,
Emmerson Res,ERM,0.175,0.5,0.175,0.18,1300,0.18,0.175,0.18,0.16,0.435,0.155,-,,-,-,-,-1.15,-,1.0,6.06,
Enterprise Metals,ENT,0.15,1,0.145,0.15,150,0.15,0.145,0.15,0.14,0.65,0.13,-,,-,-,-,-0.95,-,-1.0,-6.25,
  opt jun12,ENTO,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.05,-,0.05,0.054,3462,0.05,0.047,0.054,0.047,0.11,0.039,-,,-,-,-,0.4,12.5,-0.4,-7.41,
  opt dec11,EVGO,0.006,-,0.006,0.011,-,-,-,0.006,0.006,0.025,0.006,-,,-,-,-,-,-,-,-,
Eromanga Hydro,ERH,0.077,-,0.077,0.083,-,-,-,0.085,0.076,0.225,0.049,-,,-,-,-,-4.71,-,-0.6,-7.23,
  opt jul12,ERHOA,0.022,-,0.02,0.05,-,-,-,0.022,0.022,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,130.90,-61,130.70,132.50,358,131.11,130.19,134.90,130.19,150.00,110.60,-,,-,-,-,63.17,207.2,-390.0,-2.89,
Eurogold Ltd,EUG,0.20,-,0.15,0.20,-,-,-,0.20,0.20,0.35,0.17,-,,-,-,-,9.96,2.0,-,-,
Excalibur Min,EXM,0.004,-,0.004,0.005,62720,0.005,0.004,0.005,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-,-,
  opt dec12,EXMOA,0.002,-,0.002,0.003,14930,0.002,0.002,0.002,0.002,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.16,-0.5,0.16,0.17,370,0.165,0.16,0.175,0.16,0.35,0.091,-,,-,-,-,-0.31,-,-2.0,-11.11,
FE Ltd,FEL,0.10,-,0.10,0.115,1676,0.105,0.10,0.115,0.10,0.19,0.065,-,,-,-,-,-2.47,-,-1.0,-9.09,
Firestone Energy,FSE,0.018,-,0.017,0.018,4967,0.018,0.016,0.018,0.016,0.059,0.013,-,,-,-,-,-0.17,-,0.1,5.88,
Focus Min Ltd,FML,0.047,-0.1,0.047,0.048,53251,0.049,0.047,0.049,0.047,0.081,0.022,-,,-,-,-,1.22,3.9,-0.1,-2.08,
Frontier Res,FNT,0.064,-,0.064,0.07,6745,0.071,0.064,0.071,0.064,0.105,0.021,-,,-,-,-,-0.85,-,-1.1,-14.67,
  opt dec10,FNTO,0.024,1.4,0.02,0.028,2000,0.024,0.024,0.024,0.01,0.055,0.009,-,,-,-,-,-,-,1.4,140,
Gascoyne Res Ltd,GCY,0.09,-0.1,0.092,0.095,49,0.091,0.09,0.095,0.09,0.19,0.08,-,,-,-,-,-0.2,-,-0.1,-1.1,
Gateway Min,GML,0.04,-,0.04,0.069,-,-,-,0.04,0.04,0.10,0.038,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.059,-0.4,0.05,0.06,500,0.059,0.059,0.065,0.059,0.315,0.046,-,,-,-,-,-1.84,-,-0.2,-3.28,
Gippsland Ltd,GIP,0.032,-,0.031,0.033,-,-,-,0.032,0.03,0.091,0.027,-,,-,-,-,-0.66,-,-0.1,-3.03,
Gleneagle Gold,GLN,0.014,-,0.014,0.016,-,-,-,0.014,0.014,0.09,0.012,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.06,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.066,-,0.058,0.066,-,-,-,0.066,0.064,0.124,0.048,-,,-,-,-,-0.15,-,0.2,3.13,
Gold Anomaly Ltd,GOA,0.024,-,0.023,0.024,26165,0.026,0.024,0.026,0.024,0.077,0.019,-,,-,-,-,-,-,-0.3,-11.11,
  opt jun12,GOAOA,0.013,-,0.013,0.019,-,-,-,0.013,0.013,0.035,0.007,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.265,0.5,0.26,0.265,997,0.265,0.26,0.27,0.26,0.375,0.23,-,,-,-,-,-4.04,-,-,-,
  opt oct12,GDOO,0.082,-,0.085,0.14,-,-,-,0.082,0.082,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.013,-,0.013,0.014,-,-,-,0.014,0.013,0.037,0.012,-,,-,-,-,-0.46,-,-0.1,-7.14,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.068,1.8,0.068,0.075,455,0.068,0.068,0.068,0.05,0.075,0.041,-,,-,-,-,-0.98,-,1.8,36,
Golden Rim Res,GMR,0.094,-0.6,0.094,0.105,6650,0.105,0.094,0.105,0.094,0.255,0.065,-,,-,-,-,-1.22,-,-0.1,-1.05,
Golden State Res,GDN,0.03,-0.2,0.029,0.03,92062,0.032,0.029,0.034,0.029,0.08,0.029,-,,-,-,-,-1.27,-,-0.2,-6.25,
  opt nov10,GDNOA,0.002,-,0.001,0.002,33150,0.002,0.002,0.003,0.002,0.015,0.002,-,,-,-,-,-,-,-0.1,-33.33,
Golden Tiger Min,GTX,0.04,-,0.03,0.039,-,-,-,0.04,0.04,0.065,0.012,-,,-,-,-,1.33,3.0,-,-,
Golden West Res,GWR,0.785,2,0.77,0.785,1265,0.79,0.785,0.79,0.71,1.06,0.31,-,,-,-,-,-8.61,-,3.5,4.67,
  opt dec10,GWROA,0.03,-,0.025,0.04,-,-,-,0.03,0.025,0.07,0.015,-,,-,-,-,-,-,0.5,20,
Goldsearch Ltd,GSE,0.022,-,0.021,0.022,-,-,-,0.022,0.021,0.081,0.016,-,,-,-,-,0.24,9.2,0.1,4.76,
Gondwana Res,GDA,0.008,-,0.008,0.009,4300,0.008,0.008,0.009,0.008,0.097,0.007,-,,-,-,-,-0.7,-,-0.1,-11.11,
  opt jun11,GDAO,0.003,-,0.003,-,-,-,-,0.005,0.003,0.075,0.003,-,,-,-,-,-,-,-0.2,-40,
Greater Bendigo Gold,GBM,0.02,-,0.02,0.023,4737,0.02,0.017,0.024,0.017,0.043,0.017,-,,-,-,-,-3.21,-,0.1,5.26,
  opt mar12,GBMOA,0.009,-,0.003,0.009,-,-,-,0.009,0.009,0.013,0.008,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.018,-,0.018,0.02,-,-,-,0.019,0.018,0.089,0.014,-,,-,-,-,-1.66,-,-0.1,-5.26,
Greenland Min En,GGG,0.34,1,0.33,0.34,1829,0.34,0.33,0.34,0.31,0.935,0.24,-,,-,-,-,-2.03,-,1.0,3.03,
  opt jun11,GGGO,0.12,-,0.135,0.16,-,-,-,0.17,0.12,0.665,0.10,-,,-,-,-,-,-,-5.0,-29.41,
Gulf Res,GLF,0.02,-,0.02,0.022,2000,0.02,0.02,0.023,0.019,0.053,0.016,-,,-,-,-,0.4,5.0,-,-,
  opt jun11,GLFO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.007,0.001,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.005,-,0.003,0.006,-,-,-,0.005,0.005,0.01,0.004,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.092,-,0.092,0.095,-,-,-,0.095,0.091,0.12,0.056,-,,-,0.09,-,0.39,23.6,-0.3,-3.16,
Hampton Hill Min,HHM,0.27,-,0.26,0.31,-,-,-,0.27,0.27,0.51,0.175,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.13,-2,0.13,0.155,45,0.135,0.13,0.155,0.13,0.205,0.075,-,,-,-0.16,-,-2.61,-,-4.0,-23.53,
Hawthorn Res,HAW,0.005,-,0.004,0.005,22972,0.005,0.004,0.006,0.004,0.013,0.004,-,,-,-,-,-1.39,-,-,-,
  opt apr12,HAWO,0.004,-,-,0.004,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-,-,
  opt sep10,HAWOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
  opt feb13,HAWOB,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-,-,-,-,
Helix Res,HLX,0.06,0.2,0.058,0.068,14153,0.06,0.06,0.061,0.058,0.128,0.058,-,,-,-,-,-5.04,-,-,-,
  opt may11,HLXOA,0.016,-,0.016,0.04,-,-,-,0.016,0.016,0.05,0.013,-,,-,-,-,-,-,-,-,
Heron Res,HRR,0.185,-,0.185,0.19,3350,0.19,0.185,0.19,0.18,0.38,0.17,-,,-,-,-,-2.93,-,-,-,
Hill End Gold,HEG,0.10,-0.5,0.10,0.105,2484,0.11,0.10,0.11,0.093,0.285,0.087,-,,-,-,-,-3.1,-,0.1,1.01,
Hodges Res,HDG,0.13,-2,0.13,0.195,157,0.135,0.13,0.15,0.13,0.22,0.08,-,,-,-,-,-5.52,-,-1.0,-7.14,
Image Res NL,IMA,0.45,3,0.44,0.45,1505,0.45,0.43,0.465,0.415,1.28,0.395,-,,-,-,-,-4.82,-,1.0,2.27,
Imperial Corp Ltd,IMP,0.105,0.8,0.10,0.105,20486,0.105,0.099,0.105,0.095,0.135,0.075,-,,-,-,-,-0.19,-,1.0,10.53,
IMX Res Ltd,IXR,0.445,0.5,0.44,0.45,257,0.445,0.44,0.45,0.435,0.56,0.25,-,,-,-,-,-0.74,-,-0.5,-1.11,
Intermin Res,IRC,0.165,2.5,0.16,0.165,175,0.165,0.165,0.165,0.14,0.245,0.123,-,,-,-,-,-0.36,-,2.5,17.86,
  opt may12,IRCO,0.045,0.2,0.041,0.05,1250,0.045,0.045,0.045,0.043,0.05,0.025,-,,-,-,-,-,-,0.2,4.65,
Intrepid Mines,IAU,0.625,3.5,0.615,0.625,28256,0.64,0.585,0.64,0.525,0.64,0.21,-,,-,0.12,-,-2.32,-,7.5,13.64,
Jindalee Res,JRL,0.52,-2.5,0.52,0.525,2304,0.55,0.51,0.59,0.51,0.858,0.292,-,f,-,-,-,95.05,0.5,-7.0,-11.86,
Jupiter Energy,JPR,0.036,0.1,0.035,0.036,15022,0.036,0.035,0.037,0.035,0.085,0.024,-,,-,-,-,-0.66,-,-0.1,-2.7,
Jupiter Mines,JMS,0.25,0.5,0.25,0.255,5209,0.265,0.25,0.265,0.24,0.32,0.16,-,,-,-,-,-4.82,-,-,-,
Kentor Gold Ltd,KGL,0.096,0.3,0.093,0.095,7169,0.096,0.093,0.096,0.088,0.185,0.06,-,,-,-,-,-4.19,-,0.5,5.49,
Kings Min NL,KMN,0.084,0.4,0.084,0.089,9811,0.084,0.083,0.084,0.07,0.237,0.065,-,,-,-,-,-0.91,-,0.4,5,
Kingsgate Cons,KCN,9.73,14,9.67,9.77,2551,9.84,9.61,9.84,9.25,10.90,6.32,30,,2.73,2.69,3.08,82,11.9,16.0,1.67,
Kingsrose Min Ltd,KRM,0.95,5,0.93,0.95,445,0.95,0.92,0.975,0.89,1.08,0.435,-,,-,-,-,-6.22,-,-,-,
  opt dec12,KRMO,0.64,-1.5,0.65,0.70,-,0.64,0.64,0.655,0.64,0.85,0.24,-,,-,-,-,-,-,-1.0,-1.54,
Latin Gold Ltd,LAT,0.018,-,0.018,0.021,-,-,-,0.02,0.018,0.042,0.017,-,,-,-,-,-0.2,-,-0.2,-10,
Latrobe Magnesium,LMG,0.013,0.2,0.011,0.013,1500,0.013,0.013,0.013,0.011,0.02,0.005,-,,-,-,-,-0.07,-,0.2,18.18,
Lefroy Res Ltd,LEF,0.049,-,0.049,0.059,122,0.049,0.049,0.049,0.049,0.18,0.041,-,,-,-,-,-2.39,-,-,-,
Legend Min,LEG,0.029,0.3,0.027,0.029,7394,0.029,0.027,0.029,0.025,0.048,0.016,-,,-,-,-,-0.45,-,0.3,11.54,
Leyshon Res,LRL,0.20,-,0.20,0.205,1000,0.20,0.20,0.21,0.20,0.295,0.09,-,,-,-,-,12.2,1.6,-0.5,-2.44,
Lihir Gold Ltd,LGL,4.11,5,4.09,4.11,296624,4.12,4.04,4.16,4.04,4.48,2.41,2.96,,-,1.22,0.72,-10.93,-,-10.0,-2.38,
Lodestone Energy,LOD,0.10,-,0.095,0.10,-,-,-,0.105,0.09,0.21,0.076,-,,-,-,-,-0.87,-,0.2,2.04,
Magnum Min & Exp,MGU,0.098,-0.2,0.098,0.10,200,0.098,0.098,0.10,0.095,0.12,0.06,-,,-,-,-,-0.61,-,-0.2,-2,
Manas Res Ltd,MSR,0.088,-,0.088,0.092,-,-,-,0.095,0.079,0.235,0.065,-,,-,-,-,-1.34,-,0.9,11.39,
  opt sep11,MSRO,0.022,-,0.02,0.025,-,-,-,0.022,0.013,0.085,0.013,-,,-,-,-,-,-,0.9,69.23,
Marengo Min,MGO,0.105,-,0.099,0.11,2900,0.11,0.105,0.11,0.096,0.24,0.081,-,,-,-,-,-4,-,-,-,
Marenica Energy,MEY,0.095,0.2,0.095,0.10,2375,0.096,0.095,0.096,0.091,0.23,0.085,-,,-,-,-,-2.02,-,0.5,5.56,
Matsa Res,MAT,0.265,0.5,0.26,0.28,200,0.265,0.265,0.265,0.22,0.45,0.16,-,,-,-,-,-5.09,-,2.0,8.16,
Medusa Min Ltd,MML,4.09,11,4.05,4.09,6490,4.10,4.04,4.10,3.85,4.89,2.182,-,,-,0.91,-,35.43,11.5,-1.0,-0.24,
Metals Aust,MLS,0.012,-,0.012,0.013,15956,0.013,0.012,0.014,0.011,0.032,0.008,-,,-,-,-,-0.24,-,-0.1,-7.69,
Midas Res,MDS,0.068,1.3,0.052,0.068,2897,0.068,0.052,0.068,0.052,0.165,0.025,-,,-,-,-,-0.51,-,1.1,19.3,
  opt may11,MDSOB,0.012,-0.3,0.01,0.03,435,0.012,0.012,0.015,0.012,0.09,0.004,-,,-,-,-,-,-,-0.3,-20,
  opt nov12,MDSOC,0.039,-,0.015,0.049,-,-,-,0.039,0.039,0.11,0.013,-,,-,-,-,-,-,-,-,
Midwinter Resourc,MWN,0.14,-,0.14,0.16,-,-,-,0.15,0.14,0.18,0.067,-,,-,-,-,-1.2,-,-2.0,-12.5,
  opt nov11,MWNOA,0.024,-,0.022,0.042,-,-,-,0.03,0.024,0.041,0.024,-,,-,-,-,-,-,-0.6,-20,
Millennium Min,MOY,0.028,-,0.026,0.028,-,-,-,0.028,0.026,0.076,0.023,-,,-,-,-,-0.22,-,0.2,7.69,
  opt feb13,MOYOA,0.005,-0.1,0.005,0.007,20000,0.006,0.005,0.006,0.005,0.01,0.005,-,,-,-,-,-,-,-0.1,-16.67,
Mindax Ltd,MDX,0.485,-,0.415,0.47,-,-,-,0.485,0.425,0.55,0.325,-,,-,-,-,-1.83,-,6.0,14.12,
  opt dec11,MDXO,0.02,-,0.02,0.055,-,-,-,0.02,0.02,0.06,0.02,-,,-,-,-,-,-,-,-,
Mineral Commodities,MRC,0.038,-,0.033,0.041,-,-,-,0.038,0.038,0.12,0.027,-,,-,-,-,-0.45,-,0.3,8.57,
  opt dec12,MRCO,0.01,-,-,-,-,-,-,0.01,0.01,0.016,0.007,-,,-,-,-,-,-,-,-,
Mineral Deposits,MDL,0.80,-,0.80,0.82,2910,0.82,0.80,0.85,0.785,1.175,0.605,-,,-,0.57,-,-13.82,-,-4.0,-4.76,
Mining Projects,MPJ,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,0.01,10.0,-,-,
  opt jul14,MPJOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Mintails Ltd,MLI,0.015,-0.1,0.014,0.015,6274,0.016,0.015,0.017,0.015,0.057,0.015,-,,-,0.13,-,-2.47,-,-,-,
