Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4913.5 at 16:37 23/4/2010  Report at 19:06 Friday 23/4/2010. Processed 19:30 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
FE Ltd,FEL,0.135,-,0.135,0.14,1700,0.14,0.135,0.145,0.135,0.19,0.046,-,,-,-,-,-2.47,-,-0.5,-3.57
Ferrum Crescent,FCR,0.225,1.5,0.22,0.225,2250,0.23,0.215,0.23,0.19,0.235,0.031,-,,-,-,-,-4.82,-,-0.5,-2.17
  opt dec13,FCRO,0.03,-,0.026,0.029,-,-,-,0.03,0.03,0.04,0.009,-,,-,-,-,-,-,-,-
Focus Min Ltd,FML,0.056,-0.1,0.056,0.057,136336,0.057,0.055,0.059,0.055,0.081,0.022,-,,-,-,-,1.22,4.6,-0.4,-6.67
Fox Res,FXR,0.155,-1,0.15,0.16,11350,0.16,0.15,0.175,0.15,0.33,0.10,-,,-,-,-,-6.96,-,-2.0,-11.43
  opt nov10,FXRO,0.035,-0.9,0.017,0.039,180,0.04,0.035,0.044,0.035,0.098,0.011,-,,-,-,-,-,-,-0.5,-12.5
Frontier Res,FNT,0.074,-,0.074,0.076,6750,0.076,0.074,0.079,0.068,0.105,0.017,-,,-,-,-,-0.85,-,0.1,1.37
  opt dec10,FNTO,0.028,-,0.029,0.033,-,-,-,0.034,0.023,0.055,0.009,-,,-,-,-,-,-,0.3,12
Gascoyne Res Ltd,GCY,0.11,-1,0.11,0.12,3129,0.12,0.11,0.125,0.105,0.19,0.093,-,,-,-,-,-0.2,-,-,-
Gateway Min,GML,0.04,-,0.038,0.044,-,-,-,0.04,0.038,0.10,0.038,-,,-,-,-,-0.81,-,-0.5,-11.11
Genesis Res,GES,0.16,-,0.16,0.17,-,-,-,0.16,0.16,0.19,0.14,-,,-,-,-,0.61,26.2,1.5,10.34
Geopacific Res def,GPRDA,0.65,-,0.70,0.95,-,-,-,0.65,0.65,0.65,0.65,-,,-,-,-,-0.63,-,-,-
Gippsland Ltd,GIP,0.04,-,0.038,0.044,2572,0.04,0.038,0.042,0.037,0.091,0.026,-,,-,-,-,-0.66,-,0.3,8.11
Gladiator Res,GLA,0.44,-6,0.44,0.46,7375,0.50,0.44,0.525,0.395,0.525,0.035,-,,-,-,-,-0.52,-,4.0,10
Gleneagle Gold,GLN,0.021,-,0.021,0.023,3307,0.023,0.021,0.023,0.02,0.16,0.018,-,,-,-,-,-2,-,-0.1,-4.55
Global Gold Hld,GGH,0.05,-,0.015,0.045,-,-,-,0.05,0.05,0.077,0.039,0.1,,-,0.04,2.00,-0.32,-,-,-
GME Res Ltd,GME,0.08,-,0.08,0.085,-,-,-,0.08,0.073,0.124,0.052,-,,-,-,-,-0.15,-,-,-
Gold Anomaly Ltd,GOA,0.033,0.1,0.032,0.033,4000,0.033,0.032,0.033,0.031,0.077,0.007,-,,-,-,-,-,-,-,-
  opt jun12,GOAOA,0.018,-,0.014,-,-,-,-,0.018,0.014,0.035,0.001,-,,-,-,-,-,-,0.2,12.5
Gold One Int Ltd,GDO,0.28,-,0.27,0.28,9319,0.28,0.275,0.28,0.265,0.98,0.011,-,,-,-,-,-4.04,-,1.0,3.7
  opt oct12,GDOO,0.064,-,0.065,0.072,-,-,-,0.072,0.064,0.155,0.004,-,,-,-,-,-,-,-0.8,-11.11
Golden Cross,GCR,0.018,-,0.017,0.018,11096,0.018,0.017,0.021,0.017,0.037,0.012,-,,-,-,-,-0.46,-,-0.2,-10
  opt mar11,GCRO,0.004,-,0.004,0.005,-,-,-,0.005,0.003,0.005,0.003,-,,-,-,-,-,-,-,-
Golden Deeps,GED,0.051,0.1,0.051,0.06,336,0.051,0.051,0.051,0.05,0.07,0.03,-,,-,-,-,-0.98,-,0.1,2
Golden Rim Res,GMR,0.115,1,0.11,0.115,718,0.115,0.11,0.115,0.105,0.255,0.032,-,,-,-,-,-1.22,-,-,-
Golden State Res,GDN,0.055,-0.1,0.055,0.056,20481,0.058,0.055,0.058,0.053,0.21,0.037,-,,-,-,-,-1.27,-,0.2,3.77
  opt nov10,GDNOA,0.007,-0.1,0.007,0.008,77881,0.008,0.007,0.008,0.007,0.015,0.004,-,,-,-,-,-,-,-,-
Golden Tiger Min,GTX,0.042,-,0.043,0.059,750,0.042,0.042,0.057,0.042,0.065,0.007,-,,-,-,-,1.33,3.2,-1.8,-30
Golden West Res,GWR,0.92,-1,0.89,0.92,4058,0.93,0.87,0.935,0.745,1.06,0.31,-,,-,-,-,-8.61,-,16.0,21.05
  opt dec10,GWROA,0.03,-,0.03,0.045,-,-,-,0.03,0.03,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.038,-,0.035,0.037,-,-,-,0.038,0.035,0.081,0.016,-,,-,-,-,0.24,15.8,0.5,15.15
Gondwana Res,GDA,0.017,0.2,0.016,0.017,2150,0.017,0.017,0.02,0.015,0.091,0.008,-,,-,-,-,-0.7,-,-0.2,-9.56
  opt jun11,GDAO,0.008,-,0.006,-,-,-,-,0.02,0.008,0.075,0.004,-,,-,-,-,-,-,-1.2,-60
  opt jun10,GDAOC,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.021,0.001,-,,-,-,-,-,-,-,-
Greater Bendigo Gold,GBM,0.03,-0.1,0.029,0.03,10435,0.032,0.029,0.032,0.029,0.043,0.025,-,,-,-,-,-3.21,-,-0.5,-14.29
  opt mar12,GBMOA,0.009,-0.2,0.009,0.013,14196,0.013,0.009,0.013,0.009,0.013,0.009,-,,-,-,-,-,-,-0.2,-18.18
Greenland Min En,GGG,0.48,1,0.48,0.485,1990,0.485,0.47,0.485,0.44,0.935,0.24,-,,-,-,-,-2.03,-,1.0,2.13
  opt jun11,GGGO,0.255,0.5,0.25,0.255,666,0.255,0.25,0.255,0.23,0.665,0.10,-,,-,-,-,-,-,0.5,2
Gryphon Min Ltd,GRY,0.65,-1,0.65,0.66,1046,0.66,0.65,0.695,0.635,0.78,0.225,-,,-,-,-,-2.3,-,-3.0,-4.41
Gulf Res,GLF,0.021,-,0.021,0.024,-,-,-,0.022,0.02,0.063,0.018,-,,-,-,-,0.4,5.3,-,-
  opt jun11,GLFO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.008,-,0.005,0.008,2000,0.008,0.008,0.008,0.008,0.01,0.005,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.09,-,0.08,0.09,2000,0.09,0.09,0.092,0.09,0.12,0.031,-,,-,0.09,-,0.39,23.1,-0.2,-2.17
Hampton Hill Min,HHM,0.38,-,0.32,0.38,34,0.38,0.38,0.385,0.38,0.51,0.12,-,,-,-,-,-0.47,-,-0.5,-1.3
Haoma Min NL,HAO,0.185,-0.5,0.185,0.195,300,0.185,0.185,0.20,0.185,0.205,0.062,-,,-,-0.16,-,-2.61,-,-,-
Havilah Res NL,HAV,0.50,-1,0.50,0.51,40,0.51,0.50,0.51,0.49,0.71,0.38,-,,-,-,-,-0.36,-,-1.0,-1.96
  opt apr10,HAVO,0.01,-,-,-,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.315,1,0.31,0.315,5822,0.315,0.31,0.33,0.285,0.33,0.10,-,,-,-,-,-1.54,-,2.0,6.78
Helix Res,HLX,0.08,-0.1,0.08,0.086,30,0.08,0.08,0.082,0.08,0.128,0.04,-,,-,-,-,-5.04,-,-0.5,-5.88
  opt may11,HLXOA,0.03,-,0.026,0.04,-,-,-,0.03,0.03,0.05,0.02,-,,-,-,-,-,-,-,-
Hemisphere Res,HEM,0.83,-4.5,0.83,0.835,4243,0.87,0.83,0.92,0.785,0.92,0.045,-,,-,-,-,-3.2,-,3.0,3.75
  def x opt,HEMN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Heritage Gold Nz,HTM,0.022,0.1,0.02,0.022,2700,0.022,0.02,0.022,0.02,0.044,0.014,-,,-,-,-,-0.16,-,0.1,4.76
Heron Res,HRR,0.24,-,0.235,0.24,3230,0.25,0.24,0.255,0.23,0.38,0.155,-,,-,-,-,-2.93,-,-2.0,-7.69
Hill End Gold,HEG,0.14,-0.5,0.14,0.145,1249,0.145,0.14,0.145,0.135,0.285,0.135,-,,-,-,-,-3.1,-,-0.5,-3.45
Hodges Res,HDG,0.12,1,0.115,0.12,1500,0.12,0.12,0.12,0.105,0.175,0.069,-,,-,-,-,-5.52,-,1.5,14.29
Image Res NL,IMA,0.75,-1.5,0.725,0.75,757,0.75,0.725,0.77,0.72,1.28,0.55,-,,-,-,-,-4.82,-,-1.5,-1.96
Impact Min,IPT,0.17,-,0.165,0.17,4225,0.17,0.16,0.18,0.16,0.295,0.055,-,,-,-,-,-0.91,-,-1.0,-5.56
Imperial Corp Ltd,IMP,0.007,0.1,0.006,0.007,16436,0.007,0.007,0.008,0.006,0.013,0.005,-,,-,-,-,-0.19,-,-0.1,-12.5
Intermin Res,IRC,0.21,-,0.175,0.21,-,-,-,0.21,0.196,0.245,0.108,-,,-,-,-,-0.36,-,1.4,7.14
  optmay12d,IRCO,-,-,0.024,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Intrepid Mines,IAU,0.46,2.5,0.435,0.46,26951,0.465,0.435,0.465,0.38,0.465,0.21,-,,-,0.12,-,-2.32,-,8.5,22.67
Ironbark Zinc Ltd,IBG,0.205,-1.5,0.205,0.215,21475,0.215,0.205,0.235,0.195,0.30,0.07,-,,-,-,-,-0.37,-,-,-
Ishine Int Res,ISH,0.28,0.5,0.24,0.27,470,0.28,0.275,0.28,0.25,0.28,0.195,-,,-,-,-,-0.39,-,3.0,12
Jameson Res,JAL,0.089,-8.1,0.089,0.09,114943,0.105,0.076,0.22,0.076,0.62,0.076,-,,-,-,-,-1.76,-,-13.1,-59.55
Jindalee Res,JRL,1.075,-1.5,1.075,1.095,38,1.075,1.075,1.12,1.065,1.30,0.38,-,,-,-,-,95.05,1.1,0.5,0.47
Jupiter Energy,JPR,0.063,0.2,0.063,0.064,428545,0.065,0.061,0.068,0.057,0.085,0.011,-,,-,-,-,-0.66,-,-0.5,-7.35
  opt jun10,JPROA,0.008,-,0.007,0.008,203130,0.009,0.007,0.013,0.007,0.035,0.003,-,,-,-,-,-,-,-0.4,-33.33
Kentor Gold Ltd,KGL,0.099,0.7,0.097,0.098,6957,0.099,0.093,0.099,0.092,0.185,0.032,-,,-,-,-,-4.19,-,-0.1,-1
King Island,KIS,0.17,1,0.17,0.19,100,0.17,0.17,0.17,0.16,0.37,0.12,-,,-,-,-,-1.34,-,1.0,6.25
King Solomon Mines,KSO,0.061,-,0.05,0.075,-,-,-,0.065,0.057,0.12,0.048,-,,-,-,-,-2.62,-,-0.4,-6.15
Kings Min NL,KMN,0.099,0.3,0.097,0.099,6614,0.10,0.098,0.10,0.086,0.237,0.068,-,,-,-,-,-0.91,-,1.0,11.24
Kingsgate Cons,KCN,8.67,-16,8.67,8.83,4043,8.91,8.63,9.16,8.63,10.30,5.34,30,,2.73,2.69,3.46,82,10.6,-5.0,-0.57
Kingsrose Min Ltd,KRM,0.77,-3,0.75,0.77,3056,0.80,0.74,0.82,0.74,0.90,0.27,-,,-,-,-,-6.22,-,-6.0,-7.23
  opt dec12,KRMO,0.61,-,0.61,0.83,-,-,-,0.62,0.61,0.68,0.13,-,,-,-,-,-,-,1.0,1.67
Korab Res,KOR,0.395,2.5,0.39,0.395,1225,0.395,0.37,0.395,0.36,0.47,0.048,-,,-,-,-,-2.22,-,0.5,1.28
Krucible Metals,KRB,0.48,-,0.47,0.48,1327,0.48,0.46,0.485,0.45,0.50,0.26,-,,-,-,-,-0.92,-,3.0,6.67
Laconia Res Ltd,LCR,0.13,-,0.12,0.14,-,-,-,0.16,0.13,0.26,0.097,-,,-,-,-,-1.7,-,-3.0,-18.75
Laguna Res NL,LRC,0.016,-,0.016,0.017,17404,0.017,0.016,0.017,0.015,0.031,0.004,-,,-,-,-,-0.16,-,-,-
Lefroy Res Ltd,LEF,0.056,-0.6,0.058,0.062,600,0.056,0.056,0.062,0.055,0.18,0.04,-,,-,-,-,-2.39,-,-,-
Legacy Iron Ore,LCY,0.165,-0.5,0.165,0.17,4050,0.175,0.165,0.19,0.16,0.215,0.046,-,,-,-,-,-4.18,-,-2.5,-13.16
  opt jan12,LCYO,0.05,-,0.05,0.06,-,-,-,0.055,0.05,0.055,0.005,-,,-,-,-,-,-,-0.5,-9.09
  opt dec12,LCYOB,0.071,-0.9,0.065,0.071,4194,0.072,0.07,0.08,0.07,0.115,0.04,-,,-,-,-,-,-,-0.9,-11.25
Legend Min,LEG,0.032,0.1,0.032,0.033,29900,0.033,0.032,0.034,0.03,0.048,0.016,-,,-,-,-,-0.45,-,-0.2,-5.88
Leyshon Res,LRL,0.285,3.5,0.285,0.295,46368,0.295,0.245,0.295,0.21,0.295,0.073,-,,-,-,-,12.2,2.3,7.5,35.71
Liberty Resource,LBY,0.094,-0.6,0.094,0.10,7494,0.10,0.092,0.11,0.092,0.275,0.04,-,,-,-,-,-1.55,-,-1.1,-10.48
Lihir Gold Ltd,LGL,3.95,3,3.94,3.95,215623,3.96,3.93,3.99,3.87,4.05,2.41,2.96,,-,1.22,0.75,-10.93,-,-3.0,-0.75
Lincoln Min,LML,0.33,2.5,0.33,0.34,2892,0.335,0.31,0.345,0.305,0.455,0.081,-,,-,-,-,-2.55,-,-1.5,-4.35
  opt jun10,LMLO,0.043,-,0.031,0.043,-,-,-,0.043,0.039,0.135,0.004,-,,-,-,-,-,-,0.1,2.38
Linq Res Fund unt,LRF,0.73,-2,0.73,0.745,60,0.73,0.73,0.755,0.73,0.765,0.44,1,,27.30,0.95,1.37,27.3,2.7,-2.5,-3.31
Lodestone Energy,LOD,0.125,-0.5,0.125,0.13,5023,0.125,0.125,0.135,0.125,0.21,0.06,-,,-,-,-,-0.87,-,-1.5,-10.71
Luiri Gold Ltd cdi  1:1,LGM,0.37,-,0.335,0.37,1135,0.37,0.36,0.38,0.36,0.47,0.25,-,,-,-,-,-,-,-1.5,-3.9
Magnetic Res,MAU,0.44,0.5,0.415,0.45,4445,0.445,0.415,0.46,0.415,0.62,0.045,-,,-,-,-,-2.41,-,-2.5,-5.38
  ctg,MAUCA,0.225,-,0.225,0.30,-,-,-,0.23,0.225,0.34,0.15,-,,-,-,-,-,-,-0.5,-2.17
Magnum Min & Exp,MGU,0.105,-,0.105,0.11,500,0.105,0.105,0.12,0.105,0.12,0.04,-,,-,-,-,-0.61,-,-1.5,-12.5
Mamba Min,MAB,0.033,-,0.03,0.046,-,-,-,0.033,0.033,0.07,0.015,-,,-,-,-,-7.25,-,-,-
  opt jun13,MABOA,0.007,-,0.007,-,-,-,-,0.007,0.007,0.007,0.007,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.09,0.3,0.085,0.089,320,0.09,0.09,0.09,0.086,0.235,0.081,-,,-,-,-,-1.34,-,0.5,5.88
  opt sep11,MSRO,0.02,-,0.02,0.025,-,-,-,0.02,0.02,0.085,0.019,-,,-,-,-,-,-,-,-
Mantle Min Corp,MNM,0.032,0.2,0.03,0.032,2123,0.032,0.03,0.033,0.03,0.088,0.026,-,,-,-,-,-0.61,-,-0.1,-3.03
  opt dec10,MNMOA,0.006,-0.1,0.006,0.01,600,0.006,0.006,0.007,0.006,0.05,0.006,-,,-,-,-,-,-,-0.1,-14.29
Marathon Res,MTN,0.52,0.5,0.53,0.555,246,0.565,0.52,0.565,0.485,1.08,0.35,-,,-,-,-,-7.5,-,2.5,5.05
Matsa Res,MAT,0.325,0.5,0.325,0.34,690,0.325,0.325,0.36,0.32,0.45,0.105,-,,-,-,-,-5.09,-,-1.5,-4.41
Maximus Res,MXR,0.026,-,0.023,0.026,-,-,-,0.026,0.023,0.041,0.021,-,,-,-,-,-4.38,-,0.3,13.04
Medusa Min Ltd,MML,4.51,-9,4.47,4.55,7731,4.63,4.46,4.68,4.14,4.68,1.368,-,,-,0.91,-,35.43,12.7,6.0,1.35
Metals Aust,MLS,0.009,-,0.009,0.01,2568,0.009,0.009,0.009,0.009,0.045,0.009,-,,-,-,-,-0.24,-,-,-
Meteoric Res,MEI,0.105,-1,0.10,0.11,2905,0.11,0.10,0.115,0.10,0.27,0.066,-,,-,-,-,-1.96,-,-,-
  ctg,MEICA,0.03,-1,0.03,0.035,30,0.03,0.03,0.04,0.03,0.063,0.001,-,,-,-,-,-,-,-1.0,-25
Midas Res,MDS,0.125,1,0.125,0.13,3325,0.13,0.12,0.135,0.096,0.135,0.015,-,,-,-,-,-0.51,-,2.9,30.21
  opt may11,MDSOB,0.04,0.2,0.038,0.044,1436,0.04,0.039,0.04,0.028,0.04,0.004,-,,-,-,-,-,-,1.2,42.86
  opt nov12,MDSOC,0.087,0.2,0.08,0.095,764,0.087,0.087,0.10,0.054,0.10,0.013,-,,-,-,-,-,-,2.8,47.46
Midwinter Resourc,MWN,0.135,1,0.14,0.155,80,0.135,0.135,0.135,0.125,0.16,0.055,-,,-,-,-,-1.2,-,1.0,8
  opt nov11,MWNOA,0.025,-,0.025,-,-,-,-,0.025,0.025,0.041,0.025,-,,-,-,-,-,-,-,-
Millennium Min,MOY,0.033,0.1,0.032,0.033,3012,0.033,0.032,0.035,0.029,0.076,0.017,-,,-,-,-,-0.22,-,-0.2,-5.71
  opt feb13,MOYOA,-,-,0.007,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Mineral Commodities,MRC,0.039,-,0.039,0.04,-,-,-,0.04,0.039,0.15,0.027,-,,-,-,-,-0.45,-,-,-
  opt dec12,MRCO,0.009,-,0.008,-,-,-,-,0.009,0.007,0.016,0.007,-,,-,-,-,-,-,0.2,28.57
Mineral Deposits,MDL,0.955,-0.5,0.94,0.965,16761,0.975,0.95,0.98,0.94,1.175,0.535,-,,-,0.57,-,-13.82,-,-3.5,-3.54
Minotaur Explore,MEP,0.21,-1,0.21,0.22,1514,0.22,0.21,0.23,0.20,0.35,0.20,-,,-,-,-,-2.25,-,0.5,2.44
Mintails Ltd,MLI,0.025,0.1,0.025,0.027,2000,0.025,0.025,0.028,0.024,0.075,0.024,-,,-,0.13,-,-2.47,-,-0.3,-10.71
Monaro Min NL,MRO,0.07,-0.1,0.07,0.075,2637,0.073,0.07,0.076,0.07,0.155,0.058,-,,-,-,-,3.36,2.1,-0.5,-6.67
Montezuma Min Co,MZM,0.285,-,0.285,0.295,1643,0.29,0.285,0.305,0.28,0.34,0.06,-,,-,-,-,3.88,7.3,-,-
  opt aug11,MZMO,0.12,-,0.13,0.145,270,0.12,0.12,0.145,0.095,0.145,0.015,-,,-,-,-,-,-,2.0,20
Morning Star Gold,MCO,0.42,2,0.415,0.42,4856,0.425,0.40,0.425,0.365,0.49,0.115,-,,-,-,-,-1.5,-,-,-
  def x opt,MCON,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Mount Burgess Min,MTB,0.014,-,0.014,0.015,2500,0.014,0.014,0.015,0.014,0.034,0.008,-,,-,-,-,-0.2,-,0.1,7.69
Mount Magnet South,MUM,0.078,-1.5,0.077,0.078,6453,0.088,0.075,0.13,0.066,0.13,0.042,-,,-,-,-,9.56,0.8,1.1,16.42
  opt sep10,MUMO,0.004,-,0.002,0.005,-,-,-,0.005,0.001,0.008,0.001,-,,-,-,-,-,-,0.3,300
Mundo Min,MUN,0.14,-0.5,0.135,0.14,281,0.145,0.14,0.15,0.13,0.47,0.13,-,,-,-,-,0.05,280.0,-,-
Nagambie Min Ltd,NAG,0.033,-,0.034,0.041,-,-,-,0.033,0.033,0.041,0.03,-,,-,0.03,-,-1.97,-,-,-
Namibian Copper,NCO,0.18,-,0.16,0.25,-,-,-,0.22,0.18,0.365,0.065,-,,-,-,-,-0.82,-,-,-
Newcrest Min,NCM,34.20,32,33.94,34.34,24134,34.45,33.66,34.45,33.58,39.75,28.47,20,,2.77,9.20,0.58,55.4,61.7,-41.0,-1.18
Newland Res,NRL,0.016,-,0.017,0.019,26646,0.016,0.016,0.019,0.016,0.042,0.009,-,,-,-,-,-3.86,-,-0.3,-15.79
Nex Metals Explor,NME,0.18,-2,0.165,0.185,160,0.185,0.18,0.20,0.18,0.30,0.08,-,,-,-,-,-4.66,-,-1.5,-7.69
  opt nov11,NMEO,0.036,-,0.026,0.03,-,-,-,0.036,0.036,0.075,0.02,-,,-,-,-,-,-,-,-
NGM Res Ltd,NGM,0.12,-0.5,0.115,0.12,925,0.12,0.12,0.125,0.12,0.27,0.063,-,,-,-,-,-2.02,-,-,-
Noble Min Res,NMG,0.40,-,0.39,0.40,3001,0.43,0.39,0.595,0.39,0.675,0.135,-,,-,-,-,-2.02,-,-8.5,-17.53
Norseman Gold cdi  1:1,NGX,0.94,-,0.95,0.98,-,-,-,0.96,0.91,1.35,0.51,-,,-,0.31,-,0.35,268.6,2.0,2.17
North Queensland,NQM,0.25,0.5,0.25,0.255,1375,0.255,0.25,0.26,0.245,0.36,0.20,1.3,,0.08,0.13,5.20,0.1,250.0,-1.5,-5.66
Northwest Res,NWR,0.07,0.5,0.07,0.072,500,0.07,0.07,0.08,0.064,0.10,0.044,-,,-,-,-,-1.94,-,-1.0,-12.5
Norton Gold Fields,NGF,0.21,-1,0.21,0.215,9717,0.22,0.21,0.225,0.205,0.385,0.12,-,,-,0.10,-,-4.5,-,-1.0,-4.55
  opt oct10,NGFO,0.065,-,0.04,0.06,-,-,-,0.065,0.065,0.20,0.035,-,,-,-,-,-,-,-,-
NT Res Ltd,NTR,0.23,-,0.23,0.235,367,0.23,0.23,0.24,0.23,0.25,0.175,-,,-,-,-,-,-,-1.0,-4.17
Nuenergy Capital,NGY,0.165,0.5,0.16,0.165,3174,0.165,0.155,0.165,0.14,0.18,0.039,-,,-,-,-,-12.79,-,0.5,3.13
  opt jun10,NGYO,0.01,-,0.01,0.02,-,-,-,0.01,0.01,0.025,0.002,-,,-,-,-,-,-,-,-
Nullarbor Hldgs,NLB,0.60,-,-,0.475,-,-,-,0.60,0.60,1.87,0.60,-,,-,-,-,-0.77,-,-,-
Nyota Min Ltd,NYO,0.22,-1.5,0.22,0.25,3834,0.235,0.22,0.245,0.205,0.25,0.08,-,,-,-,-,-1.9,-,2.0,10
OceanaGold Corp cdi,OGC,2.65,-4,2.63,2.67,1289,2.67,2.65,2.72,2.62,2.83,0.77,-,,-,2.35,-,35.68,7.4,-11.0,-3.99
Olympus Pacific Min  1:1,OYM,0.39,-,0.385,0.39,635,0.39,0.39,0.395,0.36,0.395,0.22,-,,-,-,-,-,-,2.5,6.85
Ord River Res,ORD,0.043,-,0.043,0.044,14959,0.044,0.042,0.045,0.042,0.09,0.023,-,,-,-,-,0.63,6.8,-0.1,-2.27
ORH Ltd,ORH,0.033,-,0.033,0.034,-,-,-,0.033,0.031,0.065,0.03,-,,-,0.02,-,-1.02,-,-,-
Orion Gold NL,ORN,0.028,0.2,0.026,0.028,5113,0.028,0.028,0.029,0.026,0.08,0.017,-,,-,-,-,-8.3,-,-0.1,-3.45
Orion Metals Ltd,ORM,0.07,-,0.07,0.085,-,-,-,0.07,0.07,0.097,0.019,-,,-,-,-,-7.3,-,-,-
Oroya Min Ltd,ORO,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.008,0.002,-,,-,-,-,-0.12,-,-0.1,-20
  opt dec11,OROOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Overland Res,OVR,0.098,-0.2,0.095,0.098,6938,0.10,0.094,0.105,0.094,0.17,0.061,-,,-,-,-,-1.24,-,-0.7,-6.67
Pac Enviromin,PEV,0.02,-0.2,0.02,0.021,8320,0.021,0.02,0.023,0.019,0.04,0.008,-,,-,0.01,-,-1.43,-,-0.2,-9.09
Pac Niugini Ltd,PNR,0.165,0.5,0.16,0.165,4145,0.165,0.16,0.165,0.155,0.175,0.04,-,,-,-,-,5.69,2.9,-0.5,-2.94
Padbury Min Ltd,PDY,0.019,-,0.019,0.021,23860,0.021,0.019,0.021,0.019,0.051,0.004,-,,-,-,-,-0.33,-,-,-
  opt may11,PDYOB,0.007,-,0.007,0.008,-,-,-,0.007,0.007,0.027,0.002,-,,-,-,-,-,-,-,-
Papillon Res Ltd,PIR,0.155,2.5,0.15,0.155,78881,0.155,0.135,0.155,0.125,0.155,0.01,-,,-,-,-,-2.12,-,3.0,24
  opt dec10,PIRO,0.04,0.5,0.04,0.135,1000,0.04,0.04,0.04,0.025,0.14,0.001,-,,-,-,-,-,-,1.5,60
  opt dec12,PIROA,0.053,0.3,0.053,0.058,7480,0.053,0.05,0.053,0.04,0.053,0.023,-,,-,-,-,-,-,1.3,32.5
Paradigm Metals,PDM,0.04,0.1,0.038,0.043,370,0.041,0.04,0.043,0.038,0.09,0.032,-,,-,-,-,-2,-,-,-
Peak Res,PEK,0.16,-,0.16,0.165,6865,0.165,0.16,0.165,0.135,0.225,0.022,-,,-,-,-,-1.79,-,-,-
  opt dec10,PEKOA,0.11,1,0.096,0.115,119,0.11,0.10,0.11,0.10,0.16,0.005,-,,-,-,-,-,-,1.0,10
Pegasus Metals,PUN,0.11,-,0.093,0.11,-,-,-,0.11,0.10,0.15,0.03,-,,-,-,-,-1.74,-,0.5,4.76
Pelican Res,PEL,0.098,-,0.06,0.09,-,-,-,0.092,0.082,0.138,0.018,-,,-,-,-,-1.06,-,2.5,33.38
Pepinnini Min,PNN,0.23,2,0.21,0.22,1727,0.23,0.22,0.23,0.20,0.545,0.15,-,,-,-,-,-0.7,-,1.0,4.55
Perseus Min Ltd,PRU,1.90,-2,1.895,1.905,6481,1.92,1.885,1.97,1.865,2.14,0.685,-,,-,-,-,-2.43,-,-4.5,-2.31
Phoenix Copper,PNX,0.18,-1,0.175,0.19,1060,0.185,0.18,0.20,0.18,0.265,0.06,-,,-,-,-,-1.15,-,-1.5,-7.69
Platsearch NL,PTS,0.12,1.5,0.12,0.14,10861,0.20,0.11,0.20,0.087,0.20,0.05,-,,-,-,-,0.2,60.0,2.0,20
Pluton Res,PLV,0.46,-1,0.46,0.47,512,0.46,0.46,0.47,0.445,0.95,0.315,-,,-,-,-,-1.76,-,-1.5,-3.16
Poseidon Nick Ltd,POS,0.34,4,0.335,0.34,12171,0.34,0.30,0.34,0.275,0.55,0.20,-,,-,-,-,-0.05,-,-,-
  opt dec11,POSOA,0.08,-,0.056,0.12,-,-,-,0.08,0.08,0.19,0.05,-,,-,-,-,-,-,-,-
Prime Min,PIM,0.065,-,0.065,0.07,50,0.065,0.065,0.065,0.065,0.12,0.023,-,,-,-,-,-2.12,-,-,-
Prosperity Res,PSP,0.11,-1,0.10,0.115,1847,0.115,0.11,0.12,0.11,0.17,0.017,-,,-,-,-,-1.25,-,-0.5,-4.35
Quantum Res,QUR,0.013,-,0.013,0.016,1500,0.013,0.013,0.014,0.013,0.029,0.004,-,,-,-,-,-0.13,-,-0.4,-23.53
  opt oct10,QURO,0.01,-,-,-,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-
  opt apr12,QUROA,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
