Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4925.9 at 16:34 1/4/2010  Report at 17:17 Thursday 1/4/2010. Processed 18:07 Thursday 1/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
  opt sep12,ACZO,0.042,-,0.042,0.06,-,-,-,0.042,0.042,0.09,0.03,-,,-,-,-,-,-,0.2,5
Audax Res,ADX,0.14,0.5,0.14,0.15,25775,0.145,0.135,0.145,0.12,0.175,0.06,-,,-,-,-,-0.89,-,1.5,12
Augustus Min,AUJ,0.35,1.5,0.345,0.385,1380,0.39,0.35,0.39,0.33,0.39,0.10,-,,-,-,-,-0.66,-,1.5,4.48
Aurium Res,AGU,0.027,-0.1,0.027,0.028,11543,0.029,0.027,0.031,0.027,0.075,0.014,-,,-,-,-,-4.35,-,-0.3,-10
  opt may10,AGUO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-
  opt sep12,AGUOA,0.01,-,0.005,0.008,-,-,-,0.01,0.01,0.025,0.008,-,,-,-,-,-,-,-,-
Aurora Min Ltd,ARM,0.95,-,0.95,0.96,286,0.97,0.94,0.985,0.935,1.26,0.07,-,,-,-,-,-5.78,-,-3.5,-3.55
Ausgold Ltd,AUC,0.185,2.5,0.16,0.175,500,0.185,0.185,0.185,0.16,0.248,0.155,-,,-,-,-,-0.39,-,1.5,8.82
  opt mar13,AUCO,0.05,-0.8,0.05,0.06,1090,0.06,0.05,0.06,0.05,0.07,0.036,-,,-,-,-,-,-,-0.8,-13.79
Aust Gold Invest,AGV,0.028,-,0.025,0.028,-,-,-,0.031,0.027,0.10,0.018,-,,-,-,-,-2.62,-,0.5,21.74
Aust Oriental,AOM,0.005,-,0.004,0.005,-,-,-,0.005,0.005,0.009,0.003,-,,-,-,-,-0.07,-,-,-
Austral Gold,AGD,0.12,-,0.11,0.15,-,-,-,0.12,0.098,0.18,0.065,-,,-,-,-,6.17,1.9,2.2,22.45
Avalon Min,AVI,0.20,-,0.20,0.21,150,0.20,0.20,0.21,0.195,0.297,0.072,-,,-,-,-,-0.68,-,-1.0,-4.76
Avanco Res Ltd,AVB,0.025,0.1,0.024,0.025,3200,0.025,0.025,0.025,0.024,0.044,0.006,-,,-,-,-,1.23,2.0,-,-
  opt jun10,AVBO,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.15,0.001,-,,-,-,-,-,-,0.1,100
  opt apr12,AVBOB,0.014,-,0.013,0.015,2500,0.014,0.014,0.016,0.014,0.027,0.004,-,,-,-,-,-,-,-0.2,-12.5
Avoca Res,AVO,2.09,11,2.09,2.10,30474,2.11,2.01,2.11,1.955,2.26,1.415,-,,-,0.79,-,12.49,16.7,13.5,6.91
Avonlea Min,AVZ,0.10,0.5,0.10,0.105,2770,0.10,0.10,0.10,0.095,0.17,0.04,-,,-,-,-,-4.1,-,-,-
AXG Min Ltd,AXC,0.021,-,0.021,0.026,-,-,-,0.026,0.021,0.04,0.018,-,,-,-,-,-1.39,-,-0.5,-19.23
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Azumah Res,AZM,0.375,2.5,0.375,0.38,20223,0.38,0.35,0.39,0.35,0.39,0.089,-,,-,-,-,-2.5,-,2.0,5.63
Barra Res,BAR,0.08,0.2,0.076,0.079,753,0.08,0.078,0.08,0.075,0.22,0.057,-,,-,-,-,-1.89,-,0.2,2.56
  opt dec10,BARO,0.007,-,0.002,0.015,-,-,-,0.007,0.007,0.029,0.004,-,,-,-,-,-,-,-,-
Bass Metals Ltd,BSM,0.22,-,0.215,0.22,419,0.22,0.22,0.23,0.22,0.349,0.131,-,,-,-,-,13.32,1.7,-0.5,-2.22
  opt apr10,BSMOA,0.01,-,0.001,0.02,-,-,-,0.01,0.01,0.08,0.01,-,,-,-,-,-,-,-,-
Bassari Res,BSR,0.33,1,0.315,0.33,20,0.33,0.33,0.34,0.315,0.44,0.057,-,,-,-,-,-1.33,-,-1.0,-2.94
BC Iron Ltd,BCI,1.66,6.5,1.66,1.69,5568,1.69,1.59,1.69,1.41,1.69,0.459,-,,-,-,-,-2.65,-,25.5,18.15
BCD Res NL,BCD,0.095,0.3,0.092,0.094,1895,0.095,0.09,0.095,0.09,0.19,0.088,-,,-,0.09,-,3.05,3.1,0.3,3.26
Beadell Resource,BDR,0.20,-1.5,0.22,0.225,4510,0.245,0.19,0.245,0.19,0.40,0.045,-,,-,-,-,-2.78,-,-,-
Bendigo Min Ltd,BDG,0.23,0.5,0.225,0.235,27721,0.24,0.225,0.24,0.22,0.32,0.205,0.5,,6.40,0.15,2.17,3.2,7.2,0.5,2.22
Blackham Res,BLK,0.27,-1,0.26,0.27,328,0.27,0.27,0.28,0.26,0.44,0.087,-,,-,-,-,-2.27,-,1.0,3.85
  opt oct11,BLKO,0.075,-,0.065,0.075,-,-,-,0.075,0.065,0.14,0.06,-,,-,-,-,-,-,0.5,7.14
Blackthorn Res,BTR,0.91,4,0.905,0.93,1650,0.93,0.88,0.93,0.87,1.025,0.23,-,,-,-,-,-9.47,-,6.0,7.06
Bondi Min Ltd,BOM,0.08,-,0.077,0.087,500,0.08,0.08,0.08,0.076,0.175,0.05,-,,-,-,-,-5.48,-,0.3,3.9
Brumby Res,BMY,0.18,-0.5,0.18,0.185,14168,0.19,0.17,0.19,0.155,0.191,0.036,-,,-,-,-,-3.2,-,1.5,9.09
  opt sep11,BMYOA,0.12,-,0.12,0.13,1389,0.12,0.11,0.12,0.085,0.12,0.066,-,,-,-,-,-,-,3.5,41.18
Burey Gold Ltd,BYR,0.057,-0.3,0.057,0.059,3200,0.06,0.057,0.064,0.056,0.064,0.017,-,,-,-,-,-0.57,-,0.1,1.79
Capital Min,CMY,0.046,-0.4,0.047,0.05,691,0.046,0.044,0.058,0.035,0.10,0.033,-,,-,-,-,-0.62,-,1.3,39.39
  opt oct10,CMYO,0.001,-,0.003,0.018,-,-,-,0.001,0.001,0.028,0.001,-,,-,-,-,-,-,-,-
  opt jul11,CMYOA,0.014,-,0.016,0.03,-,-,-,0.014,0.014,0.035,0.014,-,,-,-,-,-,-,-,-
Carbine Res,CRB,0.265,-1,0.265,0.28,9220,0.29,0.265,0.30,0.25,0.32,0.02,-,,-,-,-,0.04,662.5,-3.5,-11.67
  opt jul11,CRBO,0.15,1,0.14,0.18,3175,0.15,0.14,0.17,0.14,0.18,0.075,-,,-,-,-,-,-,-2.0,-11.76
Carnavale Res,CAV,0.275,-2.5,0.275,0.29,3519,0.275,0.27,0.30,0.27,0.30,0.109,-,,-,-,-,-2.2,-,0.5,1.85
  opt feb13,CAVO,0.095,-,0.095,0.10,3400,0.095,0.095,0.11,0.09,0.11,0.05,-,,-,-,-,-,-,2.0,26.67
Carrick Gold Ltd,CRK,0.75,-3,0.75,0.77,358,0.78,0.75,0.785,0.75,1.25,0.495,-,,-,-,-,-0.48,-,-,-
Castle Min,CDT,0.40,1,0.39,0.41,23054,0.41,0.385,0.42,0.385,0.43,0.095,-,,-,-,-,-2.5,-,-3.0,-6.98
Castlemaine,CGT,0.055,-,0.052,0.055,2000,0.055,0.054,0.057,0.05,0.069,0.033,-,,-,-,-,-0.33,-,-,-
Catalpa Res,CAH,1.595,8,1.585,1.595,3261,1.61,1.515,1.61,1.50,1.957,0.761,-,,-,-,-,-3.7,-,9.5,6.33
  opt jun10,CAHO,0.45,3,0.45,0.58,7,0.45,0.45,0.45,0.42,0.75,0.018,-,,-,-,-,-,-,4.0,9.76
  opt oct11,CAHOB,0.60,12.5,0.55,0.69,54,0.60,0.55,0.60,0.44,0.77,0.026,-,,-,-,-,-,-,16.0,36.36
  rts 09apr,CAHR,0.35,13,0.35,0.39,452,0.40,0.235,0.40,0.17,0.40,0.17,-,,-,-,-,-,-,13.0,59.09
Cazaly Res,CAZ,0.47,4.5,0.45,0.47,5392,0.47,0.42,0.49,0.41,0.515,0.145,-,,-,-,-,-1.39,-,6.0,14.63
  opt feb11,CAZO,0.24,-4.5,0.22,0.24,445,0.24,0.21,0.285,0.21,0.32,0.058,-,,-,-,-,-,-,1.5,6.67
Central Asia Res,CVR,0.048,-,0.048,0.05,-,-,-,0.048,0.048,0.091,0.04,-,,-,-,-,-2.82,-,-0.5,-9.43
Central West Gold,CWG,0.045,-,0.045,0.055,-,-,-,0.045,0.042,0.062,0.03,-,,-,-,-,-0.47,-,0.3,7.14
CGA Min Ltd,CGX,2.10,6,2.07,2.10,247,2.12,2.06,2.12,2.02,2.59,1.36,-,,-,-,-,1.86,112.9,8.0,3.96
Chalice Gold Mines,CHN,0.47,3,0.47,0.485,17515,0.485,0.44,0.485,0.40,0.68,0.125,-,,-,-,-,-3.81,-,6.5,16.05
Chameleon Min NL,CHM,0.029,-0.1,0.029,0.03,2000,0.029,0.029,0.031,0.029,0.036,0.009,-,,-,-,-,0.13,22.3,-0.3,-9.37
Citigold Corp Ltd,CTO,0.11,0.5,0.105,0.11,56161,0.11,0.10,0.11,0.10,0.215,0.08,-,,-,-,-,-0.26,-,1.0,10
Coalspur Mines,CPL,0.515,-0.5,0.50,0.515,5438,0.525,0.50,0.54,0.50,0.54,0.025,-,,-,-,-,-2.31,-,1.0,1.98
  opt jun11,CPLO,0.42,-,0.40,0.445,-,-,-,0.45,0.40,0.45,0.012,-,,-,-,-,-,-,-,-
Convergent Min,CVG,0.085,-,0.06,0.10,-,-,-,0.085,0.085,0.20,0.07,-,,-,-,-,-1.29,-,-,-
  opt dec11,CVGO,0.03,-,0.016,0.035,-,-,-,0.03,0.03,0.065,0.02,-,,-,-,-,-,-,-,-
Coppermoly Ltd,COY,0.12,-,0.12,0.125,3072,0.12,0.12,0.125,0.12,0.19,0.03,-,,-,-,-,-2.89,-,-1.0,-7.69
  opt apr11,COYO,0.02,-,-,0.02,-,-,-,0.02,0.02,0.039,0.002,-,,-,-,-,-,-,-,-
  opt dec11,COYOA,0.08,-,0.04,0.08,-,-,-,0.08,0.07,0.115,0.035,-,,-,-,-,-,-,1.0,14.29
Cortona Res,CRC,0.145,0.5,0.14,0.145,570,0.145,0.145,0.145,0.135,0.233,0.12,-,,-,-,-,-1.28,-,-,-
  opt jan12,CRCO,0.063,0.2,0.063,0.066,788,0.063,0.063,0.063,0.061,0.08,0.025,-,,-,-,-,-,-,-0.2,-3.08
Corvette Res Ltd,CVX,0.10,0.4,0.097,0.10,3667,0.10,0.096,0.105,0.096,0.13,0.07,-,,-,-,-,-6.48,-,-0.5,-4.76
Coventry Res,CVY,0.225,2,0.215,0.225,5201,0.225,0.205,0.225,0.205,0.40,0.012,-,,-,-,-,-1.28,-,2.0,9.76
Crescent Gold,CRE,0.17,1,0.16,0.17,2879,0.17,0.17,0.17,0.16,0.29,0.096,-,,-,-,-,-6.24,-,1.0,6.25
Cullen Res,CUL,0.044,0.4,0.041,0.046,1500,0.044,0.044,0.045,0.04,0.086,0.034,-,,-,-,-,-0.94,-,-0.1,-2.22
D'aguilar Gold,DGR,0.047,-0.2,0.047,0.057,6029,0.05,0.047,0.051,0.047,0.09,0.03,-,,-,-,-,2.11,2.2,-0.3,-6
Dart Min NL,DTM,0.084,-0.2,0.08,0.084,196,0.084,0.084,0.087,0.084,0.15,0.049,-,,-,-,-,-1.8,-,-0.4,-4.55
  opt may10,DTMO,0.005,-,-,0.005,-,-,-,0.005,0.005,0.023,0.001,-,,-,-,-,-,-,-,-
De Grey Min,DEG,0.03,0.3,0.03,0.034,400,0.03,0.03,0.03,0.027,0.067,0.024,-,,-,-,-,-0.36,-,0.1,3.45
Diatreme Res,DRX,0.096,-1.4,0.096,0.10,8361,0.105,0.093,0.11,0.093,0.18,0.093,-,,-,-,-,-1.6,-,-1.4,-12.73
Dioro Explore NL,DIO,1.27,-,-,-,-,-,-,1.27,1.27,1.33,0.38,-,,-,0.96,-,-1.27,-,-,-
Dominion Min,DOM,2.60,2,2.60,2.67,9354,2.68,2.60,2.68,2.56,5.67,2.54,10,,2.01,1.03,3.85,20.08,12.9,-,-
Doray Min Ltd,DRM,0.76,14,0.75,0.77,158734,0.775,0.62,0.775,0.22,0.775,0.15,-,,-,-,-,-,-,54.0,245.5
Dourado Res Ltd,DUO,0.245,0.5,0.24,0.245,1355,0.245,0.23,0.245,0.23,0.28,0.175,-,,-,-,-,-0.27,-,1.0,4.26
  opt nov14,DUOO,0.05,-,0.043,0.052,1000,0.05,0.05,0.054,0.041,0.09,0.041,-,,-,-,-,-,-,-0.4,-7.41
Dragon Energy,DLE,0.25,-,-,0.25,-,-,-,0.25,0.25,0.31,0.15,-,,-,-,-,-0.74,-,-,-
Dragon Mountain Gold,DMG,0.22,-1,0.22,0.225,2095,0.23,0.22,0.26,0.22,0.29,0.115,-,,-,-,-,-3.47,-,-1.0,-4.35
Drake Res,DRK,0.20,-1.5,0.20,0.215,26,0.20,0.20,0.215,0.175,0.37,0.07,-,,-,-,-,3.02,6.6,2.5,14.29
Drummond Gold Ltd,DGO,0.055,1.5,0.04,0.06,500,0.055,0.045,0.055,0.04,0.107,0.03,-,,-,-,-,-2.53,-,1.5,37.5
Dynasty Metals,DMA,0.255,-1,0.255,0.26,20043,0.26,0.225,0.265,0.225,0.40,0.091,-,,-,-,-,-6.92,-,1.5,6.25
Eagle Eye Metals,EYE,0.045,-,0.04,0.045,-,-,-,0.05,0.045,0.085,0.032,-,,-,-,-,-1,-,-0.5,-10
  opt jun10,EYEO,0.001,-,0.001,0.001,6000,0.001,0.001,0.001,0.001,0.009,0.001,-,,-,-,-,-,-,-,-
Echo Res,EAR,0.081,1,0.072,0.081,400,0.081,0.081,0.081,0.071,0.10,0.02,-,,-,-,-,-1.75,-,1.0,14.08
Eldorado Gold cdi  1:1,EAU,13.24,24,13.24,13.25,1737,13.31,13.13,13.36,12.91,16.32,12.86,-,,-,-,-,-,-,24.0,1.85
Eldore Min,EDM,0.02,-,0.02,0.021,26917,0.02,0.02,0.022,0.019,0.033,0.007,-,,-,-,-,-0.43,-,-0.1,-4.76
  opt dec12,EDMOA,-,-,0.006,0.01,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Eleckra Mines,EKM,0.099,-0.1,0.094,0.10,2395,0.099,0.099,0.105,0.094,0.21,0.022,-,,-,-,-,-1.58,-,-0.6,-5.71
  opt jun11,EKMO,0.04,-,0.039,0.04,-,-,-,0.04,0.035,0.12,0.01,-,,-,-,-,-,-,0.5,14.29
Elemental Min,ELM,0.395,-0.5,0.39,0.395,500,0.395,0.395,0.40,0.39,0.57,0.125,-,,-,-,-,-13.95,-,-0.5,-1.25
  opt jan12,ELMO,0.18,-,0.19,0.21,-,-,-,0.18,0.18,0.295,0.11,-,,-,-,-,-,-,-,-
Emmerson Res,ERM,0.22,-1,0.225,0.245,1220,0.245,0.22,0.245,0.20,0.435,0.097,-,,-,-,-,-1.15,-,1.0,4.76
Empire Res,ERL,0.08,0.8,0.07,0.075,500,0.08,0.075,0.08,0.072,0.135,0.036,-,,-,-,-,-1.95,-,0.8,11.11
Enterprise Metals,ENT,0.20,1,0.195,0.20,2760,0.21,0.195,0.21,0.165,0.65,0.081,-,,-,-,-,-0.95,-,2.0,11.11
  opt jun12,ENTO,0.063,-,0.06,0.14,-,-,-,0.063,0.063,0.37,0.06,-,,-,-,-,-,-,0.3,5
ETFS Metals etfs gold,GOLD,118.41,41,118.18,118.50,76,118.71,118.31,119.88,116.94,130.00,110.60,-,,-,-,-,63.17,187.4,106.0,0.9
Eureka Energy Ltd,EKA,0.12,0.5,0.11,0.12,550,0.12,0.12,0.12,0.115,0.164,0.025,-,,-,-,-,0.3,40.0,-,-
Eurogold Ltd,EUG,0.20,-,0.20,0.22,735,0.20,0.20,0.20,0.19,0.35,0.095,-,,-,-,-,9.96,2.0,1.0,5.26
Fairstar Res,FAS,0.068,0.2,0.068,0.069,16213,0.07,0.067,0.07,0.06,0.11,0.021,-,,-,-,-,-12.4,-,0.5,7.94
  opt aug11,FASOA,0.02,0.2,0.02,0.023,2485,0.02,0.02,0.02,0.018,0.049,0.012,-,,-,-,-,-,-,0.2,11.11
Falcon Min Ltd,FCN,0.24,0.5,0.24,0.245,5018,0.245,0.235,0.255,0.235,0.30,0.063,-,,-,-,-,-0.31,-,-1.0,-4
FE Ltd,FEL,0.15,1,0.14,0.15,2600,0.15,0.14,0.15,0.135,0.19,0.04,-,,-,-,-,-2.47,-,1.0,7.14
Ferrum Crescent,FCR,0.17,-,0.16,0.175,-,-,-,0.17,0.17,0.195,0.031,-,,-,-,-,-4.82,-,-0.5,-2.86
  opt dec13,FCRO,0.018,-,0.013,0.02,-,-,-,0.018,0.018,0.04,0.009,-,,-,-,-,-,-,-,-
Focus Min Ltd,FML,0.055,0.2,0.055,0.056,277954,0.056,0.053,0.056,0.053,0.081,0.022,-,,-,-,-,1.22,4.5,0.3,5.77
Fox Res,FXR,0.17,-,0.165,0.17,3028,0.17,0.165,0.175,0.15,0.33,0.10,-,,-,-,-,-6.96,-,1.0,6.25
  opt nov10,FXRO,0.023,-1.2,0.023,0.044,100,0.023,0.023,0.035,0.023,0.098,0.011,-,,-,-,-,-,-,-0.7,-23.33
Frontier Res,FNT,0.076,-0.4,0.076,0.079,14650,0.08,0.073,0.088,0.067,0.105,0.014,-,,-,-,-,-0.85,-,1.0,15.15
  opt dec10,FNTO,0.038,-0.2,0.039,0.045,292,0.038,0.038,0.041,0.027,0.055,0.009,-,,-,-,-,-,-,1.1,40.74
Gascoyne Res Ltd,GCY,0.115,-0.5,0.115,0.125,885,0.125,0.115,0.125,0.097,0.19,0.093,-,,-,-,-,-0.2,-,1.9,19.79
Gateway Min,GML,0.05,-,0.04,0.05,-,-,-,0.05,0.045,0.10,0.045,-,,-,-,-,-0.81,-,0.5,11.11
Genesis Res,GES,0.15,-1,0.15,0.17,625,0.16,0.15,0.16,0.15,0.19,0.14,-,,-,-,-,0.61,24.6,-1.0,-6.25
Geopacific Res,GPR,0.15,0.5,0.14,0.15,2000,0.15,0.145,0.15,0.145,0.185,0.019,-,,-,-,-,-0.63,-,-1.0,-6.25
Gippsland Ltd,GIP,0.037,-,0.037,0.041,-,-,-,0.04,0.037,0.091,0.024,-,,-,-,-,-0.66,-,-0.4,-9.76
Gladiator Res,GLA,0.41,-1,0.40,0.42,1902,0.44,0.40,0.44,0.36,0.48,0.03,-,,-,-,-,-0.52,-,4.5,12.33
Gleneagle Gold,GLN,0.019,-,0.019,0.02,-,-,-,0.02,0.019,0.16,0.018,-,,-,-,-,-2,-,-0.3,-13.64
Glengarry Res,GGY,0.09,0.1,0.088,0.09,11635,0.092,0.088,0.092,0.087,0.096,0.029,-,,-,-,-,-1.4,-,-,-
Global Gold Hld,GGH,0.05,-,0.015,0.049,-,-,-,0.05,0.05,0.077,0.039,0.1,,-,0.04,2.00,-0.32,-,-,-
GME Res Ltd,GME,0.08,-,0.08,0.088,-,-,-,0.085,0.079,0.125,0.049,-,,-,-,-,-0.15,-,0.1,1.27
Gold Anomaly Ltd,GOA,0.034,-,0.032,0.034,150,0.034,0.034,0.034,0.031,0.077,0.006,-,,-,-,-,-,-,0.3,9.68
  opt jun12,GOAOA,0.015,-,0.015,0.02,500,0.015,0.015,0.015,0.015,0.035,0.001,-,,-,-,-,-,-,-,-
Gold One Int Ltd,GDO,0.28,-0.5,0.275,0.28,2091,0.28,0.275,0.285,0.275,0.98,0.011,-,,-,-,-,-6.08,-,-1.0,-3.45
  opt oct12,GDOO,0.09,-,0.072,0.09,-,-,-,0.095,0.09,0.155,0.004,-,,-,-,-,-,-,-0.1,-1.1
Golden Cross,GCR,0.017,-,0.017,0.018,3967,0.017,0.017,0.018,0.017,0.037,0.01,-,,-,-,-,-0.46,-,-0.1,-5.56
Golden Deeps,GED,0.051,-,0.051,0.054,-,-,-,0.051,0.051,0.07,0.02,-,,-,-,-,-0.98,-,-,-
Golden Rim Res,GMR,0.12,-1,0.12,0.13,7474,0.13,0.12,0.135,0.10,0.255,0.031,-,,-,-,-,-1.22,-,2.0,20
Golden State Res,GDN,0.063,0.1,0.062,0.063,65103,0.065,0.062,0.072,0.061,0.21,0.037,-,,-,-,-,-1.27,-,-0.4,-5.97
  opt nov10,GDNOA,0.007,-,0.006,0.007,103493,0.007,0.007,0.011,0.007,0.015,0.004,-,,-,-,-,-,-,-0.3,-30
Golden Tiger Min,GTX,0.038,-,0.033,0.04,-,-,-,0.038,0.038,0.04,0.005,-,,-,-,-,1.33,2.9,-,-
Golden West Res,GWR,0.70,-,0.685,0.705,1813,0.70,0.68,0.72,0.67,1.06,0.30,-,,-,-,-,-8.61,-,-0.5,-0.71
  opt dec10,GWROA,0.03,-,0.025,0.045,-,-,-,0.03,0.03,0.08,0.014,-,,-,-,-,-,-,-1.5,-33.33
Goldsearch Ltd,GSE,0.034,-0.1,0.035,0.038,100,0.034,0.034,0.039,0.033,0.081,0.015,-,,-,-,-,0.24,14.2,0.1,3.03
Gondwana Res,GDA,0.02,0.1,0.019,0.02,3005,0.02,0.019,0.021,0.019,0.097,0.009,-,,-,-,-,-2.8,-,-0.1,-4.76
  opt jun11,GDAO,0.02,-,0.009,0.02,-,-,-,0.02,0.02,0.075,0.004,-,,-,-,-,-,-,-,-
  opt jun10,GDAOC,0.002,-,0.002,0.003,2,0.002,0.002,0.002,0.002,0.021,0.001,-,,-,-,-,-,-,-,-
Greenland Min En,GGG,0.425,-0.5,0.425,0.465,8563,0.465,0.42,0.49,0.42,0.935,0.17,-,,-,-,-,-2.03,-,-5.0,-10.53
  opt jun11,GGGO,0.25,-1,0.23,0.26,2135,0.26,0.25,0.31,0.25,0.665,0.075,-,,-,-,-,-,-,-1.0,-3.85
Gryphon Min Ltd,GRY,0.555,0.5,0.555,0.56,9755,0.565,0.55,0.585,0.545,0.59,0.155,-,,-,-,-,-2.3,-,2.0,3.74
Gulf Res,GLF,0.027,0.7,0.025,0.027,4502,0.027,0.023,0.027,0.02,0.063,0.02,-,,-,-,-,0.4,6.8,-,-
  opt jun11,GLFO,0.005,-,0.001,0.01,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.007,-,0.006,0.01,-,-,-,0.007,0.007,0.01,0.007,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.08,-,0.08,0.09,-,-,-,0.08,0.07,0.12,0.03,-,,-,0.09,-,0.39,20.5,1.2,17.65
Hampton Hill Min,HHM,0.405,-0.5,0.405,0.425,650,0.41,0.405,0.41,0.40,0.51,0.105,-,,-,-,-,-0.47,-,0.5,1.25
Haoma Min NL,HAO,0.175,2.5,0.175,0.19,2612,0.18,0.15,0.20,0.11,0.205,0.06,-,,-,-0.16,-,-2.61,-,6.5,59.09
Havilah Res NL,HAV,0.40,2,0.395,0.40,744,0.42,0.40,0.42,0.38,0.71,0.38,-,,-,-,-,-0.9,-,-,-
  opt apr10,HAVO,0.01,-,-,0.02,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.23,0.5,0.23,0.235,8394,0.23,0.225,0.235,0.225,0.26,0.10,-,,-,-,-,-1.54,-,-0.5,-2.13
Helix Res,HLX,0.095,-0.1,0.095,0.096,140,0.095,0.092,0.099,0.092,0.128,0.04,-,,-,-,-,-5.04,-,-,-
  opt may11,HLXOA,0.035,-,0.03,0.04,-,-,-,0.035,0.03,0.05,0.02,-,,-,-,-,-,-,0.5,16.67
Hemisphere Res,HEM,0.685,-1.5,0.68,0.70,1163,0.70,0.675,0.74,0.675,0.81,0.045,-,,-,-,-,-3.2,-,-3.5,-4.86
  def x opt,HEMN,-,-,0.50,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Heritage Gold Nz,HTM,0.021,0.2,0.018,0.021,2550,0.021,0.019,0.021,0.019,0.044,0.014,-,,-,-,-,-0.16,-,0.2,10.53
Heron Res,HRR,0.245,1,0.245,0.25,780,0.25,0.245,0.25,0.23,0.38,0.155,-,,-,-,-,-2.93,-,1.5,6.52
Hill End Gold,HEG,0.155,-0.5,0.155,0.16,1079,0.16,0.155,0.17,0.155,0.285,0.135,-,,-,-,-,-3.1,-,-1.0,-6.06
Hodges Res,HDG,0.105,-,0.11,0.12,-,-,-,0.105,0.105,0.175,0.065,-,,-,-,-,-5.52,-,-,-
Image Res NL,IMA,0.76,2,0.73,0.76,1320,0.76,0.71,0.76,0.71,1.28,0.455,-,,-,-,-,-4.82,-,1.0,1.33
Impact Min,IPT,0.17,-,0.165,0.17,636,0.17,0.17,0.18,0.17,0.295,0.054,-,,-,-,-,-0.91,-,-1.0,-5.56
Imperial Corp Ltd,IMP,0.007,-,0.007,0.008,66070,0.008,0.007,0.009,0.006,0.013,0.005,-,,-,-,-,-0.19,-,0.1,16.67
Intermin Res,IRC,0.175,-,0.18,0.19,-,-,-,0.175,0.175,0.25,0.11,-,,-,-,-,-0.36,-,-,-
Intrepid Mines,IAU,0.335,-0.5,0.335,0.34,3041,0.345,0.335,0.345,0.33,0.42,0.21,-,,-,0.12,-,-2.32,-,0.5,1.52
Ironbark Zinc Ltd,IBG,0.225,1,0.225,0.23,17328,0.225,0.19,0.30,0.15,0.30,0.07,-,,-,-,-,-0.37,-,7.5,50
Ishine Int Res,ISH,0.20,-,0.10,0.21,-,-,-,0.20,0.195,0.23,0.195,-,,-,-,-,-0.39,-,-,-
Jameson Res,JAL,0.23,-2,0.23,0.24,2731,0.25,0.215,0.265,0.215,0.62,0.155,-,,-,-,-,-1.76,-,-3.0,-11.54
Jindalee Res,JRL,1.07,-5,1.07,1.11,73,1.09,1.07,1.12,1.025,1.30,0.38,-,,-,-,-,95.05,1.1,3.0,2.88
Jupiter Energy,JPR,0.065,-0.1,0.065,0.067,47289,0.068,0.065,0.071,0.064,0.085,0.011,-,,-,-,-,-0.66,-,-0.2,-2.99
  opt jun10,JPROA,0.011,0.1,0.009,0.011,4564,0.011,0.01,0.014,0.009,0.035,0.003,-,,-,-,-,-,-,-0.1,-8.33
Kentor Gold Ltd,KGL,0.12,-,0.115,0.12,14360,0.125,0.115,0.13,0.115,0.185,0.026,-,,-,-,-,-6.98,-,-1.0,-7.69
King Island,KIS,0.17,-,0.16,0.20,-,-,-,0.17,0.17,0.37,0.10,-,,-,-,-,-1.34,-,-,-
King Solomon Mines,KSO,0.058,-0.7,0.058,0.065,200,0.058,0.058,0.065,0.058,0.12,0.044,-,,-,-,-,-2.62,-,-0.7,-10.77
Kings Min NL,KMN,0.096,-0.4,0.096,0.10,7917,0.105,0.096,0.125,0.096,0.237,0.059,-,,-,-,-,-0.91,-,-2.2,-18.88
Kingsgate Cons,KCN,8.55,4,8.54,8.55,7721,9.01,8.53,9.01,8.50,10.30,4.93,30,,2.73,2.69,3.51,82,10.4,1.0,0.12
Kingsrose Min Ltd,KRM,0.80,-,0.80,0.83,920,0.80,0.80,0.80,0.70,0.80,0.22,-,,-,-,-,-6.22,-,9.0,12.68
  opt dec12,KRMO,0.58,-,0.58,0.70,-,-,-,0.58,0.50,0.58,0.12,-,,-,-,-,-,-,5.0,9.43
Korab Res,KOR,0.415,-0.5,0.405,0.415,558,0.42,0.41,0.47,0.405,0.47,0.042,-,,-,-,-,-2.22,-,2.5,6.41
