Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4479.0 at 16:37 28/5/2010  Report at 19:06 Friday 28/5/2010. Processed 07:19 Saturday 29/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
SECTOR: Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Automobile & Components,,,,,,,,,,,,,,,,,,,,,,
Gippsland Ltd,GIP,0.032,0.4,0.03,0.033,2527,0.032,0.029,0.032,0.028,0.091,0.027,-,,-,-,-,-0.66,-,0.4,14.29,
Gladiator Res,GLA,0.30,-,0.30,0.35,89,0.30,0.30,0.30,0.25,0.525,0.035,-,,-,-,-,-0.52,-,4.5,17.65,
Gleneagle Gold,GLN,0.02,-,0.02,0.022,-,-,-,0.02,0.02,0.16,0.018,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.045,-,-,-,0.05,0.05,0.077,0.039,0.1,,-,0.04,2.00,-0.32,-,-,-,
GME Res Ltd,GME,0.07,-,0.07,0.074,250,0.07,0.07,0.07,0.055,0.124,0.053,-,,-,-,-,-0.15,-,0.2,2.94,
Gold Anomaly Ltd,GOA,0.022,-,0.021,0.022,5785,0.023,0.022,0.025,0.021,0.077,0.009,-,,-,-,-,-,-,-,-,
  opt jun12,GOAOA,0.012,-,0.006,-,-,-,-,0.012,0.012,0.035,0.001,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.28,-,0.275,0.285,6839,0.285,0.275,0.285,0.275,0.425,0.23,-,,-,-,-,-4.04,-,0.5,1.82,
  opt oct12,GDOO,0.082,-,0.083,0.10,-,-,-,0.082,0.082,0.145,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.017,0.2,0.015,0.017,8266,0.017,0.016,0.017,0.014,0.037,0.014,-,,-,-,-,-0.46,-,0.2,13.33,
  opt mar11,GCRO,0.003,-,0.003,0.004,3000,0.003,0.003,0.003,0.003,0.005,0.003,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.05,-,0.05,0.06,-,-,-,0.05,0.05,0.07,0.04,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.105,1.8,0.099,0.105,12967,0.11,0.088,0.11,0.082,0.255,0.032,-,,-,-,-,-1.22,-,1.7,19.32,
Golden State Res,GDN,0.051,0.6,0.05,0.051,91477,0.052,0.048,0.052,0.04,0.093,0.037,-,,-,-,-,-1.27,-,0.9,21.43,
  opt nov10,GDNOA,0.007,0.1,0.006,0.007,71352,0.007,0.006,0.007,0.005,0.015,0.004,-,,-,-,-,-,-,0.2,40,
Golden Tiger Min,GTX,0.035,-,0.024,0.04,-,-,-,0.035,0.035,0.065,0.012,-,,-,-,-,1.33,2.6,-,-,
Golden West Res,GWR,0.65,2,0.65,0.75,683,0.70,0.64,0.70,0.615,1.06,0.31,-,,-,-,-,-8.61,-,-4.5,-6.47,
  opt dec10,GWROA,0.03,-,0.03,-,-,-,-,0.03,0.03,0.08,0.014,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.022,0.2,0.022,0.023,400,0.022,0.022,0.023,0.02,0.081,0.016,-,,-,-,-,0.24,9.2,0.1,4.76,
Gondwana Res,GDA,0.011,-,0.011,0.012,8539,0.012,0.011,0.014,0.011,0.091,0.008,-,,-,-,-,-0.7,-,-0.3,-21.43,
  opt jun11,GDAO,0.005,-,0.003,-,-,-,-,0.005,0.005,0.075,0.004,-,,-,-,-,-,-,-,-,
  opt jun10,GDAOC,0.002,-,-,0.001,-,-,-,0.002,0.002,0.021,0.001,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.028,-,0.025,0.028,438,0.028,0.027,0.03,0.022,0.043,0.02,-,,-,-,-,-3.21,-,0.4,16.67,
  opt mar12,GBMOA,0.009,-,0.005,0.009,-,-,-,0.009,0.009,0.013,0.009,-,,-,-,-,-,-,-,-,
Greenland Min En,GGG,0.415,1,0.415,0.42,699,0.425,0.415,0.425,0.38,0.935,0.24,-,,-,-,-,-2.03,-,2.5,6.41,
  opt jun11,GGGO,0.205,-0.5,0.195,0.21,380,0.205,0.205,0.21,0.185,0.665,0.10,-,,-,-,-,-,-,2.5,13.89,
Gryphon Min Ltd,GRY,0.71,-2,0.695,0.735,7773,0.75,0.695,0.77,0.695,0.90,0.24,-,,-,-,-,-2.3,-,-0.5,-0.7,
Gulf Res,GLF,0.02,-,0.019,0.02,7180,0.022,0.02,0.022,0.017,0.057,0.017,-,,-,-,-,0.4,5.0,0.2,11.11,
  opt jun11,GLFO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.008,-,0.005,0.008,-,-,-,0.008,0.008,0.01,0.005,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.095,0.6,0.09,0.095,5664,0.095,0.093,0.095,0.07,0.12,0.045,-,,-,0.09,-,0.39,24.4,2.0,26.67,
Hampton Hill Min,HHM,0.255,-,0.26,0.29,-,-,-,0.29,0.255,0.51,0.17,-,,-,-,-,-0.47,-,-6.0,-19.05,
Haoma Min NL,HAO,0.17,-,0.155,0.17,558,0.17,0.17,0.17,0.155,0.205,0.075,-,,-,-0.16,-,-2.61,-,1.5,9.68,
Havilah Res NL,HAV,0.415,2,0.40,0.415,20,0.415,0.41,0.415,0.39,0.71,0.35,-,,-,-,-,-0.36,-,-0.5,-1.19,
Hazelwood Res,HAZ,0.22,0.5,0.215,0.22,3010,0.22,0.215,0.24,0.20,0.33,0.10,-,,-,-,-,-1.54,-,-8.0,-26.67,
Helix Res,HLX,0.067,-,0.065,0.075,-,-,-,0.067,0.065,0.128,0.05,-,,-,-,-,-5.04,-,0.2,3.08,
  opt may11,HLXOA,0.02,-,0.014,0.04,-,-,-,0.02,0.02,0.05,0.018,-,,-,-,-,-,-,-,-,
Hemisphere Res,HEM,0.635,2.5,0.63,0.635,2184,0.665,0.63,0.71,0.575,0.92,0.055,-,,-,-,-,-3.2,-,-,-,
Heritage Gold Nz,HTM,0.02,-,0.017,0.02,10350,0.02,0.019,0.02,0.019,0.044,0.014,-,,-,-,-,-0.16,-,-0.1,-4.76,
Heron Res,HRR,0.195,1,0.195,0.20,1500,0.195,0.19,0.195,0.185,0.38,0.155,-,,-,-,-,-2.93,-,0.5,2.63,
Hill End Gold,HEG,0.135,-1.5,0.125,0.135,18412,0.145,0.125,0.155,0.115,0.285,0.115,-,,-,-,-,-3.1,-,1.5,12.5,
Hodges Res,HDG,0.135,-,0.13,0.155,-,-,-,0.145,0.135,0.22,0.08,-,,-,-,-,-5.52,-,-1.5,-10,
HOT Chili Ltd,HCH,0.24,0.5,0.23,0.28,2565,0.24,0.24,0.25,0.20,0.30,0.17,-,,-,-,-,-,-,0.5,2.13,
Image Res NL,IMA,0.575,4.5,0.56,0.59,2324,0.59,0.535,0.64,0.505,1.28,0.505,-,,-,-,-,-4.82,-,-4.0,-6.5,
Impact Min,IPT,0.12,-,0.12,0.13,320,0.12,0.12,0.13,0.115,0.295,0.10,-,,-,-,-,-0.91,-,0.5,4.35,
Imperial Corp Ltd,IMP,0.006,-,0.006,0.007,5000,0.006,0.006,0.007,0.005,0.011,0.005,-,,-,-,-,-0.19,-,-,-,
Intermin Res,IRC,0.155,-,0.155,0.20,-,-,-,0.16,0.155,0.245,0.108,-,,-,-,-,-0.36,-,-0.5,-3.13,
  opt may12,IRCO,0.041,-,0.034,0.044,-,-,-,0.042,0.034,0.042,0.025,-,,-,-,-,-,-,0.7,20.59,
Intrepid Mines,IAU,0.555,-2.5,0.55,0.555,21292,0.595,0.535,0.62,0.46,0.62,0.21,-,,-,0.12,-,-2.32,-,11.5,26.14,
Ironbark Zinc Ltd,IBG,0.195,-2,0.195,0.215,939,0.215,0.195,0.215,0.18,0.30,0.08,-,,-,-,-,-0.37,-,-,-,
Ishine Int Res,ISH,0.26,-,0.22,0.26,40,0.26,0.26,0.26,0.26,0.28,0.195,-,,-,-,-,-0.39,-,-,-,
Jameson Res,JAL,0.055,0.3,0.055,0.065,35,0.055,0.055,0.056,0.05,0.62,0.044,-,,-,-,-,-1.76,-,-,-,
Jindalee Res,JRL,0.95,1.5,0.945,0.975,50,0.95,0.95,0.995,0.935,1.30,0.38,-,,-,-,-,95.05,1.0,-4.5,-4.52,
Jupiter Energy,JPR,0.037,0.1,0.037,0.038,25327,0.039,0.037,0.04,0.033,0.085,0.022,-,,-,-,-,-0.66,-,0.2,5.71,
  opt jun10,JPROA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.035,0.001,-,,-,-,-,-,-,-,-,
Kentor Gold Ltd,KGL,0.088,0.2,0.086,0.088,7860,0.089,0.084,0.09,0.08,0.185,0.033,-,,-,-,-,-4.19,-,0.2,2.33,
King Island,KIS,0.18,1.5,0.165,0.21,250,0.18,0.18,0.18,0.165,0.37,0.125,-,,-,-,-,-1.34,-,1.5,9.09,
King Solomon Mines,KSO,0.06,-,0.046,0.075,-,-,-,0.06,0.06,0.12,0.048,-,,-,-,-,-2.62,-,-,-,
Kings Min NL,KMN,0.085,-,0.086,0.09,1689,0.09,0.085,0.093,0.085,0.237,0.065,-,,-,-,-,-0.91,-,-0.1,-1.16,
Kingsgate Cons,KCN,8.46,-8,8.39,8.60,2346,8.52,8.38,8.54,8.20,10.30,5.95,30,,2.73,2.69,3.55,82,10.3,6.0,0.71,
Kingsrose Min Ltd,KRM,0.86,1,0.81,0.85,1264,0.86,0.85,0.86,0.73,0.90,0.31,-,,-,-,-,-6.22,-,10.0,13.16,
  opt dec12,KRMO,0.65,-,0.65,0.68,110,0.65,0.65,0.65,0.60,0.68,0.18,-,,-,-,-,-,-,14.0,27.45,
Korab Res,KOR,0.41,2.5,0.41,0.42,3362,0.42,0.395,0.42,0.36,0.47,0.049,-,,-,-,-,-2.22,-,4.0,10.81,
Krucible Metals,KRB,0.415,4.5,0.39,0.42,130,0.415,0.38,0.415,0.34,0.50,0.30,-,,-,-,-,-0.92,-,3.5,9.21,
Laconia Res Ltd,LCR,0.095,0.5,0.082,0.095,99,0.095,0.095,0.095,0.076,0.26,0.076,-,,-,-,-,-1.7,-,0.5,5.56,
Laguna Res NL,LRC,0.013,-,0.012,0.013,12318,0.014,0.013,0.014,0.011,0.031,0.006,-,,-,-,-,-0.16,-,0.2,18.18,
Lefroy Res Ltd,LEF,0.05,-,0.05,0.068,-,-,-,0.05,0.05,0.18,0.045,-,,-,-,-,-2.39,-,-,-,
Legacy Iron Ore,LCY,0.145,1.5,0.135,0.14,5796,0.145,0.125,0.145,0.12,0.215,0.046,-,,-,-,-,-4.18,-,1.5,11.54,
  opt jan12,LCYO,0.027,-,0.013,0.04,-,-,-,0.027,0.027,0.055,0.005,-,,-,-,-,-,-,-,-,
  opt dec12,LCYOB,0.05,-,0.047,0.062,-,-,-,0.051,0.045,0.115,0.04,-,,-,-,-,-,-,-0.1,-1.96,
Legend Min,LEG,0.027,0.2,0.025,0.027,16860,0.027,0.025,0.028,0.024,0.048,0.016,-,,-,-,-,-0.45,-,-0.1,-3.57,
Leyshon Res,LRL,0.20,1,0.20,0.205,4630,0.20,0.195,0.215,0.19,0.295,0.084,-,,-,-,-,12.2,1.6,-,-,
Liberty Resource,LBY,0.064,0.3,0.062,0.068,4273,0.064,0.06,0.07,0.06,0.275,0.06,-,,-,-,-,-1.55,-,-0.6,-8.57,
Lihir Gold Ltd,LGL,3.95,-5,3.95,3.96,413946,4.02,3.89,4.02,3.78,4.18,2.41,2.96,,-,1.22,0.75,-10.93,-,16.0,4.22,
Lincoln Min,LML,0.235,-,0.22,0.235,400,0.235,0.235,0.235,0.22,0.455,0.081,-,,-,-,-,-2.55,-,1.0,4.44,
  opt jun10,LMLO,0.005,-,0.001,0.005,-,-,-,0.008,0.005,0.135,0.004,-,,-,-,-,-,-,-,-,
Linq Res Fund unt,LRF,0.615,-0.5,0.60,0.63,1525,0.63,0.595,0.64,0.58,0.765,0.475,1,,27.30,1.06,1.63,27.3,2.3,0.5,0.82,
Lodestone Energy,LOD,0.095,0.3,0.095,0.105,3032,0.105,0.095,0.105,0.08,0.21,0.08,-,,-,-,-,-0.87,-,-0.5,-5,
Luiri Gold Ltd cdi,LGM,0.26,-,0.225,0.25,-,-,-,0.27,0.26,0.47,0.25,-,,-,-,-,-,-,-1.0,-3.7,
Magnetic Res,MAU,0.37,2,0.36,0.39,2554,0.40,0.37,0.40,0.32,0.62,0.081,-,,-,-,-,-2.41,-,3.0,8.82,
  ctg,MAUCA,0.18,-,0.10,0.18,-,-,-,0.18,0.10,0.34,0.10,-,,-,-,-,-,-,5.0,38.46,
Magnum Min & Exp,MGU,0.09,-,0.085,0.096,-,-,-,0.09,0.09,0.12,0.045,-,,-,-,-,-0.61,-,-,-,
Mamba Min,MAB,0.024,-0.1,0.024,0.024,1256,0.024,0.024,0.025,0.024,0.081,0.015,-,,-,-,-,-7.25,-,-0.1,-4,
  opt jun13,MABOA,0.007,-,0.006,-,-,-,-,0.007,0.007,0.007,0.007,-,,-,-,-,-,-,-,-,
Manas Res Ltd,MSR,0.088,-1,0.088,0.093,4060,0.098,0.088,0.115,0.088,0.235,0.076,-,,-,-,-,-1.34,-,0.8,10,
  opt sep11,MSRO,0.03,-,0.03,0.033,600,0.03,0.03,0.03,0.027,0.085,0.015,-,,-,-,-,-,-,0.4,15.38,
Mantle Min Corp,MNM,0.023,0.2,0.023,0.025,4160,0.025,0.022,0.025,0.02,0.088,0.02,-,,-,-,-,-0.61,-,-0.2,-8,
  opt dec10,MNMOA,0.003,-,0.003,0.009,-,-,-,0.003,0.002,0.05,0.002,-,,-,-,-,-,-,0.1,50,
Marathon Res,MTN,0.46,-2,0.46,0.48,40,0.48,0.46,0.49,0.46,1.08,0.35,-,,-,-,-,-7.5,-,-0.5,-1.08,
Matsa Res,MAT,0.27,-,0.24,0.27,120,0.27,0.27,0.295,0.27,0.45,0.105,-,,-,-,-,-5.09,-,-2.0,-6.9,
Maximus Res,MXR,0.017,-0.1,0.018,0.019,4678,0.019,0.017,0.02,0.016,0.041,0.016,-,,-,-,-,-4.38,-,-0.1,-5.56,
Medusa Min Ltd,MML,4.61,2,4.56,4.65,6806,4.68,4.54,4.68,4.40,4.89,1.705,-,,-,0.91,-,35.43,13.0,21.0,4.77,
Metals Aust,MLS,0.012,0.3,0.011,0.012,57239,0.012,0.009,0.012,0.008,0.045,0.008,-,,-,-,-,-0.24,-,0.3,33.33,
Meteoric Res,MEI,0.08,-,0.081,0.094,180,0.08,0.076,0.08,0.076,0.27,0.076,-,,-,-,-,-1.96,-,0.4,5.26,
  ctg,MEICA,0.013,-,0.013,-,-,-,-,0.013,0.013,0.063,0.005,-,,-,-,-,-,-,-,-,
Midas Res,MDS,0.08,0.2,0.079,0.08,575,0.08,0.08,0.082,0.07,0.165,0.015,-,,-,-,-,-0.51,-,-,-,
  opt may11,MDSOB,0.025,-,0.024,0.025,-,-,-,0.025,0.023,0.09,0.004,-,,-,-,-,-,-,0.2,8.7,
  opt nov12,MDSOC,0.04,-,0.045,0.062,-,-,-,0.044,0.04,0.11,0.013,-,,-,-,-,-,-,-0.5,-11.11,
Midwinter Resourc,MWN,0.18,-,0.105,0.16,-,-,-,0.18,0.18,0.18,0.055,-,,-,-,-,-1.2,-,0.5,2.86,
  opt nov11,MWNOA,0.03,-,0.03,-,-,-,-,0.03,0.03,0.041,0.025,-,,-,-,-,-,-,-,-,
Millennium Min,MOY,0.032,-,0.03,0.032,-,-,-,0.035,0.029,0.076,0.025,-,,-,-,-,-0.22,-,-0.3,-8.57,
Mineral Commodities,MRC,0.035,-0.2,0.032,0.035,9746,0.037,0.035,0.037,0.03,0.15,0.027,-,,-,-,-,-0.45,-,0.5,16.67,
  opt dec12,MRCO,0.008,-,0.008,0.015,-,-,-,0.008,0.008,0.016,0.007,-,,-,-,-,-,-,-,-,
Mineral Deposits,MDL,0.95,0.5,0.935,0.95,4439,0.95,0.93,0.96,0.92,1.175,0.535,-,,-,0.57,-,-13.82,-,-,-,
Minotaur Explore,MEP,0.20,1.5,0.195,0.20,267,0.20,0.19,0.20,0.18,0.35,0.18,-,,-,-,-,-2.25,-,1.0,5.26,
Mintails Ltd,MLI,0.02,-,0.019,0.02,3250,0.02,0.019,0.02,0.019,0.06,0.019,-,,-,0.13,-,-2.47,-,-,-,
Montezuma Min Co,MZM,0.30,2,0.29,0.30,169,0.30,0.30,0.30,0.27,0.36,0.12,-,,-,-,-,3.88,7.7,4.5,17.65,
  opt aug11,MZMO,0.10,-,0.10,0.11,-,-,-,0.10,0.10,0.145,0.015,-,,-,-,-,-,-,-,-,
Morning Star Gold,MCO,0.395,3.5,0.36,0.395,2036,0.395,0.36,0.395,0.35,0.49,0.14,-,,-,-,-,-1.5,-,5.5,16.18,
Mount Burgess Min,MTB,0.011,-,0.011,0.012,50,0.011,0.011,0.011,0.01,0.034,0.008,-,,-,-,-,-0.2,-,0.1,10,
Mount Magnet South,MUM,0.067,-,0.064,0.075,800,0.069,0.067,0.071,0.063,0.13,0.042,-,,-,-,-,9.56,0.7,-0.4,-5.63,
  opt sep10,MUMO,0.002,-,0.002,0.003,125,0.002,0.002,0.002,0.002,0.007,0.001,-,,-,-,-,-,-,-0.1,-33.33,
Mundo Min,MUN,0.12,-0.5,0.12,0.125,2001,0.13,0.12,0.13,0.105,0.47,0.105,-,,-,-,-,0.05,240.0,-,-,
Nagambie Min Ltd,NAG,0.025,-,0.027,0.03,-,-,-,0.025,0.025,0.041,0.025,-,,-,0.03,-,-1.97,-,-,-,
Namibian Copper,NCO,0.165,-,0.15,0.20,300,0.165,0.165,0.18,0.165,0.365,0.065,-,,-,-,-,-0.82,-,-1.5,-8.33,
Newcrest Min,NCM,32.04,-35,32.01,32.05,75029,32.56,31.53,32.56,30.53,39.75,28.47,20,,2.77,9.20,0.62,55.4,57.8,129.0,4.2,
Newland Res,NRL,0.013,-,0.013,0.017,-,-,-,0.013,0.013,0.042,0.01,-,,-,-,-,-3.86,-,-,-,
Nex Metals Explor,NME,0.195,-,0.17,0.195,-,-,-,0.195,0.17,0.30,0.12,-,,-,-,-,-4.66,-,0.5,2.63,
  opt nov11,NMEO,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.075,0.016,-,,-,-,-,-,-,-,-,
NGM Res Ltd,NGM,0.11,-,0.105,0.115,-,-,-,0.12,0.105,0.27,0.086,-,,-,-,-,-2.02,-,1.0,10,
Noble Min Res,NMG,0.41,-,0.37,0.40,-,-,-,0.41,0.37,0.675,0.135,-,,-,-,-,-2.02,-,1.0,2.5,
Norseman Gold cdi,NGX,0.94,3,0.905,0.945,250,0.94,0.93,0.94,0.865,1.35,0.51,-,,-,0.31,-,0.35,268.6,-0.5,-0.53,
North Queensland,NQM,0.225,0.5,0.225,0.23,1683,0.23,0.225,0.23,0.21,0.36,0.20,1.3,,0.08,0.13,5.78,0.1,225.0,1.5,7.14,
Northwest Res,NWR,0.059,-,0.059,0.067,-,-,-,0.059,0.059,0.10,0.045,-,,-,-,-,-1.94,-,-,-,
Norton Gold Fields,NGF,0.185,-0.5,0.185,0.19,5095,0.195,0.185,0.195,0.175,0.385,0.12,-,,-,0.10,-,-4.5,-,1.0,5.71,
  opt oct10,NGFO,0.034,-,0.034,0.05,-,-,-,0.034,0.034,0.20,0.024,-,,-,-,-,-,-,-,-,
NT Res Ltd,NTR,0.16,-,0.16,0.21,-,-,-,0.18,0.16,0.25,0.16,-,,-,-,-,-,-,-2.0,-11.11,
Nuenergy Capital,NGY,0.145,0.5,0.135,0.145,5813,0.145,0.14,0.145,0.135,0.18,0.065,-,,-,-,-,-12.79,-,0.5,3.57,
Nullarbor Hldgs,NLB,0.33,-,0.35,0.52,-,-,-,0.33,0.33,1.70,0.32,-,,-,-,-,-0.77,-,-,-,
Nyota Min Ltd,NYO,0.27,-,0.25,0.28,700,0.27,0.27,0.28,0.26,0.29,0.10,-,,-,-,-,-1.9,-,0.5,1.89,
OceanaGold Corp cdi,OGC,3.51,-4,3.51,3.56,10329,3.72,3.51,3.72,2.95,3.72,0.845,-,,-,2.35,-,35.68,9.8,58.0,19.8,
Olympus Pacific Min,OYM,0.405,-,0.39,0.40,668,0.405,0.405,0.405,0.37,0.435,0.22,-,,-,-,-,-,-,2.0,5.19,
Ord River Res,ORD,0.029,-,0.029,0.031,7915,0.031,0.029,0.034,0.029,0.09,0.024,-,,-,-,-,0.63,4.6,-0.1,-3.33,
ORH Ltd,ORH,0.027,0.1,0.025,0.027,1000,0.027,0.026,0.027,0.026,0.06,0.026,-,,-,0.02,-,-1.02,-,-,-,
Orion Gold NL,ORN,0.026,0.2,0.026,0.028,7780,0.028,0.025,0.028,0.024,0.08,0.017,-,,-,-,-,-8.3,-,0.3,13.04,
Orion Metals Ltd,ORM,0.05,-,0.044,0.053,-,-,-,0.055,0.05,0.097,0.019,-,,-,-,-,-2.39,-,-0.5,-9.09,
  opt feb11,ORMO,0.01,-,0.01,0.011,-,-,-,0.011,0.008,0.011,0.008,-,,-,-,-,-,-,-,-,
Oroya Min Ltd,ORO,0.003,0.1,0.002,0.003,1800,0.003,0.003,0.003,0.002,0.008,0.002,-,,-,-,-,-0.12,-,-,-,
  opt dec11,OROOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Overland Res,OVR,0.076,0.4,0.074,0.078,1158,0.076,0.074,0.076,0.069,0.125,0.061,-,,-,-,-,-1.24,-,0.1,1.33,
Pac Enviromin,PEV,0.02,-,0.019,0.02,-,-,-,0.02,0.018,0.04,0.008,-,,-,0.01,-,-1.43,-,-,-,
Pac Niugini Ltd,PNR,0.14,1.5,0.14,0.15,1520,0.14,0.13,0.14,0.125,0.175,0.053,-,,-,-,-,5.69,2.5,0.5,3.7,
Padbury Min Ltd,PDY,0.016,0.2,0.015,0.016,109868,0.016,0.014,0.017,0.011,0.051,0.006,-,,-,-,-,-0.33,-,0.4,33.33,
  opt may11,PDYOB,0.007,-,0.006,0.008,-,-,-,0.009,0.005,0.027,0.003,-,,-,-,-,-,-,0.2,40,
Papillon Res Ltd,PIR,0.125,0.5,0.12,0.13,8300,0.125,0.125,0.13,0.11,0.165,0.012,-,,-,-,-,-2.12,-,0.5,4.17,
  opt dec10,PIRO,0.025,-1.5,0.025,0.095,400,0.025,0.025,0.04,0.025,0.14,0.001,-,,-,-,-,-,-,-1.5,-37.5,
  opt dec12,PIROA,0.042,-,0.041,0.05,7000,0.044,0.042,0.045,0.042,0.06,0.023,-,,-,-,-,-,-,-0.3,-6.67,
Paradigm Metals,PDM,0.027,-,0.027,0.03,-,-,-,0.027,0.026,0.09,0.025,-,,-,-,-,-2,-,0.1,3.85,
Peak Res,PEK,0.125,0.5,0.115,0.125,2654,0.125,0.115,0.125,0.09,0.225,0.023,-,,-,-,-,-1.79,-,1.0,8.7,
  opt dec10,PEKOA,0.08,0.5,0.08,0.09,48,0.08,0.08,0.08,0.075,0.16,0.005,-,,-,-,-,-,-,1.0,14.29,
Pegasus Metals,PUN,0.09,1,0.06,0.09,167,0.09,0.09,0.09,0.08,0.15,0.034,-,,-,-,-,-1.74,-,1.0,12.5,
Pelican Res,PEL,0.048,-,0.048,0.054,25,0.048,0.048,0.056,0.048,0.138,0.018,-,,-,-,-,-1.06,-,-0.2,-4,
Pepinnini Min,PNN,0.18,1,0.18,0.195,327,0.19,0.18,0.20,0.17,0.45,0.15,-,,-,-,-,-0.7,-,-,-,
Perseus Min Ltd,PRU,1.92,-3,1.91,1.935,9081,1.98,1.905,1.99,1.875,2.26,0.685,-,,-,-,-,-2.43,-,3.0,1.59,
Phoenix Copper,PNX,0.17,-1,0.17,0.18,1610,0.18,0.17,0.18,0.165,0.265,0.06,-,,-,-,-,-1.15,-,-,-,
Platsearch NL,PTS,0.14,-,0.13,0.135,400,0.14,0.135,0.14,0.135,0.20,0.05,-,,-,-,-,0.2,70.0,-,-,
Pluton Res,PLV,0.40,2,0.39,0.40,1062,0.42,0.385,0.42,0.35,0.95,0.315,-,,-,-,-,-1.76,-,5.0,14.29,
Poseidon Nick Ltd,POS,0.245,1.5,0.235,0.25,3251,0.245,0.23,0.245,0.215,0.55,0.20,-,,-,-,-,-0.05,-,2.5,11.36,
  opt dec11,POSOA,0.09,-,0.031,-,-,-,-,0.09,0.09,0.19,0.05,-,,-,-,-,-,-,-,-,
Prime Min,PIM,0.06,-,0.06,0.08,-,-,-,0.06,0.06,0.12,0.05,-,,-,-,-,-2.12,-,-,-,
Prosperity Res,PSP,0.115,-,0.115,0.12,200,0.115,0.115,0.12,0.115,0.17,0.017,-,,-,-,-,-1.25,-,-1.5,-11.54,
Quantum Res,QUR,0.014,-,0.012,0.014,3000,0.014,0.014,0.015,0.012,0.029,0.006,-,,-,-,-,-0.13,-,0.4,40,
  opt oct10,QURO,0.01,-,-,-,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-,
  opt apr12,QUROA,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
  opt nov12,QUROB,0.001,-,0.001,-,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Quest Min Ltd,QNL,0.045,0.5,0.04,0.045,410,0.045,0.04,0.05,0.03,0.074,0.03,-,,-,-,-,-2.63,-,-0.5,-10,
RAM Res,RMR,0.023,-,0.023,0.026,100,0.023,0.023,0.026,0.023,0.055,0.01,-,,-,-,-,0.33,7.0,-0.3,-11.54,
  opt mar12,RMRO,0.006,-,0.006,0.015,-,-,-,0.006,0.006,0.025,0.005,-,,-,-,-,-,-,-,-,
  opt jun10,RMROA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Ramelius Res,RMS,0.455,-1,0.455,0.46,7398,0.47,0.45,0.47,0.445,0.635,0.405,-,f,-,-,-,7.1,6.4,-0.5,-1.09,
  opt jun10,RMSOC,0.007,-,-,0.004,-,-,-,0.007,0.007,0.09,0.002,-,,-,-,-,-,-,-,-,
Rand Min NL,RND,0.36,3,0.33,0.47,50,0.36,0.36,0.36,0.33,0.50,0.21,-,,-,-,-,7.95,4.5,3.0,9.09,
Range River Gold,RNG,0.022,0.2,0.021,0.022,46752,0.022,0.02,0.022,0.019,0.056,0.018,-,,-,0.01,-,-0.65,-,0.2,10,
Red 5 Ltd,RED,0.13,-1,0.13,0.14,3280,0.14,0.13,0.14,0.125,0.195,0.067,-,,-,-,-,-0.16,-,0.5,4,
Red Emperor Res,RMP,0.07,-3,0.065,0.09,200,0.07,0.07,0.10,0.07,0.25,0.07,-,,-,-,-,-1.4,-,-3.0,-30,
Red River Res,RVR,0.071,-,0.062,0.085,825,0.071,0.071,0.08,0.071,0.245,0.036,-,,-,-,-,-1.17,-,-0.9,-11.25,
Regal Res,RER,0.033,0.4,0.03,0.033,4228,0.033,0.028,0.035,0.027,0.073,0.027,-,,-,-,-,-0.66,-,-,-,
  opt nov11,REROB,0.007,-,0.007,0.012,-,-,-,0.008,0.007,0.033,0.006,-,,-,-,-,-,-,-0.1,-12.5,
Regis Res,RRL,0.915,0.5,0.905,0.915,15441,0.92,0.905,0.93,0.84,1.07,0.399,-,,-,-,-,-45.1,-,6.0,7.02,
