Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4577.6 at 16:40 3/9/2010  Report at 17:06 Friday 3/9/2010. Processed 18:36 Friday 3/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Spitfire Res,SPI,0.072,-,0.072,0.084,-,-,-,0.075,0.071,0.18,0.069,-,,-,-,-,-1.67,-,-0.3,-4,
Stanmore Coal Ltd,SMR,0.92,3.5,0.915,0.92,3082,0.94,0.885,0.95,0.82,1.02,0.31,-,,-,-,-,-2.22,-,9.0,10.84,
Stellar Res,SRZ,0.057,-,0.057,0.065,-,-,-,0.06,0.055,0.13,0.043,-,,-,-,-,-0.87,-,0.4,7.55,
Sthn Gold,SAU,0.076,-0.2,0.075,0.076,16904,0.078,0.075,0.078,0.075,0.18,0.069,-,,-,-,-,-0.9,-,-0.2,-2.56,
Sthn Hem Min cdi,SUH,0.48,-,0.48,0.49,1539,0.48,0.47,0.48,0.44,0.575,0.26,-,,-,-,-,-,-,4.0,9.09,
Stirling Min,SMZ,0.09,-1,0.091,0.10,750,0.09,0.09,0.10,0.09,0.148,0.069,-,,-,-,-,1.63,5.5,-1.0,-10,
  opt dec13,SMZOA,0.025,-0.5,0.026,0.10,375,0.025,0.025,0.03,0.025,0.045,0.015,-,,-,-,-,-,-,-0.5,-16.67,
Stirling Res,SRE,0.05,-,0.052,0.064,-,-,-,0.05,0.05,0.225,0.049,-,,-,-,-,0.35,14.3,-,-,
  opt jun12,SREO,0.008,-,0.002,0.056,-,-,-,0.008,0.008,0.05,0.008,-,,-,-,-,-,-,-,-,
  opt jun12,SREOB,0.02,-,0.01,0.019,-,-,-,0.02,0.02,0.03,0.011,-,,-,-,-,-,-,-,-,
Stonehenge Metals,SHE,0.084,-0.1,0.083,0.085,1860,0.087,0.084,0.087,0.079,0.175,0.024,-,,-,-,-,-0.95,-,-0.3,-3.45,
  opt dec12,SHEOA,0.05,-,0.038,0.045,-,-,-,0.05,0.04,0.06,0.015,-,,-,-,-,-,-,1.0,25,
Straits Res,SRL,1.585,1,1.58,1.585,8594,1.595,1.565,1.595,1.485,1.905,1.165,5,,-,2.62,3.15,-27.6,-,9.5,6.38,
Strzelecki Metals,STZ,0.013,-,0.013,0.017,-,-,-,0.013,0.012,0.071,0.011,-,,-,-,-,-1.64,-,0.1,8.33,
Sultan Corp,SSC,0.006,-,0.005,0.006,-,-,-,0.006,0.005,0.02,0.004,-,,-,-,-,-0.32,-,-,-,
Sumatra Copper cdi,SUM,0.225,-,0.22,0.225,3000,0.235,0.22,0.235,0.215,0.355,0.16,-,,-,-,-,-,-,-,-,
Summit Res,SMM,2.59,7,2.52,2.60,82,2.60,2.52,2.60,2.52,2.60,1.704,-,,-,-,-,-1.67,-,7.0,2.78,
Superior Res,SPQ,0.056,-,0.056,0.065,-,-,-,0.065,0.056,0.081,0.041,-,,-,-,-,-0.04,-,-0.4,-6.67,
Syndicated Metals,SMD,0.11,-,0.11,0.12,225,0.11,0.11,0.13,0.11,0.28,0.091,-,,-,-,-,-2.73,-,-2.0,-15.38,
  opt dec11,SMDO,0.03,-,0.022,0.03,-,-,-,0.03,0.02,0.03,0.02,-,,-,-,-,-,-,1.0,50,
Syrah Res,SYR,0.08,-,0.08,0.085,-,-,-,0.08,0.08,0.32,0.038,-,,-,-,-,-5.46,-,-,-,
Tasman Res Ltd,TAS,0.10,0.4,0.10,0.105,3132,0.10,0.10,0.105,0.096,0.22,0.058,-,,-,-,-,-0.8,-,0.7,7.53,
  opt jun12,TASOB,0.056,-,0.038,0.095,-,-,-,0.056,0.056,0.12,0.024,-,,-,-,-,-,-,-,-,
Tasmania Mines,TMM,1.00,-,1.00,-,-,-,-,1.00,1.00,1.11,0.865,-,,-,1.48,-,22.4,4.5,-,-,
Terramin Aust,TZN,0.53,-1,0.525,0.53,361,0.54,0.53,0.545,0.53,1.05,0.515,-,,-,0.50,-,-3.9,-,-1.0,-1.85,
Territory Uranium,TUC,0.078,-0.4,0.07,0.078,882,0.078,0.078,0.085,0.078,0.205,0.065,-,,-,-,-,-0.91,-,1.1,16.42,
Thor Min Plc cdi,THR,0.012,-,0.012,0.014,71,0.013,0.012,0.014,0.012,0.067,0.008,-,,-,-,-,-1.58,-,-,-,
  opt mar12,THRO,0.004,-,0.004,-,-,-,-,0.004,0.004,0.004,0.004,-,,-,-,-,-,-,-,-,
Tiaro Coal Ltd,TCM,0.43,-,0.40,0.425,-,-,-,0.46,0.40,0.52,0.15,-,,-,-,-,-1.67,-,-3.5,-7.53,
Trafford Res,TRF,0.505,3,0.50,0.52,3059,0.505,0.475,0.505,0.46,1.079,0.169,-,,-,-,-,-3.82,-,2.0,4.12,
  opt jul12,TRFO,0.16,-,0.125,0.15,-,-,-,0.16,0.16,0.20,0.11,-,,-,-,-,-,-,-,-,
Traka Res,TKL,0.13,-,0.13,0.14,-,-,-,0.14,0.13,0.184,0.085,-,,-,-,-,-1.92,-,-1.0,-7.14,
Transit Hldgs,TRH,0.155,0.5,0.155,0.165,1999,0.165,0.15,0.165,0.135,0.605,0.13,-,,-,-,-,-5.83,-,0.5,3.33,
Triausmin Ltd,TRO,0.05,-,0.05,0.054,6000,0.05,0.05,0.05,0.05,0.17,0.046,-,,-,-,-,-1.82,-,-,-,
Truscott Min Corp,TRM,0.082,-,0.077,0.09,-,-,-,0.082,0.082,0.14,0.056,-,,-,-,-,-0.72,-,-,-,
Union Res Ltd,UCL,0.007,-,0.007,0.008,20000,0.007,0.007,0.009,0.007,0.012,0.004,-,,-,-,-,-0.99,-,-0.2,-22.22,
  opt dec10,UCLO,0.002,-,-,-,-,-,-,0.002,0.002,0.002,0.001,-,,-,-,-,-,-,-,-,
Uramet Min,URM,0.052,-,0.05,0.052,-,-,-,0.052,0.047,0.07,0.04,-,,-,-,-,-0.75,-,-,-,
Uran Ltd,URA,0.017,-,0.017,0.018,-,-,-,0.019,0.017,0.089,0.013,-,,-,-,-,-1.99,-,-,-,
  opt jul12,URAOA,0.003,-,0.003,0.006,-,-,-,0.003,0.003,0.045,0.003,-,,-,-,-,-,-,-0.1,-25,
US Nickel Ltd,USN,0.135,1.5,0.125,0.14,3944,0.135,0.12,0.135,0.12,0.16,0.023,-,,-,-,-,-0.15,-,0.5,3.85,
Venture Min,VMS,0.395,2,0.39,0.395,3840,0.40,0.37,0.40,0.37,0.50,0.18,-,,-,-,-,-3,-,2.5,6.76,
Venturex Res,VXR,0.077,-0.3,0.077,0.08,1000,0.077,0.077,0.081,0.077,0.135,0.06,-,,-,-,-,0.91,8.5,-0.3,-3.75,
Victory West Moly,VWM,0.135,-0.5,0.135,0.145,16960,0.17,0.135,0.17,0.13,0.25,0.08,-,,-,-,-,-2.67,-,-1.5,-10,
  opt feb12,VWMOA,0.032,0.2,0.027,0.042,5600,0.035,0.025,0.035,0.025,0.075,0.02,-,,-,-,-,-,-,0.2,6.67,
Vital Metals Ltd,VML,0.088,0.3,0.088,0.089,1220,0.088,0.088,0.09,0.083,0.14,0.056,-,,-,-,-,-0.41,-,0.1,1.15,
WCP Res Ltd,WCP,0.056,-0.2,0.057,0.067,1769,0.059,0.056,0.061,0.056,0.16,0.046,-,,-,-,-,1.22,4.6,-0.4,-6.67,
West Wits Min Ltd,WWI,0.049,-,0.045,0.05,550,0.049,0.048,0.049,0.044,0.145,0.041,-,,-,0.22,-,-0.75,-,0.5,11.36,
Western Areas NL,WSA,5.17,4,5.16,5.18,7685,5.22,5.13,5.34,5.10,5.83,3.52,6,,1.33,0.95,1.16,8,64.6,-3.0,-0.58,
Western Desert Res,WDR,0.44,-,0.43,0.44,1907,0.45,0.43,0.45,0.41,0.849,0.226,-,,-,-,-,-5.3,-,3.5,8.64,
  opt nov11,WDRO,0.295,-1.5,0.295,0.31,1,0.295,0.295,0.31,0.295,0.62,0.062,-,,-,-,-,-,-,-1.5,-4.84,
White Cliff Nickel,WCN,0.074,-,0.057,0.065,-,-,-,0.074,0.074,0.095,0.052,-,,-,-,-,-0.93,-,0.6,8.82,
  opt jun11,WCNO,0.012,-,0.002,0.012,-,-,-,0.012,0.01,0.029,0.007,-,,-,-,-,-,-,0.2,20,
White Energy Co,WEC,3.65,-,3.64,3.65,8371,3.75,3.60,3.75,3.35,3.84,1.955,-,,-,-,-,-14.79,-,25.0,7.35,
Winchester Res,WCR,0.17,-,0.13,0.17,-,-,-,0.17,0.17,0.22,0.13,-,,-,-,-,-1.08,-,-,-,
Wolf Min,WLF,0.36,1,0.35,0.40,1014,0.36,0.36,0.36,0.35,0.53,0.29,-,,-,-,-,-2.35,-,1.5,4.35,
XState Res,XST,0.185,-,0.10,0.175,-,-,-,0.20,0.18,0.35,0.038,-,,-,-,-,-1.49,-,4.5,32.14,
  opt jun13,XSTO,0.021,-,0.021,0.05,-,-,-,0.021,0.02,0.08,0.02,-,,-,-,-,-,-,0.1,5,
YTC Res,YTC,0.245,0.5,0.24,0.245,3923,0.245,0.235,0.245,0.23,0.34,0.165,-,,-,-,-,-3,-,1.5,6.52,
Zambezi Res cdi,ZRL,0.024,-,0.024,0.026,15280,0.025,0.024,0.03,0.024,0.065,0.015,-,,-,-,-,-0.49,-,-0.5,-17.24,
Zinc Co Aust,ZNC,0.20,0.5,0.195,0.20,1911,0.20,0.195,0.205,0.195,0.24,0.036,-,,-,-,-,-0.9,-,-0.5,-2.44,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.051,-0.1,0.052,0.074,2406,0.052,0.051,0.055,0.051,0.109,0.044,-,,-,-,-,-1.28,-,-0.1,-1.92,
  opt apr13,AAOO,0.011,-0.5,0.011,0.051,831,0.011,0.011,0.016,0.011,0.02,0.011,-,,-,-,-,-,-,-0.5,-31.25,
A1 Min Ltd,AAM,0.14,-,0.135,0.14,7740,0.14,0.13,0.15,0.13,0.42,0.105,-,,-,-,-,-3.56,-,-0.5,-3.45,
ABM Res NL,ABU,0.039,0.5,0.039,0.04,733806,0.04,0.035,0.04,0.028,0.07,0.016,-,,-,-,-,-4.09,-,1.0,34.48,
Adelaide Res,ADN,0.16,-,0.16,0.175,150,0.16,0.16,0.17,0.15,0.395,0.125,-,,-,-,-,-0.56,-,0.5,3.23,
ADX Energy Ltd,ADX,0.12,0.5,0.12,0.125,7763,0.125,0.12,0.15,0.115,0.265,0.081,-,,-,-,-,-0.89,-,-0.5,-4,
  opt mar11,ADXO,0.021,-,0.017,0.039,-,-,-,0.024,0.021,0.09,0.02,-,,-,-,-,-,-,-,-,
Alamar Res Ltd,ALG,0.19,-,0.19,0.215,-,-,-,0.19,0.19,0.245,0.15,-,,-,-,-,-1.34,-,-,-,
  opt mar13,ALGO,0.04,-,0.028,0.08,-,-,-,0.04,0.04,0.04,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.395,0.5,0.39,0.40,8204,0.395,0.39,0.41,0.36,1.27,0.22,-,,-,-,-,-3.2,-,4.0,11.27,
Alcyone Res Ltd,AYN,0.023,0.1,0.022,0.023,48971,0.023,0.022,0.024,0.022,0.06,0.02,-,,-,-,-,-6.05,-,-,-,
  opt sep11,AYNOB,-,-,0.001,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.59,9,0.575,0.59,44819,0.59,0.50,0.59,0.445,0.59,0.23,-,,-,-,-,0.93,63.4,13.5,29.67,
Alliance Res,AGS,0.315,1,0.305,0.315,3471,0.33,0.305,0.33,0.305,0.865,0.28,-,,-,-,-,-1.97,-,-1.5,-4.55,
Allied Gold Ltd,ALD,0.425,5,0.415,0.425,18725,0.44,0.39,0.44,0.37,0.545,0.25,-,,-,0.33,-,1.31,32.4,5.0,13.33,
Alloy Res,AYR,0.018,-,0.018,0.025,-,-,-,0.019,0.018,0.042,0.018,-,,-,-,-,-0.62,-,-,-,
Altona Min Ltd,AOH,0.17,2,0.165,0.17,18209,0.175,0.155,0.175,0.135,0.29,0.089,-,,-,-,-,-1.09,-,3.0,21.43,
Andean Res Ltd,AND,6.40,151,6.70,6.11,9752,6.40,4.94,6.40,4.72,6.40,2.00,-,,-,-,-,-4.64,-,189.0,41.91,
Anglo Aust,AAR,0.04,0.2,0.038,0.04,19760,0.041,0.039,0.045,0.035,0.066,0.018,-,,-,-,-,-0.14,-,0.6,17.65,
Anglogold Ashanti,AGG,9.73,20,9.32,9.73,53,9.74,9.60,9.74,9.30,10.50,7.65,4.16,,-,8.69,0.43,-99.23,-,24.0,2.53,
Apex Min NL,AXM,0.021,0.1,0.02,0.021,38590,0.021,0.02,0.021,0.02,0.085,0.014,-,,-,-,-,-26.39,-,-,-,
  opt nov12,AXMO,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.025,0.004,-,,-,-,-,-,-,-,-,
Aphrodite Gold,AQQ,0.11,-,0.105,0.11,1200,0.12,0.11,0.125,0.11,0.175,0.11,-,,-,-,-,-,-,-0.5,-4.35,
  opt dec13,AQQO,0.029,-,0.027,0.028,-,-,-,0.029,0.029,0.035,0.025,-,,-,-,-,-,-,-,-,
ARC Explore Ltd,ARX,0.018,-,0.018,0.019,3005,0.019,0.018,0.02,0.018,0.065,0.015,-,,-,-,-,8.42,0.2,-0.2,-10,
  opt jun12,ARXO,0.001,-,0.001,0.005,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-0.3,-75,
  opt jan11,ARXOA,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.026,0.002,-,,-,-,-,-,-,-,-,
Argonaut Res,ARE,0.084,0.6,0.08,0.084,3291,0.084,0.078,0.084,0.065,0.105,0.051,-,,-,-,-,0.61,13.8,1.9,29.23,
Aruma Res Ltd,AAJ,0.17,0.5,0.16,0.17,2020,0.175,0.17,0.175,0.155,0.19,0.15,-,,-,-,-,-,-,1.5,9.68,
Ashburton Min,ATN,0.014,-,0.013,0.015,-,-,-,0.014,0.013,0.099,0.012,-,,-,-,-,-0.83,-,0.1,7.69,
Atlantic Gold NL,ATV,0.036,-,0.036,0.037,-,-,-,0.036,0.036,0.10,0.034,-,,-,-,-,-0.25,-,-,-,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.002,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.15,-,0.12,0.175,-,-,-,0.15,0.15,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.031,-,0.031,0.05,125,0.031,0.031,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.21,-,0.19,0.22,250,0.21,0.21,0.235,0.185,0.47,0.15,-,,-,-,-,-0.66,-,2.0,10.53,
Aurora Min Ltd,ARM,0.325,1.5,0.32,0.325,1670,0.325,0.315,0.33,0.305,1.26,0.305,-,,-,-,-,-5.78,-,-,-,
Aust Gold Invest,AGV,0.095,-1.5,0.095,0.10,1075,0.10,0.095,0.11,0.095,0.16,0.015,-,,-,-,-,-2.62,-,-,-,
Aust Oriental,AOM,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.091,-0.6,0.091,0.093,321,0.095,0.091,0.098,0.091,0.16,0.056,-,,-,-,-,-10.74,-,-0.7,-7.14,
Avoca Res,AVO,3.32,14,3.31,3.32,21473,3.35,3.19,3.35,2.95,3.35,1.48,-,,-,0.93,-,20.82,15.9,39.0,13.31,
AXG Min Ltd,AXC,0.012,-0.3,0.012,0.015,2000,0.012,0.012,0.015,0.012,0.029,0.012,-,,-,-,-,-1.39,-,-0.3,-20,
Azumah Res,AZM,0.655,5.5,0.65,0.655,40452,0.665,0.59,0.665,0.515,0.665,0.12,-,,-,-,-,-2.5,-,16.0,32.32,
Barra Res,BAR,0.057,-,0.056,0.06,2000,0.057,0.056,0.062,0.05,0.165,0.045,-,,-,-,-,-1.89,-,0.3,5.56,
  opt dec10,BARO,0.005,-,0.001,0.004,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.23,-1,0.225,0.23,2330,0.245,0.23,0.25,0.205,0.44,0.15,-,,-,-,-,-1.33,-,3.0,15,
Batavia Min,BTV,0.19,-,0.19,0.195,651,0.19,0.19,0.19,0.175,0.375,0.093,-,,-,-,-,0.3,63.3,1.0,5.56,
  opt jun12,BTVO,0.09,0.5,0.08,0.09,1750,0.09,0.085,0.09,0.085,0.21,0.03,-,,-,-,-,-,-,0.5,5.88,
BCD Res NL,BCD,0.135,-,0.135,0.14,6408,0.14,0.135,0.14,0.125,0.18,0.085,-,,-,0.09,-,3.05,4.4,0.5,3.85,
Beacon Min,BCN,0.017,0.1,0.017,0.018,63015,0.018,0.016,0.018,0.015,0.035,0.014,-,,-,-,-,1.96,0.9,0.3,21.43,
Beadell Resource,BDR,0.30,0.5,0.295,0.30,33966,0.305,0.295,0.31,0.265,0.40,0.081,-,,-,-,-,-2.78,-,3.0,11.11,
Bendigo Min Ltd,BDG,0.20,0.5,0.20,0.205,19945,0.21,0.195,0.21,0.18,0.285,0.175,0.5,,4.40,0.17,2.50,2.2,9.1,1.0,5.26,
Blackham Res,BLK,0.22,-,0.22,0.24,612,0.24,0.22,0.24,0.18,0.44,0.18,-,,-,-,-,-2.27,-,1.0,4.76,
  opt oct11,BLKO,0.05,-,0.05,0.06,-,-,-,0.05,0.05,0.14,0.04,-,,-,-,-,-,-,-,-,
Blackthorn Res,BTR,0.61,-,0.61,0.61,-,-,-,0.65,0.61,1.025,0.27,-,,-,-,-,-9.47,-,-1.5,-2.4,
Breakaway Res,BRW,0.04,-,0.04,0.045,633,0.04,0.04,0.043,0.039,0.136,0.039,-,,-,-,-,-0.5,-,-0.2,-4.76,
Burey Gold Ltd,BYR,0.076,0.3,0.076,0.078,2553,0.076,0.074,0.079,0.068,0.084,0.025,-,,-,-,-,-0.57,-,0.2,2.7,
  opt jun11,BYRO,0.032,0.5,0.03,0.035,1000,0.032,0.032,0.032,0.026,0.032,0.006,-,,-,-,-,-,-,0.3,10.34,
Canyon Res Ltd,CAY,0.32,-1,0.32,0.34,4322,0.33,0.32,0.36,0.28,0.36,0.25,-,,-,-,-,-,-,4.0,14.29,
Carbine Res,CRB,0.29,-1,0.285,0.30,4617,0.30,0.285,0.31,0.285,0.385,0.035,-,,-,-,-,0.04,725.0,-0.5,-1.69,
  opt jul11,CRBO,0.15,-,0.135,0.15,-,-,-,0.155,0.15,0.23,0.075,-,,-,-,-,-,-,-,-,
Carrick Gold Ltd,CRK,0.37,2,0.37,0.375,6214,0.375,0.355,0.38,0.32,1.25,0.32,-,,-,-,-,-0.48,-,1.5,4.23,
Castle Min,CDT,0.455,0.5,0.455,0.46,4989,0.485,0.45,0.485,0.40,0.53,0.10,-,,-,-,-,-2.5,-,4.5,10.98,
Castlemaine,CGT,0.034,-0.1,0.034,0.036,17106,0.036,0.034,0.037,0.033,0.064,0.033,-,,-,-,-,-0.58,-,-0.3,-8.11,
Catalpa Res,CAH,1.80,13,1.79,1.805,14256,1.81,1.685,1.81,1.59,1.957,1.176,-,,-,-,-,-3.7,-,20.0,12.5,
  opt oct11,CAHOB,0.76,11,0.70,0.80,111,0.76,0.70,0.76,0.60,0.77,0.051,-,,-,-,-,-,-,16.0,26.67,
Cazaly Res,CAZ,0.50,1.5,0.49,0.50,2368,0.50,0.49,0.50,0.42,0.66,0.23,-,,-,-,-,-1.39,-,6.0,13.64,
  opt feb11,CAZO,0.28,-,0.28,0.30,-,-,-,0.28,0.26,0.43,0.10,-,,-,-,-,-,-,2.0,7.69,
Central West Gold,CWG,0.029,-,0.027,0.03,-,-,-,0.029,0.021,0.062,0.021,-,,-,-,-,-0.47,-,-0.8,-21.62,
CGA Min Ltd,CGX,2.20,10,2.18,2.20,352,2.20,2.11,2.20,2.10,2.61,1.52,-,,-,-,-,1.86,118.3,-3.0,-1.35,
Chalice Gold Mines,CHN,0.53,4,0.52,0.53,4849,0.53,0.47,0.53,0.435,0.67,0.315,-,,-,-,-,-4.03,-,6.0,12.77,
Chameleon Min NL,CHM,0.023,-,-,-,-,-,-,0.023,0.023,0.036,0.015,-,,-,-,-,0.13,17.7,-,-,
Chrysalis Res,CYS,0.155,1.5,0.155,0.16,16310,0.17,0.14,0.21,0.14,0.55,0.12,-,,-,-,-,-2.31,-,-5.5,-26.19,
  opt jun13,CYSO,0.069,1.4,0.069,0.077,3636,0.07,0.06,0.145,0.03,0.31,0.03,-,,-,-,-,-,-,-7.6,-52.41,
Citigold Corp Ltd,CTO,0.105,-,0.105,0.11,14795,0.105,0.105,0.11,0.10,0.19,0.08,-,,-,-,-,-0.26,-,-0.5,-4.55,
Contl Coal Ltd,CCC,0.059,0.1,0.058,0.059,157196,0.06,0.058,0.061,0.057,0.078,0.033,-,,-,0.04,-,-2.34,-,0.1,1.72,
  opt feb13,CCCO,0.033,0.1,0.033,0.034,10975,0.033,0.032,0.035,0.032,0.04,0.015,-,,-,-,-,-,-,-,-,
Cortona Res,CRC,0.20,0.5,0.195,0.20,6348,0.205,0.195,0.205,0.16,0.28,0.12,-,,-,-,-,-1.28,-,3.5,21.21,
  opt jan12,CRCO,0.075,0.5,0.076,0.10,25,0.075,0.075,0.075,0.066,0.17,0.025,-,,-,-,-,-,-,0.9,13.64,
Cougar Metals NL,CGM,0.021,-,0.021,0.022,-,-,-,0.021,0.02,0.099,0.015,-,,-,-,-,-1.88,-,0.1,5,
Coventry Res,CVY,0.21,1,0.20,0.21,3739,0.21,0.20,0.215,0.195,0.40,0.012,-,,-,-,-,-1.28,-,0.5,2.44,
Crescent Gold,CRE,0.15,1,0.145,0.15,3689,0.155,0.15,0.155,0.12,0.29,0.105,-,,-,-,-,-6.24,-,2.5,20,
Crusader Res,CAS,0.51,1,0.505,0.515,2365,0.51,0.50,0.51,0.48,0.545,0.15,-,,-,-,-,-2.51,-,2.0,4.08,
Cullen Res,CUL,0.05,-,0.048,0.054,-,-,-,0.052,0.05,0.079,0.034,-,,-,-,-,-0.94,-,-,-,
D'aguilar Gold,DGR,0.057,-,0.057,0.06,-,-,-,0.06,0.053,0.089,0.035,-,,-,-,-,2.11,2.7,0.4,7.55,
Dampier Gold Ltd,DAU,0.57,-0.5,0.55,0.57,600,0.57,0.56,0.58,0.50,0.61,0.50,-,,-,-,-,-,-,7.0,14,
Dart Min NL,DTM,0.09,-0.5,0.091,0.099,450,0.095,0.09,0.095,0.09,0.21,0.06,-,,-,-,-,-1.8,-,-0.9,-9.09,
De Grey Min,DEG,0.057,0.7,0.055,0.057,9912,0.06,0.054,0.06,0.05,0.067,0.02,-,,-,-,-,-0.36,-,0.6,11.76,
Dominion Min,DOM,2.55,19,2.53,2.55,7303,2.56,2.39,2.56,2.04,4.60,1.86,6,,0.45,1.02,2.35,2.69,94.8,45.0,21.43,
Doray Min Ltd,DRM,0.77,1.5,0.77,0.785,2796,0.805,0.77,0.805,0.66,1.10,0.15,-,,-,-,-,-,-,11.0,16.67,
Dragon Min Ltd,DRA,0.11,0.5,0.11,0.115,33644,0.115,0.11,0.115,0.10,0.125,0.067,-,,-,0.06,-,-1.08,-,0.5,4.76,
Dragon Mountain Gold,DMG,0.245,0.5,0.24,0.245,525,0.245,0.24,0.255,0.24,0.275,0.115,-,,-,-,-,-3.47,-,-0.5,-2,
Drummond Gold Ltd,DGO,0.07,0.1,0.069,0.07,500,0.07,0.07,0.07,0.067,0.085,0.037,-,,-,-,-,-2.53,-,0.3,4.48,
Dynasty Metals,DMA,0.16,-1,0.16,0.17,550,0.165,0.16,0.175,0.16,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
East Africa Res,EAF,0.135,-,0.135,0.145,300,0.135,0.135,0.14,0.135,0.70,0.10,-,,-,-,-,-0.14,-,-0.5,-3.57,
Echo Res,EAR,0.04,-,0.04,0.049,-,-,-,0.042,0.04,0.09,0.036,-,,-,-,-,-1.75,-,-0.2,-4.76,
Eldorado Gold cdi,EAU,21.04,-21,21.04,21.05,1070,21.60,20.96,22.30,20.96,22.30,12.86,4.95,,4.98,-,0.24,24.64,85.4,-56.0,-2.59,
Eldore Min,EDM,0.01,-0.1,0.01,0.011,400,0.01,0.01,0.011,0.01,0.033,0.007,-,,-,-,-,-0.43,-,-,-,
  opt dec12,EDMOA,0.004,-,0.002,0.005,-,-,-,0.004,0.004,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.092,0.4,0.086,0.09,7981,0.092,0.088,0.092,0.083,0.21,0.042,-,,-,-,-,-1.58,-,0.9,10.84,
  opt jun11,EKMO,0.03,0.5,0.03,0.04,4810,0.03,0.03,0.03,0.025,0.12,0.015,-,,-,-,-,-,-,-,-,
Emmerson Res,ERM,0.15,-,0.145,0.15,3068,0.15,0.145,0.165,0.145,0.435,0.11,-,,-,-,-,-1.15,-,-0.5,-3.23,
Enterprise Metals,ENT,0.215,1.5,0.195,0.215,960,0.215,0.19,0.215,0.19,0.65,0.13,-,,-,-,-,-0.95,-,0.5,2.38,
  opt jun12,ENTO,0.07,-,0.072,0.10,-,-,-,0.07,0.07,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.05,0.7,0.046,0.049,16714,0.05,0.043,0.05,0.041,0.11,0.039,-,,-,-,-,0.4,12.5,0.4,8.7,
  opt dec11,EVGO,0.005,-,0.005,0.007,5000,0.005,0.005,0.006,0.005,0.025,0.005,-,,-,-,-,-,-,-0.1,-16.67,
Eromanga Hydro,ERH,0.066,0.2,0.066,0.068,178,0.068,0.066,0.07,0.064,0.225,0.049,-,,-,-,-,-4.71,-,0.2,3.13,
  opt jul12,ERHOA,0.023,-,0.023,-,-,-,-,0.023,0.023,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,134.31,27,134.30,134.42,105,134.40,133.71,136.31,133.40,150.00,110.77,-,,-,-,-,63.17,212.6,-159.0,-1.17,
Eurogold Ltd,EUG,0.195,-,0.14,0.195,100,0.195,0.19,0.195,0.19,0.35,0.17,-,,-,-,-,9.96,2.0,-,-,
Excalibur Min,EXM,0.004,-,0.003,0.004,134970,0.004,0.003,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,0.1,33.33,
  opt dec12,EXMOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.17,0.5,0.17,0.175,670,0.17,0.17,0.17,0.15,0.35,0.10,-,,-,-,-,-0.31,-,1.5,9.68,
FE Ltd,FEL,0.12,0.5,0.11,0.12,1295,0.12,0.115,0.13,0.11,0.19,0.065,-,,-,-,-,-2.47,-,1.0,9.09,
Firestone Energy,FSE,0.022,-0.1,0.021,0.022,851,0.022,0.021,0.024,0.02,0.059,0.013,-,,-,-,-,-0.17,-,-0.1,-4.35,
Focus Min Ltd,FML,0.049,0.2,0.049,0.05,251741,0.05,0.047,0.05,0.041,0.081,0.028,-,,-,-,-,1.22,4.0,0.7,16.67,
Frontier Res,FNT,0.06,0.4,0.06,0.065,959,0.06,0.058,0.06,0.056,0.105,0.022,-,,-,-,-,-0.85,-,0.5,9.09,
