Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 08:35 Saturday 21/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Alamar Res Ltd,ALG,0.19,-,0.19,0.22,-,-,-,0.19,0.19,0.245,0.15,-,,-,-,-,-1.34,-,-,-,
  opt mar13,ALGO,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.03,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.395,-,0.39,0.405,-,-,-,0.43,0.395,1.27,0.205,-,,-,-,-,-3.2,-,-2.0,-4.82,
  opt aug10,ALYO,0.14,-,0.12,0.14,-,-,-,0.18,0.14,0.96,0.05,-,,-,-,-,-,-,-3.0,-17.65,
Alcyone Res Ltd,AYN,0.021,-,0.021,0.022,15167,0.022,0.021,0.024,0.021,0.06,0.02,-,,-,-,-,-6.05,-,-0.3,-12.5,
  opt sep11,AYNOB,-,-,-,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.50,-0.5,0.495,0.505,12866,0.515,0.485,0.54,0.41,0.54,0.23,-,,-,-,-,0.93,53.8,8.5,20.48,
Alliance Res,AGS,0.335,0.5,0.335,0.34,1783,0.35,0.33,0.36,0.32,0.865,0.28,-,,-,-,-,-1.97,-,0.5,1.52,
Allied Gold Ltd,ALD,0.36,0.5,0.355,0.36,764,0.36,0.36,0.37,0.35,0.545,0.25,-,,-,0.26,-,-3.42,-,1.0,2.86,
Alloy Res,AYR,0.021,-,0.021,0.024,-,-,-,0.021,0.02,0.042,0.019,-,,-,-,-,-0.62,-,0.1,5,
Altona Min Ltd,AOH,0.135,-,0.13,0.14,4591,0.135,0.125,0.135,0.11,0.29,0.089,-,,-,-,-,-1.09,-,1.0,8,
Andean Res Ltd,AND,4.33,8,4.25,4.37,2917,4.42,4.30,4.52,4.12,4.52,2.00,-,,-,-,-,-4.64,-,6.0,1.41,
Anglo Aust,AAR,0.04,0.3,0.037,0.04,5314,0.04,0.037,0.04,0.037,0.066,0.018,-,,-,-,-,-0.14,-,-,-,
Anglogold Ashanti,AGG,9.85,27,9.54,9.90,26,9.85,9.80,9.85,9.51,10.50,7.65,3.87,,-,8.69,0.39,-99.23,-,5.0,0.51,
Apex Min NL,AXM,0.019,-0.1,0.019,0.02,34592,0.02,0.019,0.02,0.018,0.093,0.014,-,,-,-,-,-26.39,-,-0.1,-5,
  opt nov12,AXMO,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.025,0.004,-,,-,-,-,-,-,-0.1,-20,
Aphrodite Gold,AQQ,0.12,-0.5,0.12,0.13,1000,0.125,0.12,0.125,0.12,0.175,0.12,-,,-,-,-,-,-,-0.5,-4,
  opt dec13,AQQO,0.03,-,0.03,0.034,500,0.03,0.03,0.03,0.029,0.035,0.025,-,,-,-,-,-,-,0.1,3.45,
ARC Explore Ltd,ARX,0.019,-,0.019,0.02,2066,0.02,0.019,0.021,0.019,0.065,0.015,-,,-,-,-,8.42,0.2,-0.1,-5,
  opt jun12,ARXO,0.001,-,0.001,0.005,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-0.3,-75,
  opt jan11,ARXOA,0.002,-,0.001,0.003,-,-,-,0.003,0.002,0.026,0.002,-,,-,-,-,-,-,-0.1,-33.33,
Argonaut Res,ARE,0.07,-,0.068,0.07,1400,0.07,0.07,0.073,0.068,0.105,0.051,-,,-,-,-,0.61,11.5,-0.2,-2.78,
Aruma Res Ltd,AAJ,0.155,0.5,0.155,0.16,5200,0.155,0.15,0.16,0.15,0.19,0.15,-,,-,-,-,-,-,-,-,
Ashburton Min,ATN,0.013,-0.2,0.013,0.015,2550,0.014,0.013,0.015,0.013,0.099,0.01,-,,-,-,-,-0.83,-,-0.1,-7.14,
Atlantic Gold NL,ATV,0.036,-0.3,0.035,0.039,17500,0.036,0.036,0.039,0.036,0.10,0.034,-,,-,-,-,-0.25,-,-0.3,-7.69,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.002,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.15,-3,0.15,0.18,100,0.15,0.15,0.18,0.15,0.26,0.12,-,,-,-,-,-0.49,-,-3.0,-16.67,
  opt sep12,ACZO,0.031,-,0.031,0.049,100,0.031,0.031,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.20,0.5,0.20,0.22,100,0.20,0.20,0.225,0.195,0.47,0.15,-,,-,-,-,-0.66,-,-2.0,-9.09,
Aurora Min Ltd,ARM,0.37,0.5,0.36,0.37,2039,0.37,0.36,0.385,0.355,1.26,0.265,-,,-,-,-,-5.78,-,-1.0,-2.63,
Aust Gold Invest,AGV,0.105,-,0.091,0.105,250,0.105,0.091,0.11,0.09,0.16,0.015,-,,-,-,-,-2.62,-,-0.5,-4.55,
Aust Oriental,AOM,0.003,-,0.002,0.004,5000,0.003,0.003,0.003,0.003,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.095,1,0.091,0.095,3400,0.095,0.09,0.095,0.082,0.16,0.056,-,,-,-,-,-10.74,-,1.3,15.85,
Avoca Res,AVO,3.02,2,3.01,3.05,19216,3.05,2.99,3.10,2.87,3.10,1.48,-,,-,0.79,-,12.49,24.2,13.0,4.5,
AXG Min Ltd,AXC,0.015,-,0.014,0.029,-,-,-,0.015,0.015,0.029,0.012,-,,-,-,-,-1.39,-,-,-,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.51,5,0.50,0.51,34005,0.51,0.47,0.51,0.42,0.53,0.10,-,,-,-,-,-2.5,-,9.5,22.89,
Barra Res,BAR,0.06,-,0.056,0.06,655,0.06,0.06,0.064,0.06,0.165,0.045,-,,-,-,-,-1.89,-,-0.2,-3.23,
  opt dec10,BARO,0.005,-,0.001,0.007,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.175,-0.5,0.175,0.19,2446,0.19,0.175,0.20,0.175,0.44,0.128,-,,-,-,-,-1.33,-,0.5,2.94,
Batavia Min,BTV,0.18,0.5,0.18,0.185,3085,0.18,0.175,0.205,0.175,0.375,0.093,-,,-,-,-,0.3,60.0,-1.0,-5.26,
  opt jun12,BTVO,0.08,-0.7,0.08,0.10,375,0.087,0.08,0.10,0.08,0.21,0.03,-,,-,-,-,-,-,-2.0,-20,
BCD Res NL,BCD,0.12,-0.5,0.12,0.125,2040,0.125,0.12,0.125,0.12,0.18,0.085,-,,-,0.09,-,3.05,3.9,-,-,
Beacon Min,BCN,0.015,-,0.014,0.015,42600,0.015,0.015,0.016,0.014,0.035,0.014,-,,-,-,-,1.96,0.8,-0.1,-6.25,
  opt aug10,BCNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
  opt aug10,BCNOA,0.004,-,0.003,0.004,30700,0.005,0.004,0.005,0.003,0.022,0.003,-,,-,-,-,-,-,0.1,33.33,
Beadell Resource,BDR,0.265,0.5,0.26,0.27,13181,0.265,0.26,0.29,0.26,0.40,0.081,-,,-,-,-,-2.78,-,-1.0,-3.64,
Bendigo Min Ltd,BDG,0.185,-,0.18,0.185,3593,0.185,0.18,0.185,0.18,0.295,0.175,0.5,,6.40,0.15,2.70,3.2,5.8,-,-,
Blackham Res,BLK,0.215,-0.5,0.21,0.235,192,0.22,0.21,0.245,0.21,0.44,0.197,-,,-,-,-,-2.27,-,-2.5,-10.42,
  opt oct11,BLKO,0.055,-,0.055,0.075,360,0.055,0.055,0.055,0.04,0.14,0.04,-,,-,-,-,-,-,1.5,37.5,
Blackthorn Res,BTR,0.63,-2,0.625,0.63,96,0.65,0.63,0.67,0.63,1.025,0.26,-,,-,-,-,-9.47,-,-4.5,-6.67,
Breakaway Res,BRW,0.045,0.1,0.045,0.047,3496,0.045,0.045,0.049,0.044,0.136,0.04,-,,-,-,-,-0.5,-,-0.2,-4.26,
Burey Gold Ltd,BYR,0.076,-0.4,0.072,0.078,3183,0.078,0.076,0.084,0.067,0.084,0.025,-,,-,-,-,-0.57,-,0.9,13.43,
  opt jun11,BYRO,0.026,-0.4,0.025,0.03,2500,0.026,0.026,0.031,0.02,0.031,0.006,-,,-,-,-,-,-,0.6,30,
Canyon Res Ltd,CAY,0.29,-,0.28,0.30,-,-,-,0.30,0.285,0.32,0.25,-,,-,-,-,-,-,-1.0,-3.33,
Carbine Res,CRB,0.31,-0.5,0.31,0.32,1500,0.32,0.30,0.33,0.30,0.385,0.035,-,,-,-,-,0.04,775.0,-3.0,-8.82,
  opt jul11,CRBO,0.16,-,0.16,0.20,-,-,-,0.16,0.16,0.23,0.075,-,,-,-,-,-,-,-,-,
Carrick Gold Ltd,CRK,0.34,-3,0.34,0.37,1534,0.37,0.34,0.405,0.34,1.25,0.34,-,,-,-,-,-0.48,-,-2.0,-5.56,
Castle Min,CDT,0.43,6,0.43,0.45,54150,0.43,0.37,0.43,0.31,0.53,0.10,-,,-,-,-,-2.5,-,11.0,34.37,
Castlemaine,CGT,0.037,0.1,0.034,0.039,6816,0.037,0.033,0.037,0.033,0.064,0.033,-,,-,-,-,-0.58,-,0.1,2.78,
Catalpa Res,CAH,1.615,-1.5,1.60,1.615,3108,1.62,1.585,1.635,1.535,1.957,1.176,-,,-,-,-,-3.7,-,5.5,3.53,
  opt oct11,CAHOB,0.63,-,0.54,0.75,-,-,-,0.63,0.60,0.77,0.04,-,,-,-,-,-,-,12.5,24.75,
Cazaly Res,CAZ,0.52,-,0.52,0.535,3245,0.54,0.51,0.54,0.48,0.66,0.23,-,,-,-,-,-1.39,-,2.0,4,
  opt feb11,CAZO,0.34,-,0.32,0.35,-,-,-,0.34,0.32,0.43,0.10,-,,-,-,-,-,-,2.0,6.25,
Central West Gold,CWG,0.037,-,0.037,0.045,-,-,-,0.037,0.037,0.062,0.03,-,,-,-,-,-0.47,-,-,-,
CGA Min Ltd,CGX,2.15,-,2.12,2.20,423,2.20,2.15,2.20,2.07,2.61,1.52,-,,-,-,-,1.86,115.6,-,-,
Chalice Gold Mines,CHN,0.475,0.5,0.475,0.50,810,0.475,0.45,0.475,0.44,0.68,0.29,-,,-,-,-,-4.03,-,3.5,7.95,
Chameleon Min NL,CHM,0.023,-,-,-,-,-,-,0.023,0.023,0.036,0.015,-,,-,-,-,0.13,17.7,-,-,
Chrysalis Res,CYS,0.26,-2,0.27,0.275,2150,0.29,0.255,0.31,0.25,0.55,0.12,-,,-,-,-,-2.31,-,-1.5,-5.45,
  opt jun13,CYSO,0.145,-,0.11,0.145,-,-,-,0.15,0.11,0.31,0.033,-,,-,-,-,-,-,3.0,26.09,
Citigold Corp Ltd,CTO,0.11,-,0.105,0.11,20955,0.11,0.105,0.115,0.105,0.19,0.08,-,,-,-,-,-0.26,-,-,-,
Coalspur Mines,CPL,0.73,-2,0.725,0.735,3494,0.76,0.72,0.80,0.72,0.995,0.195,-,,-,-,-,-2.31,-,-6.0,-7.59,
  opt jun11,CPLO,0.645,-1.5,0.645,0.68,150,0.645,0.645,0.70,0.645,0.87,0.13,-,,-,-,-,-,-,-5.5,-7.86,
Contl Coal Ltd,CCC,0.061,-0.2,0.061,0.062,142759,0.063,0.061,0.067,0.061,0.078,0.033,-,,-,0.04,-,-2.34,-,-0.2,-3.17,
  opt feb13,CCCO,0.033,-,0.032,0.033,24959,0.033,0.031,0.038,0.031,0.04,0.015,-,,-,-,-,-,-,0.1,3.13,
Cortona Res,CRC,0.17,-,0.17,0.175,2000,0.17,0.17,0.17,0.165,0.28,0.12,-,,-,-,-,-1.28,-,-,-,
  opt jan12,CRCO,0.075,-,0.066,0.075,-,-,-,0.075,0.075,0.17,0.025,-,,-,-,-,-,-,-,-,
Cougar Metals NL,CGM,0.023,-,0.023,0.024,-,-,-,0.025,0.023,0.099,0.015,-,,-,-,-,-1.88,-,-0.1,-4.17,
Coventry Res,CVY,0.22,-,0.22,0.23,1143,0.23,0.21,0.23,0.195,0.40,0.012,-,,-,-,-,-1.28,-,1.5,7.32,
Crescent Gold,CRE,0.12,-,0.12,0.125,300,0.12,0.12,0.12,0.11,0.29,0.105,-,,-,-,-,-6.24,-,1.0,9.09,
Crusader Res,CAS,0.52,2,0.50,0.515,1609,0.52,0.46,0.52,0.46,0.545,0.15,-,,-,-,-,-2.51,-,7.0,15.56,
Cullen Res,CUL,0.056,0.1,0.055,0.056,3963,0.06,0.056,0.06,0.05,0.084,0.034,-,,-,-,-,-0.94,-,-0.3,-5.08,
D'aguilar Gold,DGR,0.06,-,0.058,0.06,-,-,-,0.064,0.054,0.089,0.035,-,,-,-,-,2.11,2.8,0.6,11.11,
Dart Min NL,DTM,0.096,-0.4,0.096,0.105,500,0.10,0.096,0.11,0.09,0.21,0.06,-,,-,-,-,-1.8,-,1.1,12.94,
De Grey Min,DEG,0.057,-,0.053,0.057,6025,0.057,0.055,0.064,0.054,0.067,0.02,-,,-,-,-,-0.36,-,-,-,
Dominion Min,DOM,2.06,-4,2.05,2.10,1028,2.10,2.06,2.14,2.02,4.60,1.86,10,,2.01,1.03,4.85,20.08,10.3,-2.0,-0.96,
Doray Min Ltd,DRM,0.685,-0.5,0.665,0.70,127,0.69,0.685,0.72,0.685,1.10,0.15,-,,-,-,-,-,-,-2.0,-2.84,
Dragon Min Ltd,DRA,0.10,-,0.10,0.105,5509,0.10,0.10,0.105,0.097,0.125,0.055,-,,-,0.06,-,-1.08,-,0.3,3.09,
Dragon Mountain Gold,DMG,0.23,-,0.23,0.24,-,-,-,0.23,0.20,0.275,0.115,-,,-,-,-,-3.47,-,3.0,15,
Drummond Gold Ltd,DGO,0.075,-,0.066,0.076,6650,0.076,0.072,0.076,0.072,0.085,0.037,-,,-,-,-,-2.53,-,-,-,
Dynasty Metals,DMA,0.16,-,0.155,0.16,300,0.16,0.16,0.17,0.16,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
East Africa Res,EAF,0.14,0.5,0.14,0.15,500,0.14,0.14,0.155,0.13,0.70,0.10,-,,-,-,-,-0.14,-,0.5,3.7,
Echo Res,EAR,0.045,-,0.044,0.045,-,-,-,0.045,0.043,0.09,0.036,-,,-,-,-,-1.75,-,0.1,2.27,
Eldorado Gold cdi,EAU,20.66,-9,19.46,20.72,643,20.76,20.58,20.76,19.41,21.48,12.86,4.95,,4.98,-,0.24,24.64,83.8,92.0,4.66,
Eldore Min,EDM,0.012,-,0.011,0.013,-,-,-,0.012,0.011,0.033,0.007,-,,-,-,-,-0.43,-,0.1,9.09,
  opt dec12,EDMOA,0.004,-,0.001,0.004,-,-,-,0.004,0.004,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.094,0.8,0.09,0.094,3200,0.094,0.086,0.10,0.086,0.21,0.038,-,,-,-,-,-1.58,-,0.9,10.59,
  opt jun11,EKMO,0.03,-,0.025,0.05,-,-,-,0.035,0.03,0.12,0.014,-,,-,-,-,-,-,0.5,20,
Emmerson Res,ERM,0.17,-0.5,0.17,0.185,832,0.17,0.165,0.185,0.165,0.435,0.11,-,,-,-,-,-1.15,-,-,-,
Enterprise Metals,ENT,0.20,-1.5,0.20,0.205,800,0.21,0.20,0.225,0.20,0.65,0.13,-,,-,-,-,-0.95,-,-3.0,-13.04,
  opt jun12,ENTO,0.07,-,0.05,0.10,-,-,-,0.07,0.07,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.045,-,0.045,0.049,2000,0.045,0.045,0.045,0.042,0.11,0.039,-,,-,-,-,0.4,11.3,0.4,9.76,
  opt dec11,EVGO,0.007,-,0.007,0.014,449,0.007,0.007,0.007,0.006,0.025,0.005,-,,-,-,-,-,-,0.1,16.67,
Eromanga Hydro,ERH,0.071,-0.1,0.07,0.078,1521,0.071,0.07,0.075,0.07,0.225,0.049,-,,-,-,-,-4.71,-,-0.4,-5.33,
  opt jul12,ERHOA,0.023,-,0.023,0.05,-,-,-,0.023,0.022,0.10,0.022,-,,-,-,-,-,-,0.1,4.55,
ETFS Metals etfs gold,GOLD,135.00,156,135.00,135.01,314,135.20,134.58,135.20,132.01,150.00,110.60,-,,-,-,-,63.17,213.7,320.0,2.43,
Eurogold Ltd,EUG,0.195,-,0.155,0.195,-,-,-,0.195,0.195,0.35,0.17,-,,-,-,-,9.96,2.0,-0.5,-2.5,
Excalibur Min,EXM,0.004,0.1,0.003,0.004,2550,0.004,0.004,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-,-,
  opt dec12,EXMOA,0.001,-,0.001,0.002,-,-,-,0.002,0.001,0.01,0.001,-,,-,-,-,-,-,-0.1,-50,
Falcon Min Ltd,FCN,0.17,-1,0.17,0.18,300,0.17,0.16,0.18,0.15,0.35,0.095,-,,-,-,-,-0.31,-,1.0,6.25,
FE Ltd,FEL,0.12,-,0.11,0.125,-,-,-,0.13,0.105,0.19,0.065,-,,-,-,-,-2.47,-,-1.0,-7.69,
Firestone Energy,FSE,0.025,-,0.024,0.025,33466,0.027,0.024,0.027,0.022,0.059,0.013,-,,-,-,-,-0.17,-,0.2,8.7,
Focus Min Ltd,FML,0.038,-0.1,0.038,0.039,159341,0.04,0.038,0.042,0.038,0.081,0.025,-,,-,-,-,1.22,3.1,-0.4,-9.52,
Frontier Res,FNT,0.063,-0.2,0.063,0.066,1000,0.067,0.063,0.067,0.06,0.105,0.022,-,,-,-,-,-0.85,-,-0.3,-4.55,
  opt dec10,FNTO,0.023,0.5,0.013,0.023,1144,0.023,0.02,0.025,0.018,0.055,0.009,-,,-,-,-,-,-,-0.2,-8,
Gascoyne Res Ltd,GCY,0.083,-1.1,0.083,0.09,85,0.083,0.083,0.094,0.083,0.19,0.08,-,,-,-,-,-0.2,-,0.1,1.22,
Gateway Min,GML,0.037,-,0.037,0.049,-,-,-,0.037,0.037,0.10,0.037,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.051,-0.5,0.051,0.057,2200,0.052,0.051,0.079,0.051,0.315,0.046,-,,-,-,-,-1.84,-,-0.1,-1.92,
Gippsland Ltd,GIP,0.05,0.6,0.049,0.05,15366,0.05,0.044,0.05,0.033,0.091,0.027,-,,-,-,-,-0.66,-,1.7,51.52,
Gleneagle Gold,GLN,0.015,-0.1,0.015,0.023,3217,0.016,0.015,0.016,0.015,0.044,0.012,-,,-,-,-,-2,-,-0.1,-6.25,
Global Gold Hld,GGH,0.05,-,-,-,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.062,-,0.062,0.063,-,-,-,0.063,0.058,0.124,0.048,-,,-,-,-,-0.15,-,0.4,6.9,
Gold Anomaly Ltd,GOA,0.021,0.1,0.02,0.021,7727,0.021,0.021,0.022,0.02,0.077,0.019,-,,-,-,-,-,-,0.1,5,
  opt jun12,GOAOA,0.015,-,0.013,0.02,-,-,-,0.016,0.015,0.035,0.008,-,,-,-,-,-,-,-0.1,-6.25,
Gold One Int Ltd,GDO,0.275,0.5,0.27,0.28,7065,0.28,0.275,0.28,0.255,0.375,0.23,-,,-,-,-,-4.04,-,2.0,7.84,
  opt oct12,GDOO,0.082,-,0.082,0.15,-,-,-,0.085,0.082,0.14,0.06,-,,-,-,-,-,-,-0.3,-3.53,
Golden Cross,GCR,0.014,-0.1,0.014,0.016,900,0.015,0.014,0.016,0.014,0.037,0.012,-,,-,-,-,-0.46,-,-0.1,-6.67,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.075,-,0.07,0.10,-,-,-,0.075,0.075,0.075,0.05,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.09,-,0.085,0.091,-,-,-,0.09,0.081,0.255,0.08,-,,-,-,-,-1.22,-,0.5,5.88,
Golden State Res,GDN,0.026,-,0.025,0.026,15193,0.026,0.026,0.028,0.025,0.08,0.024,-,,-,-,-,-1.27,-,-,-,
  opt nov10,GDNOA,0.001,-,-,0.001,1130,0.001,0.001,0.001,0.001,0.012,0.001,-,,-,-,-,-,-,-,-,
Golden West Res,GWR,1.015,2,1.015,1.03,757,1.015,1.015,1.07,0.985,1.07,0.31,-,,-,-,-,-8.61,-,3.0,3.05,
  opt dec10,GWROA,0.03,-,0.03,0.05,-,-,-,0.03,0.03,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.02,-,0.02,0.022,2140,0.02,0.02,0.023,0.02,0.081,0.018,-,,-,-,-,0.24,8.3,-0.1,-4.76,
Gondwana Res,GDA,0.009,-,0.008,0.009,11075,0.009,0.008,0.009,0.008,0.097,0.007,-,,-,-,-,-0.7,-,0.1,12.5,
  opt jun11,GDAO,0.003,-,0.003,-,-,-,-,0.003,0.003,0.075,0.003,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.02,0.2,0.02,0.021,297,0.02,0.02,0.02,0.018,0.043,0.017,-,,-,-,-,-3.21,-,0.1,5.26,
  opt mar12,GBMOA,0.007,-,0.007,0.009,-,-,-,0.007,0.007,0.013,0.007,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.018,-,0.018,0.021,270,0.018,0.018,0.021,0.018,0.089,0.014,-,,-,-,-,-1.66,-,-0.2,-10,
Greenland Min En,GGG,0.425,-,-,-,-,-,-,0.425,0.425,0.935,0.30,-,,-,-,-,-2.03,-,-,-,
  opt jun11,GGGO,0.21,-,-,-,-,-,-,0.21,0.21,0.665,0.12,-,,-,-,-,-,-,-,-,
Gulf Res,GLF,0.019,-0.1,0.019,0.02,11090,0.021,0.019,0.021,0.018,0.053,0.016,-,,-,-,-,0.4,4.8,-,-,
  opt jun11,GLFO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.005,-,0.003,0.008,-,-,-,0.005,0.005,0.01,0.004,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.094,-0.1,0.092,0.094,53,0.094,0.094,0.095,0.094,0.12,0.065,-,,-,0.09,-,0.39,24.1,0.1,1.08,
Hampton Hill Min,HHM,0.26,-,0.27,0.29,-,-,-,0.26,0.26,0.51,0.18,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.11,-,0.11,0.115,-,-,-,0.115,0.10,0.205,0.085,-,,-,-0.16,-,-2.61,-,1.0,10,
Hawthorn Res,HAW,0.007,-,0.006,0.007,153373,0.007,0.006,0.007,0.006,0.013,0.004,-,,-,-,-,-1.39,-,0.1,16.67,
  opt apr12,HAWO,0.004,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-,-,
  opt sep10,HAWOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
  opt feb13,HAWOB,0.002,-,0.001,0.002,3420,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-,-,-,-,
Helix Res,HLX,0.07,-0.9,0.07,0.079,768,0.075,0.07,0.079,0.069,0.128,0.058,-,,-,-,-,-5.04,-,0.3,4.48,
  opt may11,HLXOA,0.016,-,0.018,0.034,-,-,-,0.016,0.016,0.05,0.013,-,,-,-,-,-,-,-,-,
Heron Res,HRR,0.195,-,0.195,0.20,167,0.195,0.195,0.205,0.19,0.38,0.175,-,,-,-,-,-2.93,-,0.5,2.63,
Hill End Gold,HEG,0.086,-0.1,0.086,0.089,1728,0.089,0.086,0.09,0.086,0.275,0.085,-,,-,-,-,-3.1,-,-,-,
Hodges Res,HDG,0.14,-,0.14,0.16,-,-,-,0.17,0.14,0.22,0.09,-,,-,-,-,-5.52,-,-1.0,-6.67,
Image Res NL,IMA,0.42,1,0.40,0.42,70,0.42,0.42,0.46,0.405,1.28,0.395,-,,-,-,-,-4.82,-,-2.5,-5.62,
Imperial Corp Ltd,IMP,0.10,0.5,0.097,0.10,1426,0.10,0.096,0.10,0.093,0.135,0.075,-,,-,-,-,-0.19,-,0.7,7.53,
IMX Res Ltd,IXR,0.40,-,0.405,0.41,425,0.40,0.395,0.415,0.385,0.56,0.25,-,,-,-,-,-0.74,-,-0.5,-1.23,
Intermin Res,IRC,0.16,-,0.14,0.16,-,-,-,0.16,0.16,0.245,0.13,-,,-,-,-,-0.36,-,-,-,
  opt may12,IRCO,0.038,-,0.038,0.043,-,-,-,0.038,0.038,0.05,0.025,-,,-,-,-,-,-,-,-,
Intrepid Mines,IAU,0.795,-,0.795,0.80,12055,0.805,0.755,0.83,0.66,0.83,0.21,-,,-,0.12,-,-5.65,-,11.0,16.06,
Jindalee Res,JRL,0.495,-3,0.495,0.505,814,0.53,0.495,0.555,0.495,0.858,0.319,-,f,-,-,-,95.05,0.5,-6.0,-10.81,
Jupiter Energy,JPR,0.032,-0.1,0.031,0.032,43576,0.034,0.032,0.036,0.031,0.085,0.031,-,,-,-,-,-0.66,-,-0.5,-13.51,
Jupiter Mines,JMS,0.265,-1,0.26,0.265,2250,0.265,0.265,0.28,0.26,0.32,0.16,-,,-,-,-,-4.82,-,-,-,
Kentor Gold Ltd,KGL,0.083,0.1,0.083,0.084,8360,0.085,0.08,0.087,0.079,0.174,0.056,-,,-,-,-,-4.19,-,-0.3,-3.49,
Kings Min NL,KMN,0.105,-,0.10,0.11,4994,0.105,0.10,0.11,0.091,0.237,0.065,-,,-,-,-,-0.91,-,0.8,8.25,
Kingsgate Cons,KCN,9.81,-16,9.75,9.92,4042,9.97,9.74,10.10,9.71,10.90,6.46,30,,2.73,2.69,3.06,82,12.0,1.0,0.1,
Kingsrose Min Ltd,KRM,1.00,-4,0.99,1.035,3875,1.05,1.00,1.085,1.00,1.10,0.455,-,,-,-,-,-6.22,-,-6.0,-5.66,
  opt dec12,KRMO,0.85,-,0.755,0.84,-,-,-,0.85,0.75,0.85,0.29,-,,-,-,-,-,-,11.0,14.86,
Latin Gold Ltd,LAT,0.025,-0.1,0.025,0.035,2703,0.025,0.025,0.028,0.025,0.042,0.017,-,,-,-,-,-0.2,-,-0.2,-7.41,
Latrobe Magnesium,LMG,0.011,-0.1,0.01,0.012,30800,0.012,0.01,0.012,0.01,0.02,0.005,-,,-,-,-,-0.07,-,-,-,
Lefroy Res Ltd,LEF,0.06,-,0.055,0.07,881,0.06,0.06,0.062,0.06,0.18,0.041,-,,-,-,-,-2.39,-,1.0,20,
Legend Min,LEG,0.025,-,0.024,0.025,-,-,-,0.025,0.024,0.048,0.016,-,,-,-,-,-0.45,-,0.1,4.17,
Leyshon Res,LRL,0.195,-,0.19,0.195,1750,0.195,0.195,0.20,0.195,0.295,0.095,-,,-,-,-,12.2,1.6,-0.5,-2.5,
Lihir Gold Ltd,LGL,4.43,5,4.42,4.44,132106,4.46,4.37,4.46,4.31,4.48,2.47,2.96,,-,1.22,0.67,-10.93,-,12.0,2.78,
