Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4671.9 at 16:47 18/12/2009  Report at 19:05 Friday 18/12/2009. Processed 19:37 Friday 18/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Buka Gold Ltd,BKG,0.087,0.3,0.085,0.09,2410,0.087,0.085,0.087,0.084,0.125,0.038,-,,-,-,-,-11.14,-,0.2,2.35
Burey Gold Ltd,BYR,0.028,0.2,0.025,0.028,7976,0.028,0.028,0.028,0.026,0.043,0.006,-,,-,-,-,-0.6,-,0.1,3.7
Capital Min,CMY,0.057,-0.4,0.058,0.061,1630,0.061,0.057,0.075,0.057,0.10,0.039,-,,-,-,-,-0.67,-,-0.8,-12.31
  opt oct10,CMYO,0.005,-,0.005,0.01,83,0.005,0.005,0.005,0.005,0.028,0.002,-,,-,-,-,-,-,-,-
  opt jul11,CMYOA,0.026,-,0.026,0.03,-,-,-,0.026,0.026,0.035,0.015,-,,-,-,-,-,-,-,-
Carbine Res,CRB,0.10,1,0.10,0.15,60,0.10,0.10,0.10,0.08,0.10,0.02,-,,-,-,-,-9.01,-,1.5,17.65
Carnavale Res,CAV,0.13,-0.5,0.13,0.145,130,0.13,0.13,0.14,0.13,0.20,0.075,-,,-,-,-,-6.2,-,-,-
Carrick Gold Ltd,CRK,1.00,0.5,0.98,1.00,917,1.00,0.95,1.00,0.90,1.11,0.495,-,,-,-,-,-1.12,-,0.5,0.5
Castle Min,CDT,0.28,-,0.25,0.27,425,0.28,0.28,0.28,0.28,0.32,0.09,-,,-,-,-,-3.3,-,-,-
Castlemaine,CGT,0.038,0.1,0.036,0.038,-,0.038,0.038,0.043,0.037,0.085,0.032,-,,-,-,-,-0.49,-,-0.2,-5
Catalpa Res,CAH,1.37,-3,1.35,1.37,5681,1.39,1.355,1.60,1.355,1.98,0.264,-,,-,-,-,-1.27,-,-17.0,-11.04
  opt jun10,CAHO,-,-,0.40,0.50,-,-,-,0.053,0.053,0.75,0.004,-,,-,-,-,-,-,-,-
  opt oct11,CAHOB,0.77,-,0.55,0.72,-,-,-,0.77,0.77,0.77,0.005,-,,-,-,-,-,-,70.0,1000
Cazaly Res,CAZ,0.26,1.5,0.26,0.275,1269,0.26,0.25,0.27,0.24,0.38,0.106,-,,-,-,-,-8.47,-,-1.0,-3.7
  opt feb11,CAZO,0.105,-,0.10,0.15,-,-,-,0.105,0.105,0.20,0.058,-,,-,-,-,-,-,-,-
Centamin Egypt,CNT,2.16,-11,2.15,2.26,519,2.23,2.10,2.30,1.985,2.50,0.75,-,,-,-,-,-2.96,-,11.0,5.37
Central Asia Res,CVR,0.068,-0.7,0.068,0.08,5850,0.074,0.068,0.08,0.068,0.091,0.04,-,,-,-,-,-2.82,-,-1.2,-15
Central West Gold,CWG,0.044,-,0.043,0.056,-,-,-,0.048,0.044,0.062,0.03,-,,-,-,-,-1.3,-,-0.4,-8.33
Chalice Gold Mines,CHN,0.45,-3,0.44,0.45,1330,0.49,0.45,0.50,0.45,0.68,0.075,-,,-,-,-,-0.78,-,-1.0,-2.17
Chameleon Min NL,CHM,0.022,-0.1,0.021,0.022,7598,0.023,0.021,0.023,0.021,0.033,0.004,-,,-,-,-,-0.09,-,-,-
Citigold Corp Ltd,CTO,0.13,-,0.125,0.13,26155,0.13,0.125,0.145,0.125,0.345,0.125,-,,-,-,-,-0.22,-,-1.5,-10.34
Colonial Res,CLN,0.19,-,0.20,0.245,-,-,-,0.19,0.10,0.19,0.03,-,,-,-,-,-1.6,-,9.0,90
  opt dec10,CLNO,0.001,-,0.02,0.29,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Convergent Min,CVG,0.12,-0.5,0.11,0.125,1416,0.125,0.12,0.125,0.11,0.20,0.023,-,,-,-,-,-1.39,-,1.0,9.09
  opt dec11,CVGO,0.03,-,0.035,0.05,-,-,-,0.05,0.03,0.065,0.01,-,,-,-,-,-,-,-2.0,-40
Coppermoly Ltd,COY,0.12,-0.5,0.12,0.125,2150,0.12,0.12,0.13,0.12,0.19,0.017,-,,-,-,-,-5.53,-,-1.0,-7.69
  opt apr11,COYO,0.02,-,0.017,0.03,150,0.02,0.02,0.02,0.02,0.039,0.001,-,,-,-,-,-,-,-,-
  opt dec11,COYOA,0.09,-,0.065,0.09,-,-,-,0.09,0.09,0.115,0.035,-,,-,-,-,-,-,-,-
Cortona Res,CRC,0.145,-0.5,0.14,0.145,3102,0.15,0.14,0.155,0.14,0.233,0.086,-,,-,-,-,-1.54,-,-,-
  def,CRCN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  optjan12d,CRCO,-,-,0.025,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Corvette Res,COV,0.175,-1.5,0.175,0.19,300,0.18,0.175,0.20,0.175,0.27,0.027,-,,-,-,-,-2.21,-,-2.5,-12.5
Crescent Gold,CRE,0.215,-0.5,0.215,0.225,1334,0.215,0.21,0.23,0.21,0.29,0.084,-,,-,-,-,-10.72,-,-1.5,-6.52
Cullen Res,CUL,0.05,-0.1,0.05,0.052,2807,0.051,0.05,0.053,0.05,0.086,0.025,-,,-,-,-,-1.14,-,-0.3,-5.66
D'aguilar Gold,DGR,0.06,-,0.058,0.061,950,0.061,0.06,0.061,0.058,0.09,0.03,-,,-,-,-,0.39,15.4,-,-
Dart Min NL,DTM,0.12,-,0.12,0.125,-,-,-,0.125,0.12,0.15,0.04,-,,-,-,-,-2.62,-,-,-
  opt may10,DTMO,0.021,-,0.02,0.03,-,-,-,0.021,0.021,0.023,0.001,-,,-,-,-,-,-,-,-
De Grey Min,DEG,0.05,-,0.045,0.049,-,0.05,0.05,0.052,0.045,0.067,0.017,-,,-,-,-,-1.2,-,-,-
Diatreme Res,DRX,0.125,0.5,0.125,0.13,957,0.13,0.125,0.135,0.12,0.18,0.075,-,,-,-,-,-1.6,-,-,-
Dioro Explore NL,DIO,1.15,5,1.12,1.15,1205,1.15,1.045,1.15,1.045,1.21,0.25,-,,-,0.96,-,-1.27,-,9.0,8.49
Discovery Metals,DML,0.53,-0.5,0.53,0.54,9171,0.53,0.52,0.56,0.47,0.57,0.13,-,,-,-,-,-2.88,-,8.0,17.78
Dominion Min,DOM,3.38,-13,3.38,3.44,4900,3.49,3.38,3.65,3.38,5.69,3.10,14,,2.17,1.06,4.14,30.38,11.1,-29.0,-7.9
Dragon Energy,DLE,0.27,-,0.25,0.30,-,-,-,0.31,0.27,0.31,0.15,-,,-,-,-,-,-,-4.0,-12.9
Dragon Mountain Gold,DMG,0.15,-1,0.15,0.18,4953,0.16,0.15,0.17,0.15,0.29,0.071,-,,-,-,-,-3.82,-,-2.0,-11.76
Drake Res,DRK,0.21,1,0.20,0.22,5238,0.22,0.20,0.22,0.20,0.37,0.07,-,,-,-,-,-2.29,-,0.5,2.44
  opt dec09,DRKO,0.002,0.1,0.001,0.005,10000,0.002,0.002,0.005,0.001,0.14,0.001,-,,-,-,-,-,-,-0.3,-60
Drummond Gold Ltd,DGO,0.052,-0.8,0.052,0.06,2332,0.053,0.052,0.06,0.052,0.107,0.027,-,,-,-,-,-1.5,-,-0.8,-13.33
Dynasty Metals,DMA,0.18,-0.5,0.18,0.185,660,0.185,0.175,0.19,0.175,0.38,0.09,-,,-,-,-,-4.51,-,-1.0,-5.26
  opt feb10,DMAOA,0.01,-,0.001,0.01,-,-,-,0.01,0.01,0.025,0.01,-,,-,-,-,-,-,-,-
Eagle Eye Metals,EYE,0.06,1.2,0.048,0.06,-,0.06,0.06,0.06,0.048,0.085,0.025,-,,-,-,-,-1.5,-,-,-
  opt jun10,EYEO,0.004,-,0.002,0.008,-,-,-,0.004,0.004,0.009,0.001,-,,-,-,-,-,-,-,-
Echo Res,EAR,0.045,0.3,0.042,0.05,844,0.045,0.04,0.045,0.04,0.06,0.018,-,,-,-,-,-2.24,-,0.3,7.14
Eldorado Gold cdi 1:1,EAU,14.51,-50,14.40,14.99,1984,14.60,14.26,15.06,14.10,15.53,13.01,-,,-,-,-,-,-,-31.0,-2.09
Eldore Min,EDM,0.012,-,0.01,0.012,-,0.012,0.012,0.012,0.012,0.023,0.005,-,,-,-,-,-0.51,-,0.2,20
  opt dec09,EDMO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.014,0.001,-,,-,-,-,-,-,-,-
Eleckra Mines,EKM,0.10,-0.5,0.10,0.11,8965,0.105,0.10,0.115,0.10,0.21,0.012,-,,-,-,-,-3.95,-,-1.5,-13.04
  opt jun11,EKMO,0.046,-1.4,0.047,0.059,250,0.046,0.046,0.06,0.042,0.12,0.01,-,,-,-,-,-,-,-1.4,-23.33
Elemental Min,ELM,0.43,1,0.42,0.45,282,0.43,0.42,0.45,0.35,0.57,0.031,-,,-,-,-,-7.95,-,-2.0,-4.44
  opt jan12,ELMO,0.21,-,0.21,0.24,-,-,-,0.235,0.21,0.295,0.11,-,,-,-,-,-,-,-3.0,-12.5
Emmerson Res,ERM,0.235,-,0.235,0.24,512,0.24,0.235,0.27,0.235,0.435,0.054,-,,-,-,-,-0.82,-,-3.5,-12.96
Empire Res,ERL,0.095,-,0.09,0.095,185,0.095,0.095,0.095,0.078,0.135,0.02,-,,-,-,-,-1.62,-,0.2,2.15
Enterprise Metals,ENT,0.20,-0.5,0.19,0.205,125,0.20,0.20,0.24,0.16,0.65,0.067,-,,-,-,-,-1.35,-,1.0,5.26
  opt jun12,ENTO,0.10,-,0.05,0.10,-,-,-,0.10,0.10,0.37,0.10,-,,-,-,-,-,-,-,-
ETFS Metals etfs gold,GOLD,121.40,-301,121.23,121.40,436,122.30,121.06,124.45,119.38,152.50,110.60,-,,-,-,-,63.17,192.2,5.0,0.04
Eureka Energy Ltd,EKA,0.08,0.4,0.08,0.093,3011,0.082,0.08,0.082,0.074,0.095,0.026,-,,-,-,-,-5,-,-,-
Eurogold Ltd,EUG,0.25,-,0.225,0.25,-,-,-,0.25,0.225,0.35,0.06,-,,-,-,-,7.25,3.4,2.5,11.11
Fairstar Res,FAS,0.065,-0.2,0.066,0.068,7042,0.068,0.063,0.078,0.063,0.11,0.02,-,,-,-,-,-13.18,-,-0.9,-12.16
  opt aug11,FASOA,0.023,-0.1,0.023,0.026,4000,0.024,0.023,0.029,0.023,0.049,0.02,-,,-,-,-,-,-,-1.2,-34.29
Falcon Min Ltd,FCN,0.25,0.5,0.225,0.25,3410,0.25,0.23,0.285,0.205,0.30,0.043,-,,-,-,-,-0.23,-,-1.5,-5.66
FerrAus Ltd,FRS,0.64,-1.5,0.64,0.655,1745,0.64,0.63,0.69,0.63,0.84,0.14,-,,-,-,-,-2.05,-,0.5,0.79
Fox Res,FXR,0.19,-,0.19,0.195,6056,0.195,0.18,0.215,0.18,0.33,0.09,-,,-,-,-,-7.9,-,-2.5,-11.63
  opt nov10,FXRO,0.036,-,0.036,0.043,750,0.036,0.036,0.045,0.036,0.098,0.011,-,,-,-,-,-,-,-0.4,-10
Frontier Res,FNT,0.027,-,0.026,0.027,750,0.027,0.027,0.029,0.025,0.046,0.01,-,,-,-,-,-0.9,-,-0.2,-6.9
  opt dec10,FNTO,0.015,0.2,0.008,0.015,400,0.015,0.015,0.015,0.013,0.016,0.009,-,,-,-,-,-,-,0.2,15.38
Gateway Min,GML,0.07,-,0.066,0.07,293,0.07,0.066,0.07,0.066,0.10,0.063,-,,-,-,-,-1.76,-,-,-
Geopacific Res,GPR,0.037,-,0.03,0.037,-,0.037,0.037,0.037,0.032,0.088,0.019,-,,-,0.10,-,-0.62,-,0.5,15.62
Gippsland Ltd,GIP,0.052,-0.4,0.052,0.06,1367,0.056,0.052,0.062,0.052,0.091,0.024,-,,-,-,-,-0.86,-,-1.0,-16.13
Gladiator Res,GLA,0.058,-0.2,0.047,0.058,-,0.058,0.058,0.06,0.058,0.065,0.03,-,,-,-,-,-0.89,-,-0.2,-3.33
Gleneagle Gold,GLN,0.022,-0.1,0.022,0.024,14090,0.024,0.022,0.026,0.022,0.18,0.021,-,,-,-,-,-2.85,-,-0.4,-15.38
Glengarry Res,GGY,0.048,-0.3,0.048,0.052,3890,0.052,0.048,0.052,0.048,0.07,0.023,-,,-,-,-,-0.44,-,-0.1,-2.04
Global Gold Hld,GGH,0.04,-,0.015,0.06,-,-,-,0.04,0.04,0.04,0.039,0.1,,-,0.04,2.50,-0.22,-,-,-
GME Res Ltd,GME,0.10,-,0.09,0.10,-,-,-,0.10,0.095,0.105,0.03,-,,-,-,-,-0.25,-,-,-
Gold Anomaly Ltd,GOA,0.038,0.4,0.038,0.039,63828,0.039,0.035,0.039,0.031,0.077,0.005,-,,-,-,-,-1.44,-,0.2,5.56
  opt jun12,GOAOA,0.017,-,0.017,0.02,2500,0.017,0.016,0.017,0.016,0.035,0.001,-,,-,-,-,-,-,-,-
Gold One Int Ltd,GDO,0.315,-0.5,0.31,0.32,3567,0.32,0.315,0.335,0.29,0.98,0.011,-,,-,-,-,-6.08,-,-,-
  opt oct12,GDOO,0.11,-,0.11,0.12,-,-,-,0.125,0.11,0.155,0.004,-,,-,-,-,-,-,-1.5,-12
Golden Cross,GCR,0.023,0.3,0.021,0.022,-,0.023,0.023,0.024,0.019,0.038,0.01,-,,-,-,-,-1.12,-,-,-
Golden Deeps,GED,0.06,-,0.06,0.088,-,-,-,0.065,0.06,0.07,0.016,-,,-,-,-,-0.9,-,-0.5,-7.69
Golden Rim Res,GMR,0.12,-,0.12,0.125,10326,0.13,0.12,0.13,0.12,0.255,0.02,-,,-,-,-,-1.88,-,-0.5,-4
Golden State Res,GDN,0.038,-,0.038,0.04,2411,0.04,0.038,0.04,0.037,0.21,0.037,-,,-,-,-,-1.29,-,-0.1,-2.56
  opt nov10,GDNOA,0.007,0.2,0.006,0.007,32935,0.007,0.006,0.007,0.004,0.015,0.004,-,,-,-,-,-,-,0.1,16.67
Golden Tiger Min,GTX,0.03,0.2,0.027,0.03,-,0.03,0.03,0.03,0.028,0.033,0.004,-,,-,-,-,-3.62,-,0.2,7.14
Golden West Res,GWR,0.68,-1,0.67,0.68,557,0.69,0.66,0.72,0.63,1.06,0.24,-,,-,-,-,-13.48,-,3.5,5.43
  opt dec10,GWROA,0.02,-,0.02,0.09,-,-,-,0.02,0.02,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.038,0.2,0.036,0.038,-,0.038,0.038,0.039,0.036,0.06,0.012,-,,-,-,-,-0.29,-,0.1,2.7
Gondwana Res,GDA,0.035,0.1,0.034,0.035,750,0.035,0.034,0.038,0.033,0.097,0.008,-,,-,-,-,-2.8,-,-,-
  opt jun11,GDAO,0.022,0.1,0.021,0.027,500,0.022,0.022,0.024,0.021,0.075,0.004,-,,-,-,-,-,-,-0.2,-8.33
  opt jun10,GDAOC,0.008,-,0.008,0.009,-,-,-,0.008,0.006,0.021,0.001,-,,-,-,-,-,-,-0.2,-20
Grange Res,GRR,0.245,-0.5,0.24,0.245,3711,0.245,0.24,0.255,0.24,0.646,0.193,-,,-,-,-,19.69,1.2,-,-
Greenland Min En,GGG,0.525,2,0.52,0.525,1957,0.525,0.515,0.60,0.495,0.665,0.15,-,,-,-,-,-2.03,-,-5.5,-9.48
  opt jun11,GGGO,0.31,-0.5,0.31,0.33,260,0.32,0.31,0.385,0.28,0.45,0.065,-,,-,-,-,-,-,-5.0,-13.89
Gryphon Min Ltd,GRY,0.48,-2,0.47,0.50,1390,0.50,0.47,0.51,0.46,0.59,0.059,-,,-,-,-,-1.9,-,1.0,2.13
Gulf Res,GLF,0.03,-0.1,0.029,0.03,500,0.031,0.03,0.031,0.029,0.063,0.021,-,,-,-,-,-0.1,-,-,-
  opt jun11,GLFO,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt dec09,GLFOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.093,0.4,0.091,0.093,1000,0.093,0.093,0.094,0.089,0.12,0.026,-,,-,-,-,0.03,310.0,-0.2,-2.11
Hampton Hill Min,HHM,0.30,-,0.30,0.315,30,0.30,0.30,0.30,0.28,0.32,0.074,-,,-,-,-,-0.68,-,2.0,7.14
Haoma Min NL,HAO,0.17,-,0.16,0.175,989,0.175,0.17,0.185,0.15,0.205,0.046,-,,-,-0.15,-,-3.08,-,-1.5,-8.11
Havilah Res NL,HAV,0.58,2.5,0.56,0.58,32,0.58,0.555,0.63,0.55,0.71,0.255,-,,-,-,-,-0.9,-,-,-
  opt apr10,HAVO,0.01,-,0.01,-,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.17,-,0.17,0.175,800,0.17,0.17,0.175,0.17,0.26,0.05,-,,-,-,-,-2.15,-,-0.5,-2.86
Helix Res,HLX,0.086,-1.4,0.087,0.10,1000,0.086,0.086,0.10,0.086,0.15,0.036,-,,-,-,-,-1.46,-,-1.4,-14
  opt may11,HLXOA,0.042,-,0.035,0.049,-,-,-,0.042,0.042,0.05,0.024,-,,-,-,-,-,-,-,-
Hemisphere Res,HEM,0.47,-,0.45,0.47,80,0.47,0.47,0.50,0.465,0.78,0.042,-,,-,-,-,-2.53,-,-3.0,-6
  opt mar10,HEMO,0.315,-,0.205,0.30,-,-,-,0.315,0.30,0.515,0.013,-,,-,-,-,-,-,1.5,5
Heritage Gold NZ,HTM,0.027,-0.1,0.027,0.028,741,0.027,0.027,0.032,0.027,0.044,0.01,-,,-,-,-,-0.16,-,-0.5,-15.63
Heron Res,HRR,0.28,-,0.265,0.28,157,0.28,0.27,0.28,0.26,0.38,0.12,-,,-,-,-,-7.3,-,2.0,7.69
Hill End Gold,HEG,0.215,-0.5,0.215,0.225,9239,0.23,0.215,0.235,0.215,0.285,0.125,-,,-,-,-,-2.5,-,-1.5,-6.52
Hillgrove Res Ltd,HGO,0.39,0.5,0.39,0.395,19551,0.40,0.375,0.40,0.36,0.40,0.098,2,f,8.71,-,5.13,17.42,2.2,2.5,6.85
Hodges Res,HDG,0.175,-,0.145,0.175,-,-,-,0.175,0.15,0.175,0.055,-,,-,-,-,-5.34,-,4.5,34.62
Image Res NL,IMA,0.735,-1.5,0.73,0.735,332,0.74,0.73,0.76,0.71,0.935,0.33,-,,-,-,-,-2.68,-,2.5,3.52
Impact Min,IPT,0.22,-1,0.215,0.22,9704,0.24,0.215,0.255,0.215,0.295,0.015,-,,-,-,-,-2.1,-,-3.0,-12
Imperial Corp Ltd,IMP,0.006,-,0.006,0.007,18518,0.007,0.006,0.009,0.006,0.013,0.005,-,,-,-,-,0.37,1.6,-0.1,-14.29
Intermin Res,IRC,0.175,-,0.18,0.205,-,-,-,0.175,0.175,0.25,0.10,-,,-,-,-,-1.88,-,-1.0,-5.41
Intrepid Mines,IAU,0.30,-2.5,0.30,0.305,12809,0.305,0.295,0.325,0.295,0.42,0.175,-,,-,0.17,-,-7.97,-,-2.0,-6.25
Ironbark Gold,IBG,0.14,-0.5,0.14,0.145,1494,0.145,0.135,0.15,0.135,0.29,0.06,-,,-,-,-,-0.42,-,-1.0,-6.67
Jabiru Metals Ltd,JML,0.40,-1,0.40,0.405,23225,0.41,0.395,0.425,0.395,0.485,0.089,-,,-,-,-,-12,-,-1.0,-2.44
Jameson Res,JAL,0.28,-2,0.29,0.30,2564,0.30,0.28,0.32,0.28,0.62,0.08,-,,-,-,-,-1.82,-,-3.5,-11.11
Jindalee Res,JRL,1.16,13,1.11,1.16,1507,1.17,1.015,1.20,0.975,1.30,0.30,-,,-,-,-,-2.9,-,-1.0,-0.85
Jupiter Energy,JPR,0.059,-0.1,0.058,0.059,5610,0.059,0.057,0.064,0.053,0.085,0.008,-,,-,-,-,-0.72,-,-0.3,-4.84
  opt jun10,JPROA,0.017,-,0.014,0.017,3080,0.017,0.017,0.017,0.014,0.035,0.003,-,,-,-,-,-,-,-0.1,-5.56
Kairiki Energy,KIK,0.14,-,0.13,0.14,4731,0.14,0.135,0.145,0.135,0.22,0.036,-,,-,-,-,-0.99,-,-,-
Kentor Gold Ltd,KGL,0.135,-,0.135,0.14,17100,0.14,0.135,0.16,0.13,0.185,0.024,-,,-,-,-,-6.98,-,-1.5,-10
King Island,KIS,0.26,-,0.23,0.26,-,-,-,0.26,0.26,0.37,0.10,-,,-,-,-,-2.5,-,-,-
King Solomon Mines,KSO,0.065,-,0.068,0.09,-,-,-,0.065,0.065,0.12,0.041,-,,-,-,-,-2.62,-,-,-
Kings Min NL,KMN,0.175,-,0.175,0.18,-,-,-,0.205,0.175,0.26,0.065,-,,-,-,-,-1,-,-2.0,-10.26
Kingsgate Cons,KCN,8.50,-30,8.49,8.78,6987,8.64,8.42,9.09,8.42,10.30,2.82,15,f,2.33,2.55,1.76,34.9,24.4,-73.0,-7.91
Kingsrose Min Ltd,KRM,0.68,1,0.685,0.69,1810,0.68,0.67,0.72,0.67,0.765,0.07,-,,-,-,-,-5.36,-,-,-
  opt dec12,KRMO,0.50,-,0.47,0.50,-,-,-,0.505,0.49,0.55,0.02,-,,-,-,-,-,-,1.0,2.04
Korab Res,KOR,0.165,0.5,0.16,0.165,30,0.165,0.165,0.17,0.155,0.265,0.037,-,,-,-,-,-1.91,-,-,-
Krucible Metals,KRB,0.37,-,0.34,0.37,-,-,-,0.40,0.32,0.50,0.10,-,,-,-,-,-0.79,-,-3.0,-7.5
Laguna Res NL,LRC,0.017,0.1,0.016,0.017,42872,0.017,0.016,0.019,0.016,0.031,0.003,-,,-,-,-,0.79,2.2,0.2,13.33
  def,LRCN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Lefroy Res Ltd,LEF,0.07,0.2,0.068,0.07,82,0.07,0.07,0.07,0.065,0.18,0.04,-,,-,-,-,-0.46,-,0.7,11.11
Legacy Iron Ore,LCY,0.155,-1.5,0.155,0.16,6957,0.165,0.15,0.18,0.15,0.195,0.046,-,,-,-,-,-4.45,-,-1.5,-8.82
  opt jan12,LCYO,0.015,-,0.02,0.06,-,-,-,0.015,0.015,0.015,0.005,-,,-,-,-,-,-,-,-
  opt dec12,LCYOA,0.07,-,0.035,0.07,-,-,-,0.07,0.07,0.07,0.069,-,,-,-,-,-,-,-,-
Legend Min,LEG,0.035,-0.1,0.035,0.036,29586,0.037,0.035,0.039,0.035,0.048,0.009,-,,-,-,-,0.11,31.8,-0.3,-7.89
Leyshon Res,LRL,0.15,-,0.145,0.16,330,0.15,0.15,0.16,0.15,0.185,0.065,-,,-,-,-,-1.6,-,-0.5,-3.23
Liberty Resource,LBY,0.12,-,0.115,0.12,404,0.12,0.12,0.12,0.12,0.275,0.022,-,,-,-,-,-2.03,-,-0.5,-4
Lihir Gold Ltd,LGL,3.12,-15,3.12,3.13,430105,3.15,3.11,3.32,3.11,3.77,2.41,1.62,,-,1.29,0.52,-9.97,-,-12.0,-3.7
Lincoln Min,LML,0.45,-0.5,0.44,0.465,9091,0.45,0.425,0.455,0.35,0.455,0.077,-,,-,-,-,-2.09,-,6.0,15.38
  opt jun10,LMLO,0.13,0.5,0.125,0.14,2151,0.135,0.12,0.135,0.10,0.135,0.004,-,,-,-,-,-,-,2.0,18.18
Linq Res Fund unt,LRF,0.615,-0.5,0.615,0.62,875,0.615,0.615,0.625,0.615,0.66,0.28,1,,-,0.96,1.63,-116.1,-,-1.0,-1.6
Lodestone Energy,LOD,0.185,-,0.185,0.195,-,-,-,0.20,0.175,0.21,0.016,-,,-,-,-,-0.87,-,-0.5,-2.63
Magnetic Res,MAU,0.175,-,0.17,0.19,-,-,-,0.195,0.175,0.245,0.017,-,,-,-,-,-3.8,-,-1.0,-5.41
Magnum Min & Exp,MGU,0.08,0.5,0.076,0.085,1000,0.08,0.076,0.082,0.075,0.12,0.034,-,,-,-,-,-2.33,-,-,-
Mamba Min,MAB,0.08,-,0.036,0.15,-,-,-,0.08,0.08,0.081,0.02,-,,-,-,-,-7.51,-,-,-
  opt mar10,MABO,0.002,-,0.001,0.004,-,-,-,0.002,0.002,0.017,0.001,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.135,-,0.125,0.14,500,0.135,0.13,0.14,0.13,0.235,0.044,-,,-,-,-,-1.4,-,-0.5,-3.57
  opt sep11,MSRO,0.06,0.4,0.051,0.06,141,0.06,0.06,0.06,0.056,0.085,0.045,-,,-,-,-,-,-,0.5,9.09
Mantle Min Corp,MNM,0.062,-,0.063,0.065,-,-,-,0.074,0.062,0.088,0.023,-,,-,-,-,-2.22,-,-0.9,-12.68
  opt dec10,MNMOA,0.03,-,0.03,0.039,-,-,-,0.04,0.03,0.05,0.01,-,,-,-,-,-,-,-1.0,-25
Marathon Res,MTN,0.46,-,0.455,0.46,62,0.46,0.46,0.475,0.44,1.08,0.32,-,,-,-,-,-8.1,-,-1.5,-3.16
Matsa Res,MAT,0.26,-,0.25,0.26,96,0.26,0.26,0.26,0.24,0.315,0.096,-,,-,-,-,-5.3,-,0.5,1.96
Maximus Res,MXR,0.031,0.2,0.029,0.031,-,0.031,0.031,0.031,0.029,0.068,0.023,-,,-,-,-,-4.72,-,0.2,6.9
Medusa Min Ltd,MML,3.55,-25,3.53,3.60,7473,3.70,3.46,4.00,3.46,4.40,0.60,-,,-,-,-,25,14.2,-26.0,-6.82
Metals Aust,MLS,0.012,-,0.012,0.013,70,0.013,0.012,0.013,0.011,0.045,0.006,-,,-,-,-,-0.22,-,-,-
Meteoric Res,MEI,0.145,-0.5,0.145,0.165,7,0.145,0.145,0.175,0.145,0.27,0.018,-,,-,-,-,-1.07,-,-0.5,-3.33
  ctg,MEICA,0.04,-,0.04,-,-,-,-,0.04,0.04,0.063,0.001,-,,-,-,-,-,-,-,-
Midas Res,MDS,0.036,0.2,0.034,0.036,67,0.036,0.034,0.036,0.034,0.05,0.015,-,,-,-,-,-1.09,-,-0.2,-5.26
  opt may11,MDSOB,0.01,-,0.007,0.01,-,-,-,0.013,0.01,0.015,0.004,-,,-,-,-,-,-,-0.3,-23.08
  opt nov12,MDSOC,0.015,-0.4,0.015,0.021,611,0.019,0.015,0.021,0.015,0.022,0.013,-,,-,-,-,-,-,-0.6,-28.57
Midwinter Resourc,MWN,0.105,-,0.10,0.105,-,-,-,0.11,0.105,0.16,0.046,-,,-,-,-,-1.8,-,-0.5,-4.55
  opt nov11,MWNOA,0.04,-,0.03,0.065,-,-,-,0.04,0.04,0.041,0.04,-,,-,-,-,-,-,-,-
Millennium Min,MOY,0.043,-0.1,0.041,0.043,43657,0.044,0.041,0.046,0.038,0.076,0.01,-,,-,-,-,-3.11,-,0.4,10.26
Mineral Commodities,MRC,0.05,-,0.04,0.05,-,-,-,0.05,0.05,0.15,0.035,-,,-,-,-,-0.69,-,-,-
  opt dec12,MRCO,0.014,-,0.007,0.014,-,-,-,0.015,0.014,0.016,0.007,-,,-,-,-,-,-,0.7,100
Minotaur Explore,MEP,0.265,0.5,0.255,0.265,437,0.265,0.26,0.265,0.255,0.35,0.16,-,,-,-,-,-9.11,-,0.5,1.92
Mintails Ltd,MLI,0.037,0.1,0.037,0.038,448,0.038,0.037,0.038,0.035,0.075,0.021,-,,-,-,-,-13.12,-,0.2,5.71
