Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 19:41 Friday 8/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Connxion Ventures,CXN,0.048,-0.2,0.045,0.048,2080,0.048,0.048,0.05,0.044,0.07,0.028,-,,-,-,-,-1.9,-,0.4,9.09
Corporate Express,CXP,3.95,-2,3.92,3.96,3663,4.00,3.90,4.10,3.90,4.75,2.60,23,f,1.40,0.16,5.82,32.2,12.3,-1.0,-0.25
Credit Corp Grp,CCP,2.80,3,2.72,2.82,438,2.80,2.72,2.83,2.67,2.85,0.39,4,f,6.47,1.65,1.43,25.9,10.8,-3.0,-1.06
Decmil Grp Ltd,DCG,1.42,-,1.40,1.43,932,1.44,1.40,1.45,1.35,1.55,0.12,-,,-,0.18,-,8.55,16.6,8.5,6.37
Dolomatrix Intl,DMX,0.30,-,0.305,0.31,210,0.305,0.30,0.345,0.30,0.35,0.11,-,,-,0.12,-,-1.04,-,-4.5,-13.04
Downer EDI Ltd,DOW,9.07,7,9.01,9.11,3956,9.18,9.06,9.35,8.83,9.35,3.01,29,,1.88,2.18,3.20,54.4,16.7,-28.0,-2.99
Emerson Stewart Grp,ESW,0.093,-,0.095,0.125,-,-,-,0.11,0.093,0.16,0.05,0.4,f,2.92,0.10,4.30,1.17,7.9,-1.7,-15.45
ENV Clean Tech,ESI,0.041,0.2,0.04,0.041,19291,0.041,0.039,0.042,0.037,0.115,0.012,-,,-,0.01,-,-0.14,-,-,-
  opt jan14,ESIO,0.024,-,0.024,0.025,900,0.025,0.024,0.025,0.022,0.085,0.006,-,,-,-,-,-,-,-0.1,-4
EVZ Ltd,EVZ,0.15,-,0.15,0.16,681,0.155,0.15,0.155,0.15,0.20,0.07,0.5,f,1.94,0.04,3.33,0.97,15.5,0.5,3.45
Green Invest Ltd,GNV,0.07,0.2,0.068,0.07,750,0.07,0.07,0.07,0.068,0.35,0.054,-,,-,-0.02,-,-9,-,0.2,2.94
Greencap Ltd,GCG,0.155,0.5,0.15,0.155,4100,0.155,0.15,0.155,0.145,0.20,0.10,0.75,f,3.84,-0.02,4.84,2.88,5.4,-,-
Hamilton James Bruce,HJB,0.035,-,-,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,-,0.024,-,-,-,0.027,0.027,0.035,0.016,-,,-,0.06,-,-3.29,-,-0.2,-7.41
Humanis Grp Ltd,HUM,0.024,-,0.024,0.027,-,-,-,0.024,0.024,0.05,0.01,-,,-,-0.01,-,-10,-,-0.1,-4
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.042,0.2,0.041,0.044,17050,0.042,0.041,0.042,0.04,0.064,0.038,-,,-,0.04,-,-0.98,-,0.2,5
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.099,-,0.099,0.105,-,-,-,0.099,0.099,0.099,0.035,-,,-,0.02,-,2.8,3.5,2.8,39.44
MAC Services (The),MSL,2.08,-9,2.03,2.09,563,2.15,2.03,2.24,2.03,2.32,0.74,8.5,f,1.75,0.82,4.09,14.85,14.0,-11.0,-5.02
McMillan Shakespeare,MMS,4.25,7,4.22,4.25,721,4.25,4.18,4.25,4.06,4.50,1.93,19,f,1.60,0.27,4.47,30.37,14.0,17.0,4.17
Mineral Res,MIN,7.50,5,7.45,7.68,3956,7.84,7.35,7.84,6.98,7.84,2.01,19.35,f,1.85,1.08,2.58,35.8,20.9,50.0,7.14
Norfolk Grp,NFK,1.03,-1,1.03,1.04,699,1.04,1.02,1.04,0.97,1.065,0.15,2,,1.67,-0.08,1.94,3.34,30.8,3.5,3.52
Pac Environment,PEH,0.20,-,0.165,0.225,-,-,-,0.20,0.165,0.515,0.145,-,,-,-,-,-13.28,-,3.5,21.21
Phoslock Water,PHK,0.115,-0.5,0.115,0.12,283,0.115,0.115,0.12,0.115,0.15,0.08,-,,-,-,-,-1.6,-,-0.5,-4.17
PMP Ltd,PMP,0.77,-,0.75,0.77,223,0.77,0.755,0.79,0.755,0.835,0.25,-,,-,0.70,-,-8,-,-0.5,-0.65
Programmed Maint,PRG,3.82,-,3.80,3.83,149,3.83,3.81,3.86,3.80,4.762,1.607,8,f,3.49,0.62,2.09,27.9,13.7,-1.0,-0.26
Reclaim Ind,RCM,0.065,-0.5,0.064,0.08,500,0.065,0.065,0.07,0.065,0.095,0.05,-,,-,-,-,-2.75,-,0.1,1.56
Ross Human Direction,RHD,0.38,-,0.38,0.415,-,-,-,0.415,0.38,0.43,0.15,1.75,f,2.80,0.22,4.61,4.9,7.8,-,-
Rubicor Grp,RUB,0.06,-,0.05,0.06,3100,0.06,0.055,0.063,0.055,0.065,0.018,-,,-,-0.60,-,-40.7,-,-0.5,-7.69
Runge Ltd,RUL,0.965,3.5,0.95,0.965,889,0.965,0.945,0.97,0.875,1.10,0.32,4.5,f,1.42,-,4.66,6.4,15.1,4.5,4.89
SAI Global Ltd,SAI,3.93,-,3.93,4.00,3836,3.93,3.87,4.00,3.87,4.07,2.14,11.5,f,1.54,-1.00,2.93,17.7,22.2,-9.0,-2.24
Salmat Ltd,SLM,4.32,-,4.21,4.32,121,4.32,4.24,4.32,4.01,4.34,2.84,20,f,1.09,-0.78,4.63,21.7,19.9,12.0,2.86
Seek Ltd,SEK,6.79,-7,6.78,6.81,5244,6.90,6.74,7.03,6.71,7.03,2.02,9.2,f,2.04,0.51,1.35,18.8,36.1,-11.0,-1.59
Skilled Grp Ltd,SKE,2.05,-3,2.05,2.06,1034,2.08,2.05,2.13,1.935,2.56,1.01,10.5,f,2.19,-1.62,5.12,23,8.9,7.5,3.8
Spotless Grp Ltd,SPT,2.97,-,2.97,3.01,3689,3.01,2.97,3.01,2.90,3.04,1.385,11,f,1.77,-0.22,3.70,19.5,15.2,2.0,0.68
Staging Connections,STG,0.038,-,0.038,0.04,-,-,-,0.038,0.037,0.072,0.013,-,,-,-,-,-14.9,-,0.1,2.7
Sterihealth Ltd,STP,1.37,-,1.40,1.45,-,-,-,1.50,1.25,1.70,0.75,-,,-,-0.38,-,19.2,7.1,-13.0,-8.67
Supersorb Environ def,SUPDC,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Talent2 Internation,TWO,1.40,4,1.375,1.40,568,1.42,1.375,1.42,1.35,1.66,0.42,-,,-,0.12,-,-6,-,-1.0,-0.71
Tox Free Solutions,TOX,2.69,-1,2.68,2.69,768,2.74,2.68,2.80,2.57,2.80,1.10,-,,-,0.36,-,10.06,26.7,13.0,5.08
Transfield Services,TSE,4.32,-4,4.31,4.35,3504,4.37,4.30,4.37,4.19,4.80,1.52,12,f,-,0.02,2.78,-15.34,-,7.0,1.65
Transpacific Indust,TPI,1.38,-7,1.375,1.41,17314,1.45,1.37,1.48,1.345,3.054,1.03,-,,-,-3.39,-,-77.9,-,2.5,1.85
Wellcom Grp Ltd,WLL,2.15,-,2.20,2.24,-,-,-,2.20,2.15,2.43,1.53,12,f,1.42,0.44,5.58,17.09,12.6,-5.0,-2.27
WHK Grp Ltd,WHG,1.20,5,1.14,1.15,109,1.20,1.13,1.20,1.06,1.20,0.79,3,f,0.83,0.07,2.50,2.5,48.0,13.0,12.15
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.98,3,0.955,0.975,175,0.98,0.96,0.98,0.95,1.12,0.55,5.22,,0.31,1.18,5.33,1.61,60.9,1.0,1.03
Asciano Grp stpld,AIO,1.895,-1.5,1.895,1.90,93766,1.92,1.875,1.94,1.81,1.94,0.32,-,,-,-1.41,-,-32.5,-,7.5,4.12
Auckland Airport fpo nz,AIA,1.65,-,1.65,1.685,812,1.65,1.65,1.66,1.59,1.66,1.175,6.7,,0.41,1.21,4.06,2.74,60.2,7.0,4.43
Aust Infra unt,AIX,1.785,-3,1.76,1.81,8768,1.83,1.78,1.83,1.76,1.93,0.991,13,,2.03,3.14,7.28,26.33,6.8,0.5,0.28
Brisconnection Tr ctg,BCSCB,0.001,-0.1,0.001,0.005,1000,0.001,0.001,0.002,0.001,1.00,0.001,0.1,,-,-,100.00,-,-,-,-
Chalmers Ltd,CHR,2.75,-,2.76,-,-,-,-,2.75,2.69,3.10,2.38,14,f,2.40,4.22,5.09,33.67,8.2,6.0,2.23
ConnectEast stpld,CEU,0.46,-,0.46,0.465,83106,0.475,0.45,0.475,0.44,0.536,0.244,2,,-,-,4.35,-25.43,-,2.5,5.75
CTI Logistics,CLX,0.85,-2,0.83,0.85,28,0.85,0.79,0.87,0.79,0.95,0.65,6,f,1.69,0.63,7.06,10.16,8.4,-2.0,-2.3
K & S Corp,KSC,2.90,5,2.92,2.99,73,2.90,2.90,3.05,2.85,3.05,1.72,12,f,2.18,1.87,4.14,26.1,11.1,-5.0,-1.69
KFM Divers Inf unt,KIL,0.895,4.5,0.87,0.895,1164,0.895,0.88,0.895,0.84,0.963,0.443,4,,-,0.97,4.47,-6.16,-,4.5,5.29
Lindsay Aust,LAU,0.22,-,0.21,0.215,-,-,-,0.22,0.195,0.28,0.15,1.6,f,1.69,0.20,7.27,2.7,8.1,1.5,7.32
Macq Infra stpld,MIG,1.495,2.5,1.485,1.495,216934,1.495,1.46,1.495,1.33,1.77,0.95,12,,-,1.73,8.03,-73.72,-,16.0,11.99
MAP Grp forus,MAP,3.08,1,3.06,3.09,20051,3.13,3.04,3.19,2.95,3.19,1.291,21,,5.66,-,6.82,118.92,2.6,5.0,1.65
Mermaid Marine,MRM,3.16,-4,3.16,3.17,2518,3.20,3.16,3.20,3.03,3.25,0.90,6,f,2.42,0.92,1.90,14.5,21.8,12.0,3.95
Qantas Airways,QAN,2.96,6,2.95,2.97,98802,2.96,2.90,3.01,2.87,3.06,1.38,6,,0.93,2.25,2.03,5.6,52.9,-3.0,-1
Regional Express,REX,1.27,-1.5,1.27,1.33,29,1.27,1.27,1.30,1.25,1.40,0.725,-,,-,1.04,-,20.4,6.2,2.0,1.6
Richfield Internat,RIS,0.075,-,0.025,0.075,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.31,1.5,0.305,0.315,43459,0.31,0.29,0.31,0.245,0.31,0.105,-,,-,-1.00,-,-23.26,-,6.0,24
Scott Corp,SCC,0.25,-,0.26,0.30,-,-,-,0.25,0.25,0.33,0.125,1,f,2.80,0.36,4.00,2.8,8.9,-,-
Skywest Airlines cdi 1:1,SXR,0.28,-2,0.28,0.37,425,0.285,0.28,0.305,0.28,0.305,0.23,-,,-,-,-,-,-,1.0,3.7
Smarttrans Hldgs,SMA,0.006,-,0.005,0.006,4170,0.006,0.006,0.006,0.005,0.014,0.005,-,,-,-,-,-0.38,-,-,5.89
Toll Hldgs Ltd,TOL,9.00,6,8.94,9.01,13405,9.02,8.88,9.04,8.70,9.07,4.38,25,f,1.60,1.58,2.78,39.95,22.5,26.0,2.97
Traffic Tech,TTI,0.05,-,0.049,0.051,500,0.05,0.049,0.05,0.04,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.3,6.38
Transurban stpld,TCL,5.55,-,5.52,5.55,24873,5.55,5.53,5.64,5.50,5.64,3.51,23,,-,2.79,4.14,-1.9,-,1.0,0.18
Virgin Blue Hldgs,VBA,0.59,-,0.585,0.59,138558,0.60,0.585,0.60,0.57,0.60,0.127,-,,-,0.50,-,-15.2,-,-,-
Wridgways Aust,WWA,2.90,-5,2.91,2.95,122,2.95,2.90,2.95,2.89,2.95,1.60,17,f,1.23,0.21,5.86,20.83,13.9,-,-
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.16,-,0.16,0.18,-,-,-,0.16,0.16,0.195,0.105,-,,-,-0.10,-,1.07,15.0,-,-
Adacel Tech,ADA,0.56,-3,0.56,0.59,107,0.59,0.56,0.59,0.54,0.84,0.325,-,,-,0.22,-,8.2,6.8,2.5,4.67
Admerex Ltd,ADL,0.01,-,0.01,0.011,-,-,-,0.01,0.009,0.016,0.004,-,,-,0.01,-,-2.68,-,0.1,11.11
Altium Ltd,ALU,0.265,1.5,0.265,0.275,808,0.265,0.255,0.265,0.25,0.55,0.235,2,,-,0.12,7.55,-0.47,-,1.5,6
APA Financial,APP,0.009,-,0.012,0.022,-,-,-,0.014,0.009,0.035,0.009,-,,-,-,-,-3.7,-,-0.5,-35.71
ASG Grp Ltd,ASZ,1.185,2,1.165,1.18,1760,1.185,1.165,1.185,1.04,1.195,0.33,5.5,f,1.55,0.05,4.64,8.52,13.9,14.5,13.94
Blaze Intl,BLZ,0.013,-,0.013,0.014,3000,0.013,0.013,0.013,0.012,0.018,0.003,-,,-,-,-,-0.06,-,0.1,8.33
  opt aug10,BLZO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.225,1.5,0.225,0.23,3095,0.23,0.22,0.23,0.21,0.315,0.119,-,,-,-0.35,-,1.15,19.6,1.0,4.65
Byte Power Grp,BPG,0.006,-,0.006,0.009,-,-,-,0.006,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,5.18,-22,5.16,5.32,4218,5.40,5.10,5.50,5.10,5.70,3.56,-,,-,-,-,-,-,-17.0,-3.18
CCK Financial,CCK,0.115,-,0.06,-,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.145,-0.5,0.145,0.15,3184,0.15,0.14,0.15,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.8,-0.5,-3.33
Computershare Ltd,CPU,11.51,21,11.44,11.59,10466,11.58,11.31,11.62,11.30,11.62,6.41,22,p,2.58,-1.95,1.91,56.75,20.3,6.0,0.52
Corum Grp Ltd,COO,0.015,-,0.017,0.033,-,-,-,0.015,0.015,0.057,0.01,-,,-,-0.07,-,-6.5,-,-,-
CPT Global Ltd,CGO,0.945,5,0.88,0.945,190,0.945,0.895,0.945,0.895,1.02,0.27,5.5,f,1.07,0.22,5.82,5.9,16.0,5.0,5.59
CSG Ltd,CSV,2.18,2,2.16,2.19,4432,2.18,2.15,2.26,2.15,2.26,0.43,4.5,f,2.96,-,2.06,13.31,16.4,7.0,3.32
Customers Ltd,CUS,2.83,-1,2.83,2.84,1217,2.88,2.77,2.98,2.77,3.31,1.12,-,,-,0.09,-,4.9,57.8,-10.0,-3.41
Dark Blue Sea,DBS,0.345,-,-,-,-,-,-,0.345,0.345,0.35,0.13,-,,-,0.05,-,0.89,38.8,0.5,1.47
Data#3 Ltd,DTL,8.85,-13,8.85,9.00,65,9.00,8.85,9.00,8.55,9.00,4.50,50,f,1.28,1.16,5.65,63.76,13.9,30.0,3.51
Datamotion Asia,DMN,0.003,-,0.002,0.003,-,-,-,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,0.1,50
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.053,-,-,-,-,0.10,0.10,0.19,0.051,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.66,-0.5,1.65,1.66,1202,1.695,1.65,1.72,1.54,1.85,0.48,9.5,f,1.26,0.20,5.72,12,13.8,12.0,7.79
E-Com Multi Ltd,ECE,0.011,0.1,0.01,0.011,111527,0.012,0.009,0.012,0.008,0.012,0.001,-,,-,-,-,-,-,0.3,37.5
Empired Ltd,EPD,0.12,-,0.11,0.12,-,-,-,0.12,0.12,0.18,0.055,0.75,f,1.53,-,6.25,1.15,10.4,-,-
Energy One Ltd,EOL,0.17,-3,0.17,0.20,70,0.17,0.17,0.20,0.17,0.20,0.05,-,,-,-,-,-0.4,-,-3.0,-15
Entellect Solutions,ESN,0.002,-0.1,0.003,0.004,1090,0.002,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,20.0,-0.1,-33.33
E-Pay Asia Ltd,EPY,0.205,-,0.16,0.24,-,0.205,0.205,0.205,0.205,0.245,0.065,-,,-,0.35,-,-0.16,-,-,-
eServGlobal Ltd,ESV,0.55,-1,0.545,0.55,955,0.56,0.55,0.565,0.54,0.65,0.30,-,,-,0.20,-,-20.1,-,-1.0,-1.79
Ezenet Ltd,EZE,0.041,-,0.03,0.041,340,0.041,0.041,0.05,0.041,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.9,-18
GBST Hldgs,GBT,1.09,-,1.09,1.12,-,-,-,1.09,1.005,1.20,0.56,1.5,,2.60,-0.86,1.38,3.9,27.9,12.5,12.95
GoConnect Ltd,GCN,0.011,-,0.012,0.016,-,-,-,0.011,0.011,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.67,-1,0.665,0.67,600,0.67,0.67,0.68,0.65,0.68,0.30,5,f,1.06,0.11,7.46,5.3,12.6,1.0,1.52
Iatia Ltd,IAT,0.016,-,0.014,0.016,-,-,-,0.016,0.014,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,-,0.30,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.31,-1,0.315,0.32,691,0.32,0.31,0.325,0.31,0.445,0.255,2.8,p,1.19,0.03,9.03,3.32,9.3,-1.0,-3.13
Integrated Research,IRI,0.52,2,0.515,0.53,580,0.535,0.515,0.535,0.50,0.55,0.19,4,p,1.18,0.08,7.69,4.72,11.0,1.5,2.97
Intrapower Ltd,IPX,0.13,-,0.13,0.135,50,0.13,0.13,0.13,0.125,0.175,0.04,-,,-,-0.02,-,-12.08,-,0.5,4
IRESS Market Tech,IRE,8.59,-1,8.52,8.71,2942,8.71,8.52,8.90,8.52,8.92,4.58,32,f,0.98,0.67,3.73,31.29,27.5,-,-
ISS Grp Ltd,ISS,0.19,-,0.185,0.205,934,0.19,0.19,0.19,0.185,0.30,0.145,-,,-,0.06,-,-8.83,-,-,-
ITX Grp Ltd,ITX,1.23,3,1.22,1.28,149,1.28,1.205,1.28,1.16,1.28,0.50,6,f,2.37,0.22,4.88,14.2,8.7,8.0,6.96
Jumbuck Entertain,JMB,0.305,-0.5,0.305,0.31,50,0.305,0.305,0.32,0.305,0.50,0.295,2,f,4.15,0.19,6.56,8.3,3.7,-0.5,-1.61
Longreach Grp,LRG,0.036,-,0.033,0.036,-,-,-,0.036,0.031,0.045,0.01,-,,-,0.02,-,0.69,5.2,0.1,2.86
M2M Corp,MCL,0.004,0.1,0.003,0.004,1250,0.004,0.004,0.004,0.003,0.007,0.003,-,,-,-,-,-0.29,-,-,-
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Matrixview Ltd cdi,MVU,0.016,-,-,-,-,-,-,0.016,0.016,0.16,0.015,-,,-,-0.01,-,-1.92,-,-,-
MDS Financial Grp,MWS,0.021,-,0.021,0.03,2750,0.021,0.021,0.022,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-0.1,-4.55
Melbourne IT Ltd,MLB,1.755,-1,1.755,1.76,764,1.79,1.74,1.79,1.735,2.49,1.56,15,f,1.25,-0.69,8.55,18.78,9.3,-1.5,-0.85
MGM Wireless Ltd,MWR,0.012,-,0.011,0.012,-,-,-,0.013,0.012,0.03,0.006,-,,-,-,-,-0.18,-,-0.1,-7.69
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.026,-,0.026,0.032,-,-,-,0.026,0.023,0.04,0.015,-,,-,0.01,-,0.15,17.3,-,-
Monteray Grp,MRY,0.016,-0.4,0.016,0.025,2000,0.016,0.016,0.018,0.016,0.025,0.006,-,,-,-0.04,-,-2.73,-,-0.2,-11.11
Mooter Media Ltd,MMZ,0.009,-0.2,0.009,0.01,66907,0.011,0.009,0.011,0.009,0.011,0.00,-,,-,-,-,-0.7,-,-0.1,-10
Oakton Ltd,OKN,3.29,-2,3.27,3.30,2346,3.37,3.27,3.37,3.12,4.30,0.52,2.25,f,7.07,-0.12,0.68,15.9,20.7,13.0,4.11
Objective Corp,OCL,0.40,-,0.37,0.40,-,-,-,0.40,0.395,0.50,0.20,2.1,,1.57,0.05,5.25,3.3,12.1,0.5,1.27
Panorama Synergy,PSY,0.33,-,0.315,0.33,12,0.33,0.33,0.35,0.295,0.415,0.045,-,,-,-,-,-1.93,-,3.0,10
Powerlan Ltd,PWR,0.12,0.5,0.115,0.12,100,0.12,0.12,0.12,0.095,0.12,0.04,-,,-,-0.14,-,-14.31,-,2.5,26.32
Praemium Ltd,PPS,0.145,0.5,0.145,0.15,140,0.145,0.14,0.16,0.14,0.215,0.069,-,,-,0.03,-,-6.7,-,-1.5,-9.38
Prophecy Intl ,PRO,0.66,1,0.645,0.67,281,0.66,0.65,0.66,0.65,0.70,0.375,4.25,,1.91,0.16,6.44,8.1,8.1,-,-
Qmastor Ltd,QML,0.355,-1.5,0.355,0.365,3229,0.365,0.355,0.41,0.285,0.55,0.16,1.5,,2.68,0.05,4.23,4.02,8.8,-5.0,-12.35
Razor Risk Tech,RZR,0.045,0.9,0.039,0.042,4659,0.045,0.038,0.045,0.036,0.055,0.025,-,,-,-,-,0.53,8.5,0.7,18.42
Reckon Ltd,RKN,1.905,4.5,1.89,1.905,836,1.915,1.86,1.915,1.83,1.95,1.03,6.5,f,1.37,-0.03,3.41,8.9,21.4,7.5,4.1
Redflex Hldgs,RDF,2.10,-,2.08,2.11,570,2.10,2.09,2.12,2.07,3.336,1.892,5,f,2.11,0.84,2.38,10.54,19.9,3.0,1.45
RP Data Ltd,RPX,0.85,-,0.85,0.86,-,-,-,0.86,0.85,0.95,0.35,1.5,f,2.61,-0.20,1.76,3.92,21.7,-1.0,-1.16
Rubik Financial,RFL,0.095,-0.1,0.095,0.097,342,0.096,0.095,0.096,0.092,0.12,0.056,-,,-,0.09,-,-1.64,-,0.4,4.4
Senetas Corp,SEN,0.062,-0.4,0.062,0.067,3745,0.067,0.062,0.067,0.058,0.11,0.024,-,,-,0.02,-,0.25,24.8,0.1,1.64
Sirius Corp Ltd,SIU,0.039,-,0.03,0.038,-,-,-,0.04,0.04,0.048,0.011,-,,-,-0.01,-,-1.24,-,-0.1,-2.5
SMS Management,SMX,6.20,1,6.15,6.23,2307,6.25,6.17,6.25,5.65,6.25,1.615,25,f,1.47,0.71,4.03,36.7,16.9,59.0,10.52
Stratatel Ltd,STE,0.065,-,0.065,0.068,-,-,-,0.065,0.063,0.093,0.037,0.5,,2.00,0.01,7.69,1,6.5,0.2,3.17
  opt sep11,STEO,0.018,-,0.013,0.018,-,-,-,0.018,0.018,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.044,0.2,0.044,0.045,99,0.044,0.044,0.044,0.04,0.059,0.016,-,,-,-0.12,-,-1.04,-,0.4,10
Technology One,TNE,0.795,-1.5,0.795,0.815,381,0.815,0.795,0.825,0.795,0.96,0.59,3.75,f,1.40,0.13,4.72,5.24,15.2,-3.0,-3.64
UXC Ltd,UXC,0.835,0.5,0.835,0.84,3065,0.845,0.83,0.845,0.78,1.185,0.265,3.5,f,1.87,0.03,4.19,6.54,12.8,5.0,6.37
Webfirm Grp Ltd,WFM,0.037,-,0.037,0.038,5800,0.037,0.037,0.038,0.032,0.12,0.03,-,,-,0.01,-,-3.1,-,0.5,15.62
Webspy Ltd,WSY,0.03,-0.2,0.023,0.03,200,0.03,0.03,0.032,0.03,0.032,0.007,-,,-,0.01,-,-0.92,-,-0.2,-6.25
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.02,-,0.01,0.03,193,0.02,0.02,0.02,0.02,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.018,-,0.018,0.021,207,0.018,0.018,0.018,0.016,0.09,0.015,-,,-,0.03,-,-4.2,-,-,-
Adavale Resource,ADD,0.039,-0.6,0.037,0.045,1500,0.039,0.039,0.045,0.039,0.065,0.014,-,,-,0.03,-,-0.3,-,-0.6,-13.33
Ambertech Ltd,AMO,0.505,0.5,0.505,0.57,150,0.505,0.505,0.505,0.50,0.55,0.32,3.5,f,1.69,0.57,6.93,5.9,8.6,0.5,1
Argus Solutions def,ASVDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Autron Corp,AAT,0.017,-,0.015,0.025,-,-,-,0.017,0.017,0.025,0.01,-,,-,-,-,-1.63,-,-0.8,-32
Cellnet Grp,CLT,0.30,-,0.29,0.31,-,-,-,0.30,0.30,0.32,0.15,-,,-,0.40,-,-21,-,-,-
Codan Ltd,CDA,1.15,4,1.11,1.14,10,1.15,1.15,1.15,1.01,1.15,0.525,6.5,f,1.14,0.17,5.65,7.4,15.5,12.5,12.2
Digislide Hldgs,DGI,0.30,-,0.28,0.30,30,0.30,0.30,0.32,0.30,0.80,0.30,-,,-,-,-,-,-,-2.0,-6.25
ETT Ltd fpo nz,ETT,0.005,-,0.004,0.005,17424,0.005,0.005,0.005,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.023,0.3,0.021,0.023,2658,0.023,0.021,0.023,0.02,0.05,0.009,-,,-,-,-,-3.24,-,-,-
iCash Payment Sys,ICP,0.055,-,0.053,0.055,6533,0.055,0.053,0.057,0.049,0.077,0.023,-,,-,0.02,-,0.35,15.7,0.5,10
Intermoco Ltd,INT,0.017,-,0.017,0.018,7165,0.017,0.017,0.018,0.016,0.024,0.006,-,,-,-,-,-0.5,-,-0.1,-5.56
Keycorp Ltd,KYC,0.53,2,0.48,0.51,380,0.53,0.51,0.53,0.485,0.56,0.153,2.5,f,4.57,0.35,4.72,11.43,4.6,3.5,7.07
KLM Grp Ltd,KLM,0.465,-,0.46,0.465,-,-,-,0.465,0.465,0.48,0.09,1,f,1.73,0.18,2.15,1.73,26.9,-,-
Mikoh Corp,MIK,0.075,0.1,0.075,0.079,70,0.075,0.075,0.075,0.072,0.15,0.036,-,,-,0.01,-,-2.06,-,0.4,5.63
Netcomm Ltd,NTC,0.275,2.5,0.255,0.27,842,0.275,0.26,0.305,0.235,0.52,0.085,1,,6.01,0.11,3.64,6.01,4.6,-0.5,-1.79
Pienets Ltd,PIE,0.009,-0.1,0.009,0.01,6000,0.009,0.009,0.01,0.009,0.018,0.006,-,,-,-,-,-0.55,-,-,-
