Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4831.5 at 16:35 12/3/2010  Report at 19:07 Friday 12/3/2010. Processed 19:26 Friday 12/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Crescent Gold,CRE,0.165,0.5,0.16,0.17,1980,0.165,0.16,0.18,0.155,0.29,0.096,-,,-,-,-,-10.72,-,-1.0,-5.71
Cullen Res,CUL,0.05,0.6,0.047,0.05,3438,0.05,0.046,0.05,0.037,0.086,0.026,-,,-,-,-,-1.14,-,1.3,35.14
D'aguilar Gold,DGR,0.058,0.3,0.055,0.058,1251,0.058,0.055,0.058,0.055,0.09,0.03,-,,-,-,-,2.11,2.7,-0.2,-3.33
Dart Min NL,DTM,0.09,-2.5,0.086,0.089,1560,0.091,0.09,0.115,0.09,0.15,0.049,-,,-,-,-,-1.8,-,-2.5,-21.74
  opt may10,DTMO,0.005,-,0.002,0.005,-,-,-,0.005,0.005,0.023,0.001,-,,-,-,-,-,-,0.3,150
De Grey Min,DEG,0.036,-,0.036,0.039,-,-,-,0.039,0.036,0.067,0.017,-,,-,-,-,-1.2,-,-0.3,-7.69
Diatreme Res,DRX,0.11,0.5,0.10,0.11,1970,0.11,0.105,0.115,0.10,0.18,0.10,-,,-,-,-,-1.6,-,-0.5,-4.35
Dioro Explore NL,DIO,1.27,-,-,-,-,-,-,1.28,1.215,1.33,0.335,-,,-,0.96,-,-1.27,-,3.5,2.83
Discovery Metals,DML,0.75,0.5,0.75,0.76,6494,0.785,0.725,0.845,0.725,0.845,0.14,-,,-,-,-,-2.88,-,-,-
Dominion Min,DOM,2.79,9,2.75,2.80,3612,2.81,2.68,2.81,2.64,5.69,2.54,10,,2.01,1.03,3.58,20.08,13.9,14.0,5.28
Doray Min Ltd,DRM,0.18,-0.5,0.18,0.195,365,0.185,0.18,0.185,0.17,0.20,0.15,-,,-,-,-,-,-,-,-
Dourado Res Ltd,DUO,0.25,2,0.235,0.25,800,0.25,0.23,0.25,0.205,0.28,0.175,-,,-,-,-,-,-,2.0,8.7
  opt nov14,DUOO,0.048,0.6,0.05,0.059,3940,0.048,0.045,0.05,0.042,0.09,0.042,-,,-,-,-,-,-,-0.7,-12.73
Dragon Energy,DLE,0.26,-,0.08,0.25,-,-,-,0.26,0.26,0.31,0.15,-,,-,-,-,-0.74,-,-,-
Dragon Mountain Gold,DMG,0.21,1,0.21,0.215,4485,0.215,0.195,0.25,0.175,0.29,0.115,-,,-,-,-,-3.82,-,4.5,27.27
Drake Res,DRK,0.15,-,0.15,0.175,-,-,-,0.15,0.14,0.37,0.07,-,,-,-,-,-2.29,-,1.0,7.14
Drummond Gold Ltd,DGO,0.04,-,0.043,0.056,-,-,-,0.04,0.038,0.107,0.03,-,,-,-,-,-1.5,-,-,-
Dynasty Metals,DMA,0.205,0.5,0.205,0.21,1860,0.21,0.20,0.21,0.19,0.38,0.091,-,,-,-,-,-4.51,-,-0.5,-2.38
Eagle Eye Metals,EYE,0.046,-,0.046,0.053,800,0.047,0.046,0.047,0.046,0.085,0.025,-,,-,-,-,-1.5,-,0.1,2.22
  opt jun10,EYEO,0.002,-,-,0.001,-,-,-,0.004,0.002,0.009,0.001,-,,-,-,-,-,-,-0.2,-50
Echo Res,EAR,0.061,-,0.052,0.06,-,-,-,0.061,0.061,0.061,0.018,-,,-,-,-,-2.24,-,-,-
Eldorado Gold cdi  1:1,EAU,14.46,29,14.40,14.54,881,14.52,14.32,14.62,14.04,16.32,13.01,-,,-,-,-,-,-,14.0,0.98
Eldore Min,EDM,0.02,-0.1,0.02,0.023,2900,0.021,0.019,0.024,0.019,0.033,0.007,-,,-,-,-,-0.51,-,-0.1,-4.76
Eleckra Mines,EKM,0.097,-,0.09,0.10,4067,0.10,0.091,0.11,0.09,0.21,0.012,-,,-,-,-,-1.58,-,0.7,7.78
  opt jun11,EKMO,0.033,-,0.033,0.05,700,0.033,0.033,0.05,0.033,0.12,0.01,-,,-,-,-,-,-,-0.1,-2.94
Elemental Min,ELM,0.36,-2.5,0.355,0.39,3280,0.38,0.36,0.40,0.36,0.57,0.11,-,,-,-,-,-7.95,-,-2.0,-5.26
  opt jan12,ELMO,0.285,-,0.19,0.26,-,-,-,0.285,0.285,0.295,0.11,-,,-,-,-,-,-,-,-
Elementos Ltd,ELT,0.21,-0.5,0.195,0.22,370,0.21,0.21,0.225,0.20,0.28,0.19,-,,-,-,-,-,-,1.0,5
Emmerson Res,ERM,0.215,-,0.21,0.215,295,0.215,0.215,0.22,0.195,0.435,0.078,-,,-,-,-,-0.82,-,0.5,2.38
Empire Res,ERL,0.082,0.2,0.082,0.10,395,0.082,0.082,0.082,0.07,0.135,0.03,-,,-,-,-,-1.62,-,1.2,17.14
Enterprise Metals,ENT,0.21,-1,0.21,0.215,1973,0.215,0.21,0.225,0.21,0.65,0.079,-,,-,-,-,-1.35,-,-,-
  opt jun12,ENTO,0.065,-,0.065,0.13,-,-,-,0.065,0.065,0.37,0.065,-,,-,-,-,-,-,-5.5,-45.83
ETFS Metals etfs gold,GOLD,118.62,40,118.40,118.69,234,118.69,118.20,122.13,118.00,139.99,110.60,-,,-,-,-,63.17,187.8,-419.0,-3.41
Eureka Energy Ltd,EKA,0.135,1.5,0.135,0.145,605,0.135,0.125,0.14,0.115,0.17,0.026,-,,-,-,-,-5,-,-0.5,-3.57
Eurogold Ltd,EUG,0.22,2.5,0.20,0.22,1500,0.22,0.20,0.22,0.185,0.35,0.093,-,,-,-,-,7.25,3.0,3.5,18.92
Fairstar Res,FAS,0.054,-0.1,0.054,0.058,3940,0.055,0.052,0.056,0.051,0.11,0.02,-,,-,-,-,-13.18,-,0.1,1.89
  opt aug11,FASOA,0.017,-,0.015,0.017,-,-,-,0.018,0.015,0.049,0.014,-,,-,-,-,-,-,-,-
Falcon Min Ltd,FCN,0.215,-,-,-,-,-,-,0.22,0.205,0.30,0.061,-,,-,-,-,-0.31,-,-0.5,-2.27
FE Ltd,FEL,0.135,-0.5,0.135,0.14,500,0.135,0.135,0.14,0.13,0.19,0.04,-,,-,-,-,-2.47,-,-0.5,-3.57
FerrAus Ltd,FRS,1.07,1,1.065,1.07,4973,1.07,1.035,1.10,0.975,1.10,0.205,-,,-,-,-,-2.05,-,10.0,10.31
Ferrum Crescent,FCR,0.165,-0.5,0.145,0.165,659,0.165,0.165,0.17,0.155,0.18,0.031,-,,-,-,-,-2.78,-,-,-
  opt dec13,FCRO,0.015,-0.3,0.013,0.018,1500,0.015,0.015,0.018,0.015,0.04,0.009,-,,-,-,-,-,-,0.2,15.38
Fox Res,FXR,0.165,1,0.16,0.165,1314,0.165,0.155,0.165,0.155,0.33,0.10,-,,-,-,-,-6.96,-,0.5,3.13
  opt nov10,FXRO,0.03,-,0.015,0.035,-,-,-,0.035,0.03,0.098,0.011,-,,-,-,-,-,-,-1.0,-25
Frontier Res,FNT,0.045,-,0.042,0.045,220,0.045,0.045,0.052,0.042,0.068,0.012,-,,-,-,-,-0.9,-,-0.3,-6.25
  opt dec10,FNTO,0.02,0.4,0.015,0.02,971,0.02,0.016,0.02,0.015,0.02,0.009,-,,-,-,-,-,-,0.5,33.33
Gascoyne Res Ltd,GCY,0.097,-0.3,0.097,0.099,897,0.10,0.097,0.105,0.093,0.19,0.093,-,,-,-,-,-0.2,-,-0.8,-7.62
Gateway Min,GML,0.045,-,0.036,0.045,100,0.045,0.045,0.045,0.045,0.10,0.045,-,,-,-,-,-1.76,-,-0.5,-10
Genesis Res,GES,0.175,0.5,0.16,0.175,480,0.175,0.17,0.175,0.16,0.19,0.14,-,,-,-,-,-,-,1.5,9.37
Geopacific Res,GPR,0.165,2,0.13,0.16,960,0.165,0.14,0.165,0.11,0.165,0.019,-,,-,0.10,-,-0.62,-,2.5,17.86
Gippsland Ltd,GIP,0.04,0.1,0.039,0.04,6171,0.04,0.04,0.04,0.039,0.091,0.024,-,,-,-,-,-0.86,-,-,-
Gladiator Res,GLA,0.39,3,0.37,0.39,5076,0.40,0.355,0.40,0.29,0.40,0.03,-,,-,-,-,-0.52,-,9.0,30
Gleneagle Gold,GLN,0.021,-,0.021,0.023,-,-,-,0.025,0.02,0.18,0.02,-,,-,-,-,-2,-,-0.4,-16
Glengarry Res,GGY,0.072,-0.2,0.072,0.073,24056,0.074,0.069,0.074,0.059,0.076,0.027,-,,-,-,-,-0.44,-,1.1,18.03
Global Gold Hld,GGH,0.05,-,0.015,0.076,-,-,-,0.077,0.05,0.077,0.039,0.1,,-,0.04,2.00,-0.32,-,-2.7,-35.06
GME Res Ltd,GME,0.089,0.4,0.085,0.089,574,0.09,0.089,0.09,0.077,0.125,0.036,-,,-,-,-,-0.25,-,0.8,9.88
Gold Anomaly Ltd,GOA,0.033,0.1,0.032,0.034,6400,0.033,0.031,0.033,0.03,0.077,0.006,-,,-,-,-,-1.44,-,0.2,6.45
  opt jun12,GOAOA,0.018,-,0.016,0.022,-,-,-,0.018,0.018,0.035,0.001,-,,-,-,-,-,-,-,-
Gold One Int Ltd,GDO,0.275,1.5,0.265,0.275,2012,0.275,0.26,0.275,0.255,0.98,0.011,-,,-,-,-,-6.08,-,1.5,5.77
  opt oct12,GDOO,0.07,-,0.07,0.09,7,0.07,0.07,0.075,0.07,0.155,0.004,-,,-,-,-,-,-,-0.5,-6.67
Golden Cross,GCR,0.021,-,0.02,0.021,1890,0.021,0.02,0.021,0.019,0.038,0.01,-,,-,-,-,-1.12,-,-,-
Golden Deeps,GED,0.05,-1.3,0.05,0.062,934,0.062,0.05,0.063,0.05,0.07,0.02,-,,-,-,-,-0.9,-,-1.3,-20.63
Golden Rim Res,GMR,0.105,0.5,0.10,0.105,3740,0.105,0.10,0.11,0.10,0.255,0.02,-,,-,-,-,-1.88,-,-,-
Golden State Res,GDN,0.069,-0.4,0.068,0.069,100531,0.074,0.068,0.08,0.065,0.21,0.037,-,,-,-,-,-1.29,-,-0.5,-6.76
  opt nov10,GDNOA,0.01,-,0.009,0.01,49339,0.01,0.009,0.012,0.009,0.015,0.004,-,,-,-,-,-,-,-0.1,-9.09
Golden Tiger Min,GTX,0.034,0.1,0.03,0.037,1000,0.034,0.034,0.034,0.025,0.034,0.005,-,,-,-,-,-3.62,-,0.9,36
Golden West Res,GWR,0.86,-2,0.86,0.875,506,0.875,0.86,0.88,0.80,1.06,0.265,-,,-,-,-,-13.48,-,8.0,10.26
  opt dec10,GWROA,0.015,-,0.015,0.045,-,-,-,0.015,0.015,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.037,-,0.037,0.038,277,0.037,0.037,0.037,0.035,0.081,0.015,-,,-,-,-,0.24,15.4,-,-
Gondwana Res,GDA,0.022,0.2,0.021,0.022,3105,0.022,0.02,0.022,0.018,0.097,0.008,-,,-,-,-,-2.8,-,0.1,4.76
  opt jun11,GDAO,0.015,-,0.009,0.014,-,-,-,0.015,0.015,0.075,0.004,-,,-,-,-,-,-,-,-
  opt jun10,GDAOC,0.004,-,0.002,0.005,-,-,-,0.004,0.003,0.021,0.001,-,,-,-,-,-,-,0.2,100
Greenland Min En,GGG,0.515,-5,0.515,0.525,4170,0.56,0.515,0.585,0.485,0.935,0.16,-,,-,-,-,-2.03,-,3.0,6.19
  opt jun11,GGGO,0.325,-,0.31,0.35,-,-,-,0.385,0.295,0.665,0.07,-,,-,-,-,-,-,3.5,12.07
Gryphon Min Ltd,GRY,0.465,-,0.455,0.465,5825,0.47,0.455,0.50,0.45,0.59,0.10,-,,-,-,-,-1.9,-,3.0,6.9
Gulf Res,GLF,0.025,0.1,0.028,0.029,200,0.025,0.025,0.028,0.024,0.063,0.021,-,,-,-,-,-0.1,-,-,-
  opt jun11,GLFO,0.005,-,0.001,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.007,-,0.007,0.024,-,-,-,0.007,0.007,0.01,0.007,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.07,0.4,0.07,0.075,2599,0.075,0.07,0.075,0.066,0.12,0.03,-,,-,-,-,0.03,233.3,0.4,6.06
Hampton Hill Min,HHM,0.46,-,0.37,0.48,-,-,-,0.46,0.35,0.51,0.075,-,,-,-,-,-0.68,-,11.0,31.43
Haoma Min NL,HAO,0.11,-,-,-,-,-,-,0.11,0.11,0.205,0.055,-,,-,-0.16,-,-2.61,-,-,-
Havilah Res NL,HAV,0.44,-2,0.41,0.435,221,0.45,0.44,0.51,0.44,0.71,0.31,-,,-,-,-,-0.9,-,-7.0,-13.73
  opt apr10,HAVO,0.02,-,0.02,-,-,-,-,0.02,0.01,0.04,0.01,-,,-,-,-,-,-,1.0,100
Hazelwood Res,HAZ,0.195,0.5,0.195,0.20,5102,0.20,0.19,0.20,0.185,0.26,0.075,-,,-,-,-,-1.54,-,-0.5,-2.5
Helix Res,HLX,0.077,-,0.08,0.083,-,-,-,0.077,0.075,0.128,0.038,-,,-,-,-,-5.04,-,0.4,5.48
  opt may11,HLXOA,0.024,-,0.03,0.04,-,-,-,0.024,0.024,0.05,0.02,-,,-,-,-,-,-,-,-
Hemisphere Res,HEM,0.59,2,0.59,0.595,221,0.60,0.59,0.625,0.53,0.78,0.042,-,,-,-,-,-2.53,-,6.0,11.32
  opt mar10,HEMO,0.375,-,0.36,0.375,1137,0.375,0.375,0.395,0.30,0.515,0.013,-,,-,-,-,-,-,7.5,25
Heritage Gold Nz,HTM,0.02,-0.1,0.019,0.021,2000,0.02,0.02,0.021,0.02,0.044,0.014,-,,-,-,-,-0.16,-,-0.1,-4.76
Heron Res,HRR,0.25,-,0.25,0.26,1133,0.25,0.25,0.26,0.25,0.38,0.125,-,,-,-,-,-7.3,-,-1.0,-3.85
Hill End Gold,HEG,0.18,-0.5,0.18,0.185,8074,0.185,0.18,0.19,0.18,0.285,0.135,-,,-,-,-,-3.1,-,-1.0,-5.26
Hillgrove Res Ltd,HGO,0.385,-,0.38,0.385,9680,0.39,0.38,0.395,0.365,0.52,0.11,2,f,8.71,-,5.19,17.42,2.2,1.5,4.05
Hodges Res,HDG,0.11,-,0.11,0.13,-,-,-,0.12,0.11,0.175,0.056,-,,-,-,-,-5.52,-,-1.0,-8.33
Image Res NL,IMA,0.81,-2.5,0.81,0.84,793,0.84,0.80,0.87,0.80,1.28,0.385,-,,-,-,-,-2.68,-,-4.0,-4.71
Impact Min,IPT,0.19,-0.5,0.19,0.195,605,0.195,0.19,0.195,0.175,0.295,0.05,-,,-,-,-,-0.91,-,0.5,2.7
Imperial Corp Ltd,IMP,0.006,0.1,0.005,0.006,4375,0.006,0.005,0.006,0.005,0.013,0.005,-,,-,-,-,0.37,1.6,0.1,20
Intermin Res,IRC,0.175,-,0.175,0.18,150,0.175,0.175,0.185,0.175,0.25,0.10,-,,-,-,-,-1.88,-,-0.5,-2.78
Intrepid Mines,IAU,0.285,1,0.28,0.295,12862,0.29,0.28,0.29,0.265,0.42,0.21,-,,-,0.12,-,-2.32,-,1.5,5.56
Ironbark Zinc Ltd,IBG,0.15,-,0.175,0.165,-,-,-,0.165,0.145,0.29,0.06,-,,-,-,-,-0.37,-,-0.5,-3.23
Ishine Int Res,ISH,0.20,-,0.20,0.21,-,-,-,0.20,0.20,0.23,0.20,-,,-,-,-,-,-,-2.0,-9.09
Jameson Res,JAL,0.28,1,0.275,0.28,222,0.28,0.28,0.28,0.26,0.62,0.09,-,,-,-,-,-1.82,-,2.0,7.69
Jindalee Res,JRL,1.07,2,1.07,1.075,58,1.07,1.07,1.07,1.04,1.30,0.31,-,,-,-,-,-2.9,-,3.0,2.88
Jupiter Energy,JPR,0.059,0.6,0.059,0.06,134042,0.061,0.051,0.061,0.049,0.085,0.008,-,,-,-,-,-0.72,-,1.3,28.26
  opt jun10,JPROA,0.009,0.1,0.008,0.009,24937,0.009,0.008,0.009,0.007,0.035,0.003,-,,-,-,-,-,-,0.3,50
Kentor Gold Ltd,KGL,0.125,-0.5,0.12,0.13,14225,0.13,0.12,0.13,0.115,0.185,0.026,-,,-,-,-,-6.98,-,-0.5,-3.85
King Island,KIS,0.17,-,0.16,0.17,-,-,-,0.17,0.16,0.37,0.10,-,,-,-,-,-1.34,-,-,-
King Solomon Mines,KSO,0.065,-,0.065,0.079,-,-,-,0.068,0.065,0.12,0.044,-,,-,-,-,-2.62,-,-,-
Kings Min NL,KMN,0.105,-3.5,0.105,0.115,40396,0.13,0.105,0.14,0.105,0.26,0.065,-,,-,-,-,-1,-,-4.5,-30
Kingsgate Cons,KCN,9.08,-5,9.05,9.16,3584,9.16,9.01,9.54,9.01,10.30,4.32,30,,2.73,2.69,3.30,82,11.1,-7.0,-0.77
Kingsrose Min Ltd,KRM,0.72,-3,0.72,0.74,1540,0.76,0.715,0.78,0.70,0.78,0.22,-,,-,-,-,-6.22,-,2.0,2.86
  opt dec12,KRMO,0.55,-,0.52,0.58,800,0.55,0.55,0.56,0.50,0.56,0.09,-,,-,-,-,-,-,5.0,10
Korab Res,KOR,0.32,-,0.315,0.32,759,0.325,0.315,0.345,0.315,0.40,0.042,-,,-,-,-,-1.91,-,-0.5,-1.54
Krucible Metals,KRB,0.495,7.5,0.46,0.49,2256,0.50,0.42,0.50,0.38,0.50,0.19,-,,-,-,-,-0.79,-,10.5,26.92
Laconia Res Ltd,LCR,0.12,1,0.105,0.12,1000,0.12,0.12,0.12,0.10,0.26,0.097,-,,-,-,-,-1.7,-,2.3,23.71
Laguna Res NL,LRC,0.014,-,0.013,0.014,29373,0.014,0.013,0.015,0.012,0.031,0.003,-,,-,-,-,0.79,1.8,0.2,16.67
Lefroy Res Ltd,LEF,0.058,-,0.053,0.065,-,-,-,0.058,0.053,0.18,0.04,-,,-,-,-,-0.46,-,-,-
Legacy Iron Ore,LCY,0.15,-1.5,0.15,0.16,3225,0.16,0.15,0.17,0.15,0.215,0.046,-,,-,-,-,-4.18,-,-,-
  opt jan12,LCYO,0.04,2.5,0.041,0.05,250,0.04,0.04,0.04,0.015,0.04,0.005,-,,-,-,-,-,-,2.5,166.7
  opt dec12,LCYOB,0.059,-,0.049,0.059,-,-,-,0.059,0.05,0.115,0.04,-,,-,-,-,-,-,0.9,18
Legend Min,LEG,0.039,-0.1,0.038,0.039,4545,0.04,0.039,0.04,0.038,0.048,0.01,-,,-,-,-,0.11,35.5,0.1,2.63
Leyshon Res,LRL,0.175,-,0.175,0.18,2510,0.175,0.175,0.18,0.165,0.19,0.065,-,,-,-,-,12.2,1.4,-,-
Liberty Resource,LBY,0.10,-0.5,0.10,0.105,2600,0.105,0.10,0.105,0.09,0.275,0.023,-,,-,-,-,-2.03,-,1.0,11.11
Lihir Gold Ltd,LGL,3.01,11,3.00,3.01,403877,3.02,2.91,3.02,2.88,3.77,2.41,2.96,,-,1.22,0.98,-10.93,-,10.0,3.44
Lincoln Min,LML,0.36,1,0.34,0.355,400,0.36,0.34,0.36,0.315,0.455,0.081,-,,-,-,-,-2.09,-,2.0,5.88
  opt jun10,LMLO,0.042,-,0.02,0.055,-,-,-,0.055,0.042,0.135,0.004,-,,-,-,-,-,-,-0.8,-16
Linq Res Fund unt,LRF,0.62,-1,0.615,0.635,363,0.62,0.61,0.64,0.61,0.66,0.28,1,,27.30,1.01,1.61,27.3,2.3,0.5,0.81
Lodestone Energy,LOD,0.115,-0.5,0.115,0.12,2625,0.12,0.115,0.13,0.115,0.21,0.031,-,,-,-,-,-0.87,-,-0.5,-4.17
Luiri Gold Ltd cdi  1:1,LGM,0.30,-,0.30,0.32,-,-,-,0.305,0.30,0.47,0.30,-,,-,-,-,-,-,-0.5,-1.64
Magnetic Res,MAU,0.425,1,0.415,0.425,5407,0.43,0.405,0.47,0.40,0.62,0.035,-,,-,-,-,-3.8,-,-3.5,-7.61
  ctg,MAUCA,0.24,-,0.21,0.30,-,-,-,0.24,0.21,0.34,0.19,-,,-,-,-,-,-,-,-
Magnum Min & Exp,MGU,0.10,-,0.086,0.10,-,-,-,0.10,0.10,0.12,0.04,-,,-,-,-,-2.33,-,-,-
Mamba Min,MAB,0.04,-,0.04,0.046,-,-,-,0.04,0.04,0.07,0.015,-,,-,-,-,-7.51,-,-,-
  opt mar10,MABO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.017,0.001,-,,-,-,-,-,-,-,-
  opt jun13,MABOA,-,-,0.005,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.10,-,0.091,0.105,2900,0.105,0.10,0.105,0.10,0.235,0.088,-,,-,-,-,-1.4,-,-0.5,-4.76
  opt sep11,MSRO,0.03,-,0.026,0.03,4500,0.03,0.029,0.03,0.029,0.085,0.029,-,,-,-,-,-,-,-,-
Mantle Min Corp,MNM,0.029,-,0.029,0.033,-,-,-,0.031,0.028,0.088,0.023,-,,-,-,-,-2.22,-,-0.1,-3.33
  opt dec10,MNMOA,0.009,-,0.008,0.01,-,-,-,0.009,0.009,0.05,0.007,-,,-,-,-,-,-,-,-
Marathon Res,MTN,0.37,-,0.37,0.385,17,0.37,0.37,0.38,0.37,1.08,0.35,-,,-,-,-,-8.1,-,1.5,4.23
Matsa Res,MAT,0.385,-,0.38,0.395,411,0.385,0.385,0.40,0.38,0.45,0.10,-,,-,-,-,-5.3,-,1.0,2.67
Maximus Res,MXR,0.023,0.1,0.023,0.025,3329,0.023,0.022,0.024,0.022,0.041,0.021,-,,-,-,-,-4.72,-,-0.2,-8
Medusa Min Ltd,MML,4.00,5,3.96,4.00,3604,4.00,3.92,4.13,3.91,4.40,1.43,-,,-,0.91,-,35.43,11.3,8.0,2.04
Metals Aust,MLS,0.01,-,0.009,0.01,10148,0.01,0.009,0.01,0.009,0.045,0.008,-,,-,-,-,-0.22,-,-,-
Meteoric Res,MEI,0.12,-1,0.12,0.13,564,0.12,0.12,0.14,0.105,0.27,0.02,-,,-,-,-,-1.07,-,-,-
  ctg,MEICA,0.04,-,0.015,0.04,-,-,-,0.04,0.04,0.063,0.001,-,,-,-,-,-,-,-,-
Midas Res,MDS,0.072,0.4,0.07,0.073,6966,0.073,0.07,0.073,0.06,0.08,0.015,-,,-,-,-,-1.09,-,-0.2,-2.7
  opt may11,MDSOB,0.013,-,0.011,0.015,-,-,-,0.013,0.013,0.015,0.004,-,,-,-,-,-,-,-,-
  opt nov12,MDSOC,0.03,-,0.033,0.041,-,-,-,0.035,0.03,0.044,0.013,-,,-,-,-,-,-,-0.5,-14.29
Midwinter Resourc,MWN,0.13,-,0.13,0.15,-,-,-,0.13,0.13,0.16,0.046,-,,-,-,-,-1.2,-,0.5,4
  opt nov11,MWNOA,0.03,-,0.025,0.065,-,-,-,0.03,0.03,0.041,0.03,-,,-,-,-,-,-,-,-
Millennium Min,MOY,0.039,0.4,0.033,0.039,2012,0.039,0.035,0.04,0.035,0.076,0.012,-,,-,-,-,-3.11,-,-,-
  opt feb13,MOYOA,-,-,0.012,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Mineral Commodities,MRC,0.03,-,0.03,0.04,30,0.03,0.03,0.034,0.03,0.15,0.027,-,,-,-,-,-0.69,-,-0.3,-9.09
  opt dec12,MRCO,0.007,-,0.001,-,-,-,-,0.007,0.007,0.016,0.007,-,,-,-,-,-,-,-,-
Mineral Deposits,MDL,0.955,-4.5,0.955,0.99,1529,1.00,0.955,1.02,0.955,1.175,0.535,-,,-,0.57,-,-13.82,-,-5.5,-5.45
Minotaur Explore,MEP,0.22,0.5,0.22,0.225,914,0.22,0.22,0.23,0.215,0.35,0.175,-,,-,-,-,-9.11,-,-1.0,-4.35
Mintails Ltd,MLI,0.032,-0.1,0.032,0.033,3100,0.032,0.031,0.034,0.031,0.075,0.03,-,,-,-,-,-13.12,-,-,-
Monaro Min NL,MRO,0.06,-0.5,0.06,0.065,10125,0.062,0.06,0.068,0.06,0.155,0.06,-,,-,-,-,-21.7,-,-0.7,-10.45
Montezuma Min Co,MZM,0.235,-0.5,0.235,0.24,1532,0.235,0.23,0.24,0.20,0.34,0.06,-,,-,-,-,3.88,6.1,3.5,17.5
  opt aug11,MZMO,0.045,-,0.05,0.08,-,-,-,0.045,0.045,0.115,0.015,-,,-,-,-,-,-,-,-
Morning Star Gold,MCO,0.355,-,0.355,0.36,1400,0.365,0.355,0.37,0.335,0.49,0.11,-,,-,-,-,-1.83,-,1.0,2.9
  opt mar10,MCOOB,0.25,0.5,0.235,0.25,3286,0.255,0.245,0.255,0.225,0.375,0.031,-,,-,-,-,-,-,2.5,11.11
Mount Burgess Min,MTB,0.015,0.1,0.012,0.015,4510,0.018,0.015,0.018,0.011,0.034,0.006,-,,-,-,-,-0.17,-,0.4,36.36
Mount Magnet South,MUM,0.057,-,0.055,0.057,4343,0.057,0.056,0.057,0.055,0.086,0.042,-,,-,-,-,-5.58,-,-0.1,-1.72
  opt sep10,MUMO,0.005,-,0.001,0.002,-,-,-,0.005,0.005,0.016,0.002,-,,-,-,-,-,-,-,-
Mundo Min,MUN,0.145,-,0.145,0.15,8888,0.15,0.145,0.155,0.145,0.47,0.134,-,,-,-,-,-0.25,-,-1.0,-6.45
  def,MUNN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Nagambie Min Ltd,NAG,0.037,0.1,0.037,0.038,1488,0.038,0.037,0.038,0.036,0.041,0.03,-,,-,-,-,-2.1,-,-,-
Namibian Copper,NCO,0.16,1,0.16,0.18,400,0.16,0.16,0.16,0.15,0.365,0.065,-,,-,-,-,-0.72,-,-,-
Newcrest Min,NCM,34.21,31,34.10,34.25,16777,34.31,33.74,34.62,33.74,39.75,27.64,20,,2.77,9.20,0.58,55.4,61.8,24.0,0.71
Newland Res,NRL,0.019,0.3,0.016,0.018,1748,0.019,0.019,0.019,0.015,0.042,0.009,-,,-,-,-,-10.3,-,0.3,18.75
Nex Metals Explor,NME,0.20,-0.5,0.19,0.23,1099,0.205,0.20,0.21,0.18,0.30,0.07,-,,-,-,-,-2.57,-,-,-
  opt nov11,NMEO,0.034,-,0.034,0.044,40,0.034,0.034,0.034,0.034,0.075,0.02,-,,-,-,-,-,-,-,-
NGM Res Ltd,NGM,0.099,0.4,0.095,0.099,1472,0.10,0.095,0.105,0.095,0.27,0.014,-,,-,-,-,-1.74,-,-0.1,-1
Noble Min Res,NMG,0.375,-,0.355,0.375,100,0.375,0.375,0.38,0.29,0.675,0.135,-,,-,-,-,-1.77,-,8.5,29.31
Norseman Gold cdi  1:1,NGX,0.695,-1,0.675,0.69,2706,0.695,0.67,0.82,0.67,1.35,0.51,-,,-,0.31,-,0.35,198.6,-18.5,-21.02
North Queensland,NQM,0.245,-,0.235,0.245,2369,0.245,0.23,0.245,0.23,0.36,0.20,1.3,,0.08,0.13,5.31,0.1,245.0,-0.5,-2
Northwest Res,NWR,0.055,-,0.051,0.06,500,0.055,0.055,0.06,0.049,0.096,0.043,-,,-,-,-,-1.07,-,0.8,17.02
Norton Gold Fields,NGF,0.195,-1,0.195,0.20,4497,0.20,0.195,0.215,0.195,0.385,0.12,-,,-,0.10,-,-4.5,-,-1.5,-7.14
  opt oct10,NGFO,0.05,-,0.042,0.05,-,-,-,0.05,0.041,0.20,0.035,-,,-,-,-,-,-,0.9,21.95
NT Res Ltd,NTR,0.23,2.5,0.20,0.23,50,0.23,0.23,0.23,0.20,0.23,0.175,-,,-,-,-,-,-,3.0,15
