Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4972.9 at 16:33 9/4/2010  Report at 19:07 Friday 9/4/2010. Processed 19:24 Friday 9/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Brisconnection Tr stp,BCS,1.18,-,1.165,1.35,-,-,-,1.18,1.15,1.40,1.03,-,,-,-0.54,-,15.06,7.8,3.0,2.61
Chalmers Ltd,CHR,2.82,-,2.85,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55
ConnectEast stp,CEU,0.46,-0.5,0.455,0.46,89513,0.47,0.45,0.48,0.44,0.49,0.273,2,,-,-,4.35,-21.74,-,1.5,3.37
CTI Logistics,CLX,1.13,-0.5,1.12,1.13,107,1.13,1.12,1.135,1.10,1.135,0.695,6,f,1.61,0.66,5.31,9.65,11.7,3.0,2.73
Intoll Grp stp,ITO,1.115,-,1.11,1.115,43981,1.12,1.11,1.13,1.105,1.71,1.07,12,,-,1.78,10.76,-16.38,-,-0.5,-0.45
K & S Corp,KSC,2.80,-10,2.76,2.80,210,2.82,2.75,2.95,2.75,3.05,1.72,12,f,2.12,1.95,4.29,25.4,11.0,-15.0,-5.08
KFM Divers Inf unt,KIL,0.95,-1,0.94,0.95,2827,0.955,0.945,0.96,0.925,0.97,0.472,4,,1.60,0.96,4.21,6.4,14.8,-,-
Lindsay Aust,LAU,0.215,-,0.195,0.215,-,-,-,0.22,0.205,0.28,0.16,1.75,f,1.89,0.21,8.14,3.3,6.5,1.0,4.88
Macq Atlas Roads stp,MQA,0.96,1.5,0.935,0.975,5181,0.97,0.94,1.02,0.935,1.02,0.51,-,,-,-,-,-,-,1.0,1.05
MAP Grp forus,MAP,3.18,3,3.15,3.18,25881,3.18,3.13,3.18,3.06,3.38,1.666,21,,-,-0.30,6.60,-33.11,-,9.0,2.91
Mermaid Marine,MRM,2.83,-,2.82,2.83,6327,2.84,2.77,2.84,2.77,3.25,1.425,7,f,2.66,0.95,2.47,18.59,15.2,4.0,1.43
Qantas Airways,QAN,2.87,2,2.87,2.88,129377,2.90,2.86,2.90,2.83,3.06,1.74,6,,-,2.25,2.09,-2.7,-,3.0,1.06
Regional Express,REX,1.225,-1,1.225,1.24,213,1.245,1.225,1.255,1.225,1.42,0.725,-,,-,1.13,-,19.35,6.3,-2.5,-2
Richfield Internat,RIS,0.065,-,-,0.078,-,-,-,0.065,0.065,0.08,0.035,-,,-,0.12,-,0.06,108.3,-,-
Rivercity Motorway stp,RCY,0.11,0.5,0.11,0.115,97025,0.115,0.10,0.14,0.094,0.325,0.094,-,,-,-1.34,-,-4.41,-,-3.5,-24.14
Scott Corp,SCC,0.38,-,0.375,0.38,-,-,-,0.36,0.36,0.395,0.125,3,f,1.90,0.39,7.89,5.7,6.7,2.0,5.56
Skywest Airlines cdi  1:1,SXR,0.355,1.5,0.35,0.36,285,0.355,0.35,0.355,0.32,0.39,0.215,0.4,,7.22,0.17,1.13,2.89,12.3,1.0,2.9
Smarttrans Hldgs,SMA,0.025,0.3,0.023,0.025,56058,0.025,0.022,0.025,0.021,0.063,0.004,-,,-,-,-,-0.31,-,0.3,13.64
Toll Hldgs Ltd,TOL,7.38,13,7.36,7.39,43342,7.40,7.23,7.47,7.23,9.33,5.54,25,f,1.26,1.44,3.39,31.45,23.5,-5.0,-0.67
Traffic Tech,TTI,0.028,-0.5,0.025,0.028,239,0.028,0.028,0.034,0.028,0.09,0.021,-,,-,-0.17,-,-1.11,-,-0.5,-15.15
Transurban stp,TCL,5.15,4,5.12,5.16,25074,5.16,5.11,5.16,4.98,5.64,3.85,23,,0.08,2.75,4.47,1.85,278.4,9.0,1.78
Virgin Blue Hldgs,VBA,0.71,-,0.705,0.71,60104,0.715,0.695,0.73,0.695,0.80,0.215,-,,-,0.39,-,-2.3,-,1.5,2.16
Wridgways Aust,WWA,2.77,10,2.70,2.77,197,2.77,2.67,2.77,2.62,2.98,1.85,17,f,1.20,0.20,6.14,20.32,13.6,8.0,2.97
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.095,-,0.095,0.14,-,-,-,0.095,0.095,0.18,0.095,-,,-,-0.08,-,3.28,2.9,-0.5,-5
Adacel Tech,ADA,0.445,4.5,0.41,0.48,253,0.445,0.445,0.445,0.36,0.84,0.32,-,,-,0.21,-,2.7,16.5,8.5,23.61
Admerex Ltd,ADL,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.016,0.004,-,,-,-,-,-0.4,-,-0.1,-20
Altium Ltd,ALU,0.25,-,0.23,0.25,300,0.25,0.25,0.28,0.24,0.50,0.235,2,,-,0.09,8.00,-6.97,-,-3.0,-10.71
APA Financial,APP,0.014,-,0.014,0.025,-,-,-,0.016,0.014,0.023,0.009,-,,-,-,-,0.1,14.0,-0.2,-12.5
ASG Grp Ltd,ASZ,1.37,-,1.36,1.375,5614,1.38,1.36,1.38,1.31,1.38,0.545,6,f,1.57,0.06,4.38,9.43,14.5,1.0,0.74
Bravura Solutions,BVA,0.135,-,0.13,0.14,3070,0.135,0.13,0.15,0.13,0.315,0.119,-,,-,-0.06,-,-1.97,-,-,-
Byte Power Grp,BPG,0.005,-,0.004,0.005,-,-,-,0.005,0.005,0.017,0.003,-,,-,-,-,-0.37,-,-,-
Carsales Com Ltd,CRZ,5.36,9,5.30,5.39,3199,5.41,5.30,5.55,5.21,5.86,3.56,6.6,f,1.24,0.01,1.23,8.2,65.4,14.0,2.68
CCK Financial,CCK,0.10,-,0.083,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.09,-2,0.09,0.105,616,0.105,0.09,0.11,0.09,0.185,0.05,-,,-,0.03,-,1.7,5.3,-2.0,-18.18
Computershare Ltd,CPU,12.64,5,12.60,12.69,11672,12.74,12.57,12.90,12.56,12.90,8.31,25,p,2.27,-1.54,1.98,56.84,22.2,1.0,0.08
Corum Grp Ltd,COO,0.037,-,0.037,0.04,-,-,-,0.037,0.037,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-
CPT Global Ltd,CGO,0.60,-,0.605,0.695,-,-,-,0.60,0.60,1.02,0.345,3,,0.25,0.16,5.00,0.74,81.1,-,-
CSG Ltd,CSV,1.95,-5,1.935,1.99,22220,2.00,1.835,2.02,1.835,2.26,0.60,5,f,2.77,0.05,2.56,13.85,14.1,-3.5,-1.76
Customers Ltd,CUS,3.06,-3,3.04,3.10,877,3.17,3.06,3.17,3.03,3.25,1.679,-,,-,0.26,-,18.4,16.6,-4.0,-1.29
Data#3 Ltd,DTL,8.34,9,8.30,8.34,93,8.34,8.25,8.34,8.00,9.30,5.20,53,f,1.29,1.17,6.35,68.29,12.2,34.0,4.25
Datamotion Asia,DMN,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.10,0.15,-,-,-,0.15,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-5.0,-33.33
DWS Advanced,DWS,1.44,-1,1.435,1.465,582,1.45,1.42,1.48,1.42,1.85,0.57,11,f,1.23,0.20,7.64,13.52,10.7,-3.0,-2.04
E-Com Multi Ltd,ECE,0.01,-,0.009,0.01,479462,0.012,0.009,0.012,0.009,0.012,0.001,-,,-,-,-,-0.03,-,-0.1,-9.09
Empired Ltd,EPD,0.105,0.5,0.105,0.13,474,0.105,0.105,0.105,0.10,0.18,0.065,0.75,f,0.68,0.05,7.14,0.51,20.6,0.5,5
Energy One Ltd,EOL,0.10,-,0.02,0.14,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.002,-,0.002,0.001,-,-,-,0.002,0.001,0.008,0.001,-,,-,-,-,-0.06,-,0.1,100
E-Pay Asia Ltd,EPY,0.13,-,0.135,0.175,-,-,-,0.13,0.13,0.245,0.08,-,,-,0.36,-,2.97,4.4,-0.5,-3.7
eServGlobal Ltd,ESV,0.525,-,0.525,0.53,160,0.525,0.525,0.53,0.525,0.63,0.335,-,,-,0.16,-,-26.6,-,-1.5,-2.78
Ezenet Ltd,EZE,0.021,-0.9,0.02,0.023,6250,0.021,0.021,0.03,0.021,0.052,0.008,-,,-,0.03,-,-0.21,-,-0.9,-30
GBST Hldgs,GBT,0.96,-,0.96,0.98,30,0.96,0.96,0.96,0.96,1.22,0.59,1.5,,1.38,-0.56,1.56,2.07,46.4,-,-
GoConnect Ltd,GCN,0.022,-,0.024,0.029,-,-,-,0.022,0.021,0.028,0.009,-,,-,-0.01,-,-0.23,-,0.2,10
Hansen Tech,HSN,0.62,-,0.62,0.645,81,0.62,0.62,0.62,0.605,0.80,0.35,5,f,1.18,0.11,8.06,5.9,10.5,1.5,2.48
Ideas Intl,IDE,0.25,-,0.20,0.25,83,0.25,0.25,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-,-
Infomedia Ltd,IFM,0.245,-0.5,0.24,0.245,2819,0.25,0.24,0.255,0.24,0.445,0.24,3.3,,0.95,0.02,13.47,3.12,7.9,-1.0,-3.92
Integrated Research,IRI,0.415,-,0.395,0.415,100,0.415,0.41,0.415,0.395,0.544,0.247,4,p,1.15,0.07,9.64,4.61,9.0,1.5,3.75
Intrapower Ltd,IPX,0.11,-,0.11,0.13,-,-,-,0.11,0.10,0.175,0.075,-,,-,-0.02,-,-10.83,-,1.0,10
IRESS Market Tech,IRE,8.45,-8,8.44,8.49,2524,8.64,8.44,8.64,8.21,8.95,5.94,34,f,1.02,0.75,4.02,34.78,24.3,24.0,2.92
ISS Grp Ltd,ISS,0.23,0.5,0.215,0.23,1560,0.23,0.21,0.23,0.21,0.30,0.145,-,,-,0.09,-,-6.89,-,0.5,2.22
ITX Grp Ltd,ITX,1.07,-3,1.07,1.10,50,1.07,1.07,1.10,1.05,1.45,0.53,6.5,f,2.40,0.26,6.07,15.6,6.9,-,-
Jumbuck Entertain,JMB,0.245,-2.5,0.245,0.27,33,0.25,0.245,0.27,0.245,0.50,0.24,2.5,f,2.31,0.19,10.20,5.78,4.2,-0.5,-2
Longreach Grp,LRG,0.032,-,0.032,0.034,430,0.032,0.032,0.034,0.032,0.045,0.014,-,,-,0.02,-,0.3,10.7,-0.2,-5.88
M2M Corp,MCL,0.002,-,0.002,0.003,115000,0.002,0.002,0.002,0.002,0.007,0.001,-,,-,-,-,-0.16,-,-,-
MDS Financial Grp,MWS,0.02,-0.2,0.02,0.024,100,0.02,0.02,0.022,0.02,0.028,0.012,-,,-,-,-,-0.01,-,-0.2,-9.09
Melbourne IT Ltd,MLB,1.78,5,1.76,1.785,1438,1.785,1.73,1.785,1.68,2.49,1.52,15,f,1.43,-0.56,8.43,21.42,8.3,9.0,5.33
MGM Wireless Ltd,MWR,0.012,-,0.012,0.018,-,-,-,0.012,0.012,0.03,0.007,-,,-,-,-,-0.06,-,-,-
  opt nov10,MWRO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.018,0.3,0.014,0.018,428,0.018,0.017,0.018,0.014,0.04,0.012,-,,-,-,-,0.09,20.0,0.4,28.57
Monteray Grp,MRY,0.01,-,0.011,0.016,-,-,-,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-
Mooter Media Ltd,MMZ,0.027,0.3,0.026,0.027,372173,0.027,0.025,0.031,0.021,0.036,0.001,-,,-,-,-,0.22,12.3,-0.1,-3.57
Oakton Ltd,OKN,3.23,-2,3.16,3.23,107,3.25,3.20,3.25,3.15,4.30,1.12,4,f,4.98,0.04,1.24,19.9,16.2,-1.0,-0.31
Objective Corp,OCL,0.315,-,0.28,0.32,-,-,-,0.315,0.315,0.50,0.25,2.1,,1.83,0.04,6.67,3.85,8.2,-,-
Panorama Synergy,PSY,0.34,-2,0.33,0.35,60,0.34,0.34,0.39,0.34,0.415,0.05,-,,-,-,-,-1.4,-,-6.0,-15
Powerlan Ltd,PWR,0.037,-0.2,0.036,0.042,6224,0.038,0.036,0.044,0.036,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.4,-9.76
Praemium Ltd,PPS,0.165,-,0.165,0.17,1342,0.17,0.165,0.17,0.155,0.215,0.095,-,,-,0.03,-,-6.7,-,0.5,3.13
Prophecy Intl ,PRO,0.46,-,0.40,0.46,-,-,-,0.48,0.46,0.70,0.40,4.25,,1.36,0.15,9.24,5.79,7.9,-,-
Qmastor Ltd,QML,0.30,-2,0.30,0.305,1649,0.305,0.285,0.32,0.285,0.55,0.27,0.75,,2.04,0.09,2.50,1.53,19.6,-,-
Razor Risk Tech,RZR,0.03,-,0.022,0.03,700,0.03,0.03,0.032,0.03,0.055,0.03,-,,-,0.01,-,0.58,5.2,-0.2,-6.25
Reckon Ltd,RKN,2.01,-1,2.01,2.05,968,2.05,2.01,2.05,1.99,2.07,1.07,7,f,1.41,-0.02,3.48,9.9,20.3,1.5,0.75
Redflex Hldgs,RDF,1.755,0.5,1.755,1.77,212,1.755,1.74,1.755,1.64,2.70,1.50,5,,1.74,0.99,2.85,8.71,20.1,1.5,0.86
RP Data Ltd,RPX,1.01,-0.5,1.01,1.10,996,1.02,1.01,1.065,1.01,1.255,0.415,1.5,,2.88,-0.18,1.49,4.32,23.4,-4.0,-3.81
Rubik Financial,RFL,0.075,-,0.076,0.085,-,-,-,0.075,0.075,0.12,0.066,-,,-,0.08,-,-1.38,-,-0.5,-6.25
Senetas Corp,SEN,0.049,-0.3,0.049,0.052,2030,0.054,0.049,0.054,0.047,0.11,0.035,-,,-,0.02,-,0.32,15.3,0.1,2.08
Sirius Corp Ltd,SIU,0.045,-,0.02,0.042,-,-,-,0.045,0.045,0.047,0.011,-,,-,-,-,0.1,45.0,-,-
SMS Management,SMX,6.90,4,6.89,6.90,2465,6.91,6.85,6.98,6.72,7.21,2.43,27.5,f,1.40,0.69,3.99,38.4,18.0,28.0,4.23
Stratatel Ltd,STE,0.061,0.1,0.06,0.061,500,0.061,0.061,0.061,0.058,0.093,0.048,0.38,,0.66,0.01,6.23,0.25,24.4,0.3,5.17
  opt sep11,STEO,0.01,-0.5,0.008,0.01,750,0.01,0.01,0.015,0.01,0.025,0.005,-,,-,-,-,-,-,-0.5,-33.33
Synergy Plus Ltd,SNR,0.039,-0.3,0.039,0.042,125,0.039,0.039,0.042,0.039,0.059,0.029,-,,-,-0.05,-,0.35,11.1,-0.1,-2.5
Technology One,TNE,0.78,1.5,0.76,0.78,19571,0.78,0.755,0.78,0.755,0.96,0.69,3.75,f,1.40,0.13,4.81,5.24,14.9,1.0,1.3
UXC Ltd,UXC,0.535,2.5,0.525,0.535,7305,0.54,0.505,0.54,0.485,1.185,0.40,3.5,,2.06,0.02,6.54,7.22,7.4,2.5,4.9
Webfirm Grp Ltd,WFM,0.06,-0.1,0.06,0.061,12950,0.061,0.058,0.063,0.058,0.115,0.029,-,,-,-,-,-2.5,-,0.1,1.69
Webspy Ltd,WSY,0.012,-,0.012,0.02,-,-,-,0.012,0.01,0.032,0.007,-,,-,-,-,-0.79,-,0.2,20
World Net Services,WNS,0.15,-,-,0.03,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.025,-,-,0.025,-,-,-,0.025,0.025,0.03,0.006,-,,-,0.01,-,-1.02,-,-0.4,-13.79
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.016,0.1,0.017,0.02,209,0.016,0.015,0.016,0.015,0.06,0.015,-,,-,0.01,-,-2.77,-,-0.1,-5.88
Adavale Resource,ADD,0.033,-0.1,0.033,0.037,419,0.034,0.033,0.037,0.033,0.065,0.017,-,,-,0.02,-,-0.96,-,-0.2,-5.71
Ambertech Ltd,AMO,0.63,-,0.56,0.60,-,-,-,0.63,0.63,0.63,0.41,5.5,f,1.69,0.61,8.73,9.3,6.8,-,-
Argus Solutions,ASV,0.18,-,0.11,0.15,-,-,-,0.18,0.13,1.098,0.006,-,,-,-,-,-0.44,-,-1.0,-5.26
Cellnet Grp,CLT,0.315,-,0.31,0.32,180,0.315,0.31,0.315,0.31,0.33,0.15,-,,-,0.40,-,-6.16,-,0.5,1.61
Codan Ltd,CDA,1.35,-2,1.34,1.40,165,1.35,1.33,1.40,1.33,1.43,0.56,7,f,1.64,0.12,5.19,11.5,11.7,-1.0,-0.74
Digislide Hldgs,DGI,0.21,-,0.20,0.22,-,-,-,0.21,0.18,0.80,0.18,-,,-,0.02,-,-9,-,3.0,16.67
Hostech Ltd,HTC,0.036,-0.4,0.036,0.04,4060,0.038,0.036,0.04,0.036,0.05,0.014,-,,-,-,-,-3.22,-,-0.4,-10
iCash Payment Sys,ICP,0.049,-0.1,0.049,0.05,9000,0.049,0.049,0.051,0.049,0.077,0.028,-,,-,0.02,-,0.65,7.5,-,-
Intermoco Ltd,INT,0.011,-,0.01,0.011,20570,0.011,0.01,0.011,0.01,0.024,0.007,-,,-,-,-,-0.54,-,-,-
Keycorp Ltd,KYC,0.46,1,0.46,0.495,1,0.46,0.46,0.48,0.45,0.56,0.216,3,f,1.36,0.39,6.52,4.08,11.3,-,-
Legend Corp,LGD,0.18,1,0.17,0.19,3308,0.18,0.18,0.18,0.17,0.20,0.076,-,,-,0.08,-,2.34,7.7,-,-
Mikoh Corp,MIK,0.075,-0.5,0.075,0.08,1223,0.075,0.075,0.089,0.075,0.15,0.04,-,,-,0.01,-,-1.85,-,-1.5,-16.67
Netcomm Ltd,NTC,0.145,-,0.135,0.145,190,0.145,0.145,0.16,0.135,0.52,0.092,1,,3.65,0.10,6.90,3.65,4.0,-1.5,-9.38
Pienets Ltd,PIE,0.027,-,0.027,0.028,108848,0.03,0.026,0.032,0.024,0.036,0.007,-,,-,-,-,-0.29,-,-0.4,-12.9
QRSciences Hldgs,QRS,0.057,-,0.057,0.06,793,0.057,0.056,0.061,0.056,0.08,0.02,-,,-,0.08,-,7.26,0.8,-0.3,-5
  opt jun12,QRSOA,0.001,-,0.002,0.006,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.33,-,0.335,0.34,-,-,-,0.33,0.33,0.60,0.30,-,,-,0.32,-,3.56,9.3,-,-
Techniche Ltd,TCN,0.075,-,0.075,0.078,-,-,-,0.08,0.073,0.11,0.072,-,,-,0.02,-,0.64,11.7,0.2,2.74
Telezon Ltd,TLZ,0.07,-,0.09,0.12,-,-,-,0.07,0.07,0.27,0.07,-,,-,0.02,-,-1.25,-,-,-
Transol Corp,TNC,0.007,-,0.006,0.008,8,0.007,0.007,0.008,0.007,0.016,0.002,-,,-,-,-,0.2,3.5,-0.1,-12.5
  opt may11,TNCOA,0.002,-,0.001,0.003,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.13,1,0.12,0.13,100,0.13,0.13,0.15,0.12,0.17,0.086,-,,-,0.12,-,0.26,50.0,-2.0,-13.33
TTA Hldgs Ltd,TTA,0.079,-,0.061,0.068,-,-,-,0.079,0.079,0.094,0.03,-,,-,0.09,-,3.08,2.6,-,-
Wavenet Intl,WAL,0.089,-,0.07,0.09,-,-,-,0.089,0.07,0.18,0.035,-,,-,0.14,-,0.57,15.6,0.4,4.71
Xtek Ltd,XTE,0.036,-,0.036,0.045,-,-,-,0.036,0.035,0.058,0.007,-,,-,0.03,-,0.59,6.1,0.1,2.86
ZYL Ltd,ZYL,0.024,0.2,0.022,0.025,611,0.024,0.024,0.026,0.022,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.1,-4
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.115,-1,0.115,0.12,11870,0.13,0.11,0.14,0.11,0.385,0.11,-,,-,0.04,-,-5.12,-,-2.5,-17.86
Silex Systems,SLX,5.50,-12,5.50,5.59,1415,5.59,5.50,5.82,5.50,8.03,4.01,-,,-,0.43,-,-9.7,-,-25.0,-4.35
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.04,-,0.037,0.04,-,-,-,0.04,0.036,0.065,0.029,-,,-,0.04,-,1.46,2.7,0.4,11.11
Incitec Pivot,IPL,3.31,-5,3.31,3.32,109557,3.40,3.30,3.50,3.30,3.83,2.03,4.4,,-,0.14,1.33,-11.7,-,-17.0,-4.89
Millepede Intl,MPD,0.006,-,0.006,0.015,-,-,-,0.006,0.006,0.02,0.006,-,,-,-,-,-0.37,-,-,-
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,8.27,4,8.24,8.28,7690,8.29,8.22,8.36,8.19,14.46,8.12,15,,-,3.07,1.81,-17.4,-,8.0,0.98
Nuplex Ind,NPX,2.65,-2,2.61,2.66,296,2.69,2.65,2.73,2.65,2.80,0.97,10.22,p,3.05,1.58,3.86,31.15,8.5,-7.0,-2.57
Orica Ltd,ORI,26.49,-23,26.46,26.50,7605,26.85,26.23,27.19,26.23,27.51,15.74,97,p,1.50,1.71,3.66,145.2,18.2,-41.0,-1.52
Paragon Care Ltd,PGC,0.038,-,0.039,0.042,-,-,-,0.038,0.037,0.038,0.019,-,,-,-,-,-0.1,-,0.5,15.15
  opt may12,PGCOA,0.016,-,0.016,0.018,-,-,-,0.018,0.014,0.018,0.006,-,,-,-,-,-,-,0.2,14.29
Penrice Soda,PSH,0.78,-0.5,0.78,0.795,744,0.80,0.78,0.80,0.78,1.048,0.655,-,,-,0.80,-,24.66,3.2,-,-
Stellar Res,SRZ,0.084,0.4,0.082,0.084,2645,0.084,0.083,0.084,0.075,0.13,0.036,-,,-,-,-,-0.87,-,0.9,12
Symex Hldgs,SYM,0.49,-,0.49,0.50,64,0.50,0.49,0.50,0.49,0.56,0.40,3,f,2.25,0.29,6.12,6.75,7.3,1.0,2.08
Wattyl Ltd,WYL,0.93,-,0.92,0.94,538,0.94,0.92,0.94,0.905,1.23,0.42,-,,-,1.23,-,7.9,11.8,1.0,1.09
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.76,-,2.75,2.77,12163,2.79,2.74,2.79,2.71,3.01,1.88,13.5,f,1.51,1.21,4.89,20.4,13.5,4.0,1.47
Boral Ltd,BLD,5.79,-1,5.77,5.80,24829,5.87,5.76,5.90,5.62,6.40,3.46,12.5,f,1.82,4.23,2.16,22.7,25.5,17.0,3.02
Brickworks Ltd,BKW,13.30,-5,13.27,13.35,1267,13.37,13.20,13.51,13.20,16.80,10.52,39.5,f,2.54,9.06,2.97,100.5,13.2,-21.0,-1.55
China West Hldgs,CWH,0.15,1,0.15,0.15,53,0.15,0.15,0.15,0.12,0.23,0.065,-,,-,0.02,-,-1.42,-,3.0,25
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-0.08,-,-,-
Fletcher Bld,FBU,6.41,1,6.39,6.41,397,6.43,6.37,6.51,6.36,7.04,4.80,20.89,,-,2.36,3.26,-14.88,-,-9.0,-1.38
Globe Sec,GTI,0.10,-,0.095,0.10,-,-,-,0.10,0.08,0.10,0.03,-,,-,0.09,-,-7.06,-,2.0,25
James Hardie Ind cdi,JHX,7.18,-14,7.15,7.19,9542,7.31,7.13,7.48,7.13,8.86,3.73,-,,-,-0.40,-,18.89,38.0,2.0,0.28
Oakajee Corp Ltd,OKJ,0.091,-,0.091,0.10,-,-,-,0.091,0.091,0.20,0.05,-,,-,0.14,-,-0.76,-,0.1,1.11
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.35,3,6.32,6.38,24287,6.37,6.31,6.39,6.26,6.42,4.201,29.5,,0.71,2.25,4.65,20.9,30.4,-3.0,-0.47
Colorpak Ltd,CKL,0.46,-,0.465,0.49,-,-,-,0.49,0.46,0.53,0.385,3.25,f,2.30,0.16,7.07,7.46,6.2,-,-
National Can Ind,NCI,1.24,-,1.18,1.23,-,-,-,1.21,1.21,1.25,0.82,4,f,1.47,-,3.23,5.9,21.0,3.0,2.48
Pro-Pac Packaging,PPG,0.325,0.5,0.325,0.34,1,0.325,0.325,0.325,0.32,0.385,0.125,1.5,f,2.43,0.11,4.62,3.65,8.9,0.5,1.56
TMA Grp Comp,TMA,0.26,-,0.255,0.34,-,-,-,0.27,0.26,0.40,0.07,-,,-,0.01,-,0.2,130.0,-1.0,-3.7
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,44.00,-,-,43.50,-,-,-,44.00,44.00,47.10,44.00,12.39,,-,-,0.28,-137.14,-,-119.0,-2.63
Alumina Ltd,AWC,1.86,2.5,1.855,1.865,235668,1.87,1.845,1.87,1.785,2.06,1.08,2,f,-,1.21,1.08,-1.2,-,9.5,5.38
Bauxite Resource,BAU,0.43,0.5,0.43,0.44,28384,0.45,0.43,0.54,0.39,1.345,0.255,-,,-,-,-,-7.59,-,-11.0,-20.37
Cape Alumina Ltd,CBX,0.50,-,0.47,0.50,-,-,-,0.50,0.50,0.55,0.35,-,,-,-,-,-0.54,-,-,-
Capral Ltd,CAA,0.24,-0.5,0.24,0.245,5114,0.245,0.235,0.26,0.235,1.305,0.23,-,,-,0.38,-,-27.5,-,0.5,2.13
Mesa Min Ltd,MAS,0.12,-0.5,0.12,0.125,47189,0.125,0.115,0.13,0.115,0.13,0.024,-,,-,-,-,-0.1,-,-,-
Morning Star,MSH,0.15,-,0.135,0.15,-,-,-,0.15,0.15,0.23,0.056,-,,-,0.04,-,-5.53,-,-,-
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.20,0.5,0.20,0.24,158,0.20,0.20,0.20,0.165,0.25,0.14,-,,-,-,-,-1.94,-,4.0,25
A-Cap Res,ACB,0.425,-1.5,0.42,0.425,645,0.43,0.415,0.45,0.40,0.60,0.22,-,,-,0.14,-,-0.91,-,0.5,1.19
Acclaim Explore,AEX,0.02,0.1,0.02,0.021,150388,0.021,0.019,0.021,0.017,0.029,0.004,-,,-,-,-,-0.38,-,-,-
  ctg,AEXCD,0.003,-,0.001,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
Activex Ltd,AIV,0.12,1,0.115,0.12,989,0.12,0.115,0.12,0.105,0.12,0.05,-,,-,-,-,-1.49,-,0.5,4.35
  opt jul10,AIVO,0.04,-,0.032,0.038,-,-,-,0.04,0.04,0.06,0.001,-,,-,-,-,-,-,2.4,150
Aditya Birla,ABY,1.195,1.5,1.19,1.205,5254,1.205,1.155,1.32,1.155,1.65,0.26,-,,-,1.42,-,-17.34,-,6.5,5.75
