Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.4 at 16:47 11/12/2009  Report at 19:05 Friday 11/12/2009. Processed 08:13 Sunday 13/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Fairstar Res,FAS,0.074,0.2,0.072,0.074,6392,0.078,0.072,0.088,0.067,0.11,0.02,-,,-,-,-,-13.18,-,-1.5,-16.85
  opt aug11,FASOA,0.035,-,0.028,0.03,-,-,-,0.036,0.028,0.049,0.02,-,,-,-,-,-,-,0.2,6.06
Falcon Min Ltd,FCN,0.265,1,0.265,0.27,5182,0.275,0.255,0.295,0.19,0.30,0.043,-,,-,-,-,-0.23,-,-3.0,-10.17
FerrAus Ltd,FRS,0.635,2.5,0.625,0.645,2081,0.645,0.62,0.71,0.605,0.84,0.14,-,,-,-,-,-2.05,-,-7.5,-10.56
Fox Res,FXR,0.215,1,0.21,0.215,2339,0.215,0.21,0.24,0.20,0.33,0.09,-,,-,-,-,-7.9,-,-2.5,-10.42
  opt nov10,FXRO,0.04,-,0.039,0.05,-,-,-,0.051,0.035,0.098,0.011,-,,-,-,-,-,-,-1.1,-21.57
Frontier Res,FNT,0.029,0.2,0.026,0.028,580,0.029,0.029,0.031,0.022,0.046,0.01,-,,-,-,-,-0.9,-,-0.2,-6.45
  opt dec10,FNTO,0.013,-,0.008,0.015,-,-,-,0.015,0.013,0.016,0.009,-,,-,-,-,-,-,-0.2,-13.33
Gateway Min,GML,0.07,-,0.07,0.075,200,0.07,0.07,0.07,0.07,0.10,0.063,-,,-,-,-,-1.76,-,0.7,11.11
Geopacific Res,GPR,0.032,0.2,0.031,0.04,9626,0.032,0.032,0.032,0.03,0.088,0.019,-,,-,0.10,-,-0.62,-,-,-
Gippsland Ltd,GIP,0.062,0.2,0.06,0.062,1361,0.062,0.06,0.077,0.06,0.091,0.024,-,,-,-,-,-0.86,-,-1.5,-19.48
Gladiator Res,GLA,0.06,-,0.047,0.059,-,-,-,0.06,0.06,0.065,0.03,-,,-,-,-,-0.89,-,-,-
Gleneagle Gold,GLN,0.026,-,0.026,0.028,-,-,-,0.028,0.026,0.18,0.021,-,,-,-,-,-2.85,-,-0.3,-10.34
Glengarry Res,GGY,0.049,-,0.049,0.051,1000,0.049,0.049,0.051,0.049,0.07,0.023,-,,-,-,-,-0.44,-,-0.3,-5.77
Global Gold Hld,GGH,0.04,-,0.016,0.06,-,-,-,0.04,0.04,0.04,0.039,0.1,,-,0.04,2.50,-0.22,-,-,-
GME Res Ltd,GME,0.10,-,0.096,0.098,-,-,-,0.10,0.096,0.105,0.03,-,,-,-,-,-0.25,-,0.5,5.26
Gold Anomaly Ltd,GOA,0.036,0.3,0.033,0.036,7532,0.036,0.032,0.036,0.032,0.077,0.005,-,,-,-,-,-1.44,-,-0.1,-2.7
  opt jun12,GOAOA,0.017,-,0.016,0.023,-,-,-,0.019,0.017,0.035,0.001,-,,-,-,-,-,-,-0.2,-10.53
Gold One Int Ltd,GDO,0.315,-,0.305,0.32,7738,0.315,0.30,0.34,0.30,0.98,0.011,-,,-,-,-,-6.08,-,-2.5,-7.35
  opt oct12,GDOO,0.125,-,0.125,0.14,-,-,-,0.135,0.125,0.155,0.004,-,,-,-,-,-,-,-1.0,-7.41
Golden Cross,GCR,0.023,-,0.023,0.024,3007,0.024,0.023,0.024,0.02,0.038,0.01,-,,-,-,-,-1.12,-,0.2,9.52
Golden Deeps,GED,0.065,-,0.06,0.065,-,-,-,0.065,0.065,0.07,0.016,-,,-,-,-,-0.9,-,-,-
Golden Rim Res,GMR,0.125,-,0.125,0.13,6069,0.13,0.125,0.135,0.125,0.255,0.02,-,,-,-,-,-1.88,-,-0.5,-3.85
Golden State Res,GDN,0.039,-,0.039,0.04,10903,0.04,0.039,0.043,0.039,0.21,0.039,-,,-,-,-,-1.29,-,-,-
  opt nov10,GDNOA,0.006,-,0.006,0.007,2500,0.006,0.006,0.006,0.006,0.015,0.005,-,,-,-,-,-,-,-,-
Golden Tiger Min,GTX,0.028,-,0.027,0.03,-,-,-,0.03,0.028,0.033,0.004,-,,-,-,-,-3.62,-,-0.2,-6.67
Golden West Res,GWR,0.645,-2.5,0.645,0.67,212,0.66,0.645,0.75,0.62,1.06,0.21,-,,-,-,-,-13.48,-,-8.5,-11.64
  opt dec10,GWROA,0.02,-,0.02,0.09,-,-,-,0.032,0.02,0.08,0.014,-,,-,-,-,-,-,-1.2,-37.5
Goldsearch Ltd,GSE,0.037,-,0.039,0.04,-,-,-,0.043,0.037,0.06,0.012,-,,-,-,-,-0.29,-,-0.4,-9.76
Gondwana Res,GDA,0.035,0.1,0.035,0.037,7400,0.035,0.033,0.04,0.033,0.097,0.007,-,,-,-,-,-2.8,-,-0.4,-10.26
  opt jun11,GDAO,0.024,-,0.016,0.03,-,-,-,0.024,0.024,0.075,0.004,-,,-,-,-,-,-,-0.6,-20
  opt jun10,GDAOC,0.01,-,0.006,0.01,-,-,-,0.011,0.01,0.021,0.001,-,,-,-,-,-,-,-0.1,-9.09
Grange Res,GRR,0.245,-1.5,0.245,0.255,12136,0.255,0.245,0.265,0.245,0.646,0.193,-,,-,-,-,19.69,1.2,-1.5,-5.77
Greenland Min En,GGG,0.58,-1,0.56,0.58,3498,0.59,0.57,0.645,0.565,0.665,0.15,-,,-,-,-,-2.03,-,3.0,5.45
  opt jun11,GGGO,0.36,0.5,0.34,0.36,2905,0.36,0.345,0.42,0.34,0.45,0.065,-,,-,-,-,-,-,3.0,9.09
Gryphon Min Ltd,GRY,0.47,1.5,0.46,0.47,6264,0.47,0.445,0.51,0.43,0.59,0.059,-,,-,-,-,-1.9,-,-3.0,-6
Gulf Res,GLF,0.03,-,0.029,0.03,2193,0.03,0.03,0.035,0.03,0.063,0.021,-,,-,-,-,-0.1,-,-0.5,-14.29
  opt jun11,GLFO,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.02,0.005,-,,-,-,-,-,-,-,-
  opt dec09,GLFOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.095,-,0.092,0.095,500,0.095,0.095,0.096,0.093,0.12,0.026,-,,-,-,-,0.03,316.7,-0.3,-3.06
Hampton Hill Min,HHM,0.28,3,0.27,0.30,175,0.28,0.27,0.32,0.25,0.32,0.074,-,,-,-,-,-0.68,-,-2.0,-6.67
Haoma Min NL,HAO,0.185,2,0.17,0.185,2237,0.185,0.165,0.185,0.15,0.205,0.046,-,,-,-0.15,-,-3.08,-,1.5,8.82
Havilah Res NL,HAV,0.58,-4,0.585,0.60,201,0.60,0.58,0.66,0.58,0.71,0.255,-,,-,-,-,-0.9,-,-8.0,-12.12
  opt apr10,HAVO,0.01,-,0.01,-,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.175,0.5,0.17,0.18,1900,0.175,0.175,0.175,0.16,0.26,0.05,-,,-,-,-,-2.15,-,0.5,2.94
Helix Res,HLX,0.10,0.4,0.097,0.105,420,0.10,0.10,0.105,0.096,0.15,0.036,-,,-,-,-,-1.46,-,-,-
  opt may11,HLXOA,0.042,-,0.035,0.049,-,-,-,0.042,0.042,0.05,0.024,-,,-,-,-,-,-,-,-
Hemisphere Res,HEM,0.50,3,0.45,0.50,2039,0.50,0.41,0.52,0.41,0.78,0.042,-,,-,-,-,-2.53,-,1.0,2.04
  opt mar10,HEMO,0.30,-,0.20,0.385,-,-,-,0.30,0.285,0.515,0.013,-,,-,-,-,-,-,1.5,5.26
Heritage Gold NZ,HTM,0.032,-,0.031,0.032,900,0.032,0.031,0.044,0.029,0.044,0.01,-,,-,-,-,-0.16,-,-0.1,-3.03
Heron Res,HRR,0.26,-2,0.265,0.28,1899,0.28,0.26,0.30,0.26,0.38,0.12,-,,-,-,-,-7.3,-,-3.5,-11.86
Hill End Gold,HEG,0.23,-0.5,0.22,0.23,4230,0.23,0.225,0.235,0.225,0.285,0.10,-,,-,-,-,-2.5,-,-1.0,-4.17
Hillgrove Res Ltd,HGO,0.365,-1.5,0.36,0.365,43826,0.395,0.36,0.40,0.355,0.40,0.085,2,f,8.71,-,5.48,17.42,2.1,1.0,2.82
Hodges Res,HDG,0.13,-,0.13,0.14,543,0.13,0.13,0.13,0.13,0.14,0.055,-,,-,-,-,-5.34,-,-,-
Image Res NL,IMA,0.71,-3,0.715,0.73,1447,0.745,0.71,0.79,0.705,0.935,0.33,-,,-,-,-,-2.68,-,-6.0,-7.79
Impact Min,IPT,0.25,-1,0.25,0.255,4945,0.26,0.25,0.265,0.23,0.295,0.015,-,,-,-,-,-2.1,-,-2.5,-9.09
Imperial Corp Ltd,IMP,0.007,-,0.006,0.007,6000,0.007,0.006,0.007,0.006,0.013,0.005,-,,-,-,-,0.37,1.9,-,-
Intermin Res,IRC,0.185,1.5,0.175,0.21,300,0.185,0.185,0.185,0.17,0.25,0.10,-,,-,-,-,-1.88,-,0.5,2.78
Intrepid Mines,IAU,0.32,-,0.315,0.32,19142,0.32,0.30,0.33,0.27,0.42,0.14,-,,-,0.17,-,-7.97,-,2.5,8.47
Ironbark Gold,IBG,0.15,-,0.14,0.16,-,-,-,0.155,0.15,0.29,0.06,-,,-,-,-,-0.42,-,-0.5,-3.23
Jabiru Metals Ltd,JML,0.41,0.5,0.41,0.415,4182,0.41,0.40,0.42,0.395,0.485,0.089,-,,-,-,-,-12,-,-0.5,-1.2
Jameson Res,JAL,0.315,0.5,0.31,0.315,222,0.32,0.31,0.35,0.29,0.62,0.08,-,,-,-,-,-1.82,-,-2.5,-7.35
Jindalee Res,JRL,1.17,-7.5,1.17,1.19,96,1.20,1.17,1.245,1.17,1.30,0.30,-,,-,-,-,-2.9,-,-8.0,-6.4
Jupiter Energy,JPR,0.062,-0.3,0.062,0.064,12403,0.066,0.062,0.066,0.062,0.085,0.008,-,,-,-,-,-0.72,-,-0.2,-3.13
  opt jun10,JPROA,0.018,0.1,0.016,0.018,1000,0.018,0.018,0.018,0.017,0.035,0.003,-,,-,-,-,-,-,0.1,5.88
Kairiki Energy,KIK,0.14,0.5,0.135,0.14,4697,0.15,0.135,0.165,0.135,0.22,0.036,-,,-,-,-,-0.99,-,-0.5,-3.45
Kentor Gold Ltd,KGL,0.15,-,-,-,-,-,-,0.15,0.15,0.185,0.024,-,,-,-,-,-6.98,-,-,-
King Island,KIS,0.26,-,0.23,0.26,49,0.26,0.26,0.26,0.235,0.37,0.095,-,,-,-,-,-2.5,-,3.0,13.04
King Solomon Mines,KSO,0.065,-,0.065,0.09,-,-,-,0.09,0.065,0.12,0.041,-,,-,-,-,-2.62,-,-2.5,-27.78
Kings Min NL,KMN,0.195,-0.5,0.175,0.20,1936,0.205,0.195,0.205,0.17,0.26,0.065,-,,-,-,-,-1,-,1.5,8.33
Kingsgate Cons,KCN,9.23,23,9.23,9.30,3333,9.29,9.05,9.72,8.84,10.30,2.71,15,f,2.33,2.55,1.63,34.9,26.4,-52.0,-5.33
Kingsrose Min Ltd,KRM,0.68,-0.5,0.685,0.69,884,0.72,0.68,0.73,0.655,0.765,0.07,-,,-,-,-,-5.36,-,-3.0,-4.23
  opt dec12,KRMO,0.49,-1,0.49,0.50,732,0.52,0.49,0.52,0.49,0.55,0.02,-,,-,-,-,-,-,-1.0,-2
Korab Res,KOR,0.165,-,0.165,0.18,100,0.165,0.165,0.18,0.165,0.265,0.037,-,,-,-,-,-1.91,-,-0.5,-2.94
Krucible Metals,KRB,0.40,3,0.39,0.40,511,0.40,0.36,0.40,0.35,0.50,0.10,-,,-,-,-,-0.79,-,2.0,5.26
Laguna Res NL,LRC,0.015,-0.1,0.015,0.016,6514,0.016,0.015,0.018,0.015,0.031,0.003,-,,-,-,-,0.79,1.9,-0.3,-16.67
Lefroy Res Ltd,LEF,0.063,-,0.064,0.065,-,-,-,0.068,0.063,0.18,0.04,-,,-,-,-,-0.46,-,-0.5,-7.35
Legacy Iron Ore,LCY,0.17,-2,0.17,0.18,23137,0.19,0.165,0.195,0.14,0.195,0.046,-,,-,-,-,-4.45,-,0.5,3.03
  opt jan12,LCYO,0.015,-,0.027,0.06,-,-,-,0.015,0.015,0.015,0.005,-,,-,-,-,-,-,-,-
  opt dec12,LCYOA,0.07,-,0.05,0.07,900,0.07,0.069,0.07,0.069,0.07,0.069,-,,-,-,-,-,-,-,-
Legend Min,LEG,0.038,0.1,0.038,0.039,11898,0.04,0.038,0.044,0.036,0.048,0.007,-,,-,-,-,0.11,34.5,-0.4,-9.52
Leyshon Res,LRL,0.155,-1,0.155,0.165,2550,0.16,0.155,0.17,0.155,0.185,0.06,-,,-,-,-,-1.6,-,-1.0,-6.06
Liberty Resource,LBY,0.125,0.5,0.12,0.125,6291,0.125,0.115,0.13,0.115,0.275,0.022,-,,-,-,-,-2.03,-,-0.5,-3.85
Lihir Gold Ltd,LGL,3.24,5,3.24,3.25,158534,3.28,3.22,3.47,3.18,3.77,2.41,1.62,,-,1.29,0.50,-9.97,-,-29.0,-8.22
Lincoln Min,LML,0.39,5.5,0.42,0.39,8206,0.40,0.36,0.40,0.335,0.40,0.077,-,,-,-,-,-2.09,-,5.5,16.42
  opt jun10,LMLO,0.11,3.5,0.11,0.115,2920,0.115,0.085,0.115,0.071,0.115,0.004,-,,-,-,-,-,-,4.5,69.23
Linq Res Fund unt,LRF,0.625,1,0.61,0.625,1161,0.625,0.615,0.65,0.615,0.66,0.28,1,,-,0.90,1.60,-116.1,-,-3.5,-5.3
Lodestone Energy,LOD,0.19,-,0.18,0.19,10028,0.19,0.17,0.21,0.17,0.21,0.013,-,,-,-,-,-0.87,-,-0.5,-2.56
Magnetic Res,MAU,0.185,-,0.18,0.185,53,0.185,0.18,0.185,0.17,0.245,0.015,-,,-,-,-,-3.8,-,1.5,8.82
Magnum Min & Exp,MGU,0.08,0.7,0.078,0.093,500,0.08,0.08,0.08,0.073,0.12,0.034,-,,-,-,-,-2.33,-,0.7,9.59
Mamba Min,MAB,0.08,-,0.036,0.15,-,-,-,0.08,0.08,0.081,0.02,-,,-,-,-,-7.51,-,-,-
  opt mar10,MABO,0.002,-,0.001,0.004,-,-,-,0.002,0.002,0.017,0.001,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.14,-,0.135,0.14,1215,0.14,0.14,0.16,0.14,0.235,0.044,-,,-,-,-,-1.4,-,-2.5,-15.15
  opt sep11,MSRO,0.055,-,0.056,0.06,-,-,-,0.07,0.055,0.085,0.045,-,,-,-,-,-,-,-1.5,-21.43
Mantle Min Corp,MNM,0.071,-0.7,0.071,0.073,278755,0.088,0.071,0.088,0.054,0.088,0.023,-,,-,-,-,-2.22,-,1.4,24.56
  opt dec10,MNMOA,0.04,-0.2,0.03,0.044,8475,0.045,0.04,0.05,0.02,0.05,0.01,-,,-,-,-,-,-,2.0,100
Marathon Res,MTN,0.475,-0.5,0.47,0.48,11,0.475,0.475,0.50,0.475,1.08,0.275,-,,-,-,-,-8.1,-,-2.0,-4.04
Matsa Res,MAT,0.255,-0.5,0.255,0.26,4361,0.26,0.255,0.27,0.25,0.315,0.096,-,,-,-,-,-5.3,-,-2.5,-8.93
Maximus Res,MXR,0.029,-0.2,0.029,0.03,11044,0.031,0.028,0.033,0.028,0.068,0.023,-,,-,-,-,-4.72,-,-0.4,-12.12
Medusa Min Ltd,MML,3.81,4,3.80,3.86,1542,3.86,3.75,4.06,3.69,4.40,0.60,-,,-,-,-,25,15.2,-31.0,-7.52
Metals Aust,MLS,0.012,0.1,0.012,0.013,3500,0.013,0.012,0.013,0.011,0.045,0.006,-,,-,-,-,-0.22,-,-,-
Meteoric Res,MEI,0.15,-2,0.15,0.16,1200,0.16,0.15,0.18,0.15,0.27,0.018,-,,-,-,-,-1.07,-,-3.0,-16.67
  ctg,MEICA,0.04,-,0.04,-,-,-,-,0.051,0.04,0.063,0.001,-,,-,-,-,-,-,-1.1,-21.57
Midas Res,MDS,0.038,-0.1,0.036,0.038,64,0.038,0.038,0.041,0.038,0.05,0.015,-,,-,-,-,-1.09,-,-,-
  opt may11,MDSOB,0.013,-,0.005,0.015,-,-,-,0.013,0.013,0.015,0.004,-,,-,-,-,-,-,-,-
  opt nov12,MDSOC,0.021,-,0.016,0.021,-,-,-,0.021,0.021,0.022,0.013,-,,-,-,-,-,-,-,-
Midwinter Resourc,MWN,0.11,-,0.105,0.13,-,-,-,0.12,0.11,0.16,0.046,-,,-,-,-,-1.8,-,-1.0,-8.33
  opt nov11,MWNOA,0.04,-,0.03,0.065,-,-,-,0.041,0.04,0.041,0.04,-,,-,-,-,-,-,-0.1,-2.44
Millennium Min,MOY,0.039,-0.2,0.038,0.04,6427,0.04,0.039,0.047,0.039,0.076,0.01,-,,-,-,-,-3.11,-,-0.8,-17.02
Mineral Commodities,MRC,0.05,-,0.04,0.05,-,-,-,0.05,0.05,0.15,0.025,-,,-,-,-,-0.69,-,-,-
  opt dec12,MRCO,0.007,-,0.01,0.015,-,-,-,0.007,0.007,0.016,0.007,-,,-,-,-,-,-,-,-
Minotaur Explore,MEP,0.26,-0.5,0.255,0.26,519,0.265,0.26,0.27,0.25,0.35,0.16,-,,-,-,-,-9.11,-,0.5,1.96
Mintails Ltd,MLI,0.035,-,0.035,0.037,2000,0.035,0.035,0.037,0.035,0.075,0.021,-,,-,-,-,-13.12,-,-0.2,-5.41
Monaro Min NL,MRO,0.09,-0.6,0.089,0.095,576,0.09,0.09,0.099,0.09,0.155,0.065,-,,-,-,-,-21.7,-,-0.9,-9.09
Montezuma Min Co,MZM,0.26,-2,0.26,0.27,150,0.26,0.26,0.34,0.235,0.34,0.031,-,,-,-,-,0.8,32.5,3.0,13.04
  opt aug11,MZMO,0.09,-,0.065,0.09,-,-,-,0.10,0.067,0.115,0.006,-,,-,-,-,-,-,2.3,34.33
Morning Star Gold,MCO,0.47,2.5,0.45,0.47,15667,0.47,0.43,0.47,0.42,0.49,0.083,-,,-,-,-,-1.83,-,2.5,5.62
  opt mar10,MCOOB,0.355,1.5,0.35,0.355,3560,0.355,0.33,0.355,0.305,0.375,0.031,-,,-,-,-,-,-,0.5,1.43
Mount Burgess Min,MTB,0.015,-,0.015,0.016,-,-,-,0.017,0.015,0.034,0.006,-,,-,-,-,-0.17,-,-0.2,-11.76
Mount Magnet South,MUM,0.06,-0.7,0.051,0.059,2450,0.06,0.058,0.073,0.058,0.091,0.02,-,,-,-,-,-5.58,-,-0.5,-7.69
  opt sep10,MUMO,0.007,-,0.003,0.01,-,-,-,0.007,0.007,0.016,0.002,-,,-,-,-,-,-,-,-
Mundo Min,MUN,0.245,1.5,0.24,0.25,3313,0.245,0.23,0.27,0.23,0.475,0.12,-,,-,-,-,-0.25,-,-3.0,-10.91
Nagambie Min Ltd,NAG,0.036,-,0.034,0.041,-,-,-,0.036,0.034,0.041,0.02,-,,-,-,-,-2.1,-,0.3,9.09
Namibian Copper,NCO,0.135,0.5,0.135,0.15,378,0.135,0.135,0.14,0.13,0.365,0.065,-,,-,-,-,-0.72,-,-0.5,-3.57
Newcrest Min,NCM,35.02,17,35.00,35.18,20351,35.33,34.76,37.11,34.41,39.75,27.61,15,,3.53,8.95,0.43,53,66.1,-328.0,-8.56
Newland Res,NRL,0.025,-,0.022,0.027,-,-,-,0.025,0.022,0.042,0.009,-,,-,-,-,-10.3,-,-,-
Newmont Min  cdi 10:1,NEM,5.63,-5,5.63,5.65,749,5.64,5.60,5.75,5.51,6.80,4.54,4.23,,5.04,-,0.75,21.34,26.4,-19.0,-3.26
Nex Metals Explor,NME,0.225,2.5,0.20,0.225,145,0.225,0.20,0.225,0.20,0.30,0.07,-,,-,-,-,-2.57,-,-0.5,-2.17
  opt nov11,NMEO,0.07,-,0.05,0.075,-,-,-,0.07,0.07,0.07,0.02,-,,-,-,-,-,-,-,-
NGM Res Ltd,NGM,0.11,-0.5,0.11,0.13,1674,0.115,0.11,0.145,0.11,0.27,0.01,-,,-,-,-,-1.74,-,-3.0,-21.43
Noble Min Res,NMG,0.36,-1,0.36,0.40,267,0.37,0.36,0.39,0.34,0.675,0.07,-,,-,-,-,-1.77,-,-3.0,-7.69
Norseman Gold cdi 1:1,NGX,0.99,-2,0.985,0.99,87,0.99,0.98,1.15,0.94,1.35,0.51,-,,-,-,-,-,-,-16.5,-14.29
North Queensland,NQM,0.30,-,0.30,0.31,2467,0.305,0.30,0.32,0.285,0.36,0.15,1.8,,2.17,0.11,6.00,3.9,7.7,-2.0,-6.25
Northwest Res,NWR,0.055,-,0.056,0.09,-,-,-,0.06,0.055,0.096,0.02,-,,-,-,-,-1.07,-,-0.4,-6.78
Norton Gold Fields,NGF,0.26,-0.5,0.26,0.265,2945,0.27,0.26,0.30,0.255,0.385,0.082,-,,-,0.07,-,-4.2,-,-4.0,-13.33
  opt oct10,NGFO,0.12,-,0.097,0.12,-,-,-,0.12,0.12,0.20,0.03,-,,-,-,-,-,-,-,-
Nuenergy Capital,NGY,0.10,-0.5,0.095,0.11,3700,0.105,0.10,0.135,0.10,0.175,0.018,-,,-,-,-,-6.91,-,-1.0,-9.09
  opt jun10,NGYO,0.015,-,0.01,0.02,-,-,-,0.015,0.015,0.02,0.002,-,,-,-,-,-,-,-,-
Nullarbor Hldgs,NLB,0.95,12,0.90,1.11,100,0.95,0.85,0.95,0.71,1.98,0.50,-,,-,-,-,-0.52,-,15.0,18.75
Nyota Min Ltd,NYO,0.135,-,0.13,0.14,-,-,-,0.135,0.13,0.155,0.05,-,,-,-,-,-13.9,-,0.5,3.85
OceanaGold Corp cdi,OGC,1.63,4,1.63,1.655,3242,1.665,1.60,1.725,1.525,2.07,0.17,-,,-,-,-,7.63,21.4,-20.5,-11.17
Ord River Res,ORD,0.047,-0.3,0.047,0.049,5467,0.049,0.047,0.05,0.046,0.09,0.017,-,,-,-,-,-1.6,-,-,-
  def,ORDN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
ORH Ltd,ORH,0.04,-0.5,0.04,0.043,3230,0.042,0.04,0.045,0.038,0.09,0.035,-,,-,0.15,-,-1.33,-,0.4,11.11
Orion Gold NL,ORN,0.059,0.1,0.059,0.06,12600,0.06,0.059,0.062,0.057,0.08,0.017,-,,-,-,-,-18.73,-,-0.1,-1.67
Orion Metals Ltd,ORM,0.08,-,0.08,0.11,75,0.08,0.08,0.08,0.08,0.13,0.027,-,,-,-,-,-7.3,-,-,-
Oroya Min Ltd,ORO,0.005,-,0.004,0.005,6217,0.005,0.004,0.006,0.004,0.008,0.002,-,,-,-,-,-0.48,-,-,-
  opt dec11,OROOA,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.01,0.001,-,,-,-,-,-,-,-,-
Overland Res,OVR,0.099,-,0.09,0.095,-,-,-,0.099,0.09,0.175,0.061,-,,-,-,-,-1.36,-,0.7,7.61
Pac Enviromin,PEV,0.015,0.2,0.014,0.015,49372,0.015,0.013,0.015,0.011,0.035,0.008,-,,-,0.01,-,-1.84,-,0.4,36.36
Padbury Min Ltd,PDY,0.026,-0.1,0.026,0.027,29630,0.028,0.026,0.03,0.026,0.051,0.004,-,,-,-,-,-0.62,-,-0.4,-13.33
  opt may11,PDYOB,0.012,-,0.012,0.015,-,-,-,0.015,0.012,0.027,0.001,-,,-,-,-,-,-,-0.5,-29.41
Paradigm Metals,PDM,0.054,-0.1,0.054,0.055,3100,0.055,0.054,0.058,0.051,0.09,0.01,-,,-,-,-,-2.4,-,-0.4,-6.9
Peak Res,PEK,0.094,-,0.09,0.094,4445,0.094,0.09,0.094,0.083,0.15,0.016,-,,-,-,-,-4.09,-,0.4,4.44
  opt dec10,PEKOA,0.045,-,0.045,0.05,1000,0.045,0.045,0.045,0.045,0.11,0.005,-,,-,-,-,-,-,-,-
Pegasus Metals,PUN,0.115,-,0.11,0.115,-,-,-,0.115,0.11,0.15,0.017,-,,-,-,-,-2.5,-,0.5,4.55
  opt mar10,PUNO,0.002,-,0.002,0.004,-,-,-,0.002,0.002,0.008,0.001,-,,-,-,-,-,-,-,-
Pelican Res,PEL,0.02,-,0.022,0.042,-,-,-,0.022,0.02,0.068,0.02,-,,-,-,-,-0.64,-,-0.2,-9.09
Pepinnini Min,PNN,0.215,-11.5,0.21,0.225,9863,0.33,0.19,0.335,0.19,0.545,0.135,-,,-,-,-,-0.5,-,-11.5,-34.85
Perseus Min Ltd,PRU,1.58,8.5,1.56,1.58,5646,1.58,1.48,1.66,1.465,1.85,0.279,-,,-,-,-,-2.53,-,-11.0,-6.51
Phoenix Copper,PNX,0.195,1.5,0.185,0.195,175,0.195,0.195,0.205,0.18,0.265,0.05,-,,-,-,-,-0.42,-,1.0,5.41
Platsearch NL,PTS,0.075,-,0.08,0.09,217,0.075,0.072,0.09,0.072,0.125,0.05,-,,-,-,-,-6.2,-,-1.5,-16.67
Pluton Res,PLV,0.525,-,0.525,0.53,2069,0.535,0.51,0.535,0.49,0.95,0.14,-,,-,-,-,-1.93,-,-0.5,-0.94
Polaris Metals NL,POL,0.76,-,0.76,0.77,25613,0.77,0.755,0.77,0.725,0.815,0.086,-,,-,-,-,-4.82,-,1.0,1.33
Poseidon Nick Ltd,POS,0.235,1,0.235,0.25,863,0.24,0.23,0.26,0.225,0.55,0.20,-,,-,-,-,4.51,5.2,-2.0,-7.84
  opt dec11,POSOA,0.05,-,0.05,0.14,-,-,-,0.05,0.05,0.19,0.05,-,,-,-,-,-,-,-,-
Prime Min,PIM,0.05,-,0.06,0.10,-,-,-,0.05,0.05,0.12,0.023,-,,-,-,-,-0.71,-,-,-
Prosperity Res,PSP,0.10,-1.5,0.10,0.115,265,0.105,0.10,0.115,0.10,0.17,0.015,-,,-,-,-,-1.91,-,-2.5,-20
Quantum Res,QUR,0.021,0.3,0.02,0.022,5700,0.021,0.018,0.022,0.018,0.029,0.002,-,,-,-,-,-0.25,-,-,-
  opt oct10,QURO,0.01,-,-,-,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-
  opt apr12,QUROA,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
  opt nov12,QUROB,0.001,-,0.001,-,-,-,-,0.01,0.01,0.01,0.001,-,,-,-,-,-,-,-0.9,-90
Quest Min Ltd,QNL,0.095,-,0.095,0.098,-,-,-,0.095,0.095,0.115,0.039,-,,-,-,-,-2.6,-,-,-
RAM Res,RMR,0.041,0.1,0.041,0.045,1090,0.045,0.041,0.05,0.032,0.05,0.005,-,,-,-,-,-14.45,-,1.2,41.38
  opt mar12,RMRO,0.025,-,0.024,0.028,3517,0.025,0.024,0.025,0.008,0.025,0.008,-,,-,-,-,-,-,1.7,212.5
  opt jun10,RMROA,0.002,-,0.001,0.004,-,-,-,0.002,0.002,0.004,0.001,-,,-,-,-,-,-,-,-
Ramelius Res,RMS,0.53,1,0.53,0.545,4244,0.54,0.525,0.59,0.52,0.73,0.405,-,f,-,-,-,2.6,20.4,-6.0,-10.17
  opt jun10,RMSOC,0.055,-,0.055,0.075,-,-,-,0.075,0.055,0.19,0.03,-,,-,-,-,-,-,-2.0,-26.67
Rand Min NL,RND,0.40,-,0.275,0.425,-,-,-,0.373,0.373,0.401,0.233,-,,-,-,-,3.92,10.2,2.7,7.15
