Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.5 at 16:42 24/9/2010  Report at 19:07 Friday 24/9/2010. Processed 22:23 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Western Desert Res,WDR,0.415,-1.5,0.415,0.425,386,0.43,0.415,0.46,0.405,0.849,0.275,-,,-,-,-,-5.3,-,-2.5,-5.68,
  opt nov11,WDRO,0.295,-,0.295,-,-,-,-,0.295,0.295,0.62,0.26,-,,-,-,-,-,-,-,-,
White Cliff Nickel,WCN,0.078,-0.2,0.065,0.079,400,0.078,0.078,0.085,0.078,0.095,0.052,-,,-,-,-,-2.3,-,-0.2,-2.5,
  opt jun11,WCNO,0.013,-,0.01,0.016,-,-,-,0.013,0.012,0.029,0.007,-,,-,-,-,-,-,-,-,
White Energy Co,WEC,3.74,1,3.70,3.75,6324,3.80,3.62,3.91,3.62,3.91,1.955,-,,-,-,-,-14.3,-,-6.0,-1.58,
Winchester Res,WCR,0.135,-,0.135,0.15,-,-,-,0.135,0.13,0.22,0.13,-,,-,-,-,-1.72,-,0.5,3.85,
Wolf Min def,WLFDA,0.265,-,0.27,0.30,-,-,-,0.265,0.265,0.265,0.265,-,,-,-,-,-4.64,-,-,-,
XState Res,XST,0.16,-,0.15,0.18,-,-,-,0.19,0.15,0.35,0.038,-,,-,-,-,-1.49,-,-2.5,-13.51,
  opt jun13,XSTO,0.07,-,0.031,0.09,-,-,-,0.075,0.07,0.10,0.02,-,,-,-,-,-,-,-2.0,-22.22,
YTC Res,YTC,0.29,5,0.285,0.295,37334,0.295,0.255,0.295,0.23,0.34,0.165,-,,-,-,-,-0.81,-,4.5,18.37,
Zambezi Res cdi,ZRL,0.03,-0.1,0.029,0.029,44868,0.031,0.029,0.032,0.029,0.065,0.015,-,,-,-,-,-0.49,-,-0.1,-3.23,
Zinc Co Aust,ZNC,0.20,-,0.20,0.21,20,0.20,0.20,0.205,0.20,0.24,0.041,-,,-,-,-,-0.9,-,-0.5,-2.44,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.09,-,0.089,0.09,1436,0.09,0.09,0.09,0.06,0.109,0.044,-,,-,-,-,-1.28,-,3.0,50,
  opt apr13,AAOO,0.02,-0.8,0.02,0.03,13,0.02,0.02,0.028,0.02,0.028,0.011,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.155,-,0.15,0.155,11250,0.16,0.15,0.16,0.14,0.42,0.105,-,,-,-,-,-3.56,-,0.5,3.33,
ABM Res NL,ABU,0.038,0.4,0.038,0.039,159770,0.038,0.033,0.041,0.033,0.05,0.016,-,,-,-,-,-4.09,-,-0.3,-7.32,
Adelaide Res,ADN,0.17,-1,0.17,0.18,1463,0.18,0.17,0.215,0.17,0.395,0.125,-,,-,-,-,-0.63,-,-1.5,-8.11,
ADX Energy Ltd,ADX,0.11,-,0.105,0.11,19125,0.115,0.10,0.115,0.089,0.265,0.081,-,,-,-,-,-0.89,-,2.0,22.22,
  opt mar11,ADXO,0.03,-,0.023,0.029,-,-,-,0.04,0.03,0.09,0.014,-,,-,-,-,-,-,1.0,50,
Alamar Res Ltd,ALG,0.20,-,0.20,0.25,-,-,-,0.22,0.20,0.245,0.15,-,,-,-,-,-1.34,-,-,-,
  opt mar13,ALGO,0.04,-,0.03,0.08,-,-,-,0.04,0.04,0.04,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.34,-,0.34,0.35,2090,0.36,0.335,0.39,0.335,1.27,0.33,-,,-,-,-,-3.2,-,-2.0,-5.56,
Alcyone Res Ltd,AYN,0.029,-0.1,0.029,0.03,129556,0.031,0.029,0.032,0.027,0.06,0.02,-,,-,-,-,-6.05,-,-0.1,-3.33,
  opt sep11,AYNOB,-,-,-,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.655,2.5,0.65,0.655,8717,0.665,0.605,0.705,0.60,0.73,0.23,-,,-,-,-,4.8,13.6,-1.5,-2.24,
Alliance Res,AGS,0.415,4,0.41,0.415,22488,0.425,0.375,0.425,0.315,0.75,0.28,-,,-,-,-,-1.97,-,10.0,31.75,
Allied Gold Ltd,ALD,0.455,-,0.45,0.475,15287,0.46,0.445,0.47,0.445,0.515,0.25,-,,-,0.33,-,1.31,34.7,-0.5,-1.09,
Alloy Res,AYR,0.029,-,0.026,0.028,-,-,-,0.03,0.029,0.042,0.018,-,,-,-,-,-0.62,-,0.2,7.41,
Altona Min Ltd,AOH,0.225,0.5,0.22,0.225,17445,0.225,0.215,0.24,0.16,0.25,0.089,-,,-,-,-,-1.09,-,6.5,40.63,
Andean Res Ltd,AND,6.41,-3,6.41,6.43,14587,6.44,6.38,6.47,6.37,7.19,2.00,-,,-,-,-,-3.93,-,-6.0,-0.93,
Anglo Aust,AAR,0.036,-,0.034,0.036,17656,0.036,0.035,0.039,0.035,0.066,0.018,-,,-,-,-,-0.14,-,-0.1,-2.7,
Anglogold Ashanti,AGG,9.70,18,9.70,9.90,1,9.70,9.70,9.80,9.13,10.50,7.65,4.08,,-,8.69,0.42,-99.23,-,-10.0,-1.02,
Apex Min NL,AXM,0.021,-,0.021,0.022,30850,0.022,0.021,0.023,0.021,0.061,0.014,-,,-,-,-,-26.39,-,-0.1,-4.55,
  opt nov12,AXMO,0.005,-,0.005,0.006,-,-,-,0.006,0.005,0.025,0.004,-,,-,-,-,-,-,-,-,
Aphrodite Gold,AQQ,0.12,-,0.115,0.125,97,0.12,0.12,0.135,0.11,0.175,0.10,-,,-,-,-,-,-,1.0,9.09,
  opt dec13,AQQO,0.03,0.2,0.03,0.035,1975,0.03,0.03,0.035,0.027,0.035,0.025,-,,-,-,-,-,-,-,-,
ARC Explore Ltd,ARX,0.027,0.1,0.026,0.027,50422,0.029,0.026,0.031,0.018,0.065,0.015,-,,-,-,-,7.67,0.4,0.9,50,
  opt jun12,ARXO,0.006,-,0.006,0.008,-,-,-,0.006,0.004,0.016,0.001,-,,-,-,-,-,-,0.2,50,
  opt jan11,ARXOA,0.002,0.1,0.002,0.003,31900,0.002,0.002,0.004,0.001,0.026,0.001,-,,-,-,-,-,-,0.1,100,
Argonaut Res,ARE,0.13,1,0.13,0.135,1181,0.13,0.125,0.135,0.12,0.16,0.051,-,,-,-,-,0.61,21.3,1.0,8.33,
Aruma Res Ltd,AAJ,0.175,-,0.18,0.19,-,-,-,0.185,0.175,0.19,0.15,-,,-,-,-,-,-,-1.0,-5.41,
Ashburton Min,ATN,0.017,-,0.015,0.017,2180,0.017,0.016,0.017,0.015,0.099,0.012,-,,-,-,-,-0.83,-,0.1,6.25,
Atlantic Gold NL,ATV,0.055,0.5,0.052,0.056,7545,0.055,0.05,0.056,0.046,0.075,0.034,-,,-,-,-,-0.22,-,-,-,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.002,0.008,-,-,-,0.01,0.01,0.034,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.15,0.175,-,-,-,0.18,0.17,0.25,0.12,-,,-,-,-,-0.49,-,1.0,5.88,
  opt sep12,ACZO,0.031,-,0.031,0.04,-,-,-,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.18,2,0.18,0.19,434,0.18,0.16,0.18,0.16,0.47,0.15,-,,-,-,-,-0.66,-,1.0,5.88,
Aurora Min Ltd,ARM,0.41,1,0.40,0.41,817,0.41,0.395,0.45,0.39,1.26,0.305,-,,-,-,-,-5.78,-,-3.0,-6.82,
Aust Gold Invest,AGV,0.125,-,0.12,0.135,1750,0.125,0.12,0.135,0.12,0.16,0.015,-,,-,-,-,-2.62,-,-0.5,-3.85,
Aust Oriental,AOM,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.009,0.002,-,,-,-,-,-0.16,-,-,-,
Aviva Corp,AVA,0.115,0.5,0.11,0.115,4703,0.115,0.105,0.115,0.10,0.14,0.056,-,,-,-,-,-10.74,-,1.5,15,
Avoca Res,AVO,3.21,5,3.13,3.21,15624,3.23,3.14,3.39,3.10,3.45,1.48,-,,-,0.93,-,20.82,15.4,-13.0,-3.89,
AXG Min Ltd,AXC,0.013,-,0.015,0.029,-,-,-,0.013,0.013,0.029,0.011,-,,-,-,-,-1.39,-,-,-,
Azumah Res,AZM,0.69,-0.5,0.68,0.69,8571,0.695,0.665,0.745,0.665,0.745,0.14,-,,-,-,-,-2.5,-,-2.5,-3.5,
Barra Res,BAR,0.06,-0.1,0.059,0.06,95,0.06,0.06,0.064,0.057,0.165,0.045,-,,-,-,-,-1.89,-,0.4,7.14,
  opt dec10,BARO,0.005,-,0.001,0.004,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.255,1,0.255,0.26,2765,0.255,0.255,0.28,0.24,0.44,0.17,-,,-,-,-,-1.33,-,1.5,6.25,
BCD Res NL,BCD,0.145,-,0.14,0.15,224,0.15,0.145,0.155,0.14,0.18,0.085,-,,-,0.09,-,-0.26,-,-1.0,-6.45,
Beacon Min,BCN,0.016,-0.1,0.016,0.017,72921,0.017,0.016,0.019,0.016,0.035,0.014,-,,-,-,-,1.96,0.8,-0.3,-15.79,
Beadell Resource,BDR,0.385,-,0.38,0.395,58606,0.42,0.38,0.42,0.35,0.42,0.081,-,,-,-,-,-2.78,-,1.5,4.05,
Bendigo Min Ltd,BDG,0.22,0.5,0.215,0.22,2820,0.225,0.215,0.23,0.215,0.285,0.175,0.5,,4.40,0.17,2.27,2.2,10.0,-0.5,-2.22,
Blackham Res,BLK,0.26,-,0.225,0.255,-,-,-,0.26,0.20,0.44,0.17,-,,-,-,-,-2.27,-,6.0,30,
  opt oct11,BLKO,0.055,-,0.045,0.075,-,-,-,0.055,0.05,0.14,0.04,-,,-,-,-,-,-,0.5,10,
Blackthorn Res,BTR,0.65,-2.5,0.65,0.675,337,0.675,0.65,0.685,0.645,1.025,0.31,-,,-,-,-,-9.47,-,-3.5,-5.11,
Breakaway Res,BRW,0.049,0.1,0.049,0.05,4332,0.05,0.049,0.05,0.046,0.136,0.039,-,,-,-,-,-0.5,-,-0.1,-2,
Burey Gold Ltd,BYR,0.125,-,0.13,0.11,-,-,-,0.125,0.11,0.135,0.025,-,,-,-,-,-0.57,-,0.5,4.17,
  opt jun11,BYRO,0.076,-,0.065,0.08,-,-,-,0.076,0.065,0.076,0.006,-,,-,-,-,-,-,1.1,16.92,
Canyon Res Ltd,CAY,0.40,-1,0.40,0.42,475,0.41,0.40,0.41,0.39,0.42,0.25,-,,-,-,-,-,-,-1.0,-2.44,
Carbine Res,CRB,0.43,1,0.42,0.43,1520,0.435,0.42,0.45,0.375,0.45,0.04,-,,-,-,-,-1.76,-,6.0,16.22,
  opt jul11,CRBO,0.255,0.5,0.225,0.255,3376,0.255,0.25,0.255,0.20,0.255,0.075,-,,-,-,-,-,-,8.5,50,
Carrick Gold Ltd,CRK,0.48,-1.5,0.48,0.50,1170,0.50,0.48,0.505,0.45,1.25,0.32,-,,-,-,-,-0.93,-,0.5,1.05,
Castle Min,CDT,0.395,-1.5,0.39,0.40,7325,0.40,0.39,0.485,0.39,0.53,0.17,-,,-,-,-,-2.5,-,-7.5,-15.96,
Castlemaine,CGT,0.047,-,0.047,0.048,51391,0.048,0.047,0.054,0.046,0.064,0.033,-,,-,-,-,-0.58,-,-,-,
Catalpa Res,CAH,2.02,-17,2.02,2.07,108424,2.09,2.02,2.27,2.01,2.27,1.176,-,,-,-,-,-3.7,-,-5.0,-2.42,
  opt oct11,CAHOB,1.12,-,0.90,1.15,-,-,-,1.13,0.95,1.13,0.064,-,,-,-,-,-,-,12.0,12,
Cazaly Res,CAZ,0.495,-,0.495,0.50,1150,0.495,0.49,0.515,0.445,0.66,0.23,-,,-,-,-,-1.39,-,3.5,7.61,
  opt feb11,CAZO,0.30,3,0.28,0.30,200,0.30,0.30,0.30,0.265,0.43,0.10,-,,-,-,-,-,-,6.5,27.66,
Central West Gold,CWG,0.041,0.2,0.033,0.043,1000,0.041,0.041,0.041,0.038,0.062,0.021,-,,-,-,-,-0.47,-,0.3,7.89,
CGA Min Ltd,CGX,2.84,-1,2.80,2.91,2077,2.87,2.83,3.00,2.83,3.00,1.52,-,,-,-,-,1.86,152.7,-7.0,-2.41,
Chalice Gold Mines,CHN,0.64,6,0.635,0.64,9042,0.65,0.58,0.65,0.55,0.67,0.315,-,,-,-,-,-4.03,-,3.0,4.92,
Chameleon Min NL,CHM,0.021,-,0.02,0.021,23737,0.021,0.02,0.022,0.02,0.036,0.015,-,,-,-,-,0.13,16.2,-0.2,-8.7,
Chrysalis Res,CYS,0.145,-,0.145,0.15,495,0.145,0.145,0.155,0.145,0.55,0.12,-,,-,-,-,-2.31,-,-,-,
  opt jun13,CYSO,0.05,-,0.043,0.05,-,-,-,0.055,0.05,0.31,0.03,-,,-,-,-,-,-,0.8,19.05,
Citigold Corp Ltd,CTO,0.13,-,0.13,0.135,18031,0.135,0.13,0.135,0.13,0.175,0.08,-,,-,-,-,-0.26,-,-,-,
Contl Coal Ltd,CCC,0.064,-0.2,0.064,0.065,358200,0.067,0.064,0.071,0.061,0.078,0.033,-,,-,-,-,-2.46,-,0.3,4.92,
  opt feb13,CCCO,0.039,-0.2,0.039,0.042,47865,0.041,0.039,0.044,0.036,0.044,0.015,-,,-,-,-,-,-,0.2,5.41,
Cortona Res,CRC,0.19,-0.5,0.19,0.20,3517,0.20,0.19,0.21,0.19,0.28,0.12,-,,-,-,-,-1.14,-,-2.0,-9.52,
  opt jan12,CRCO,0.081,-,0.081,0.095,-,-,-,0.082,0.081,0.17,0.025,-,,-,-,-,-,-,-0.1,-1.22,
Cougar Metals NL,CGM,0.025,-,0.025,0.026,8765,0.025,0.025,0.026,0.024,0.099,0.015,-,,-,-,-,-1.88,-,-,-,
Coventry Res,CVY,0.235,-1,0.235,0.24,626,0.24,0.235,0.255,0.23,0.40,0.012,-,,-,-,-,-1.28,-,-2.0,-7.84,
Crescent Gold,CRE,0.155,-0.5,0.15,0.16,1400,0.155,0.155,0.16,0.15,0.29,0.105,-,,-,-,-,-6.24,-,-0.5,-3.13,
Crusader Res,CAS,0.67,4,0.63,0.67,1171,0.67,0.625,0.68,0.49,0.68,0.15,-,,-,-,-,-2.51,-,18.0,36.73,
Cullen Res,CUL,0.047,-,0.047,0.049,3430,0.048,0.047,0.049,0.046,0.068,0.034,-,,-,-,-,-0.94,-,-,-,
D'aguilar Gold,DGR,0.115,3.4,0.105,0.115,88042,0.125,0.105,0.125,0.07,0.125,0.035,-,,-,-,-,2.11,5.5,3.6,45.57,
Dampier Gold Ltd,DAU,0.58,-1,0.565,0.60,538,0.58,0.58,0.61,0.575,0.64,0.50,-,,-,-,-,-,-,-2.5,-4.13,
Dart Min NL,DTM,0.10,-,0.091,0.10,500,0.10,0.10,0.11,0.10,0.21,0.06,-,,-,-,-,-1.8,-,-0.5,-4.76,
De Grey Min,DEG,0.048,-,0.046,0.048,470,0.049,0.048,0.049,0.041,0.064,0.02,-,,-,-,-,-0.3,-,0.6,14.29,
Dominion Min,DOM,2.41,-5,2.38,2.49,1370,2.48,2.38,2.55,2.38,4.25,1.86,6,,0.45,1.02,2.49,2.69,89.6,-11.0,-4.37,
Doray Min Ltd,DRM,0.83,-,0.83,0.84,3184,0.83,0.82,0.83,0.77,1.10,0.15,-,,-,-,-,-,-,1.0,1.22,
Dragon Min Ltd,DRA,0.145,-,0.14,0.145,7245,0.145,0.14,0.145,0.13,0.15,0.067,-,,-,0.01,-,2.47,5.9,-,-,
Dragon Mountain Gold,DMG,0.28,2,0.27,0.28,2525,0.28,0.26,0.28,0.24,0.28,0.115,-,,-,-,-,-3.47,-,3.0,12,
Drummond Gold Ltd,DGO,0.079,-,0.075,0.08,172,0.079,0.075,0.089,0.075,0.089,0.037,-,,-,-,-,-2.53,-,0.9,12.86,
Dynasty Metals,DMA,0.16,-,0.16,0.165,14931,0.185,0.16,0.185,0.15,0.40,0.13,-,,-,-,-,-6.92,-,0.5,3.23,
East Africa Res,EAF,0.20,2.5,0.195,0.20,3857,0.205,0.18,0.205,0.15,0.70,0.10,-,,-,-,-,-0.14,-,5.0,33.33,
Echo Res,EAR,0.04,-,0.041,0.047,-,-,-,0.04,0.04,0.09,0.036,-,,-,-,-,-1.75,-,-,-,
Eldorado Gold cdi,EAU,19.58,-39,19.52,20.33,444,19.70,19.50,21.00,19.50,22.30,12.86,4.95,,4.98,-,0.25,24.64,79.5,-145.0,-6.89,
Eldore Min,EDM,0.014,-,0.013,0.014,-,-,-,0.015,0.014,0.033,0.007,-,,-,-,-,-0.43,-,-0.1,-6.67,
  opt dec12,EDMOA,0.004,-,0.002,0.005,-,-,-,0.004,0.004,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.125,-,0.12,0.125,5723,0.125,0.12,0.125,0.11,0.21,0.066,-,,-,-,-,-1.58,-,1.0,8.7,
  opt jun11,EKMO,0.055,-,0.053,0.055,10500,0.055,0.055,0.06,0.045,0.12,0.025,-,,-,-,-,-,-,0.9,19.57,
Emmerson Res,ERM,0.19,-,0.185,0.19,457,0.195,0.19,0.20,0.17,0.37,0.11,-,,-,-,-,-1.15,-,-,-,
Enterprise Metals,ENT,0.185,-,0.185,0.19,1276,0.19,0.185,0.20,0.185,0.65,0.13,-,,-,-,-,-0.95,-,-1.5,-7.5,
  opt jun12,ENTO,0.072,-,0.06,0.072,-,-,-,0.072,0.072,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.078,-0.5,0.078,0.081,3550,0.08,0.078,0.086,0.076,0.11,0.039,-,,-,-,-,0.4,19.5,0.3,4,
  opt dec11,EVGO,0.012,0.2,0.012,0.014,5000,0.012,0.012,0.012,0.008,0.025,0.004,-,,-,-,-,-,-,0.4,50,
Eromanga Hydro,ERH,0.079,-,0.079,0.084,-,-,-,0.085,0.079,0.225,0.049,-,,-,-,-,-4.71,-,-0.6,-7.06,
  opt jul12,ERHOA,0.023,-,0.02,-,-,-,-,0.023,0.023,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,132.70,95,132.25,133.00,237,133.27,131.75,133.27,131.20,150.00,110.77,-,,-,-,-,63.17,210.1,65.0,0.49,
Eurogold Ltd,EUG,0.23,-,0.23,0.24,-,-,-,0.24,0.23,0.35,0.17,-,,-,0.25,-,-2.5,-,-1.0,-4.17,
Excalibur Min,EXM,0.003,-,0.003,0.004,37689,0.003,0.003,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-0.1,-25,
  opt dec12,EXMOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.01,0.001,-,,-,-,-,-,-,0.1,100,
Falcon Min Ltd,FCN,0.17,-,0.165,0.175,1846,0.17,0.165,0.17,0.14,0.35,0.13,-,,-,-,-,-0.66,-,2.0,13.33,
FE Ltd,FEL,0.115,-0.5,0.11,0.115,224,0.115,0.115,0.12,0.11,0.19,0.07,-,,-,-,-,-2.47,-,-,-,
Firestone Energy,FSE,0.023,0.1,0.022,0.023,10506,0.023,0.022,0.023,0.022,0.047,0.013,-,,-,-,-,-0.16,-,0.1,4.55,
Focus Min Ltd,FML,0.056,-0.1,0.055,0.056,232192,0.057,0.055,0.064,0.055,0.081,0.035,-,,-,-,-,0.39,14.4,-,-,
Frontier Res,FNT,0.069,0.1,0.066,0.069,300,0.07,0.065,0.07,0.06,0.105,0.022,-,,-,-,-,-0.85,-,0.8,13.11,
  opt dec10,FNTO,0.025,-,0.016,0.03,-,-,-,0.025,0.019,0.055,0.009,-,,-,-,-,-,-,1.1,78.57,
Gascoyne Res Ltd,GCY,0.09,-,0.09,0.094,367,0.094,0.09,0.094,0.085,0.19,0.078,-,,-,-,-,-4.27,-,0.7,8.43,
Gateway Min,GML,0.041,-,0.045,0.065,-,-,-,0.041,0.039,0.10,0.035,-,,-,-,-,-0.81,-,0.2,5.13,
GBM Rsources Ltd,GBZ,0.071,0.1,0.067,0.071,1358,0.071,0.067,0.072,0.065,0.315,0.046,-,,-,-,-,-1.84,-,0.1,1.43,
  opt jun13,GBZOA,0.017,-0.2,0.012,0.017,2080,0.017,0.017,0.019,0.017,0.019,0.017,-,,-,-,-,-,-,-0.2,-10.53,
Gippsland Ltd,GIP,0.05,0.2,0.05,0.052,2640,0.052,0.048,0.055,0.048,0.091,0.027,-,,-,-,-,-0.66,-,-0.4,-7.41,
Gleneagle Gold,GLN,0.02,-,0.02,0.021,150,0.02,0.02,0.02,0.019,0.044,0.012,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.05,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.05,-,0.46,10.9,-,-,
GME Res Ltd,GME,0.09,-,0.081,0.09,222,0.09,0.09,0.09,0.085,0.124,0.048,-,,-,-,-,-0.15,-,-,-,
Gold Anomaly Ltd,GOA,0.022,-,0.022,0.023,24588,0.023,0.022,0.026,0.022,0.063,0.019,-,,-,-,-,-,-,-0.4,-15.38,
  opt jun12,GOAOA,0.02,-,0.013,0.019,-,-,-,0.02,0.02,0.03,0.008,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.30,-,0.295,0.30,30000,0.305,0.295,0.33,0.28,0.375,0.205,-,,-,0.09,-,1.24,24.2,2.0,7.14,
  opt oct12,GDOO,0.083,-,0.081,0.11,-,-,-,0.083,0.083,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.015,-,0.015,0.016,2590,0.015,0.015,0.017,0.015,0.032,0.012,-,,-,-,-,-0.46,-,-0.1,-6.25,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.075,-,0.075,0.085,-,-,-,0.08,0.075,0.08,0.05,-,,-,-,-,-1.2,-,-0.5,-6.25,
Golden Rim Res,GMR,0.175,-1,0.17,0.175,6477,0.185,0.17,0.195,0.17,0.255,0.08,-,,-,-,-,-1.22,-,1.0,6.06,
Golden State Res,GDN,0.033,-,0.035,0.034,-,-,-,0.034,0.031,0.08,0.022,-,,-,-,-,-1.27,-,0.1,3.13,
  opt nov10,GDNOA,0.001,-,0.012,0.002,-,-,-,0.002,0.001,0.012,0.001,-,,-,-,-,-,-,-,-,
Golden West Res,GWR,0.835,-0.5,0.835,0.85,305,0.835,0.83,0.86,0.83,1.07,0.31,-,,-,-,-,-8.61,-,-2.5,-2.91,
  opt dec10,GWROA,0.025,-0.5,0.025,0.06,469,0.025,0.025,0.03,0.025,0.07,0.015,-,,-,-,-,-,-,-0.5,-16.67,
Goldsearch Ltd,GSE,0.028,0.6,0.024,0.029,21653,0.028,0.022,0.028,0.022,0.081,0.018,-,,-,-,-,0.38,7.4,0.7,33.33,
Gondwana Res,GDA,0.015,0.6,0.014,0.015,1003540,0.019,0.01,0.019,0.008,0.097,0.007,-,,-,-,-,-0.4,-,0.7,87.5,
  opt jun11,GDAO,0.006,0.3,0.006,0.016,1837,0.006,0.006,0.006,0.003,0.075,0.003,-,,-,-,-,-,-,0.3,100,
Greater Bendigo Gold,GBM,0.019,-,0.018,0.02,-,-,-,0.021,0.018,0.043,0.017,-,,-,-,-,-3.21,-,-0.2,-9.52,
  opt mar12,GBMOA,0.006,-,0.006,-,-,-,-,0.006,0.006,0.013,0.006,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.019,0.1,0.019,0.02,18339,0.02,0.019,0.022,0.017,0.064,0.013,-,,-,-,-,-1.66,-,0.1,5.56,
Greenland Min En,GGG,0.54,-,0.54,0.55,8133,0.55,0.53,0.565,0.53,0.935,0.30,-,,-,-,-,-2.33,-,-0.5,-0.92,
  opt jun11,GGGO,0.33,-1,0.33,0.35,560,0.34,0.33,0.365,0.32,0.665,0.12,-,,-,-,-,-,-,1.0,3.13,
Gulf Ind Ltd,GLF,0.018,-0.2,0.018,0.021,5000,0.018,0.018,0.023,0.018,0.053,0.016,-,,-,-,-,0.4,4.5,-0.2,-10,
  opt jun11,GLFO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.005,-,0.004,0.006,-,-,-,0.005,0.005,0.01,0.004,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.089,-,0.089,0.097,44,0.089,0.089,0.09,0.089,0.11,0.065,-,,-,0.09,-,0.39,22.8,-,-,
Hampton Hill Min,HHM,0.26,-,0.26,0.30,-,-,-,0.26,0.26,0.51,0.18,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.13,-,0.13,0.14,-,-,-,0.13,0.125,0.205,0.085,-,,-,-,-,-3.09,-,-,-,
Hawthorn Res,HAW,0.006,-,0.006,0.007,80250,0.006,0.006,0.007,0.006,0.013,0.004,-,,-,-,-,-1.39,-,-0.1,-14.29,
  opt apr12,HAWO,0.004,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-,-,
  opt feb13,HAWOB,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-,-,-,-,
Helix Res,HLX,0.08,-,0.08,0.084,550,0.083,0.08,0.085,0.08,0.128,0.058,-,,-,-,-,-5.23,-,-,-,
  opt may11,HLXOA,0.033,0.3,0.03,0.032,500,0.033,0.033,0.033,0.026,0.05,0.013,-,,-,-,-,-,-,1.1,50,
Heron Res,HRR,0.225,-1,0.225,0.23,831,0.23,0.225,0.24,0.225,0.38,0.175,-,,-,-,-,-2.93,-,-,-,
Hill End Gold,HEG,0.105,-,0.10,0.105,10101,0.11,0.10,0.11,0.085,0.255,0.075,-,,-,-,-,-3.1,-,2.0,23.53,
Hodges Res,HDG,0.20,-,0.17,0.195,-,-,-,0.22,0.15,0.22,0.09,-,,-,-,-,-5.52,-,5.0,33.33,
Image Res NL,IMA,0.41,-,0.41,0.425,287,0.41,0.41,0.445,0.40,1.28,0.375,-,,-,-,-,-4.82,-,-2.0,-4.65,
Imperial Corp Ltd,IMP,0.11,0.5,0.105,0.11,250,0.11,0.11,0.11,0.105,0.135,0.075,-,,-,-,-,-0.19,-,1.0,10,
IMX Res Ltd,IXR,0.445,-0.5,0.44,0.45,764,0.45,0.445,0.48,0.445,0.56,0.265,-,,-,-,-,-4.4,-,-2.5,-5.32,
Intermin Res,IRC,0.15,-,0.14,0.16,200,0.15,0.15,0.15,0.15,0.245,0.13,-,,-,-,-,-0.36,-,-,-,
  opt may12,IRCO,0.027,-,0.027,0.035,-,-,-,0.033,0.027,0.05,0.025,-,,-,-,-,-,-,-0.6,-18.18,
Intrepid Mines,IAU,1.19,0.5,1.185,1.20,14279,1.20,1.15,1.30,1.15,1.305,0.21,-,,-,0.12,-,-5.65,-,-7.0,-5.56,
Jindalee Res,JRL,0.45,0.5,0.45,0.465,190,0.45,0.445,0.455,0.445,0.858,0.445,-,f,-,-,-,95.05,0.5,-,-,
