Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4803.3 at 14:41 24/12/2009  Report at 15:42 Thursday 24/12/2009. Processed 16:08 Thursday 24/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
White Cliff Nickel,WCN,0.057,-,0.061,0.063,-,-,-,0.057,0.057,0.095,0.03,-,,-,-,-,-0.96,-,0.4,7.55
  opt jun11,WCNO,0.022,-,0.01,0.02,-,-,-,0.022,0.022,0.029,0.002,-,,-,-,-,-,-,-,-
White Energy Co,WEC,2.35,-1,2.26,2.35,1756,2.35,2.26,2.36,2.19,3.00,1.175,-,,-,-,-,-18.4,-,10.0,4.44
Wolf Min,WLF,0.37,-3,0.37,0.40,15,0.37,0.37,0.40,0.37,0.56,0.27,-,,-,-,-,-9.29,-,-3.0,-7.5
YTC Res,YTC,0.25,0.5,0.24,0.25,8850,0.25,0.235,0.25,0.23,0.35,0.079,-,,-,-,-,-2.73,-,2.0,8.7
Zinc Co Aust,ZNC,0.11,-,0.105,0.115,-,-,-,0.11,0.10,0.125,0.013,-,,-,-,-,-1.08,-,-,-
INDUSTRY: Metals & Mining - Gold,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.019,-,0.018,0.025,-,-,-,0.019,0.016,0.026,0.007,-,,-,-,-,-4.66,-,0.3,18.75
A'asia Gold,AAO,0.075,-,0.075,0.08,-,-,-,0.076,0.075,0.12,0.018,-,,-,-,-,-5.03,-,-0.5,-6.25
A1 Min Ltd,AAM,0.38,6,0.375,0.38,20230,0.38,0.35,0.38,0.29,0.42,0.076,-,,-,-,-,-3.99,-,6.5,20.63
ABM Res NL,ABU,0.036,-,0.035,0.036,28024,0.038,0.035,0.04,0.034,0.07,0.006,-,,-,-,-,-0.65,-,-0.1,-2.7
Accent Res NL,ACS,0.16,-0.5,0.16,0.165,571,0.165,0.16,0.17,0.16,0.27,0.055,-,,-,-,-,-1.37,-,-,-
Adelaide Res,ADN,0.25,-1,0.25,0.26,5199,0.26,0.245,0.33,0.245,0.395,0.046,-,,-,-,-,4.86,5.1,-6.5,-20.63
Alamar Res Ltd,ALG,0.19,-,0.18,0.24,-,-,-,0.19,0.19,0.23,0.14,-,,-,-,-,-1.12,-,-,-
Alchemy Resource,ALY,0.65,-,0.64,0.66,331,0.66,0.65,0.775,0.65,1.27,0.04,-,,-,-,-,-3.27,-,-8.0,-10.96
  opt aug10,ALYO,0.40,-3,0.37,0.45,35,0.40,0.40,0.50,0.40,0.96,0.001,-,,-,-,-,-,-,-8.0,-16.67
Alkane Res Ltd,ALK,0.33,-0.5,0.33,0.335,330,0.33,0.33,0.35,0.33,0.49,0.125,-,,-,-,-,-0.25,-,-2.0,-5.71
Alliance Res,AGS,0.62,1.5,0.595,0.62,3010,0.635,0.59,0.66,0.59,0.98,0.363,-,,-,-,-,-8.3,-,-2.0,-3.13
Allied Gold Ltd,ALD,0.335,1.5,0.325,0.335,1449,0.34,0.32,0.35,0.32,0.57,0.29,-,,-,0.29,-,-1.92,-,0.5,1.52
Alloy Res,AYR,0.027,-,0.027,0.032,-,-,-,0.03,0.027,0.045,0.011,-,,-,-,-,-0.82,-,-0.3,-10
Amex Res,AXZ,0.20,-,0.17,0.20,-,-,-,0.20,0.17,0.25,0.08,-,,-,-,-,-5.32,-,3.0,17.65
Andean Res Ltd,AND,2.55,5,2.50,2.56,1195,2.56,2.53,2.56,2.30,2.72,0.78,-,,-,-,-,-1.8,-,-1.0,-0.39
Anglo Aust,AAR,0.029,-,0.029,0.03,200,0.029,0.029,0.029,0.029,0.044,0.02,-,,-,-,-,-0.16,-,-0.2,-6.45
Anglogold Ashanti cdi 5:1,AGG,9.10,-25,9.00,10.00,10,9.10,9.10,9.40,8.62,11.50,6.80,3.33,,-,-,0.37,-71.44,-,10.0,1.11
Apex Min NL,AXM,0.035,0.1,0.034,0.035,95672,0.036,0.034,0.036,0.029,0.414,0.029,-,,-,-,-,-31.41,-,0.3,9.38
  opt nov12,AXMO,0.011,-0.1,0.011,0.012,15000,0.011,0.011,0.012,0.011,0.025,0.01,-,,-,-,-,-,-,-,-
ARC Explore Ltd,ARX,0.035,0.2,0.035,0.036,2600,0.035,0.035,0.036,0.033,0.044,0.007,-,,-,-,-,16.13,0.2,0.1,2.94
  opt jun12,ARXO,0.005,-,0.003,0.005,-,-,-,0.005,0.005,0.01,0.001,-,,-,-,-,-,-,-,-
  opt jan11,ARXOA,0.014,0.1,0.014,0.015,6660,0.014,0.013,0.014,0.013,0.016,0.01,-,,-,-,-,-,-,0.1,7.69
Argonaut Res,ARE,0.07,-0.1,0.07,0.073,2300,0.071,0.07,0.073,0.07,0.105,0.042,-,,-,-,-,-0.79,-,-0.3,-4.11
Artemis Res,ARV,0.07,-0.4,0.07,0.071,715,0.073,0.07,0.074,0.07,0.199,0.026,-,,-,-,-,-8.47,-,-0.1,-1.41
  opt jun11,ARVOB,0.033,-0.2,0.033,0.039,224,0.033,0.033,0.036,0.033,0.04,0.019,-,,-,-,-,-,-,-0.3,-8.33
Ashburton Min,ATN,0.022,-,0.022,0.023,-,-,-,0.022,0.02,0.099,0.004,-,,-,-,-,-0.78,-,-,-
  def x opt,ATNN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  opt feb10,ATNOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.025,0.001,-,,-,-,-,-,-,-,-
Athena Res,AHN,0.055,-,0.055,0.067,211,0.055,0.055,0.055,0.05,0.08,0.017,-,,-,-,-,-4.08,-,0.5,10
Atlantic Gold NL,ATV,0.056,-0.2,0.056,0.059,2141,0.056,0.055,0.062,0.055,0.10,0.04,-,,-,-,-,-0.74,-,-0.6,-9.68
  ctg,ATVCD,0.03,-,-,0.03,-,-,-,0.03,0.03,0.03,0.011,-,,-,-,-,-,-,-,-
  opt jan11,ATVOA,0.025,-0.4,0.022,0.03,400,0.025,0.025,0.029,0.025,0.045,0.016,-,,-,-,-,-,-,-0.4,-13.79
Atticus Resource,ACZ,0.17,-,0.17,0.20,-,-,-,0.17,0.17,0.26,0.125,-,,-,-,-,-0.71,-,-,-
  opt sep12,ACZO,0.043,-,0.043,0.12,-,-,-,0.043,0.043,0.09,0.02,-,,-,-,-,-,-,-,-
Audax Res,ADX,0.096,-0.1,0.094,0.096,8923,0.096,0.093,0.105,0.093,0.175,0.017,-,,-,-,-,-1.6,-,-0.3,-3.03
Augustus Min,AUJ,0.15,-,0.15,0.20,-,-,-,0.18,0.15,0.22,0.10,-,,-,-,-,0.26,57.7,-3.0,-16.67
Aurium Res,AGU,0.031,-,0.027,0.031,-,-,-,0.031,0.03,0.075,0.011,-,,-,-,-,-4.41,-,-0.1,-3.13
  opt may10,AGUO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.024,0.001,-,,-,-,-,-,-,-,-
  opt sep12,AGUOA,-,-,0.006,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Aurora Min Ltd,ARM,0.71,-,0.70,0.71,2303,0.72,0.695,0.79,0.685,0.79,0.07,-,,-,-,-,-5,-,-7.5,-9.55
Aust Gold Invest,AGV,0.045,-,0.02,0.035,-,-,-,0.05,0.05,0.115,0.03,-,,-,-,-,-2.4,-,-,-
Aust Oriental,AOM,0.004,-0.1,0.004,0.005,36000,0.004,0.004,0.005,0.004,0.009,0.003,-,,-,-,-,-0.16,-,-0.2,-33.33
Austral Gold,AGD,0.12,-,0.085,0.18,-,-,-,0.12,0.12,0.23,0.065,-,,-,-,-,-2.53,-,-1.0,-7.69
Avalon Min,AVI,0.23,-,0.23,0.24,708,0.23,0.23,0.25,0.21,0.297,0.054,-,,-,-,-,-5.87,-,0.3,1.1
Avanco Res Ltd,AVB,0.028,-,0.027,0.028,15000,0.029,0.028,0.029,0.025,0.045,0.006,-,,-,-,-,-1.45,-,0.5,21.74
  opt jun10,AVBO,0.001,-,0.001,0.004,-,-,-,0.001,0.001,0.15,0.001,-,,-,-,-,-,-,-,-
  opt apr12,AVBOB,0.017,0.1,0.015,0.018,9000,0.017,0.016,0.017,0.014,0.027,0.004,-,,-,-,-,-,-,0.3,21.43
Avoca Res,AVO,1.845,7,1.84,1.845,2755,1.845,1.785,1.845,1.71,2.26,1.415,-,,-,0.61,-,-6.97,-,12.5,7.27
Avonlea Min,AVZ,0.11,-,0.095,0.12,-,-,-,0.12,0.11,0.17,0.03,-,,-,-,-,-5.2,-,-1.0,-8.33
AXG Min Ltd,AXC,0.022,-,0.022,0.027,-,-,-,0.023,0.021,0.04,0.015,-,,-,-,-,-1.4,-,-0.3,-12
  opt aug10,AXCO,0.001,-,0.002,0.004,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Azumah Res,AZM,0.26,0.5,0.255,0.26,2230,0.265,0.25,0.265,0.245,0.325,0.05,-,,-,-,-,-2.8,-,1.0,4
Barra Res,BAR,0.093,0.1,0.093,0.094,1728,0.094,0.092,0.094,0.088,0.22,0.041,-,,-,-,-,-1.78,-,0.1,1.09
  opt dec10,BARO,0.007,-,0.007,0.01,-,-,-,0.007,0.007,0.04,0.002,-,,-,-,-,-,-,-,-
Bass Metals Ltd,BSM,0.24,-,0.235,0.24,3935,0.245,0.24,0.245,0.24,0.349,0.089,-,,-,-,-,18.46,1.3,-,-
  def,BSMN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  opt apr10,BSMOA,0.03,-,0.02,0.03,-,-,-,0.036,0.03,0.08,0.02,-,,-,-,-,-,-,-0.6,-16.67
Bassari Res,BSR,0.33,3,0.31,0.33,923,0.33,0.325,0.33,0.285,0.42,0.034,-,,-,-,-,-0.9,-,3.0,10
BC Iron Ltd,BCI,1.12,1,1.12,1.13,1536,1.12,1.11,1.125,1.10,1.476,0.19,-,,-,-,-,-2.2,-,1.0,0.9
BCD Res NL,BCD,0.115,-,0.115,0.12,380,0.115,0.115,0.12,0.115,0.21,0.105,-,,-,0.09,-,2.29,5.0,-0.5,-4.17
Beadell Resource,BDR,0.225,-,0.225,0.24,400,0.225,0.225,0.24,0.21,0.32,0.041,-,,-,-,-,-4,-,0.5,2.27
Bendigo Min Ltd,BDG,0.25,0.5,0.245,0.25,1137,0.25,0.245,0.255,0.23,0.32,0.135,0.5,,3.40,0.15,2.00,1.7,14.7,1.5,6.38
Blackham Res,BLK,0.32,2,0.305,0.315,50,0.32,0.32,0.32,0.30,0.44,0.061,-,,-,-,-,-1.4,-,2.0,6.67
  opt oct11,BLKO,0.12,1,0.11,0.17,50,0.12,0.12,0.12,0.095,0.12,0.06,-,,-,-,-,-,-,2.5,26.32
Blackthorn Res,BTR,0.70,1,0.70,0.72,657,0.735,0.695,0.76,0.635,0.90,0.06,-,,-,-,-,-67.49,-,5.0,7.69
Bondi Min Ltd,BOM,0.145,-,0.115,0.14,-,-,-,0.145,0.11,0.175,0.04,-,,-,-,-,-3.22,-,3.0,26.09
Brumby Res,BMY,0.069,-,0.065,0.069,-,-,-,0.069,0.065,0.193,0.031,-,,-,-,-,-3.5,-,-,-
  opt jan10,BMYO,0.004,-,0.002,0.004,-,-,-,0.004,0.004,0.10,0.004,-,,-,-,-,-,-,-,-
Buka Gold Ltd,BKG,0.098,0.3,0.096,0.10,1977,0.10,0.095,0.10,0.09,0.125,0.038,-,,-,-,-,-11.14,-,1.1,12.64
Burey Gold Ltd,BYR,0.027,0.1,0.026,0.027,264,0.027,0.027,0.028,0.026,0.043,0.006,-,,-,-,-,-0.6,-,-0.1,-3.57
Capital Min,CMY,0.061,-,0.051,0.061,300,0.061,0.061,0.061,0.056,0.10,0.039,-,,-,-,-,-0.67,-,0.4,7.02
  opt oct10,CMYO,0.005,-,0.005,0.01,-,-,-,0.005,0.005,0.028,0.002,-,,-,-,-,-,-,-,-
  opt jul11,CMYOA,0.026,-,0.026,0.03,-,-,-,0.026,0.026,0.035,0.015,-,,-,-,-,-,-,-,-
Carbine Res,CRB,0.092,-1.8,0.092,0.11,498,0.10,0.092,0.13,0.092,0.13,0.02,-,,-,-,-,-9.01,-,-0.8,-8
Carnavale Res,CAV,0.13,-,0.13,0.15,-,-,-,0.13,0.13,0.20,0.077,-,,-,-,-,-6.2,-,-,-
Carrick Gold Ltd,CRK,0.955,-3,0.95,0.985,334,0.955,0.95,1.03,0.95,1.11,0.495,-,,-,-,-,-1.12,-,-4.5,-4.5
Castle Min,CDT,0.26,-,0.27,0.28,-,-,-,0.26,0.25,0.32,0.09,-,,-,-,-,-3.3,-,-2.0,-7.14
Castlemaine,CGT,0.041,-0.7,0.041,0.048,340,0.041,0.041,0.048,0.038,0.085,0.032,-,,-,-,-,-0.49,-,0.3,7.89
Catalpa Res,CAH,1.40,4.5,1.39,1.42,1010,1.42,1.39,1.42,1.19,1.98,0.286,-,,-,-,-,-1.27,-,3.0,2.19
  opt jun10,CAHO,0.365,-2.5,0.32,0.49,36,0.365,0.365,0.40,0.30,0.75,0.004,-,,-,-,-,-,-,31.2,588.7
  opt oct11,CAHOB,0.73,-,0.74,0.90,-,-,-,0.77,0.72,0.77,0.005,-,,-,-,-,-,-,-4.0,-5.19
Cazaly Res,CAZ,0.275,1,0.25,0.275,1540,0.275,0.265,0.275,0.24,0.38,0.106,-,,-,-,-,-8.47,-,1.5,5.77
  opt feb11,CAZO,0.10,-,0.10,0.155,-,-,-,0.10,0.10,0.20,0.058,-,,-,-,-,-,-,-0.5,-4.76
Centamin Egypt,CNT,2.26,12,2.00,2.26,1370,2.27,2.20,2.27,2.10,2.50,0.75,-,,-,-,-,-2.96,-,10.0,4.63
Central Asia Res,CVR,0.062,-,0.055,0.062,806,0.062,0.062,0.065,0.055,0.091,0.04,-,,-,-,-,-2.82,-,-0.6,-8.82
Central West Gold,CWG,0.044,-,0.044,0.056,-,-,-,0.044,0.044,0.062,0.03,-,,-,-,-,-1.3,-,-,-
Chalice Gold Mines,CHN,0.46,1,0.46,0.48,520,0.46,0.46,0.47,0.445,0.68,0.075,-,,-,-,-,-0.78,-,1.0,2.22
Chameleon Min NL,CHM,0.024,0.1,0.022,0.024,35520,0.024,0.022,0.025,0.02,0.033,0.004,-,,-,-,-,-0.09,-,0.2,9.09
Citigold Corp Ltd,CTO,0.125,-0.5,0.125,0.13,10391,0.13,0.125,0.13,0.125,0.345,0.125,-,,-,-,-,-0.22,-,-0.5,-3.85
Colonial Res,CLN,0.24,4,0.24,0.245,2598,0.26,0.21,0.26,0.125,0.26,0.03,-,,-,-,-,-1.6,-,5.0,26.32
  opt dec10,CLNO,0.06,4,0.04,0.055,5814,0.06,0.059,0.06,0.02,0.06,0.001,-,,-,-,-,-,-,5.9,5900
Convergent Min,CVG,0.12,-0.5,0.12,0.125,120,0.12,0.12,0.125,0.12,0.20,0.023,-,,-,-,-,-1.39,-,-,-
  opt dec11,CVGO,0.03,-,0.035,0.05,-,-,-,0.03,0.03,0.065,0.01,-,,-,-,-,-,-,-,-
Coppermoly Ltd,COY,0.13,-,0.125,0.13,300,0.13,0.13,0.13,0.12,0.19,0.017,-,,-,-,-,-5.53,-,1.0,8.33
  opt apr11,COYO,0.02,-,0.017,0.03,-,-,-,0.02,0.02,0.039,0.001,-,,-,-,-,-,-,-,-
  opt dec11,COYOA,0.09,-,0.062,0.09,-,-,-,0.09,0.09,0.115,0.035,-,,-,-,-,-,-,-,-
Cortona Res,CRC,0.145,-,0.175,0.15,-,-,-,0.145,0.14,0.233,0.086,-,,-,-,-,-1.54,-,-,-
  def,CRCN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  optjan12d,CRCO,-,-,0.025,0.025,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Corvette Res,COV,0.185,1,0.18,0.195,340,0.185,0.18,0.185,0.17,0.27,0.027,-,,-,-,-,-2.21,-,1.0,5.71
Coventry Res,CVY,0.27,-,0.24,0.265,-,-,-,0.275,0.255,0.40,0.012,-,,-,-,-,-1.24,-,1.0,3.85
Crescent Gold,CRE,0.205,-,0.205,0.22,100,0.205,0.205,0.22,0.205,0.29,0.086,-,,-,-,-,-10.72,-,-1.0,-4.65
Cullen Res,CUL,0.052,0.1,0.051,0.053,845,0.052,0.052,0.052,0.05,0.086,0.025,-,,-,-,-,-1.14,-,0.2,4
D'aguilar Gold,DGR,0.061,0.3,0.061,0.063,1015,0.061,0.06,0.061,0.058,0.09,0.03,-,,-,-,-,0.39,15.6,0.1,1.67
Dart Min NL,DTM,0.115,-,0.115,0.12,-,-,-,0.12,0.115,0.15,0.04,-,,-,-,-,-2.62,-,-0.5,-4.17
  opt may10,DTMO,0.02,-,0.018,0.03,-,-,-,0.02,0.02,0.023,0.001,-,,-,-,-,-,-,-0.1,-4.76
De Grey Min,DEG,0.045,-,0.045,0.049,-,-,-,0.045,0.045,0.067,0.017,-,,-,-,-,-1.2,-,-0.5,-10
Diatreme Res,DRX,0.13,0.5,0.125,0.13,3487,0.135,0.125,0.135,0.12,0.18,0.075,-,,-,-,-,-1.6,-,0.5,4
Dioro Explore NL,DIO,1.24,2,1.155,1.24,172,1.24,1.22,1.25,1.20,1.25,0.25,-,,-,0.96,-,-1.27,-,9.0,7.83
Discovery Metals,DML,0.57,-1,0.57,0.585,6256,0.575,0.57,0.62,0.55,0.62,0.13,-,,-,-,-,-2.88,-,4.0,7.55
Dominion Min,DOM,3.52,15,3.48,3.52,1700,3.52,3.40,3.52,3.36,5.69,3.10,14,,2.17,1.06,3.98,30.38,11.6,14.0,4.14
Dragon Energy,DLE,0.27,-,0.25,0.30,-,-,-,0.27,0.27,0.31,0.15,-,,-,-,-,-,-,-,-
Dragon Mountain Gold,DMG,0.155,-,0.15,0.16,100,0.155,0.155,0.155,0.15,0.29,0.071,-,,-,-,-,-3.82,-,0.5,3.33
Drake Res,DRK,0.20,-,0.20,0.22,-,-,-,0.22,0.20,0.37,0.07,-,,-,-,-,-2.29,-,-1.0,-4.76
  def x opt,DRKN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Drummond Gold Ltd,DGO,0.06,0.8,0.052,0.06,225,0.06,0.06,0.06,0.052,0.107,0.03,-,,-,-,-,-1.5,-,0.8,15.38
Dynasty Metals,DMA,0.18,-,0.18,0.19,1625,0.185,0.18,0.185,0.18,0.38,0.09,-,,-,-,-,-4.51,-,-,-
  opt feb10,DMAOA,0.01,-,0.001,0.02,-,-,-,0.01,0.01,0.025,0.01,-,,-,-,-,-,-,-,-
Eagle Eye Metals,EYE,0.048,-,0.048,0.055,-,-,-,0.048,0.048,0.085,0.025,-,,-,-,-,-1.5,-,-1.2,-20
  opt jun10,EYEO,0.004,-,-,0.008,-,-,-,0.004,0.004,0.009,0.001,-,,-,-,-,-,-,-,-
Echo Res,EAR,0.045,-,0.042,0.046,-,-,-,0.045,0.045,0.06,0.018,-,,-,-,-,-2.24,-,-,-
Eldorado Gold cdi 1:1,EAU,15.88,46,15.30,16.00,2321,16.00,15.71,16.00,14.94,16.00,13.01,-,,-,-,-,-,-,137.0,9.44
Eldore Min,EDM,0.01,-,0.009,0.012,-,-,-,0.012,0.01,0.023,0.005,-,,-,-,-,-0.51,-,-0.2,-16.67
  def x opt,EDMN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Eleckra Mines,EKM,0.105,-,0.105,0.11,12653,0.105,0.105,0.105,0.095,0.21,0.012,-,,-,-,-,-3.95,-,0.5,5
  opt jun11,EKMO,0.048,-,0.048,0.059,-,-,-,0.048,0.046,0.12,0.01,-,,-,-,-,-,-,0.2,4.35
Elemental Min,ELM,0.425,-1.5,0.425,0.44,840,0.43,0.425,0.44,0.425,0.57,0.055,-,,-,-,-,-7.95,-,-0.5,-1.16
  opt jan12,ELMO,0.21,-,0.195,0.235,-,-,-,0.21,0.21,0.295,0.11,-,,-,-,-,-,-,-,-
Emmerson Res,ERM,0.27,-1.5,0.27,0.285,1591,0.29,0.27,0.32,0.235,0.435,0.055,-,,-,-,-,-0.82,-,3.5,14.89
Empire Res,ERL,0.094,-0.6,0.093,0.10,13800,0.11,0.087,0.115,0.087,0.135,0.02,-,,-,-,-,-1.62,-,-0.1,-1.05
Enterprise Metals,ENT,0.20,-,0.185,0.20,-,-,-,0.20,0.20,0.65,0.067,-,,-,-,-,-1.35,-,-,-
  opt jun12,ENTO,0.10,-,0.05,0.15,-,-,-,0.10,0.10,0.37,0.10,-,,-,-,-,-,-,-,-
ETFS Metals etfs gold,GOLD,121.52,37,121.35,121.91,123,121.53,121.00,123.00,120.74,152.50,110.60,-,,-,-,-,63.17,192.4,12.0,0.1
Eureka Energy Ltd,EKA,0.078,-,0.078,0.085,-,-,-,0.085,0.078,0.095,0.026,-,,-,-,-,-5,-,-0.2,-2.5
Eurogold Ltd,EUG,0.25,-,0.21,0.25,-,-,-,0.25,0.25,0.35,0.06,-,,-,-,-,7.25,3.4,-,-
Fairstar Res,FAS,0.064,0.2,0.063,0.064,13582,0.065,0.062,0.067,0.06,0.11,0.02,-,,-,-,-,-13.18,-,-0.1,-1.54
  opt aug11,FASOA,0.02,-,0.02,0.023,-,-,-,0.024,0.019,0.049,0.019,-,,-,-,-,-,-,-0.3,-13.04
Falcon Min Ltd,FCN,0.235,2,0.215,0.23,39,0.235,0.215,0.24,0.215,0.30,0.043,-,,-,-,-,-0.23,-,-1.5,-6
FerrAus Ltd,FRS,0.66,0.5,0.66,0.675,202,0.675,0.66,0.675,0.625,0.84,0.145,-,,-,-,-,-2.05,-,2.0,3.13
Fox Res,FXR,0.195,-,0.195,0.20,3025,0.20,0.19,0.20,0.185,0.33,0.09,-,,-,-,-,-7.9,-,0.5,2.63
  opt nov10,FXRO,0.037,-,0.04,0.045,-,-,-,0.038,0.036,0.098,0.011,-,,-,-,-,-,-,0.1,2.78
Frontier Res,FNT,0.029,0.2,0.027,0.029,600,0.029,0.027,0.029,0.026,0.046,0.01,-,,-,-,-,-0.9,-,0.2,7.41
  opt dec10,FNTO,0.015,-,0.008,0.015,-,-,-,0.015,0.015,0.016,0.009,-,,-,-,-,-,-,-,-
Gateway Min,GML,0.065,-,0.062,0.065,-,-,-,0.066,0.065,0.10,0.063,-,,-,-,-,-1.76,-,-0.5,-7.14
Geopacific Res,GPR,0.048,0.6,0.047,0.048,445,0.048,0.042,0.048,0.035,0.088,0.019,-,,-,0.10,-,-0.62,-,1.1,29.73
Gippsland Ltd,GIP,0.055,-,0.057,0.06,-,-,-,0.055,0.052,0.091,0.024,-,,-,-,-,-0.86,-,0.3,5.77
Gladiator Res,GLA,0.058,-,0.047,0.058,-,-,-,0.06,0.06,0.065,0.03,-,,-,-,-,-0.89,-,-,-
Gleneagle Gold,GLN,0.022,-,0.02,0.022,490,0.022,0.022,0.023,0.02,0.18,0.02,-,,-,-,-,-2.85,-,-,-
Glengarry Res,GGY,0.051,0.2,0.05,0.051,840,0.051,0.05,0.051,0.045,0.07,0.023,-,,-,-,-,-0.44,-,0.3,6.25
Global Gold Hld,GGH,0.04,-,0.016,0.06,-,-,-,0.04,0.04,0.04,0.039,0.1,,-,0.04,2.50,-0.22,-,-,-
GME Res Ltd,GME,0.09,-,0.091,0.10,-,-,-,0.10,0.09,0.105,0.03,-,,-,-,-,-0.25,-,-1.0,-10
Gold Anomaly Ltd,GOA,0.037,0.2,0.036,0.037,3310,0.037,0.036,0.039,0.035,0.077,0.005,-,,-,-,-,-1.44,-,-0.1,-2.63
  opt jun12,GOAOA,0.02,-,0.018,0.021,-,-,-,0.02,0.02,0.035,0.001,-,,-,-,-,-,-,0.3,17.65
Gold One Int Ltd,GDO,0.315,-,0.31,0.315,4059,0.32,0.31,0.32,0.31,0.98,0.011,-,,-,-,-,-6.08,-,-,-
  opt oct12,GDOO,0.12,-,0.125,0.15,-,-,-,0.12,0.11,0.155,0.004,-,,-,-,-,-,-,1.0,9.09
Golden Cross,GCR,0.021,-,0.02,0.021,500,0.021,0.021,0.023,0.02,0.038,0.01,-,,-,-,-,-1.12,-,-0.2,-8.7
Golden Deeps,GED,0.06,-,0.06,0.07,-,-,-,0.06,0.06,0.07,0.016,-,,-,-,-,-0.9,-,-,-
Golden Rim Res,GMR,0.12,-,0.12,0.125,20,0.12,0.12,0.13,0.12,0.255,0.02,-,,-,-,-,-1.88,-,-,-
Golden State Res,GDN,0.04,0.2,0.039,0.04,6038,0.04,0.038,0.04,0.037,0.21,0.037,-,,-,-,-,-1.29,-,0.2,5.26
  opt nov10,GDNOA,0.006,-,0.006,0.007,-,-,-,0.007,0.006,0.015,0.004,-,,-,-,-,-,-,-0.1,-14.29
Golden Tiger Min,GTX,0.03,-,0.027,0.034,-,-,-,0.03,0.028,0.033,0.004,-,,-,-,-,-3.62,-,-,-
Golden West Res,GWR,0.64,1,0.63,0.665,200,0.64,0.64,0.70,0.625,1.06,0.25,-,,-,-,-,-13.48,-,-4.0,-5.88
  opt dec10,GWROA,0.02,-,0.02,0.09,-,-,-,0.02,0.02,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.035,-,0.035,0.036,-,-,-,0.036,0.035,0.06,0.014,-,,-,-,-,-0.29,-,-0.3,-7.89
Gondwana Res,GDA,0.034,-,0.034,0.035,864,0.034,0.032,0.036,0.03,0.097,0.008,-,,-,-,-,-2.8,-,-0.1,-2.86
  opt jun11,GDAO,0.02,-,0.02,0.022,410,0.02,0.02,0.024,0.02,0.075,0.004,-,,-,-,-,-,-,-0.2,-9.09
  opt jun10,GDAOC,0.01,0.3,0.007,0.01,4997,0.01,0.01,0.01,0.007,0.021,0.001,-,,-,-,-,-,-,0.2,25
Grange Res,GRR,0.245,-,0.245,0.25,4880,0.25,0.24,0.25,0.24,0.646,0.193,-,,-,-,-,19.69,1.2,-,-
Greenland Min En,GGG,0.51,-3.5,0.505,0.555,5243,0.565,0.51,0.565,0.505,0.665,0.15,-,,-,-,-,-2.03,-,-1.5,-2.86
  opt jun11,GGGO,0.335,1.5,0.32,0.335,826,0.335,0.335,0.335,0.30,0.45,0.065,-,,-,-,-,-,-,2.5,8.06
Gryphon Min Ltd,GRY,0.45,0.5,0.44,0.45,1818,0.45,0.44,0.48,0.43,0.59,0.059,-,,-,-,-,-1.9,-,-3.0,-6.25
Gulf Res,GLF,0.027,-,0.027,0.03,-,-,-,0.029,0.027,0.063,0.021,-,,-,-,-,-0.1,-,-0.3,-10
  opt jun11,GLFO,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.09,-,0.09,0.095,-,-,-,0.093,0.09,0.12,0.026,-,,-,-,-,0.03,300.0,-0.3,-3.23
Hampton Hill Min,HHM,0.32,-,0.30,0.39,-,-,-,0.32,0.30,0.32,0.074,-,,-,-,-,-0.68,-,2.0,6.67
Haoma Min NL,HAO,0.15,-1,0.15,0.17,260,0.16,0.15,0.165,0.15,0.205,0.046,-,,-,-0.15,-,-3.08,-,-2.0,-11.76
Havilah Res NL,HAV,0.57,1,0.57,0.58,31,0.58,0.57,0.58,0.56,0.71,0.255,-,,-,-,-,-0.9,-,-1.0,-1.72
  opt apr10,HAVO,0.01,-,-,-,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
