Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4596.9 at 16:34 29/1/2010  Report at 19:05 Friday 29/1/2010. Processed 19:54 Friday 29/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
  opt dec11,COYOA,0.07,-0.4,0.051,0.09,290,0.07,0.07,0.074,0.07,0.115,0.035,-,,-,-,-,-,-,-0.4,-5.41
Cortona Res,CRC,0.13,-2,0.13,0.145,3870,0.145,0.13,0.15,0.13,0.233,0.088,-,,-,-,-,-1.54,-,-2.0,-13.33
  opt jan12,CRCO,0.052,-1.7,0.052,0.065,577,0.065,0.052,0.07,0.052,0.08,0.025,-,,-,-,-,-,-,-0.8,-13.33
Corvette Res,COV,0.225,-,0.21,0.23,1105,0.23,0.225,0.235,0.21,0.27,0.035,-,,-,-,-,-2.21,-,1.5,7.14
Coventry Res,CVY,0.25,-,-,-,-,-,-,0.25,0.25,0.40,0.012,-,,-,-,-,-1.24,-,-,-
Crescent Gold,CRE,0.185,-1,0.185,0.195,197,0.195,0.185,0.225,0.185,0.29,0.096,-,,-,-,-,-10.72,-,-4.0,-17.78
Cullen Res,CUL,0.052,-,0.051,0.052,1159,0.052,0.051,0.055,0.051,0.086,0.025,-,,-,-,-,-1.14,-,-,-
D'aguilar Gold,DGR,0.065,-1,0.062,0.065,1525,0.074,0.062,0.075,0.06,0.09,0.03,-,,-,-,-,0.39,16.7,-0.1,-1.52
Dart Min NL,DTM,0.081,-0.9,0.081,0.089,911,0.09,0.081,0.10,0.081,0.15,0.04,-,,-,-,-,-2.62,-,-1.9,-19
  opt may10,DTMO,0.01,-,0.01,0.019,250,0.01,0.01,0.01,0.01,0.023,0.001,-,,-,-,-,-,-,-,-
De Grey Min,DEG,0.041,0.2,0.038,0.045,300,0.041,0.041,0.042,0.039,0.067,0.017,-,,-,-,-,-1.2,-,-,-
Diatreme Res,DRX,0.12,-0.5,0.12,0.125,1300,0.12,0.12,0.125,0.12,0.18,0.10,-,,-,-,-,-1.6,-,-0.5,-4
Dioro Explore NL,DIO,1.18,-,1.125,1.18,986,1.21,1.18,1.23,1.18,1.33,0.28,-,,-,0.96,-,-1.27,-,-4.0,-3.28
Discovery Metals,DML,0.66,-1.5,0.655,0.66,19218,0.68,0.65,0.70,0.585,0.71,0.13,-,,-,-,-,-2.88,-,5.5,9.09
Dominion Min,DOM,3.02,-5,3.02,3.05,6554,3.08,2.96,3.37,2.96,5.69,2.96,14,,2.17,1.06,4.64,30.38,9.9,-33.0,-9.85
Dourado Res Ltd,DUO,0.265,0.5,0.255,0.265,1100,0.265,0.245,0.28,0.24,0.28,0.175,-,,-,-,-,-,-,0.5,1.92
  opt nov14,DUOO,0.075,-0.1,0.07,0.085,1655,0.089,0.075,0.09,0.06,0.09,0.045,-,,-,-,-,-,-,0.7,10.29
Dragon Energy,DLE,0.26,-,0.16,0.27,-,-,-,0.26,0.26,0.31,0.15,-,,-,-,-,-,-,-,-
Dragon Mountain Gold,DMG,0.135,0.5,0.13,0.145,3383,0.135,0.13,0.14,0.13,0.29,0.09,-,,-,-,-,-3.82,-,0.5,3.85
Drake Res,DRK,0.18,-0.5,0.165,0.18,1410,0.185,0.18,0.205,0.18,0.37,0.07,-,,-,-,-,-2.29,-,-2.5,-12.2
Drummond Gold Ltd,DGO,0.05,-,0.045,0.05,-,-,-,0.05,0.05,0.107,0.03,-,,-,-,-,-1.5,-,-0.2,-3.85
Dynasty Metals,DMA,0.235,-,0.215,0.23,-,-,-,0.235,0.21,0.38,0.091,-,,-,-,-,-4.51,-,1.5,6.82
  opt feb10,DMAOA,0.01,-,0.001,0.01,-,-,-,0.01,0.01,0.025,0.01,-,,-,-,-,-,-,-,-
Eagle Eye Metals,EYE,0.048,-,0.048,0.054,-,-,-,0.052,0.048,0.085,0.025,-,,-,-,-,-1.5,-,-0.2,-4
  opt jun10,EYEO,0.004,-,-,0.004,-,-,-,0.004,0.004,0.009,0.001,-,,-,-,-,-,-,-,-
Echo Res,EAR,0.043,-,0.042,0.045,-,-,-,0.045,0.043,0.06,0.018,-,,-,-,-,-2.24,-,0.1,2.38
Eldorado Gold cdi 1:1,EAU,13.57,-71,13.42,14.47,2554,13.90,13.44,14.66,13.44,16.32,13.01,-,,-,-,-,-,-,-114.0,-7.75
Eldore Min,EDM,0.022,0.2,0.02,0.022,34388,0.022,0.019,0.022,0.018,0.023,0.005,-,,-,-,-,-0.51,-,0.3,15.79
Eleckra Mines,EKM,0.10,-,0.10,0.105,3751,0.10,0.096,0.10,0.096,0.21,0.012,-,,-,-,-,-3.95,-,-0.5,-4.76
  opt jun11,EKMO,0.05,-2,0.025,0.06,250,0.05,0.05,0.07,0.05,0.12,0.01,-,,-,-,-,-,-,-,-
Elemental Min,ELM,0.40,-,0.40,0.465,-,-,-,0.40,0.40,0.57,0.07,-,,-,-,-,-7.95,-,-,-
  opt jan12,ELMO,0.23,-,0.19,0.23,-,-,-,0.23,0.23,0.295,0.11,-,,-,-,-,-,-,-,-
Elementos Ltd,ELT,0.22,-1.5,0.21,0.235,1419,0.235,0.22,0.24,0.22,0.28,0.20,-,,-,-,-,-,-,-0.5,-2.22
Emmerson Res,ERM,0.195,-4,0.205,0.225,3383,0.235,0.195,0.25,0.195,0.435,0.056,-,,-,-,-,-0.82,-,-5.5,-22
Empire Res,ERL,0.105,-1,0.075,0.105,990,0.11,0.105,0.115,0.097,0.135,0.021,-,,-,-,-,-1.62,-,0.9,9.37
Enterprise Metals,ENT,0.215,-1.5,0.195,0.215,2444,0.22,0.185,0.28,0.185,0.65,0.067,-,,-,-,-,-1.35,-,-4.0,-15.69
  opt jun12,ENTO,0.12,-,0.06,0.13,-,-,-,0.12,0.12,0.37,0.08,-,,-,-,-,-,-,-,-
ETFS Metals etfs gold,GOLD,118.68,66,118.54,118.80,225,119.00,118.43,119.56,117.90,152.50,110.60,-,,-,-,-,63.17,187.9,65.0,0.55
Eureka Energy Ltd,EKA,0.10,-0.5,0.10,0.12,3107,0.10,0.10,0.12,0.10,0.135,0.026,-,,-,-,-,-5,-,-0.5,-4.76
Eurogold Ltd,EUG,0.25,-,0.185,0.28,-,-,-,0.25,0.22,0.35,0.09,-,,-,-,-,7.25,3.4,2.0,8.7
Fairstar Res,FAS,0.075,-0.3,0.073,0.076,10745,0.08,0.071,0.085,0.071,0.11,0.02,-,,-,-,-,-13.18,-,-0.6,-7.41
  opt aug11,FASOA,0.02,-,0.017,0.02,1646,0.02,0.02,0.022,0.019,0.049,0.018,-,,-,-,-,-,-,-,-
Falcon Min Ltd,FCN,0.21,-2,0.21,0.225,2457,0.235,0.21,0.235,0.20,0.30,0.043,-,,-,-,-,-0.23,-,-,-
FerrAus Ltd,FRS,0.725,-4,0.72,0.75,4787,0.76,0.715,0.85,0.715,0.96,0.15,-,,-,-,-,-2.05,-,-12.0,-14.2
Ferrum Crescent,FCR,0.11,-1,0.11,0.12,1000,0.115,0.11,0.12,0.11,0.15,0.03,-,,-,-,-,-2.78,-,-1.0,-8.33
  opt dec13,FCRO,0.011,-0.1,0.01,0.013,3333,0.011,0.011,0.012,0.011,0.04,0.011,-,,-,-,-,-,-,-0.1,-8.33
Fox Res,FXR,0.175,-1.5,0.17,0.175,9801,0.195,0.175,0.20,0.175,0.33,0.098,-,,-,-,-,-7.9,-,-3.0,-14.63
  opt nov10,FXRO,0.046,-0.2,0.042,0.046,304,0.047,0.046,0.048,0.046,0.098,0.011,-,,-,-,-,-,-,-0.2,-4.17
Frontier Res,FNT,0.027,-0.1,0.027,0.03,4235,0.028,0.026,0.028,0.026,0.046,0.01,-,,-,-,-,-0.9,-,-0.3,-10
  opt dec10,FNTO,0.009,-,0.009,0.015,-,-,-,0.009,0.009,0.016,0.009,-,,-,-,-,-,-,-0.1,-10
Gascoyne Res Ltd,GCY,0.14,-,0.14,0.15,-,-,-,0.155,0.14,0.19,0.14,-,,-,-,-,-,-,-1.5,-9.68
Gateway Min,GML,0.07,-,0.071,0.08,-,-,-,0.07,0.07,0.10,0.06,-,,-,-,-,-1.76,-,-,-
Genesis Res,GES,0.15,-1,0.15,0.17,1000,0.16,0.15,0.16,0.15,0.19,0.14,-,,-,-,-,-,-,-0.5,-3.23
Geopacific Res,GPR,0.064,-,0.06,0.064,-,-,-,0.064,0.063,0.07,0.019,-,,-,0.10,-,-0.62,-,-,-
Gippsland Ltd,GIP,0.045,0.1,0.042,0.044,5146,0.045,0.044,0.054,0.04,0.091,0.024,-,,-,-,-,-0.86,-,-0.9,-16.67
Gladiator Res,GLA,0.23,-0.5,0.23,0.24,6851,0.255,0.23,0.255,0.195,0.32,0.03,-,,-,-,-,-0.89,-,1.5,6.98
Gleneagle Gold,GLN,0.024,0.1,0.022,0.024,4780,0.024,0.022,0.024,0.022,0.18,0.02,-,,-,-,-,-2.85,-,-,-
Glengarry Res,GGY,0.058,0.1,0.057,0.058,4941,0.06,0.058,0.065,0.057,0.076,0.023,-,,-,-,-,-0.44,-,-0.6,-9.37
Global Gold Hld,GGH,0.05,-,0.015,0.06,-,-,-,0.05,0.05,0.05,0.039,0.1,,-,0.04,2.00,-0.22,-,-,-
GME Res Ltd,GME,0.10,-0.5,0.10,0.105,820,0.10,0.10,0.12,0.10,0.125,0.03,-,,-,-,-,-0.25,-,-1.0,-9.09
Gold Anomaly Ltd,GOA,0.034,-0.1,0.034,0.035,24224,0.036,0.034,0.037,0.034,0.077,0.005,-,,-,-,-,-1.44,-,-0.2,-5.56
  opt jun12,GOAOA,0.018,-,0.018,0.025,-,-,-,0.021,0.018,0.035,0.001,-,,-,-,-,-,-,-0.6,-25
Gold One Int Ltd,GDO,0.285,0.5,0.275,0.28,6779,0.295,0.275,0.305,0.27,0.98,0.011,-,,-,-,-,-6.08,-,-1.0,-3.39
  opt oct12,GDOO,0.10,-,0.10,0.105,-,-,-,0.105,0.10,0.155,0.004,-,,-,-,-,-,-,-0.5,-4.76
Golden Cross,GCR,0.022,-,0.022,0.023,13898,0.023,0.022,0.024,0.022,0.038,0.01,-,,-,-,-,-1.12,-,-0.1,-4.35
Golden Deeps,GED,0.06,-,0.065,0.08,-,-,-,0.06,0.06,0.07,0.016,-,,-,-,-,-0.9,-,-,-
Golden Rim Res,GMR,0.11,0.5,0.097,0.11,8040,0.11,0.095,0.115,0.095,0.255,0.02,-,,-,-,-,-1.88,-,-1.0,-8.33
Golden State Res,GDN,0.057,-0.3,0.057,0.059,15118,0.059,0.057,0.061,0.054,0.21,0.037,-,,-,-,-,-1.29,-,0.1,1.79
  opt nov10,GDNOA,0.008,-0.1,0.008,0.009,7740,0.009,0.008,0.009,0.007,0.015,0.004,-,,-,-,-,-,-,-0.1,-11.11
Golden Tiger Min,GTX,0.033,-,0.013,0.033,-,-,-,0.033,0.033,0.033,0.004,-,,-,-,-,-3.62,-,-,-
Golden West Res,GWR,0.71,2,0.69,0.73,2214,0.71,0.675,0.71,0.665,1.06,0.255,-,,-,-,-,-13.48,-,1.5,2.16
  opt dec10,GWROA,0.015,-,0.015,0.09,-,-,-,0.015,0.015,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.041,-0.2,0.039,0.041,1909,0.045,0.041,0.049,0.038,0.081,0.014,-,,-,-,-,-0.29,-,0.1,2.5
Gondwana Res,GDA,0.031,-0.1,0.03,0.032,2541,0.031,0.031,0.032,0.031,0.097,0.008,-,,-,-,-,-2.8,-,-0.2,-6.06
  opt jun11,GDAO,0.018,-,0.015,0.026,452,0.018,0.018,0.021,0.018,0.075,0.004,-,,-,-,-,-,-,-0.2,-10
  opt jun10,GDAOC,0.011,-,0.003,0.011,-,-,-,0.011,0.011,0.021,0.001,-,,-,-,-,-,-,-,-
Grange Res,GRR,0.335,-2,0.335,0.34,42245,0.355,0.33,0.365,0.33,0.646,0.193,-,,-,-,-,19.69,1.7,-3.0,-8.22
Greenland Min En,GGG,0.66,-4,0.66,0.67,12695,0.71,0.65,0.715,0.64,0.935,0.15,-,,-,-,-,-2.03,-,-,-
  opt jun11,GGGO,0.485,-1.5,0.445,0.50,1792,0.51,0.48,0.51,0.43,0.665,0.065,-,,-,-,-,-,-,6.5,15.48
Gryphon Min Ltd,GRY,0.435,-1.5,0.44,0.45,684,0.45,0.43,0.47,0.43,0.59,0.08,-,,-,-,-,-1.9,-,-1.5,-3.33
Gulf Res,GLF,0.031,0.2,0.028,0.031,1270,0.031,0.028,0.031,0.028,0.063,0.021,-,,-,-,-,-0.1,-,0.1,3.33
  opt jun11,GLFO,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.01,-,0.01,0.02,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-
Gullewa Ltd,GUL,0.083,-0.3,0.083,0.09,408,0.083,0.083,0.086,0.083,0.12,0.026,-,,-,-,-,0.03,276.7,-0.3,-3.49
Hampton Hill Min,HHM,0.34,1,0.34,0.36,50,0.34,0.34,0.42,0.33,0.51,0.074,-,,-,-,-,-0.68,-,-9.0,-20.93
Haoma Min NL,HAO,0.13,0.5,0.13,0.135,860,0.13,0.13,0.145,0.125,0.205,0.055,-,,-,-0.15,-,-3.08,-,-1.5,-10.34
Havilah Res NL,HAV,0.59,-,0.565,0.60,-,-,-,0.60,0.565,0.71,0.255,-,,-,-,-,-0.9,-,-1.0,-1.67
  opt apr10,HAVO,0.01,-,-,0.025,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.175,-,0.165,0.175,9069,0.18,0.165,0.185,0.165,0.26,0.05,-,,-,-,-,-2.15,-,-0.5,-2.78
Helix Res,HLX,0.088,-0.3,0.081,0.088,2430,0.09,0.088,0.094,0.088,0.15,0.036,-,,-,-,-,-1.46,-,-0.4,-4.35
  opt may11,HLXOA,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.05,0.024,-,,-,-,-,-,-,-,-
Hemisphere Res,HEM,0.59,-2,0.585,0.59,1540,0.605,0.585,0.645,0.585,0.78,0.042,-,,-,-,-,-2.53,-,-3.0,-4.84
  opt mar10,HEMO,0.36,-,0.35,0.41,-,-,-,0.40,0.35,0.515,0.013,-,,-,-,-,-,-,-4.0,-10
Heritage Gold NZ,HTM,0.021,-0.3,0.017,0.023,11201,0.023,0.021,0.024,0.021,0.044,0.012,-,,-,-,-,-0.16,-,-0.4,-16
Heron Res,HRR,0.29,-,0.29,0.295,490,0.29,0.29,0.30,0.28,0.38,0.12,-,,-,-,-,-7.3,-,0.5,1.75
Hill End Gold,HEG,0.20,-2,0.20,0.205,8476,0.22,0.20,0.22,0.20,0.285,0.135,-,,-,-,-,-2.5,-,-1.0,-4.76
Hillgrove Res Ltd,HGO,0.39,-1,0.385,0.39,27654,0.40,0.385,0.435,0.385,0.52,0.099,2,f,8.71,-,5.13,17.42,2.2,-1.0,-2.5
Hodges Res,HDG,0.125,-,0.125,0.14,-,-,-,0.125,0.125,0.175,0.056,-,,-,-,-,-5.34,-,-,-
Image Res NL,IMA,0.96,-2,0.96,0.97,590,0.97,0.92,1.08,0.92,1.28,0.36,-,,-,-,-,-2.68,-,-13.5,-12.33
Impact Min,IPT,0.20,-1,0.195,0.20,4046,0.21,0.195,0.22,0.195,0.295,0.015,-,,-,-,-,-2.1,-,-2.5,-11.11
Imperial Corp Ltd,IMP,0.005,-,0.005,0.006,9382,0.005,0.005,0.006,0.005,0.013,0.005,-,,-,-,-,0.37,1.4,-0.1,-16.67
Intermin Res,IRC,0.215,-2.5,0.20,0.23,100,0.215,0.215,0.245,0.20,0.25,0.10,-,,-,-,-,-1.88,-,-0.5,-2.27
Intrepid Mines,IAU,0.26,-0.5,0.255,0.26,5428,0.265,0.255,0.275,0.255,0.42,0.215,-,,-,0.17,-,-7.97,-,-2.0,-7.14
Ironbark Gold,IBG,0.175,-4.5,0.175,0.185,26918,0.20,0.17,0.25,0.17,0.29,0.06,-,,-,-,-,-0.42,-,-2.5,-12.5
Ishine Int Res,ISH,0.22,-,0.18,0.22,-,-,-,0.22,0.20,0.23,0.20,-,,-,-,-,-,-,-,-
Jabiru Metals Ltd,JML,0.385,-1.5,0.385,0.395,15904,0.40,0.375,0.43,0.375,0.485,0.089,-,,-,-,-,-12,-,-4.5,-10.47
Jameson Res,JAL,0.325,-2,0.335,0.34,1076,0.345,0.325,0.345,0.315,0.62,0.08,-,,-,-,-,-1.82,-,-1.5,-4.41
Jindalee Res,JRL,1.135,-0.5,1.125,1.135,44,1.135,1.135,1.14,1.065,1.30,0.30,-,,-,-,-,-2.9,-,3.5,3.18
Jupiter Energy,JPR,0.053,-0.4,0.051,0.053,2000,0.053,0.053,0.058,0.052,0.085,0.008,-,,-,-,-,-0.72,-,-0.5,-8.62
  opt jun10,JPROA,0.008,-,0.008,0.01,3400,0.008,0.008,0.009,0.008,0.035,0.003,-,,-,-,-,-,-,-0.3,-27.27
Kairiki Energy,KIK,0.125,-1,0.125,0.13,4267,0.135,0.125,0.145,0.125,0.22,0.036,-,,-,-,-,-0.99,-,-2.5,-16.67
Kentor Gold Ltd,KGL,0.145,-1,0.15,0.155,21229,0.155,0.135,0.165,0.135,0.185,0.024,-,,-,-,-,-6.98,-,-1.5,-9.38
King Island,KIS,0.27,-,0.24,0.27,-,-,-,0.28,0.255,0.37,0.10,-,,-,-,-,-2.5,-,1.0,3.85
King Solomon Mines,KSO,0.063,-0.1,0.063,0.089,500,0.064,0.063,0.064,0.061,0.12,0.041,-,,-,-,-,-2.62,-,0.2,3.28
Kings Min NL,KMN,0.17,-1.5,0.17,0.185,94,0.185,0.17,0.19,0.16,0.26,0.065,-,,-,-,-,-1,-,-,-
Kingsgate Cons,KCN,9.26,-9,9.20,9.48,6526,9.58,9.20,9.58,9.13,10.30,3.42,15,f,2.33,2.55,1.62,34.9,26.5,-14.0,-1.49
Kingsrose Min Ltd,KRM,0.65,-,0.625,0.65,2755,0.67,0.62,0.68,0.62,0.78,0.12,-,,-,-,-,-5.36,-,-1.5,-2.26
  opt dec12,KRMO,0.40,-4,0.39,0.53,50,0.40,0.40,0.44,0.40,0.56,0.035,-,,-,-,-,-,-,-5.0,-11.11
Korab Res,KOR,0.245,-0.5,0.23,0.245,4608,0.25,0.24,0.275,0.225,0.34,0.037,-,,-,-,-,-1.91,-,-,-
Krucible Metals,KRB,0.38,-1,0.37,0.38,482,0.38,0.38,0.40,0.365,0.50,0.10,-,,-,-,-,-0.79,-,-1.0,-2.56
Laconia Res Ltd,LCR,0.14,-1,0.13,0.14,287,0.145,0.14,0.15,0.14,0.26,0.12,-,,-,-,-,-,-,-,-
Laguna Res NL,LRC,0.015,-0.1,0.014,0.015,288013,0.016,0.013,0.02,0.013,0.031,0.003,-,,-,-,-,0.79,1.9,-0.3,-16.67
Lefroy Res Ltd,LEF,0.06,-,0.06,0.07,150,0.06,0.06,0.065,0.06,0.18,0.04,-,,-,-,-,-0.46,-,-0.5,-7.69
Legacy Iron Ore,LCY,0.15,-2,0.15,0.17,7329,0.18,0.15,0.19,0.15,0.215,0.046,-,,-,-,-,-4.45,-,-3.5,-18.92
  opt jan12,LCYO,0.015,-,0.04,0.06,-,-,-,0.015,0.015,0.015,0.005,-,,-,-,-,-,-,-,-
  opt dec12,LCYOA,0.065,-,-,-,-,-,-,0.065,0.065,0.07,0.06,-,,-,-,-,-,-,-,-
  opt dec12,LCYOB,0.11,-,0.05,0.10,-,-,-,0.11,0.11,0.115,0.11,-,,-,-,-,-,-,-,-
Legend Min,LEG,0.033,-0.3,0.033,0.038,25695,0.036,0.033,0.042,0.033,0.048,0.01,-,,-,-,-,0.11,30.0,-0.6,-15.38
Leyshon Res,LRL,0.16,-0.5,0.155,0.16,6784,0.16,0.155,0.17,0.155,0.185,0.065,-,,-,-,-,-1.6,-,-1.0,-5.88
Liberty Resource,LBY,0.098,-,0.095,0.10,3780,0.10,0.095,0.105,0.09,0.275,0.022,-,,-,-,-,-2.03,-,-1.2,-10.91
Lihir Gold Ltd,LGL,2.77,-12,2.76,2.77,505654,2.88,2.77,3.09,2.77,3.77,2.41,1.45,,-,1.29,0.52,-9.97,-,-29.0,-9.48
Lincoln Min,LML,0.35,-1,0.32,0.35,969,0.35,0.315,0.395,0.315,0.455,0.077,-,,-,-,-,-2.09,-,-4.5,-11.39
  opt jun10,LMLO,0.08,-,0.07,0.074,950,0.08,0.08,0.11,0.08,0.135,0.004,-,,-,-,-,-,-,-4.0,-33.33
Linq Res Fund unt,LRF,0.63,-,0.605,0.63,9107,0.63,0.615,0.63,0.61,0.66,0.28,1,,-,1.01,1.59,-116.1,-,-,-
Lodestone Energy,LOD,0.15,0.5,0.145,0.155,3000,0.15,0.145,0.16,0.145,0.21,0.02,-,,-,-,-,-0.87,-,-2.0,-11.76
Luiri Gold Ltd cdi 1:1,LGM,0.355,-,0.355,0.36,270,0.355,0.355,0.38,0.355,0.47,0.33,-,,-,-,-,-,-,-2.5,-6.58
Magnetic Res,MAU,0.44,-7,0.44,0.47,4039,0.51,0.44,0.57,0.44,0.59,0.02,-,,-,-,-,-3.8,-,-10.5,-19.27
  ctg,MAUCA,0.27,-4,0.27,0.31,394,0.31,0.27,0.32,0.27,0.32,0.27,-,,-,-,-,-,-,-3.0,-10
Magnum Min & Exp,MGU,0.085,-,0.085,0.105,1069,0.086,0.085,0.089,0.085,0.12,0.034,-,,-,-,-,-2.33,-,-0.4,-4.49
Mamba Min,MAB,0.081,-,0.01,0.069,-,-,-,0.059,0.059,0.07,0.015,-,,-,-,-,-7.51,-,2.2,36.65
  opt mar10,MABO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.017,0.001,-,,-,-,-,-,-,-,-
Manas Res Ltd,MSR,0.12,-0.5,0.10,0.12,3589,0.12,0.115,0.135,0.115,0.235,0.044,-,,-,-,-,-1.4,-,-1.0,-7.69
  opt sep11,MSRO,0.046,-0.1,0.02,0.046,210,0.046,0.046,0.05,0.046,0.085,0.045,-,,-,-,-,-,-,-0.4,-8
Mantle Min Corp,MNM,0.039,-0.1,0.039,0.04,10457,0.041,0.039,0.044,0.039,0.088,0.023,-,,-,-,-,-2.22,-,-0.1,-2.5
  opt dec10,MNMOA,0.014,0.2,0.014,0.019,550,0.014,0.014,0.014,0.012,0.05,0.01,-,,-,-,-,-,-,-0.2,-12.5
Marathon Res,MTN,0.43,-0.5,0.43,0.45,22,0.43,0.43,0.47,0.43,1.08,0.33,-,,-,-,-,-8.1,-,-2.5,-5.49
Matsa Res,MAT,0.355,-5.5,0.36,0.385,6266,0.40,0.345,0.435,0.345,0.435,0.10,-,,-,-,-,-5.3,-,-2.0,-5.33
Maximus Res,MXR,0.028,0.1,0.026,0.028,5038,0.028,0.027,0.028,0.027,0.05,0.023,-,,-,-,-,-4.72,-,-,-
Medusa Min Ltd,MML,3.07,-7,3.03,3.14,3941,3.10,3.04,3.43,3.04,4.40,1.085,-,,-,-,-,25,12.3,-27.0,-8.08
Metals Aust,MLS,0.011,-,0.011,0.012,6685,0.011,0.01,0.011,0.01,0.045,0.006,-,,-,-,-,-0.22,-,-,-
Meteoric Res,MEI,0.14,-2,0.14,0.16,145,0.145,0.14,0.16,0.14,0.27,0.02,-,,-,-,-,-1.07,-,-0.5,-3.45
  ctg,MEICA,0.042,-,0.042,0.075,-,-,-,0.042,0.042,0.063,0.001,-,,-,-,-,-,-,-,-
Midas Res,MDS,0.035,-,0.031,0.035,-,-,-,0.035,0.032,0.05,0.015,-,,-,-,-,-1.09,-,-0.1,-2.78
  opt may11,MDSOB,0.009,-,0.006,0.009,-,-,-,0.009,0.009,0.015,0.004,-,,-,-,-,-,-,-,-
  opt nov12,MDSOC,0.019,-,0.015,0.02,-,-,-,0.019,0.019,0.022,0.013,-,,-,-,-,-,-,-,-
Midwinter Resourc,MWN,0.105,-,0.115,0.14,-,-,-,0.105,0.105,0.16,0.046,-,,-,-,-,-1.8,-,-,-
  opt nov11,MWNOA,0.04,-,0.03,0.059,-,-,-,0.04,0.04,0.041,0.04,-,,-,-,-,-,-,-,-
Millennium Min,MOY,0.036,-0.2,0.036,0.041,19315,0.038,0.036,0.042,0.036,0.076,0.01,-,,-,-,-,-3.11,-,-0.4,-10
Mineral Commodities,MRC,0.039,-0.1,0.039,0.045,3000,0.04,0.039,0.04,0.039,0.15,0.035,-,,-,-,-,-0.69,-,-0.1,-2.5
  opt dec12,MRCO,0.014,-,0.007,0.014,-,-,-,0.014,0.014,0.016,0.007,-,,-,-,-,-,-,-,-
Minotaur Explore,MEP,0.24,-0.5,0.24,0.245,2073,0.245,0.235,0.245,0.235,0.35,0.16,-,,-,-,-,-9.11,-,-1.0,-4
Mintails Ltd,MLI,0.036,0.2,0.035,0.036,4470,0.036,0.034,0.037,0.034,0.075,0.033,-,,-,-,-,-13.12,-,-,-
Monaro Min NL,MRO,0.085,0.3,0.085,0.089,2548,0.094,0.081,0.094,0.081,0.155,0.066,-,,-,-,-,-21.7,-,-0.1,-1.16
Montezuma Min Co,MZM,0.21,-,0.21,0.245,-,-,-,0.23,0.21,0.34,0.06,-,,-,-,-,0.8,26.3,-1.0,-4.55
  opt aug11,MZMO,0.042,-0.8,0.042,0.065,100,0.042,0.042,0.05,0.042,0.115,0.015,-,,-,-,-,-,-,-0.8,-16
Morning Star Gold,MCO,0.40,-,0.39,0.415,964,0.40,0.40,0.42,0.39,0.49,0.11,-,,-,-,-,-1.83,-,-1.5,-3.61
  opt mar10,MCOOB,0.26,-2,0.265,0.28,942,0.28,0.26,0.325,0.26,0.375,0.031,-,,-,-,-,-,-,-4.0,-13.33
Mount Burgess Min,MTB,0.014,-0.3,0.014,0.018,6300,0.017,0.014,0.017,0.014,0.034,0.006,-,,-,-,-,-0.17,-,-0.3,-17.65
Mount Magnet South,MUM,0.057,-,0.055,0.057,2440,0.058,0.057,0.058,0.057,0.086,0.019,-,,-,-,-,-5.58,-,-,-
  opt sep10,MUMO,0.007,-,0.001,0.009,-,-,-,0.007,0.007,0.016,0.002,-,,-,-,-,-,-,-,-
Mundo Min,MUN,0.20,-,0.195,0.20,858,0.205,0.195,0.23,0.195,0.475,0.16,-,,-,-,-,-0.25,-,-3.0,-13.04
Nagambie Min Ltd,NAG,0.037,-,0.037,0.039,-,-,-,0.037,0.037,0.041,0.03,-,,-,-,-,-2.1,-,-,-
Namibian Copper,NCO,0.17,-5,0.17,0.20,1050,0.20,0.17,0.22,0.17,0.365,0.065,-,,-,-,-,-0.72,-,-3.0,-15
Newcrest Min,NCM,31.53,-60,31.51,31.60,45426,32.17,31.47,34.08,31.47,39.75,27.64,15,,3.53,8.95,0.48,53,59.5,-178.0,-5.34
Newland Res,NRL,0.02,-,0.02,0.027,-,-,-,0.024,0.02,0.042,0.009,-,,-,-,-,-10.3,-,-0.4,-16.67
Newmont Min  cdi 10:1,NEM,4.89,-3,4.85,4.90,3769,4.90,4.84,4.92,4.84,6.80,4.54,4.25,,5.02,-,0.87,21.34,22.9,-5.0,-1.01
Nex Metals Explor,NME,0.24,-1,0.215,0.24,277,0.24,0.24,0.25,0.22,0.30,0.07,-,,-,-,-,-2.57,-,2.5,11.63
  opt nov11,NMEO,0.06,-,0.05,0.07,-,-,-,0.06,0.06,0.075,0.02,-,,-,-,-,-,-,0.3,5.26
