Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4507.4 at 16:36 30/7/2010  Report at 19:05 Friday 30/7/2010. Processed 20:40 Friday 30/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Tasman Res Ltd,TAS,0.115,-,0.11,0.12,679,0.12,0.115,0.12,0.10,0.22,0.037,-,,-,-,-,-0.8,-,0.5,4.55,
  opt jun12,TASOB,0.056,-,0.042,0.105,-,-,-,0.056,0.056,0.12,0.008,-,,-,-,-,-,-,-,-,
Tasmania Mines,TMM,1.00,-,0.95,-,-,-,-,1.00,1.00,1.11,0.81,-,,-,1.33,-,19.5,5.1,-,-,
Terramin Aust,TZN,0.61,-0.5,0.61,0.62,37,0.61,0.61,0.62,0.60,1.05,0.515,-,,-,0.52,-,-6.89,-,-,-,
Territory Uranium,TUC,0.075,-,0.075,0.083,-,-,-,0.075,0.075,0.205,0.065,-,,-,-,-,-0.91,-,-0.5,-6.25,
Thor Min Plc cdi,THR,0.012,-,0.011,0.013,1000,0.012,0.012,0.014,0.012,0.067,0.008,-,,-,-,-,-1.58,-,-,-,
Tiaro Coal Ltd,TCM,0.40,3,0.40,0.43,39,0.40,0.40,0.40,0.34,0.46,0.125,-,,-,-,-,-1.67,-,5.0,14.29,
Trafford Res,TRF,0.54,-0.5,0.54,0.555,1907,0.555,0.53,0.57,0.48,1.079,0.169,-,,-,-,-,-3.82,-,4.5,9.09,
Traka Res,TKL,0.15,-,0.15,0.16,-,-,-,0.16,0.15,0.184,0.08,-,,-,-,-,-1.92,-,-1.0,-6.25,
Transit Hldgs,TRH,0.16,1,0.16,0.18,298,0.16,0.16,0.16,0.14,0.605,0.13,-,,-,-,-,-5.83,-,1.0,6.67,
Triausmin Ltd,TRO,0.05,-,0.047,0.05,200,0.05,0.05,0.05,0.05,0.17,0.046,-,,-,-,-,-1.82,-,-,-,
Truscott Min Corp,TRM,0.059,-,0.059,0.074,-,-,-,0.059,0.057,0.14,0.056,-,,-,-,-,-0.72,-,0.2,3.51,
Union Res Ltd,UCL,0.005,-,0.005,0.006,-,-,-,0.005,0.004,0.011,0.004,-,,-,-,-,-0.99,-,-,-,
  opt dec10,UCLO,0.002,-,-,-,-,-,-,0.002,0.002,0.002,0.001,-,,-,-,-,-,-,-,-,
Uramet Min,URM,0.064,-,0.05,0.06,-,-,-,0.065,0.057,0.07,0.04,-,,-,-,-,-0.75,-,-,-,
Uran Ltd,URA,0.02,-,0.02,0.022,-,-,-,0.021,0.017,0.089,0.013,-,,-,-,-,-1.99,-,0.4,25,
  opt jul12,URAOA,0.004,-,0.004,0.006,-,-,-,0.004,0.004,0.045,0.003,-,,-,-,-,-,-,-,-,
US Nickel Ltd,USN,0.11,-,0.11,0.115,6500,0.11,0.11,0.11,0.105,0.16,0.008,-,,-,-,-,-0.15,-,0.5,4.76,
Venture Min,VMS,0.28,-2,0.28,0.30,229,0.30,0.28,0.305,0.28,0.50,0.17,-,,-,-,-,-3,-,-1.5,-5.08,
Venturex Res,VXR,0.08,-,0.079,0.082,-,-,-,0.085,0.078,0.135,0.06,-,,-,-,-,0.91,8.8,-,-,
Victory West Moly,VWM,0.12,-1,0.12,0.125,2921,0.12,0.12,0.13,0.105,0.25,0.08,-,,-,-,-,-2.67,-,-1.0,-7.69,
  opt feb12,VWMOA,0.025,0.5,0.015,0.035,500,0.025,0.025,0.025,0.02,0.075,0.02,-,,-,-,-,-,-,-,-,
Vital Metals Ltd,VML,0.083,-0.1,0.078,0.083,50,0.083,0.083,0.09,0.083,0.14,0.056,-,,-,-,-,-0.41,-,-0.7,-7.78,
WCP Res Ltd,WCP,0.066,-,0.065,0.066,2000,0.066,0.065,0.066,0.06,0.16,0.034,-,,-,-,-,1.22,5.4,0.5,8.2,
West Wits Min Ltd,WWI,0.05,0.5,0.045,0.055,1000,0.05,0.05,0.05,0.045,0.145,0.045,-,,-,0.22,-,-0.75,-,-,-,
Western Areas NL,WSA,4.85,3,4.82,4.85,5247,4.90,4.82,5.15,4.66,6.60,3.52,3,,-,0.63,0.62,-7.49,-,6.0,1.25,
Western Desert Res,WDR,0.395,1.5,0.385,0.395,1029,0.40,0.39,0.40,0.36,0.849,0.099,-,,-,-,-,-5.3,-,0.5,1.28,
  opt nov11,WDRO,0.31,-,0.20,-,-,-,-,0.31,0.31,0.62,0.032,-,,-,-,-,-,-,-,-,
White Cliff Nickel,WCN,0.059,-,0.059,0.061,-,-,-,0.06,0.059,0.095,0.052,-,,-,-,-,-0.93,-,-0.1,-1.67,
  opt jun11,WCNO,0.01,-,0.01,0.02,-,-,-,0.012,0.009,0.029,0.007,-,,-,-,-,-,-,0.3,42.86,
White Energy Co,WEC,3.30,4,3.10,3.35,4974,3.30,3.15,3.39,3.15,3.84,1.955,-,,-,-,-,-14.79,-,-5.0,-1.49,
Winchester Res,WCR,0.195,-,0.07,0.185,-,-,-,0.195,0.195,0.22,0.13,-,,-,-,-,-1.08,-,-,-,
Wolf Min,WLF,0.40,-,0.33,0.40,-,-,-,0.40,0.35,0.53,0.29,-,,-,-,-,-2.35,-,5.0,14.29,
XState Res,XST,0.22,2,0.225,0.245,818,0.22,0.20,0.23,0.20,0.35,0.03,-,,-,0.05,-,-0.68,-,-1.0,-4.35,
  opt jun13,XSTO,0.06,1,0.04,0.08,500,0.06,0.06,0.06,0.05,0.08,0.045,-,,-,-,-,-,-,1.0,20,
YTC Res,YTC,0.195,1.5,0.185,0.195,748,0.195,0.19,0.20,0.175,0.35,0.165,-,,-,-,-,-3,-,2.5,14.71,
Zambezi Res cdi,ZRL,0.023,-,0.023,0.024,10000,0.023,0.023,0.025,0.021,0.065,0.015,-,,-,-,-,-0.49,-,0.3,15,
Zinc Co Aust,ZNC,0.195,-,0.195,0.20,1460,0.195,0.195,0.21,0.19,0.24,0.032,-,,-,-,-,-0.9,-,0.5,2.63,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.06,-,0.06,0.08,-,-,-,0.062,0.059,0.109,0.029,-,,-,-,-,-1.28,-,-,-,
  opt apr13,AAOO,0.016,-,0.011,0.025,-,-,-,0.016,0.016,0.02,0.012,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.175,-,0.175,0.18,2964,0.18,0.175,0.185,0.17,0.42,0.135,-,,-,-,-,-3.56,-,-0.5,-2.78,
ABM Res NL,ABU,0.027,-,0.027,0.028,36859,0.028,0.027,0.035,0.026,0.07,0.016,-,,-,-,-,-4.09,-,0.1,3.85,
Adelaide Res,ADN,0.18,-0.5,0.17,0.185,104,0.18,0.18,0.19,0.165,0.395,0.10,-,,-,-,-,-0.56,-,1.5,9.09,
ADX Energy Ltd,ADX,0.165,-0.5,0.155,0.165,8324,0.165,0.155,0.19,0.155,0.265,0.081,-,,-,-,-,-0.89,-,-1.5,-8.33,
  opt mar11,ADXO,0.08,-,0.054,0.069,-,-,-,0.08,0.065,0.09,0.05,-,,-,-,-,-,-,1.7,26.98,
Alamar Res Ltd,ALG,0.15,-3.5,0.15,0.19,150,0.15,0.15,0.185,0.15,0.245,0.145,-,,-,-,-,-1.34,-,-1.5,-9.09,
  opt mar13,ALGO,0.03,-,0.015,0.04,-,-,-,0.03,0.03,0.03,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.48,1,0.47,0.48,512,0.49,0.47,0.515,0.46,1.27,0.205,-,,-,-,-,-3.2,-,-2.5,-4.95,
  opt aug10,ALYO,0.22,-,0.22,0.24,-,-,-,0.24,0.20,0.96,0.05,-,,-,-,-,-,-,-3.0,-12,
Alcyone Res Ltd,AYN,0.025,0.1,0.025,0.026,88937,0.026,0.024,0.028,0.023,0.06,0.02,-,,-,-,-,-6.05,-,-0.3,-10.71,
  opt sep11,AYNOB,-,-,-,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.355,1.5,0.35,0.36,1748,0.355,0.345,0.40,0.34,0.49,0.23,-,,-,-,-,0.93,38.2,2.5,7.58,
Alliance Res,AGS,0.345,-2,0.34,0.345,2386,0.35,0.34,0.385,0.325,0.865,0.28,-,,-,-,-,-1.97,-,1.5,4.55,
Allied Gold Ltd,ALD,0.32,1,0.315,0.32,5399,0.335,0.315,0.365,0.29,0.545,0.25,-,,-,0.26,-,-3.42,-,-4.0,-11.11,
Alloy Res,AYR,0.025,0.1,0.021,0.025,1000,0.025,0.02,0.027,0.02,0.042,0.019,-,,-,-,-,-0.62,-,-0.2,-7.41,
Andean Res Ltd,AND,3.70,11,3.59,3.71,1637,3.70,3.63,3.71,3.52,3.88,1.85,-,,-,-,-,-4.64,-,3.0,0.82,
Anglo Aust,AAR,0.04,-,0.039,0.04,22831,0.041,0.04,0.045,0.038,0.066,0.018,-,,-,-,-,-0.14,-,-0.5,-11.11,
Anglogold Ashanti,AGG,8.80,-,8.50,9.00,-,-,-,9.00,8.51,10.50,7.65,3.87,,-,8.69,0.44,-99.23,-,-20.0,-2.22,
Apex Min NL,AXM,0.022,-0.1,0.021,0.023,56026,0.023,0.022,0.023,0.021,0.138,0.014,-,,-,-,-,-26.39,-,-0.1,-4.35,
  opt nov12,AXMO,0.005,-,0.005,0.006,9000,0.005,0.005,0.005,0.005,0.025,0.005,-,,-,-,-,-,-,-,-,
Aphrodite Gold,AQQ,0.125,-0.5,0.125,0.13,205,0.13,0.125,0.13,0.12,0.175,0.12,-,,-,-,-,-,-,-0.5,-3.85,
  opt dec13,AQQO,0.028,-0.2,0.027,0.03,1250,0.028,0.028,0.03,0.027,0.031,0.025,-,,-,-,-,-,-,-,-,
ARC Explore Ltd,ARX,0.02,-0.2,0.02,0.022,3500,0.02,0.02,0.025,0.019,0.065,0.014,-,,-,-,-,8.42,0.2,-,-,
  opt jun12,ARXO,0.004,-,0.001,0.003,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-,-,
  opt jan11,ARXOA,0.004,-,0.002,0.004,-,-,-,0.004,0.004,0.026,0.002,-,,-,-,-,-,-,-,-,
Argonaut Res,ARE,0.065,-,0.065,0.067,-,-,-,0.068,0.065,0.105,0.051,-,,-,-,-,0.61,10.7,-0.2,-2.99,
Ashburton Min,ATN,0.016,-,0.016,0.017,2244,0.017,0.016,0.017,0.016,0.099,0.01,-,,-,-,-,-0.83,-,0.1,6.67,
Atlantic Gold NL,ATV,0.035,-0.1,0.035,0.039,1000,0.035,0.035,0.039,0.035,0.10,0.034,-,,-,-,-,-0.25,-,-0.4,-10.26,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.001,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.12,0.18,-,-,-,0.18,0.18,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.045,-,0.017,0.05,-,-,-,0.045,0.045,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.23,-1,0.23,0.235,1392,0.24,0.23,0.27,0.23,0.47,0.13,-,,-,-,-,-0.66,-,-4.0,-14.81,
Aurora Min Ltd,ARM,0.40,-2,0.39,0.405,2135,0.415,0.385,0.44,0.385,1.26,0.25,-,,-,-,-,-5.78,-,-3.0,-6.98,
Aust Gold Invest,AGV,0.115,-0.5,0.115,0.125,1320,0.12,0.115,0.16,0.11,0.16,0.015,-,,-,-,-,-2.62,-,-2.0,-14.81,
Aust Oriental,AOM,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.074,-0.4,0.072,0.078,2080,0.078,0.074,0.078,0.071,0.17,0.056,-,,-,-,-,-10.74,-,0.3,4.23,
Avoca Res,AVO,2.63,-6,2.63,2.64,9935,2.70,2.61,2.87,2.57,2.99,1.48,-,,-,0.79,-,12.49,21.1,-21.0,-7.39,
AXG Min Ltd,AXC,0.014,0.2,0.014,0.019,84,0.014,0.014,0.014,0.012,0.029,0.012,-,,-,-,-,-1.39,-,0.2,16.67,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.365,-0.5,0.365,0.375,8225,0.37,0.355,0.395,0.355,0.53,0.10,-,,-,-,-,-2.5,-,-3.0,-7.59,
Barra Res,BAR,0.061,0.1,0.061,0.064,2660,0.061,0.06,0.065,0.06,0.22,0.045,-,,-,-,-,-1.89,-,-0.4,-6.15,
  opt dec10,BARO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.029,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.18,-2,0.18,0.20,4832,0.20,0.18,0.22,0.18,0.44,0.114,-,,-,-,-,-1.33,-,-4.0,-18.18,
Batavia Min,BTV,0.21,-,0.21,0.20,-,-,-,0.23,0.19,0.375,0.093,-,,-,-,-,0.3,70.0,-,-,
  opt jun12,BTVO,0.105,-,0.12,0.105,-,-,-,0.11,0.10,0.21,0.03,-,,-,-,-,-,-,0.5,5,
BCD Res NL,BCD,0.13,0.5,0.125,0.13,9397,0.13,0.125,0.13,0.12,0.18,0.085,-,,-,0.09,-,3.05,4.3,1.0,8.33,
Beacon Min,BCN,0.015,-,0.015,0.016,8620,0.016,0.015,0.019,0.015,0.035,0.015,-,,-,-,-,1.96,0.8,-0.3,-16.67,
  opt aug10,BCNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
  opt aug10,BCNOA,0.005,-,0.004,0.005,14000,0.005,0.005,0.007,0.004,0.022,0.004,-,,-,-,-,-,-,-0.1,-16.67,
Beadell Resource,BDR,0.225,-1,0.225,0.23,23281,0.24,0.225,0.24,0.20,0.40,0.081,-,,-,-,-,-2.78,-,3.0,15.38,
Bendigo Min Ltd,BDG,0.185,-0.5,0.185,0.19,3410,0.19,0.185,0.19,0.18,0.295,0.175,0.5,,6.40,0.15,2.70,3.2,5.8,0.5,2.78,
Blackham Res,BLK,0.22,-,0.22,0.25,-,-,-,0.225,0.22,0.44,0.155,-,,-,-,-,-2.27,-,-1.0,-4.35,
  opt oct11,BLKO,0.04,-,0.04,0.08,-,-,-,0.06,0.04,0.14,0.04,-,,-,-,-,-,-,-2.0,-33.33,
Blackthorn Res,BTR,0.67,1,0.65,0.67,1221,0.675,0.65,0.70,0.65,1.025,0.26,-,,-,-,-,-9.47,-,-,-,
Breakaway Res,BRW,0.042,-,0.041,0.042,2650,0.044,0.042,0.046,0.041,0.136,0.04,-,,-,-,-,-0.5,-,0.2,5,
Burey Gold Ltd,BYR,0.046,-0.1,0.046,0.048,1600,0.046,0.046,0.047,0.045,0.075,0.025,-,,-,-,-,-0.57,-,0.1,2.22,
  opt jun11,BYRO,0.01,-0.2,0.008,0.012,4000,0.011,0.01,0.013,0.01,0.013,0.006,-,,-,-,-,-,-,-0.3,-23.08,
Canyon Res Ltd,CAY,0.32,2,0.31,0.32,95,0.32,0.32,0.32,0.30,0.32,0.25,-,,-,-,-,-,-,3.0,10.34,
Carbine Res,CRB,0.325,-0.5,0.31,0.325,150,0.325,0.325,0.335,0.30,0.385,0.033,-,,-,-,-,0.04,812.5,2.0,6.56,
  opt jul11,CRBO,0.16,-,0.145,0.18,-,-,-,0.16,0.16,0.23,0.075,-,,-,-,-,-,-,-,-,
Carrick Gold Ltd,CRK,0.39,-1,0.385,0.39,112,0.39,0.39,0.42,0.38,1.25,0.35,-,,-,-,-,-0.48,-,2.5,6.85,
Castle Min,CDT,0.35,-1.5,0.335,0.35,1372,0.365,0.335,0.365,0.30,0.53,0.10,-,,-,-,-,-2.5,-,3.0,9.37,
Castlemaine,CGT,0.04,0.1,0.038,0.04,4188,0.04,0.039,0.04,0.038,0.064,0.033,-,,-,-,-,-0.33,-,0.1,2.56,
Catalpa Res,CAH,1.52,2,1.51,1.52,1086,1.52,1.48,1.55,1.445,1.957,1.141,-,,-,-,-,-3.7,-,-,-,
  opt oct11,CAHOB,0.50,-,0.46,0.60,-,-,-,0.50,0.50,0.77,0.038,-,,-,-,-,-,-,-,-,
Cazaly Res,CAZ,0.545,-,0.545,0.56,1926,0.56,0.545,0.57,0.52,0.66,0.21,-,,-,-,-,-1.39,-,-1.5,-2.68,
  opt feb11,CAZO,0.37,-,0.30,0.37,-,-,-,0.37,0.37,0.43,0.09,-,,-,-,-,-,-,-,-,
Central West Gold,CWG,0.035,-,0.035,0.046,-,-,-,0.046,0.035,0.062,0.03,-,,-,-,-,-0.47,-,-1.1,-23.91,
CGA Min Ltd,CGX,2.13,-6,2.13,2.19,129,2.17,2.13,2.32,2.13,2.61,1.52,-,,-,-,-,1.86,114.5,-11.0,-4.91,
Chalice Gold Mines,CHN,0.48,-,0.45,0.48,587,0.48,0.48,0.52,0.48,0.68,0.29,-,,-,-,-,-3.81,-,-1.0,-2.04,
Chameleon Min NL,CHM,0.016,-,0.015,0.017,-,-,-,0.019,0.016,0.036,0.015,-,,-,-,-,0.13,12.3,-0.2,-11.11,
Chrysalis Res,CYS,0.355,5,0.35,0.355,20364,0.36,0.305,0.36,0.24,0.55,0.10,-,,-,-,-,-2.31,-,11.0,44.9,
  opt jun13,CYSO,0.155,0.5,0.15,0.155,8929,0.165,0.15,0.165,0.115,0.31,0.033,-,,-,-,-,-,-,4.0,34.78,
Citigold Corp Ltd,CTO,0.09,0.1,0.089,0.09,4092,0.09,0.089,0.10,0.087,0.19,0.08,-,,-,-,-,-0.26,-,0.4,4.65,
Coalspur Mines,CPL,0.80,-4.5,0.79,0.83,4177,0.84,0.80,0.90,0.80,0.995,0.125,-,,-,-,-,-2.31,-,-2.0,-2.44,
  opt jun11,CPLO,0.77,-,0.70,0.80,-,-,-,0.80,0.77,0.87,0.071,-,,-,-,-,-,-,7.0,10,
Contl Coal Ltd,CCC,0.064,-,-,-,-,-,-,0.075,0.064,0.082,0.033,-,,-,0.04,-,-2.34,-,-0.4,-5.88,
  opt feb13,CCCO,0.034,-,-,-,-,-,-,0.04,0.034,0.046,0.015,-,,-,-,-,-,-,0.1,3.03,
Cortona Res,CRC,0.17,-,0.17,0.18,6606,0.18,0.17,0.18,0.16,0.28,0.12,-,,-,-,-,-1.28,-,1.5,9.68,
  opt jan12,CRCO,0.059,-,0.061,0.115,-,-,-,0.059,0.057,0.17,0.025,-,,-,-,-,-,-,-1.0,-14.49,
Cougar Metals NL,CGM,0.024,-,0.023,0.026,9598,0.026,0.024,0.026,0.022,0.099,0.015,-,,-,-,-,-1.88,-,0.1,4.35,
Coventry Res,CVY,0.175,-1,0.175,0.19,3150,0.185,0.175,0.20,0.175,0.40,0.012,-,,-,-,-,-1.28,-,-1.5,-7.89,
Crescent Gold,CRE,0.11,-,0.105,0.11,4146,0.11,0.11,0.12,0.105,0.29,0.105,-,,-,-,-,-6.24,-,-,-,
Crusader Res,CAS,0.395,0.5,0.385,0.40,150,0.395,0.395,0.395,0.36,0.545,0.145,-,,-,-,-,-2.51,-,-0.5,-1.25,
Cullen Res,CUL,0.05,-,0.045,0.05,129,0.05,0.05,0.055,0.05,0.084,0.034,-,,-,-,-,-0.94,-,0.5,11.11,
D'aguilar Gold,DGR,0.042,-0.3,0.038,0.05,650,0.043,0.042,0.045,0.042,0.089,0.035,-,,-,-,-,2.11,2.0,0.2,5,
Dart Min NL,DTM,0.10,-,0.10,0.105,-,-,-,0.11,0.10,0.21,0.056,-,,-,-,-,-1.8,-,-1.0,-9.09,
De Grey Min,DEG,0.046,0.4,0.04,0.046,2956,0.047,0.046,0.047,0.035,0.067,0.02,-,,-,-,-,-0.36,-,1.1,31.43,
Dominion Min,DOM,2.22,-18,2.21,2.25,5110,2.33,2.20,2.50,2.20,4.60,2.15,10,,2.01,1.03,4.50,20.08,11.1,-18.0,-7.5,
Doray Min Ltd,DRM,0.78,1,0.73,0.78,621,0.78,0.75,0.78,0.665,1.10,0.15,-,,-,-,-,-,-,3.5,4.7,
Dragon Min Ltd,DRA,0.097,-0.1,0.097,0.10,3486,0.098,0.096,0.105,0.096,0.125,0.055,-,,-,0.06,-,-1.08,-,-1.3,-11.82,
Dragon Mountain Gold,DMG,0.24,-,0.23,0.24,194,0.24,0.24,0.26,0.23,0.275,0.115,-,,-,-,-,-3.47,-,-1.0,-4,
Drummond Gold Ltd,DGO,0.06,-,0.06,0.069,700,0.06,0.06,0.068,0.06,0.107,0.037,-,,-,-,-,-2.53,-,-0.5,-7.69,
Dynasty Metals,DMA,0.135,-,0.135,0.145,723,0.135,0.135,0.15,0.13,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
East Africa Res,EAF,0.15,-1,0.145,0.15,1181,0.15,0.145,0.16,0.115,0.70,0.10,-,,-,-,-,-0.14,-,4.0,36.36,
Echo Res,EAR,0.046,-,0.043,0.05,-,-,-,0.046,0.046,0.09,0.032,-,,-,-,-,-1.75,-,-,-,
Eldorado Gold cdi,EAU,17.68,10,17.44,17.78,639,17.69,17.51,18.35,17.11,21.48,12.86,-,,-,-,-,-,-,-36.0,-2,
Eldore Min,EDM,0.014,-,0.014,0.015,-,-,-,0.015,0.014,0.033,0.007,-,,-,-,-,-0.43,-,0.2,16.67,
  opt dec12,EDMOA,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.086,-0.9,0.086,0.092,4209,0.088,0.086,0.10,0.086,0.21,0.037,-,,-,-,-,-1.58,-,-1.4,-14,
  opt jun11,EKMO,0.03,0.3,0.026,0.042,2010,0.03,0.026,0.042,0.026,0.12,0.014,-,,-,-,-,-,-,-1.2,-28.57,
Emmerson Res,ERM,0.15,0.5,0.15,0.16,4916,0.155,0.145,0.175,0.11,0.435,0.11,-,,-,-,-,-1.15,-,-2.5,-14.29,
Enterprise Metals,ENT,0.17,1,0.175,0.19,919,0.17,0.17,0.17,0.15,0.65,0.13,-,,-,-,-,-0.95,-,2.0,13.33,
  opt jun12,ENTO,0.05,-,0.05,0.07,-,-,-,0.05,0.05,0.37,0.03,-,,-,-,-,-,-,1.0,25,
Envirogold Ltd,EVG,0.046,0.1,0.045,0.05,1200,0.05,0.046,0.05,0.045,0.11,0.039,-,,-,-,-,0.4,11.5,-0.4,-8,
  opt dec11,EVGO,0.006,-,0.005,0.008,-,-,-,0.006,0.006,0.025,0.006,-,,-,-,-,-,-,-,-,
Eromanga Hydro,ERH,0.078,-0.2,0.078,0.082,1010,0.082,0.078,0.085,0.078,0.225,0.049,-,,-,-,-,-4.71,-,0.1,1.3,
  opt jul12,ERHOA,0.022,-,0.02,0.05,-,-,-,0.022,0.022,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,126.95,-4,126.95,126.99,92,126.95,126.48,130.15,125.54,150.00,110.60,-,,-,-,-,63.17,201.0,-395.0,-3.02,
Eurogold Ltd,EUG,0.20,-,0.15,0.20,-,-,-,0.20,0.20,0.35,0.17,-,,-,-,-,9.96,2.0,-,-,
Excalibur Min,EXM,0.004,-,0.003,0.004,13699,0.004,0.004,0.005,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-,-,
  opt dec12,EXMOA,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.155,-0.5,0.155,0.165,465,0.16,0.155,0.17,0.15,0.35,0.091,-,,-,-,-,-0.31,-,-0.5,-3.13,
FE Ltd,FEL,0.125,0.5,0.125,0.13,2820,0.125,0.115,0.125,0.11,0.19,0.065,-,,-,-,-,-2.47,-,2.5,25,
Firestone Energy,FSE,0.021,0.5,0.02,0.021,60283,0.022,0.018,0.022,0.016,0.059,0.013,-,,-,-,-,-0.17,-,0.3,16.67,
Focus Min Ltd,FML,0.045,-,0.045,0.046,98001,0.046,0.044,0.049,0.043,0.081,0.023,-,,-,-,-,1.22,3.7,-0.2,-4.26,
Frontier Res,FNT,0.067,0.3,0.067,0.072,680,0.067,0.066,0.074,0.064,0.105,0.022,-,,-,-,-,-0.85,-,0.3,4.69,
  opt dec10,FNTO,0.022,-0.1,0.022,0.025,1000,0.022,0.022,0.028,0.022,0.055,0.009,-,,-,-,-,-,-,-0.2,-8.33,
Gascoyne Res Ltd,GCY,0.092,-,0.092,0.095,-,-,-,0.095,0.092,0.19,0.08,-,,-,-,-,-0.2,-,0.2,2.22,
Gateway Min,GML,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.10,0.038,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.05,-,0.051,0.06,270,0.05,0.05,0.059,0.05,0.315,0.046,-,,-,-,-,-1.84,-,-0.9,-15.25,
Gippsland Ltd,GIP,0.033,-,0.031,0.034,-,-,-,0.033,0.031,0.091,0.027,-,,-,-,-,-0.66,-,0.1,3.13,
Gleneagle Gold,GLN,0.014,-0.2,0.014,0.018,300,0.014,0.014,0.016,0.014,0.044,0.012,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.06,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.057,-,0.055,0.057,-,-,-,0.066,0.057,0.124,0.048,-,,-,-,-,-0.15,-,-0.9,-13.64,
Gold Anomaly Ltd,GOA,0.021,-0.4,0.021,0.024,20719,0.025,0.021,0.025,0.021,0.077,0.019,-,,-,-,-,-,-,-0.3,-12.5,
  opt jun12,GOAOA,0.013,-,0.013,0.019,-,-,-,0.013,0.013,0.035,0.007,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.27,-0.5,0.265,0.27,2200,0.27,0.27,0.275,0.25,0.375,0.23,-,,-,-,-,-4.04,-,0.5,1.89,
  opt oct12,GDOO,0.082,-,0.085,0.12,-,-,-,0.082,0.082,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.016,-,0.015,0.016,6854,0.016,0.016,0.016,0.013,0.037,0.012,-,,-,-,-,-0.46,-,0.3,23.08,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.075,-,0.075,0.10,-,-,-,0.075,0.074,0.075,0.05,-,,-,-,-,-0.98,-,0.7,10.29,
Golden Rim Res,GMR,0.096,0.2,0.093,0.096,1110,0.096,0.094,0.096,0.094,0.255,0.066,-,,-,-,-,-1.22,-,0.2,2.13,
Golden State Res,GDN,0.029,-,0.028,0.029,5893,0.029,0.028,0.03,0.028,0.08,0.028,-,,-,-,-,-1.27,-,-0.1,-3.33,
  opt nov10,GDNOA,0.002,-,0.001,0.002,3500,0.002,0.002,0.002,0.002,0.015,0.002,-,,-,-,-,-,-,-,-,
Golden Tiger Min,GTX,0.04,-,0.023,0.039,-,-,-,0.04,0.04,0.065,0.015,-,,-,-,-,1.33,3.0,-,-,
Golden West Res,GWR,0.80,0.5,0.79,0.80,432,0.80,0.79,0.80,0.76,1.06,0.31,-,,-,-,-,-8.61,-,1.5,1.91,
