Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4773.4 at 16:35 5/3/2010  Report at 19:07 Friday 5/3/2010. Processed 20:42 Friday 5/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Accent Res NL,ACS,0.19,-0.5,0.19,0.20,1985,0.195,0.19,0.20,0.18,0.27,0.075,-,,-,-,-,-1.37,-,-,-
Adelaide Res,ADN,0.21,-,0.21,0.215,600,0.215,0.21,0.235,0.20,0.395,0.049,-,,-,-,-,-0.56,-,-1.0,-4.55
Alamar Res Ltd,ALG,0.18,-0.5,0.18,0.24,400,0.18,0.18,0.185,0.18,0.245,0.14,-,,-,-,-,-1.12,-,-0.5,-2.7
Alchemy Resource,ALY,0.745,1.5,0.745,0.75,5528,0.755,0.735,0.755,0.68,1.27,0.042,-,,-,-,-,-3.27,-,4.0,5.67
  opt aug10,ALYO,0.50,4,0.475,0.55,120,0.50,0.50,0.50,0.45,0.96,0.002,-,,-,-,-,-,-,5.0,11.11
Alkane Res Ltd,ALK,0.33,-,0.33,0.34,6595,0.34,0.33,0.345,0.31,0.49,0.18,-,,-,-,-,-0.25,-,2.0,6.45
Alliance Res,AGS,0.51,-0.5,0.51,0.515,1257,0.525,0.51,0.53,0.50,0.98,0.363,-,,-,-,-,-8.3,-,-1.0,-1.92
Allied Gold Ltd,ALD,0.275,0.5,0.275,0.29,3300,0.28,0.275,0.28,0.27,0.55,0.25,-,,-,0.26,-,-3.42,-,-0.5,-1.79
Alloy Res,AYR,0.031,-,0.025,0.031,1000,0.031,0.031,0.031,0.031,0.045,0.013,-,,-,-,-,-0.82,-,-,-
Amex Res,AXZ,0.15,-,0.105,0.16,-,-,-,0.15,0.15,0.25,0.085,-,,-,-,-,-2.85,-,-2.5,-14.29
Andean Res Ltd,AND,2.74,3,2.68,2.74,9305,2.78,2.68,2.78,2.50,2.78,1.31,-,,-,-,-,-1.8,-,17.0,6.61
Anglo Aust,AAR,0.026,0.1,0.026,0.029,600,0.026,0.026,0.028,0.024,0.044,0.021,-,,-,-,-,-0.16,-,0.3,13.04
Anglogold Ashanti  5:1,AGG,7.82,-38,7.75,8.45,14,7.83,7.74,8.20,7.73,11.50,7.65,3.87,,-,-,0.49,-71.44,-,12.0,1.56
Apex Min NL,AXM,0.022,-0.1,0.022,0.023,119888,0.023,0.022,0.026,0.022,0.276,0.022,-,,-,-,-,-31.41,-,-0.4,-15.38
  opt nov12,AXMO,0.007,-0.1,0.007,0.008,15367,0.008,0.007,0.008,0.007,0.025,0.007,-,,-,-,-,-,-,-,-
ARC Explore Ltd,ARX,0.06,0.1,0.059,0.06,11805,0.06,0.059,0.06,0.048,0.06,0.007,-,,-,-,-,16.13,0.4,1.2,25
  opt jun12,ARXO,0.006,-,0.005,0.009,-,-,-,0.01,0.006,0.016,0.001,-,,-,-,-,-,-,-0.4,-40
  opt jan11,ARXOA,0.023,0.1,0.023,0.024,2500,0.023,0.023,0.024,0.019,0.025,0.009,-,,-,-,-,-,-,0.4,21.05
Argonaut Res,ARE,0.083,0.3,0.078,0.088,397,0.083,0.078,0.083,0.077,0.105,0.048,-,,-,-,-,-0.79,-,0.6,7.79
Artemis Res,ARV,0.075,0.4,0.071,0.075,275,0.075,0.071,0.075,0.07,0.199,0.029,-,,-,-,-,-8.47,-,0.5,7.14
  opt jun11,ARVOB,0.033,-,0.035,0.042,-,-,-,0.033,0.032,0.058,0.019,-,,-,-,-,-,-,0.1,3.13
Ashburton Min,ATN,0.019,-,0.019,0.021,3000,0.019,0.019,0.02,0.019,0.099,0.004,-,,-,-,-,-0.78,-,-0.1,-5
  def x opt,ATNNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Aspire Min Ltd,AKM,0.076,-,0.074,0.076,3178,0.08,0.076,0.082,0.075,0.095,0.012,-,,-,-,-,-7.45,-,-0.4,-5
Athena Res,AHN,0.095,1.1,0.09,0.11,1620,0.095,0.088,0.095,0.071,0.095,0.017,-,,-,-,-,-0.62,-,2.5,35.71
  opt apr12,AHNOA,0.029,-,0.025,0.029,50,0.029,0.029,0.03,0.025,0.03,0.017,-,,-,-,-,-,-,0.6,26.09
Atlantic Gold NL,ATV,0.05,-,0.05,0.055,3150,0.054,0.05,0.054,0.048,0.10,0.04,-,,-,-,-,-0.74,-,-,-
  ctg,ATVCD,0.03,-,-,0.03,-,-,-,0.03,0.03,0.03,0.011,-,,-,-,-,-,-,-,-
  opt jan11,ATVOA,0.016,-,0.016,0.027,-,-,-,0.016,0.016,0.045,0.016,-,,-,-,-,-,-,-,-
Atticus Resource,ACZ,0.18,-,0.16,0.18,-,-,-,0.18,0.18,0.26,0.125,-,,-,-,-,-0.71,-,-,-
  opt sep12,ACZO,0.04,-,0.04,0.07,-,-,-,0.04,0.04,0.09,0.03,-,,-,-,-,-,-,-,-
Audax Res,ADX,0.11,-0.5,0.105,0.11,4070,0.115,0.105,0.125,0.096,0.175,0.017,-,,-,-,-,-1.6,-,1.0,10
Augustus Min,AUJ,0.25,1,0.25,0.28,10135,0.26,0.25,0.26,0.24,0.26,0.10,-,,-,-,-,-0.66,-,-,-
Aurium Res,AGU,0.025,-,0.024,0.025,8364,0.025,0.025,0.025,0.022,0.075,0.013,-,,-,-,-,-4.41,-,0.2,8.7
  opt may10,AGUO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-
  opt sep12,AGUOA,0.008,-,0.009,0.02,-,-,-,0.02,0.008,0.025,0.008,-,,-,-,-,-,-,-1.2,-60
Aurora Min Ltd,ARM,1.05,5.5,1.025,1.05,1990,1.05,0.985,1.05,0.965,1.26,0.07,-,,-,-,-,-5,-,-3.0,-2.78
Ausgold Ltd,AUC,0.165,0.5,0.16,0.165,589,0.165,0.165,0.19,0.16,0.248,0.155,-,,-,-,-,-,-,-1.5,-8.33
  opt mar13,AUCO,0.055,-,0.06,0.07,1525,0.055,0.055,0.055,0.051,0.07,0.036,-,,-,-,-,-,-,-,-
Aust Gold Invest,AGV,0.025,-,0.018,0.03,-,-,-,0.025,0.025,0.115,0.024,-,,-,-,-,-2.4,-,-,-
Aust Oriental,AOM,0.004,-,0.004,0.005,2430,0.004,0.004,0.004,0.004,0.009,0.003,-,,-,-,-,-0.16,-,-,-
Austral Gold,AGD,0.12,-,0.115,0.12,-,-,-,0.13,0.11,0.23,0.065,-,,-,-,-,-2.53,-,-1.0,-7.69
Avalon Min,AVI,0.195,-0.5,0.195,0.215,1112,0.20,0.195,0.21,0.18,0.297,0.054,-,,-,-,-,-5.87,-,1.5,8.33
Avanco Res Ltd,AVB,0.029,-,-,-,-,-,-,0.029,0.029,0.045,0.006,-,,-,-,-,-1.45,-,-,-
  opt jun10,AVBO,0.001,-,-,-,-,-,-,0.001,0.001,0.15,0.001,-,,-,-,-,-,-,-,-
  opt apr12,AVBOB,0.019,-,-,-,-,-,-,0.019,0.019,0.027,0.004,-,,-,-,-,-,-,-,-
Avoca Res,AVO,1.89,2,1.855,1.90,6999,1.895,1.855,1.91,1.78,2.26,1.415,-,,-,0.79,-,12.49,15.1,10.0,5.59
Avonlea Min,AVZ,0.10,0.5,0.065,0.099,2600,0.10,0.095,0.10,0.095,0.17,0.032,-,,-,-,-,-5.2,-,0.5,5.26
AXG Min Ltd,AXC,0.019,-,0.02,0.023,-,-,-,0.02,0.019,0.04,0.017,-,,-,-,-,-1.4,-,-0.4,-17.39
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Azumah Res,AZM,0.205,-1,0.205,0.21,7832,0.22,0.20,0.235,0.20,0.325,0.085,-,,-,-,-,-2.8,-,-2.0,-8.89
Barra Res,BAR,0.086,-,0.082,0.085,-,-,-,0.086,0.08,0.22,0.057,-,,-,-,-,-1.78,-,0.8,10.26
  opt dec10,BARO,0.007,-,0.001,0.012,-,-,-,0.007,0.007,0.029,0.004,-,,-,-,-,-,-,-,-
Bass Metals Ltd,BSM,0.215,0.5,0.215,0.22,1061,0.22,0.215,0.22,0.205,0.349,0.089,-,,-,-,-,18.46,1.2,0.5,2.38
  opt apr10,BSMOA,0.01,-,0.01,0.02,75,0.01,0.01,0.01,0.01,0.08,0.01,-,,-,-,-,-,-,-,-
Bassari Res,BSR,0.335,-1.5,0.335,0.34,1220,0.345,0.335,0.355,0.335,0.44,0.057,-,,-,-,-,-0.9,-,-1.5,-4.29
BC Iron Ltd,BCI,1.225,2.5,1.225,1.23,1323,1.23,1.205,1.23,1.13,1.476,0.379,-,,-,-,-,-2.2,-,8.5,7.46
BCD Res NL,BCD,0.10,-,0.105,0.11,20,0.10,0.10,0.105,0.10,0.21,0.10,-,,-,0.09,-,3.05,3.3,-0.5,-4.76
Beadell Resource,BDR,0.24,-0.5,0.23,0.245,2191,0.245,0.24,0.245,0.20,0.40,0.041,-,,-,-,-,-4,-,1.0,4.35
Bendigo Min Ltd,BDG,0.235,0.5,0.225,0.235,2606,0.235,0.23,0.235,0.22,0.32,0.20,0.5,,6.40,0.15,2.13,3.2,7.3,1.0,4.44
Blackham Res,BLK,0.27,-1,0.27,0.285,563,0.28,0.27,0.31,0.27,0.44,0.064,-,,-,-,-,-1.4,-,-3.0,-10
  opt oct11,BLKO,0.075,-0.1,0.068,0.10,100,0.075,0.075,0.076,0.06,0.14,0.06,-,,-,-,-,-,-,1.5,25
Blackthorn Res,BTR,0.79,0.5,0.79,0.81,939,0.80,0.79,0.84,0.76,1.025,0.095,-,,-,-,-,-67.49,-,0.5,0.64
Bondi Min Ltd,BOM,0.075,-,0.075,0.08,402,0.075,0.075,0.076,0.075,0.175,0.04,-,,-,-,-,-3.22,-,-0.5,-6.25
Brumby Res,BMY,0.071,0.1,0.071,0.075,4300,0.075,0.071,0.075,0.067,0.191,0.03,-,,-,-,-,-3.5,-,0.5,7.58
Burey Gold Ltd,BYR,0.055,-0.2,0.054,0.055,26297,0.056,0.053,0.058,0.044,0.058,0.016,-,,-,-,-,-0.6,-,1.1,25
Capital Min,CMY,0.039,-0.1,0.038,0.04,1800,0.04,0.039,0.04,0.039,0.10,0.038,-,,-,-,-,-0.67,-,0.1,2.63
  opt oct10,CMYO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.028,0.002,-,,-,-,-,-,-,-,-
  opt jul11,CMYOA,0.023,-,0.023,0.035,-,-,-,0.023,0.023,0.035,0.015,-,,-,-,-,-,-,-,-
Carbine Res,CRB,0.205,0.5,0.205,0.24,2273,0.21,0.20,0.21,0.165,0.21,0.02,-,,-,-,-,-9.01,-,4.5,28.12
  opt jul11,CRBO,0.08,-,0.075,0.08,418,0.08,0.075,0.08,0.075,0.08,0.075,-,,-,-,-,-,-,-,-
Carnavale Res,CAV,0.19,-,0.18,0.19,60,0.19,0.19,0.19,0.185,0.246,0.109,-,,-,-,-,-6.2,-,-,-
  optfeb13d,CAVO,-,-,0.035,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Carrick Gold Ltd,CRK,0.845,-,0.82,0.845,453,0.85,0.83,0.87,0.81,1.25,0.495,-,,-,-,-,-0.48,-,2.5,3.05
Castle Min,CDT,0.28,-,0.30,0.30,-,-,-,0.31,0.28,0.38,0.095,-,,-,-,-,-3.3,-,-4.0,-12.5
Castlemaine,CGT,0.04,-,0.053,0.045,-,-,-,0.04,0.04,0.069,0.033,-,,-,-,-,-0.49,-,-,-
Catalpa Res,CAH,1.47,2,1.47,1.48,1986,1.49,1.445,1.49,1.31,1.98,0.77,-,,-,-,-,-1.27,-,10.5,7.69
  opt jun10,CAHO,0.38,-,0.30,0.44,-,-,-,0.38,0.23,0.75,0.01,-,,-,-,-,-,-,15.0,65.22
  opt oct11,CAHOB,0.50,10,0.50,0.65,36,0.50,0.50,0.50,0.40,0.77,0.019,-,,-,-,-,-,-,4.0,8.7
Cazaly Res,CAZ,0.355,-0.5,0.355,0.365,808,0.365,0.355,0.37,0.33,0.515,0.131,-,,-,-,-,-8.47,-,-2.5,-6.58
  opt feb11,CAZO,0.20,-,0.18,0.20,-,-,-,0.20,0.19,0.32,0.058,-,,-,-,-,-,-,-,-
Central Asia Res,CVR,0.05,-,0.048,0.055,-,-,-,0.05,0.05,0.091,0.04,-,,-,-,-,-2.82,-,-,-
Central West Gold,CWG,0.04,-,0.041,0.048,-,-,-,0.04,0.038,0.062,0.03,-,,-,-,-,-1.3,-,-0.3,-6.98
CGA Min Ltd,CGX,2.16,-2,2.10,2.19,60,2.16,2.16,2.25,2.16,2.59,1.36,-,,-,-,-,1.86,116.1,-12.0,-5.26
Chalice Gold Mines,CHN,0.40,-,0.40,0.42,531,0.40,0.40,0.445,0.40,0.68,0.10,-,,-,-,-,-0.78,-,-0.5,-1.23
Chameleon Min NL,CHM,0.025,0.1,0.025,0.026,23340,0.026,0.024,0.026,0.023,0.035,0.007,-,,-,-,-,-0.09,-,-,-
Citigold Corp Ltd,CTO,0.099,0.1,0.098,0.099,20307,0.099,0.096,0.105,0.09,0.225,0.08,-,,-,-,-,-0.22,-,0.8,8.79
Colonial Res,CLN,0.10,1,0.10,0.12,6205,0.10,0.095,0.10,0.08,0.12,0.008,-,,-,-,-,-1.6,-,2.0,25
  def,CLNN,-,-,0.071,0.12,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  opt dec10,CLNO,0.016,-,0.016,0.045,-,-,-,0.016,0.016,0.14,0.001,-,,-,-,-,-,-,-,-
  optdec12d,CLNOA,-,-,0.022,0.05,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Convergent Min,CVG,0.085,0.5,0.085,0.10,535,0.085,0.085,0.085,0.08,0.20,0.023,-,,-,-,-,-1.39,-,0.5,6.25
  opt dec11,CVGO,0.035,-,0.017,0.03,-,-,-,0.035,0.035,0.065,0.01,-,,-,-,-,-,-,-,-
Coppermoly Ltd,COY,0.11,-,0.10,0.11,-,-,-,0.11,0.10,0.19,0.029,-,,-,-,-,-5.53,-,1.0,10
  opt apr11,COYO,0.02,-,0.01,0.03,-,-,-,0.02,0.02,0.039,0.001,-,,-,-,-,-,-,-,-
  opt dec11,COYOA,0.07,-,0.045,0.074,-,-,-,0.07,0.07,0.115,0.035,-,,-,-,-,-,-,-,-
Cortona Res,CRC,0.145,0.5,0.14,0.145,902,0.145,0.14,0.15,0.135,0.233,0.12,-,,-,-,-,-1.54,-,0.5,3.57
  opt jan12,CRCO,0.065,-0.3,0.065,0.068,680,0.068,0.065,0.068,0.065,0.08,0.025,-,,-,-,-,-,-,-0.2,-2.99
Coventry Res,CVY,0.215,-0.5,0.215,0.235,206,0.215,0.215,0.22,0.21,0.40,0.012,-,,-,-,-,-1.24,-,0.5,2.38
Crescent Gold,CRE,0.175,-0.5,0.17,0.175,3941,0.185,0.17,0.185,0.145,0.29,0.096,-,,-,-,-,-10.72,-,1.5,9.37
Cullen Res,CUL,0.037,-,0.035,0.042,-,-,-,0.047,0.037,0.086,0.026,-,,-,-,-,-1.14,-,-0.5,-11.9
D'aguilar Gold,DGR,0.06,0.2,0.058,0.06,200,0.06,0.06,0.063,0.058,0.09,0.03,-,,-,-,-,0.39,15.4,-,-
Dart Min NL,DTM,0.115,-,0.096,0.115,-,-,-,0.12,0.084,0.15,0.049,-,,-,-,-,-1.8,-,3.1,36.9
  opt may10,DTMO,0.002,-,0.005,0.01,-,-,-,0.002,0.002,0.023,0.001,-,,-,-,-,-,-,-,-
De Grey Min,DEG,0.039,-,0.039,0.044,-,-,-,0.039,0.037,0.067,0.017,-,,-,-,-,-1.2,-,0.2,5.41
Diatreme Res,DRX,0.115,0.5,0.11,0.12,1000,0.115,0.11,0.125,0.105,0.18,0.10,-,,-,-,-,-1.6,-,-1.0,-8
Dioro Explore NL,DIO,1.235,-,1.235,1.245,273,1.235,1.235,1.245,1.175,1.33,0.305,-,,-,0.96,-,-1.27,-,3.5,2.92
Discovery Metals,DML,0.75,-1,0.75,0.765,10729,0.78,0.75,0.78,0.66,0.78,0.13,-,,-,-,-,-2.88,-,9.5,14.5
Dominion Min,DOM,2.65,-2,2.64,2.70,3205,2.72,2.65,2.76,2.63,5.69,2.54,10,,2.01,1.03,3.77,20.08,13.2,4.0,1.53
Doray Min Ltd,DRM,0.18,-,0.16,0.18,-,-,-,0.18,0.18,0.20,0.15,-,,-,-,-,-,-,2.0,12.5
Dourado Res Ltd,DUO,0.23,2,0.23,0.235,173,0.24,0.225,0.25,0.21,0.28,0.175,-,,-,-,-,-,-,-2.0,-8
  opt nov14,DUOO,0.055,-0.5,0.05,0.06,700,0.055,0.055,0.06,0.055,0.09,0.045,-,,-,-,-,-,-,-0.5,-8.33
Dragon Energy,DLE,0.26,-,-,0.25,-,-,-,0.26,0.26,0.31,0.15,-,,-,-,-,-,-,-,-
Dragon Mountain Gold,DMG,0.165,-0.5,0.165,0.18,1130,0.175,0.165,0.18,0.165,0.29,0.115,-,,-,-,-,-3.82,-,-1.5,-8.33
Drake Res,DRK,0.14,-0.5,0.14,0.175,811,0.145,0.14,0.15,0.14,0.37,0.07,-,,-,-,-,-2.29,-,-0.5,-3.45
Drummond Gold Ltd,DGO,0.04,-,0.038,0.055,-,-,-,0.045,0.04,0.107,0.03,-,,-,-,-,-1.5,-,-0.5,-11.11
Dynasty Metals,DMA,0.21,1,0.20,0.21,3393,0.215,0.20,0.215,0.19,0.38,0.091,-,,-,-,-,-4.51,-,2.0,10.53
Eagle Eye Metals,EYE,0.045,-,0.046,0.053,-,-,-,0.046,0.045,0.085,0.025,-,,-,-,-,-1.5,-,-0.1,-2.17
  opt jun10,EYEO,0.004,-,-,0.002,-,-,-,0.004,0.004,0.009,0.001,-,,-,-,-,-,-,-,-
Echo Res,EAR,0.061,0.1,0.06,0.062,4462,0.061,0.059,0.061,0.042,0.061,0.018,-,,-,-,-,-2.24,-,1.7,38.64
Eldorado Gold cdi  1:1,EAU,14.32,-35,13.81,14.60,2341,14.59,14.30,14.75,13.90,16.32,13.01,-,,-,-,-,-,-,36.0,2.58
Eldore Min,EDM,0.021,-,0.021,0.022,15700,0.021,0.021,0.022,0.021,0.033,0.007,-,,-,-,-,-0.51,-,-0.1,-4.55
Eleckra Mines,EKM,0.09,-,0.09,0.095,-,-,-,0.09,0.085,0.21,0.012,-,,-,-,-,-3.95,-,0.5,5.88
  opt jun11,EKMO,0.034,-,0.036,0.046,-,-,-,0.035,0.034,0.12,0.01,-,,-,-,-,-,-,0.4,13.33
Elemental Min,ELM,0.38,-1,0.38,0.40,9,0.38,0.38,0.40,0.38,0.57,0.10,-,,-,-,-,-7.95,-,-2.0,-5
  opt jan12,ELMO,0.285,-,0.19,0.265,-,-,-,0.285,0.285,0.295,0.11,-,,-,-,-,-,-,-,-
Elementos Ltd,ELT,0.20,-,0.195,0.20,-,-,-,0.21,0.20,0.28,0.19,-,,-,-,-,-,-,0.5,2.56
Emmerson Res,ERM,0.21,1,0.21,0.215,719,0.215,0.20,0.22,0.20,0.435,0.07,-,,-,-,-,-0.82,-,-1.0,-4.55
Empire Res,ERL,0.07,-0.8,0.065,0.095,2925,0.07,0.07,0.08,0.07,0.135,0.03,-,,-,-,-,-1.62,-,-1.0,-12.5
Enterprise Metals,ENT,0.21,-,0.21,0.23,174,0.21,0.21,0.21,0.205,0.65,0.067,-,,-,-,-,-1.35,-,-,-
  opt jun12,ENTO,0.12,-,0.065,0.13,-,-,-,0.12,0.12,0.37,0.08,-,,-,-,-,-,-,-,-
ETFS Metals etfs gold,GOLD,122.81,-5,122.81,123.00,127,122.99,122.53,123.00,121.00,144.99,110.60,-,,-,-,-,63.17,194.4,125.0,1.03
Eureka Energy Ltd,EKA,0.14,-,0.13,0.14,-,-,-,0.16,0.135,0.17,0.026,-,,-,-,-,-5,-,-0.5,-3.45
Eurogold Ltd,EUG,0.185,-,0.20,0.22,-,-,-,0.185,0.18,0.35,0.093,-,,-,-,-,7.25,2.6,0.5,2.78
Fairstar Res,FAS,0.053,-,0.053,0.055,7797,0.055,0.053,0.058,0.047,0.11,0.02,-,,-,-,-,-13.18,-,0.5,10.42
  opt aug11,FASOA,0.017,-,0.015,0.018,-,-,-,0.017,0.014,0.049,0.014,-,,-,-,-,-,-,0.3,21.43
Falcon Min Ltd,FCN,0.22,-,0.22,0.225,400,0.22,0.22,0.23,0.22,0.30,0.043,-,,-,-,-,-0.31,-,-,-
FerrAus Ltd,FRS,0.97,4.5,0.965,0.97,30371,1.00,0.915,1.00,0.80,1.00,0.15,-,,-,-,-,-2.05,-,19.5,25.16
Ferrum Crescent,FCR,0.165,-,0.16,0.17,5780,0.17,0.16,0.17,0.14,0.18,0.031,-,,-,-,-,-2.78,-,2.5,17.86
  opt dec13,FCRO,0.013,-0.5,0.013,0.018,216,0.013,0.013,0.018,0.013,0.04,0.009,-,,-,-,-,-,-,-0.5,-27.78
Fox Res,FXR,0.16,-,0.155,0.16,1414,0.16,0.155,0.165,0.155,0.33,0.10,-,,-,-,-,-6.96,-,1.0,6.67
  opt nov10,FXRO,0.04,-,0.015,0.035,700,0.04,0.04,0.04,0.027,0.098,0.011,-,,-,-,-,-,-,1.0,33.33
Frontier Res,FNT,0.048,0.1,0.043,0.047,4415,0.048,0.042,0.068,0.04,0.068,0.01,-,,-,-,-,-0.9,-,2.3,92
  opt dec10,FNTO,0.015,0.3,0.013,0.015,874,0.015,0.015,0.02,0.011,0.02,0.009,-,,-,-,-,-,-,0.6,66.67
Gascoyne Res Ltd,GCY,0.105,-,0.105,0.11,187,0.11,0.105,0.115,0.10,0.19,0.10,-,,-,-,-,-0.2,-,-,-
Gateway Min,GML,0.05,-,0.045,0.05,-,-,-,0.05,0.05,0.10,0.05,-,,-,-,-,-1.76,-,-,-
Genesis Res,GES,0.16,-,0.16,0.17,200,0.16,0.16,0.16,0.16,0.19,0.14,-,,-,-,-,-,-,-,-
Geopacific Res,GPR,0.14,3,0.12,0.14,61950,0.14,0.11,0.14,0.08,0.14,0.019,-,,-,0.10,-,-0.62,-,6.5,86.67
Gippsland Ltd,GIP,0.04,-,0.04,0.042,350,0.04,0.04,0.04,0.04,0.091,0.024,-,,-,-,-,-0.86,-,0.1,2.56
Gladiator Res,GLA,0.30,5,0.30,0.31,23220,0.315,0.26,0.315,0.235,0.32,0.03,-,,-,-,-,-0.89,-,7.0,30.43
Gleneagle Gold,GLN,0.025,0.5,0.02,0.025,2126,0.025,0.023,0.025,0.02,0.18,0.02,-,,-,-,-,-2.85,-,0.3,13.64
Glengarry Res,GGY,0.061,-0.2,0.061,0.062,4400,0.063,0.058,0.063,0.057,0.076,0.027,-,,-,-,-,-0.44,-,0.3,5.17
Global Gold Hld,GGH,0.077,-,0.015,0.08,-,-,-,0.077,0.077,0.077,0.039,0.1,,-,0.04,1.30,-0.32,-,-,-
GME Res Ltd,GME,0.081,-,0.078,0.083,-,-,-,0.083,0.076,0.125,0.033,-,,-,-,-,-0.25,-,0.4,5.19
Gold Anomaly Ltd,GOA,0.031,-0.1,0.03,0.031,22000,0.031,0.029,0.032,0.029,0.077,0.006,-,,-,-,-,-1.44,-,-0.1,-3.13
  opt jun12,GOAOA,0.018,-,0.016,0.023,-,-,-,0.018,0.018,0.035,0.001,-,,-,-,-,-,-,-,-
Gold One Int Ltd,GDO,0.26,-,0.255,0.26,500,0.26,0.26,0.27,0.26,0.98,0.011,-,,-,-,-,-6.08,-,-,-
  opt oct12,GDOO,0.075,-,0.075,0.09,-,-,-,0.075,0.07,0.155,0.004,-,,-,-,-,-,-,-2.1,-21.88
Golden Cross,GCR,0.021,0.1,0.02,0.021,33073,0.023,0.02,0.023,0.02,0.038,0.01,-,,-,-,-,-1.12,-,-,-
Golden Deeps,GED,0.063,-,0.05,0.063,-,-,-,0.065,0.063,0.07,0.02,-,,-,-,-,-0.9,-,-0.2,-3.08
Golden Rim Res,GMR,0.105,1,0.099,0.105,1973,0.11,0.097,0.11,0.09,0.255,0.02,-,,-,-,-,-1.88,-,1.5,16.67
Golden State Res,GDN,0.074,0.6,0.074,0.075,212771,0.075,0.068,0.075,0.054,0.21,0.037,-,,-,-,-,-1.29,-,1.9,34.55
  opt nov10,GDNOA,0.011,0.2,0.01,0.011,207693,0.011,0.009,0.011,0.007,0.015,0.004,-,,-,-,-,-,-,0.4,57.14
Golden Tiger Min,GTX,0.025,-,0.025,0.03,-,-,-,0.026,0.025,0.033,0.005,-,,-,-,-,-3.62,-,-0.1,-3.85
Golden West Res,GWR,0.78,5,0.78,0.815,7352,0.87,0.705,0.87,0.70,1.06,0.265,-,,-,-,-,-13.48,-,8.0,11.43
  opt dec10,GWROA,0.015,-,0.015,0.045,-,-,-,0.015,0.015,0.08,0.014,-,,-,-,-,-,-,-,-
Goldsearch Ltd,GSE,0.037,-0.1,0.037,0.039,1240,0.037,0.034,0.038,0.031,0.081,0.014,-,,-,-,-,0.24,15.4,0.6,19.35
Gondwana Res,GDA,0.021,0.1,0.02,0.021,1740,0.021,0.02,0.021,0.017,0.097,0.008,-,,-,-,-,-2.8,-,0.3,16.67
  opt jun11,GDAO,0.015,-,0.01,0.014,-,-,-,0.015,0.015,0.075,0.004,-,,-,-,-,-,-,-,-
  opt jun10,GDAOC,0.002,0.1,0.001,0.003,10000,0.002,0.001,0.002,0.001,0.021,0.001,-,,-,-,-,-,-,-,-
Greenland Min En,GGG,0.485,1,0.48,0.485,1932,0.485,0.475,0.60,0.475,0.935,0.15,-,,-,-,-,-2.03,-,-11.0,-18.49
  opt jun11,GGGO,0.29,-,0.23,0.295,74,0.29,0.29,0.38,0.29,0.665,0.065,-,,-,-,-,-,-,-7.0,-19.44
Gryphon Min Ltd,GRY,0.435,0.5,0.435,0.44,2688,0.435,0.43,0.435,0.39,0.59,0.09,-,,-,-,-,-1.9,-,3.5,8.75
Gulf Res,GLF,0.025,-,0.025,0.027,1303,0.025,0.025,0.025,0.024,0.063,0.021,-,,-,-,-,-0.1,-,-0.1,-3.85
  opt jun11,GLFO,0.005,-,0.001,0.02,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-
  opt mar13,GLFOB,0.007,-,0.005,0.021,-,-,-,0.01,0.007,0.01,0.007,-,,-,-,-,-,-,-0.3,-30
Gullewa Ltd,GUL,0.066,-,0.069,0.08,-,-,-,0.066,0.066,0.12,0.03,-,,-,-,-,0.03,220.0,-,-
Hampton Hill Min,HHM,0.35,-,0.35,0.40,-,-,-,0.35,0.325,0.51,0.074,-,,-,-,-,-0.68,-,1.5,4.48
Haoma Min NL,HAO,0.11,-,0.11,0.115,-,-,-,0.11,0.11,0.205,0.055,-,,-,-0.15,-,-3.08,-,-,-
Havilah Res NL,HAV,0.51,2,0.49,0.51,41,0.51,0.51,0.55,0.47,0.71,0.26,-,,-,-,-,-0.9,-,5.5,12.09
  opt apr10,HAVO,0.01,-,-,-,-,-,-,0.01,0.01,0.04,0.01,-,,-,-,-,-,-,-,-
Hazelwood Res,HAZ,0.20,1,0.195,0.20,3764,0.20,0.19,0.20,0.19,0.26,0.06,-,,-,-,-,-2.15,-,0.5,2.56
Helix Res,HLX,0.073,-,0.071,0.085,-,-,-,0.079,0.065,0.128,0.031,-,,-,-,-,-5.04,-,-0.6,-7.59
  opt may11,HLXOA,0.024,-,0.02,0.04,-,-,-,0.024,0.024,0.05,0.02,-,,-,-,-,-,-,-,-
