Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4414.5 at 16:35 9/7/2010  Report at 19:06 Friday 9/7/2010. Processed 20:49 Friday 9/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
SECTOR: Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Automobiles & Components,,,,,,,,,,,,,,,,,,,,,,
Contl Coal Ltd,CCC,0.039,-0.1,0.038,0.039,85585,0.04,0.036,0.041,0.036,0.082,0.033,-,,-,0.04,-,-2.34,-,0.2,5.41,
  opt feb13,CCCO,0.02,-0.3,0.019,0.022,3535,0.021,0.019,0.023,0.019,0.046,0.015,-,,-,-,-,-,-,-0.1,-4.76,
Cortona Res,CRC,0.16,-,0.155,0.16,4617,0.16,0.155,0.18,0.15,0.28,0.12,-,,-,-,-,-1.28,-,0.5,3.23,
  opt jan12,CRCO,0.06,-0.1,0.05,0.069,1965,0.06,0.06,0.077,0.06,0.17,0.025,-,,-,-,-,-,-,-1.7,-22.08,
Cougar Metals NL,CGM,0.023,-0.1,0.023,0.024,2200,0.025,0.023,0.025,0.023,0.099,0.015,-,,-,-,-,-1.88,-,-,-,
Coventry Res,CVY,0.19,0.5,0.185,0.195,813,0.195,0.19,0.195,0.18,0.40,0.012,-,,-,-,-,-1.28,-,1.0,5.56,
Crescent Gold,CRE,0.135,1,0.125,0.14,3200,0.135,0.125,0.135,0.115,0.29,0.11,-,,-,-,-,-6.24,-,1.0,8,
Crusader Res,CAS,0.41,-,0.395,0.41,-,-,-,0.425,0.39,0.545,0.14,-,,-,-,-,-2.51,-,-,-,
Cullen Res,CUL,0.043,0.3,0.04,0.043,800,0.043,0.043,0.044,0.038,0.084,0.034,-,,-,-,-,-0.94,-,0.7,19.44,
D'aguilar Gold,DGR,0.038,-,0.038,0.04,600,0.038,0.038,0.04,0.037,0.089,0.034,-,,-,-,-,2.11,1.8,0.1,2.7,
Dart Min NL,DTM,0.105,-,0.10,0.11,1200,0.105,0.105,0.115,0.10,0.21,0.055,-,,-,-,-,-1.8,-,0.5,5,
De Grey Min,DEG,0.023,-,-,-,-,-,-,0.023,0.023,0.067,0.02,-,,-,-,-,-0.36,-,-,-,
Dominion Min,DOM,2.46,-3,2.46,2.49,2729,2.52,2.44,2.67,2.42,4.60,2.42,10,,2.01,1.03,4.07,20.08,12.3,-10.0,-3.91,
Doray Min Ltd,DRM,0.80,7,0.80,0.81,2503,0.80,0.735,0.80,0.69,1.10,0.15,-,,-,-,-,-,-,8.5,11.89,
Dragon Min Ltd,DRA,0.091,-0.1,0.09,0.092,1400,0.092,0.091,0.092,0.087,0.12,0.055,-,,-,0.06,-,-1.08,-,0.2,2.25,
Dragon Mountain Gold,DMG,0.25,-0.5,0.245,0.255,1122,0.25,0.25,0.275,0.205,0.285,0.115,-,,-,-,-,-3.47,-,5.0,25,
Drummond Gold Ltd,DGO,0.05,-,0.041,0.05,-,-,-,0.05,0.045,0.107,0.034,-,,-,-,-,-2.53,-,0.5,11.11,
Dynasty Metals,DMA,0.14,-,0.135,0.14,3800,0.14,0.13,0.145,0.13,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
Echo Res,EAR,0.045,-,0.045,0.051,-,-,-,0.045,0.045,0.09,0.032,-,,-,-,-,-1.75,-,-,-,
Eldorado Gold cdi,EAU,18.68,-55,18.67,18.86,385,18.87,18.61,20.00,18.61,21.48,12.86,-,,-,-,-,-,-,-147.0,-7.3,
Eldore Min,EDM,0.012,-0.4,0.012,0.016,1150,0.013,0.012,0.016,0.012,0.033,0.007,-,,-,-,-,-0.43,-,-0.2,-14.29,
  opt dec12,EDMOA,0.004,-,0.003,0.009,-,-,-,0.004,0.003,0.01,0.003,-,,-,-,-,-,-,0.1,33.33,
Eleckra Mines,EKM,0.096,-0.4,0.096,0.10,354,0.096,0.096,0.105,0.09,0.21,0.032,-,,-,-,-,-1.58,-,-0.2,-2.04,
  opt jun11,EKMO,0.042,-,0.035,0.042,-,-,-,0.044,0.04,0.12,0.014,-,,-,-,-,-,-,-0.2,-4.55,
Emmerson Res,ERM,0.175,-1.5,0.175,0.18,167,0.18,0.175,0.19,0.17,0.435,0.15,-,,-,-,-,-1.15,-,0.5,2.94,
Enterprise Metals,ENT,0.15,-1,0.145,0.16,345,0.16,0.145,0.16,0.145,0.65,0.145,-,,-,-,-,-0.95,-,-,-,
  opt jun12,ENTO,0.04,-,0.04,0.059,250,0.04,0.04,0.04,0.033,0.37,0.03,-,,-,-,-,-,-,0.7,21.21,
Envirogold Ltd,EVG,0.042,0.2,0.042,0.043,4400,0.042,0.04,0.043,0.039,0.11,0.039,-,,-,-,-,0.4,10.5,0.1,2.44,
  opt dec11,EVGO,0.006,-,0.006,0.013,450,0.006,0.006,0.01,0.006,0.025,0.006,-,,-,-,-,-,-,-0.4,-40,
Eromanga Hydro,ERH,0.06,0.3,0.06,0.065,3000,0.06,0.057,0.06,0.051,0.225,0.049,-,,-,-,-,-4.71,-,0.8,15.38,
  opt jul12,ERHOA,0.022,-,0.02,0.05,-,-,-,0.022,0.022,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,133.40,-139,133.01,133.40,214,133.78,132.97,141.69,132.97,150.00,110.60,-,,-,-,-,63.17,211.2,-658.0,-4.7,
Eurogold Ltd,EUG,0.18,-,0.15,0.175,-,-,-,0.18,0.18,0.35,0.17,-,,-,-,-,9.96,1.8,-,-,
Excalibur Min,EXM,0.003,-0.1,0.003,0.004,10000,0.003,0.003,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-0.1,-25,
  opt dec12,EXMOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.17,-0.5,0.17,0.175,556,0.17,0.17,0.185,0.17,0.35,0.091,-,,-,-,-,-0.31,-,-1.5,-8.11,
FE Ltd,FEL,0.12,2,0.11,0.12,1800,0.12,0.10,0.12,0.083,0.19,0.065,-,,-,-,-,-2.47,-,3.5,41.18,
Firestone Energy,FSE,0.018,-0.1,0.018,0.019,6905,0.019,0.018,0.02,0.018,0.059,0.013,-,,-,-,-,-0.17,-,-0.2,-10,
Focus Min Ltd,FML,0.049,-,0.049,0.05,68497,0.05,0.049,0.052,0.049,0.081,0.022,-,,-,-,-,1.22,4.0,-,-,
Frontier Res,FNT,0.051,0.1,0.051,0.054,1500,0.055,0.051,0.055,0.046,0.105,0.021,-,,-,-,-,-0.85,-,0.1,2,
  opt dec10,FNTO,0.01,-,0.014,0.02,-,-,-,0.01,0.01,0.055,0.009,-,,-,-,-,-,-,-,-,
Gascoyne Res Ltd,GCY,0.105,2.4,0.099,0.105,2226,0.11,0.084,0.11,0.081,0.19,0.08,-,,-,-,-,-0.2,-,2.5,31.25,
Gateway Min,GML,0.04,-,0.035,0.04,-,-,-,0.04,0.04,0.10,0.038,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.065,1.9,0.06,0.07,4353,0.065,0.05,0.065,0.046,0.315,0.044,-,,-,-,-,-1.84,-,1.0,18.18,
Gippsland Ltd,GIP,0.031,-0.1,0.033,0.036,3000,0.032,0.031,0.038,0.031,0.091,0.027,-,,-,-,-,-0.66,-,-0.2,-6.06,
Gleneagle Gold,GLN,0.014,-,0.013,0.015,-,-,-,0.014,0.013,0.105,0.012,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.07,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.053,-,0.063,0.068,-,-,-,0.053,0.053,0.124,0.048,-,,-,-,-,-0.15,-,-,-,
Gold Anomaly Ltd,GOA,0.029,0.2,0.026,0.028,8160,0.029,0.028,0.029,0.024,0.077,0.016,-,,-,-,-,-,-,0.2,7.41,
  opt jun12,GOAOA,0.015,-,0.009,0.02,-,-,-,0.015,0.015,0.035,0.004,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.26,-1,0.26,0.27,9397,0.275,0.26,0.28,0.26,0.375,0.23,-,,-,-,-,-4.04,-,-2.5,-8.77,
  opt oct12,GDOO,0.082,-,0.083,0.15,-,-,-,0.085,0.082,0.14,0.06,-,,-,-,-,-,-,-0.3,-3.53,
Golden Cross,GCR,0.016,0.1,0.015,0.016,7350,0.016,0.015,0.016,0.013,0.037,0.012,-,,-,-,-,-0.46,-,0.2,14.29,
  opt mar11,GCRO,0.002,-,0.001,0.002,4000,0.002,0.002,0.002,0.002,0.005,0.002,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.075,-,0.065,0.068,-,-,-,0.075,0.075,0.075,0.041,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.11,1.3,0.10,0.11,1298,0.11,0.10,0.11,0.094,0.255,0.063,-,,-,-,-,-1.22,-,1.5,15.79,
Golden State Res,GDN,0.038,-,0.038,0.039,9580,0.039,0.038,0.039,0.035,0.08,0.034,-,,-,-,-,-1.27,-,0.3,8.57,
  opt nov10,GDNOA,0.004,-,0.004,0.005,-,-,-,0.004,0.003,0.015,0.003,-,,-,-,-,-,-,0.1,33.33,
Golden Tiger Min,GTX,0.04,-,0.03,0.039,-,-,-,0.04,0.04,0.065,0.012,-,,-,-,-,1.33,3.0,-,-,
Golden West Res,GWR,0.77,1,0.77,0.80,312,0.80,0.77,0.80,0.76,1.06,0.31,-,,-,-,-,-8.61,-,2.0,2.67,
  opt dec10,GWROA,0.025,-,0.025,-,-,-,-,0.025,0.025,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.019,-0.3,0.019,0.022,3300,0.02,0.019,0.022,0.019,0.081,0.016,-,,-,-,-,0.24,7.9,-0.1,-5,
Gondwana Res,GDA,0.009,-,0.008,0.01,4000,0.009,0.009,0.009,0.009,0.091,0.007,-,,-,-,-,-0.7,-,-,-,
  opt jun11,GDAO,0.004,-,0.004,0.005,-,-,-,0.004,0.004,0.075,0.004,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.022,-,0.02,0.022,240,0.022,0.022,0.022,0.022,0.043,0.019,-,,-,-,-,-3.21,-,-,-,
  opt mar12,GBMOA,0.009,-,0.003,-,-,-,-,0.009,0.009,0.013,0.008,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.015,-,0.015,0.02,2068,0.02,0.015,0.02,0.015,0.089,0.014,-,,-,-,-,-1.66,-,-0.5,-25,
Greenland Min En,GGG,0.34,-4,0.34,0.355,14331,0.40,0.335,0.40,0.335,0.935,0.24,-,,-,-,-,-2.03,-,-4.0,-10.53,
  opt jun11,GGGO,0.175,-,0.14,0.18,-,-,-,0.175,0.175,0.665,0.10,-,,-,-,-,-,-,-,-,
Gulf Res,GLF,0.021,-0.2,0.02,0.022,12500,0.022,0.021,0.023,0.018,0.053,0.016,-,,-,-,-,0.4,5.3,0.3,16.67,
  opt jun11,GLFO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.008,0.001,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.005,-,0.004,0.006,-,-,-,0.008,0.005,0.01,0.004,-,,-,-,-,-,-,-0.3,-37.5,
Gullewa Ltd,GUL,0.095,-0.3,0.095,0.10,100,0.095,0.095,0.098,0.092,0.12,0.05,-,,-,0.09,-,0.39,24.4,0.3,3.26,
Hampton Hill Min,HHM,0.27,-,0.255,0.29,-,-,-,0.27,0.27,0.51,0.175,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.135,-,0.135,0.20,235,0.145,0.135,0.15,0.135,0.205,0.075,-,,-,-0.16,-,-2.61,-,-1.5,-10,
Hawthorn Res,HAW,0.005,-,0.005,0.006,9300,0.005,0.005,0.005,0.005,0.013,0.004,-,,-,-,-,-1.39,-,-,-,
  opt apr12,HAWO,0.004,-,-,0.004,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-,
  opt sep10,HAWOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
  opt feb13,HAWOB,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-,-,-,-,
Helix Res,HLX,0.06,-0.1,0.06,0.069,200,0.06,0.06,0.07,0.06,0.128,0.059,-,,-,-,-,-5.04,-,-0.1,-1.64,
  opt may11,HLXOA,0.016,-,0.016,0.049,1000,0.016,0.016,0.016,0.016,0.05,0.013,-,,-,-,-,-,-,-,-,
Heritage Gold Nz,HTM,0.018,-,0.015,0.023,-,-,-,0.019,0.018,0.044,0.014,-,,-,0.01,-,-0.12,-,-0.1,-5.26,
Heron Res,HRR,0.19,-,0.19,0.20,282,0.19,0.19,0.205,0.19,0.38,0.155,-,,-,-,-,-2.93,-,-1.0,-5,
Hill End Gold,HEG,0.097,-0.3,0.095,0.097,4447,0.10,0.097,0.11,0.094,0.285,0.094,-,,-,-,-,-3.1,-,-0.3,-3,
Hodges Res,HDG,0.14,-,0.14,0.15,50,0.14,0.14,0.14,0.12,0.22,0.08,-,,-,-,-,-5.52,-,1.5,12,
Image Res NL,IMA,0.485,-0.5,0.45,0.485,734,0.50,0.455,0.50,0.45,1.28,0.395,-,,-,-,-,-4.82,-,-1.5,-3,
Imperial Corp Ltd,IMP,0.098,-,0.098,0.10,1564,0.10,0.098,0.11,0.095,0.11,0.005,-,,-,-,-,-0.19,-,-0.7,-6.67,
IMX Res Ltd,IXR,0.39,-1,0.39,0.44,100,0.40,0.39,0.405,0.39,0.56,0.24,-,,-,-,-,-0.74,-,-1.5,-3.7,
Intermin Res,IRC,0.15,-1,0.15,0.17,52,0.15,0.15,0.16,0.145,0.245,0.123,-,,-,-,-,-0.36,-,-1.0,-6.25,
  opt may12,IRCO,0.043,-,0.043,0.054,-,-,-,0.045,0.04,0.05,0.025,-,,-,-,-,-,-,-0.2,-4.44,
Intrepid Mines,IAU,0.515,1.5,0.51,0.52,5229,0.515,0.485,0.52,0.48,0.62,0.21,-,,-,0.12,-,-2.32,-,-0.5,-0.96,
Jindalee Res,JRL,0.71,-65,0.71,0.72,7845,0.75,0.65,1.38,0.65,1.44,0.38,-,f,-,-,-,95.05,0.7,-63.5,-47.21,
Jupiter Energy,JPR,0.036,-0.1,0.035,0.036,11927,0.037,0.035,0.038,0.034,0.085,0.024,-,,-,-,-,-0.66,-,0.2,5.88,
Jupiter Mines,JMS,0.25,1,0.25,0.255,849,0.25,0.24,0.255,0.205,0.32,0.16,-,,-,-,-,-4.82,-,5.0,25,
Kentor Gold Ltd,KGL,0.09,0.5,0.089,0.09,9602,0.09,0.086,0.09,0.082,0.185,0.043,-,,-,-,-,-4.19,-,0.6,7.14,
Kings Min NL,KMN,0.075,-0.6,0.075,0.081,525,0.078,0.075,0.088,0.075,0.237,0.065,-,,-,-,-,-0.91,-,-1.3,-14.77,
Kingsgate Cons,KCN,9.55,-13,9.50,9.58,3451,9.65,9.36,9.78,9.36,10.90,6.32,30,,2.73,2.69,3.14,82,11.6,-,-,
Kingsrose Min Ltd,KRM,0.92,-3,0.92,0.95,6516,0.94,0.875,1.025,0.875,1.08,0.40,-,,-,-,-,-6.22,-,-3.5,-3.66,
  opt dec12,KRMO,0.81,-,0.81,-,-,-,-,0.81,0.81,0.85,0.20,-,,-,-,-,-,-,-,-,
Latin Gold Ltd,LAT,0.022,-,0.017,0.022,-,-,-,0.022,0.017,0.042,0.017,-,,-,-,-,-0.2,-,0.5,29.41,
Latrobe Magnesium,LMG,0.013,-,0.01,0.013,-,-,-,0.013,0.011,0.02,0.004,-,,-,-,-,-0.07,-,0.2,18.18,
Lefroy Res Ltd,LEF,0.049,-,0.049,0.059,200,0.049,0.049,0.049,0.042,0.18,0.041,-,,-,-,-,-2.39,-,0.7,16.67,
Legend Min,LEG,0.026,-0.1,0.026,0.027,5450,0.027,0.026,0.027,0.023,0.048,0.016,-,,-,-,-,-0.45,-,0.3,13.04,
Leyshon Res,LRL,0.205,0.5,0.205,0.21,4363,0.205,0.195,0.21,0.195,0.295,0.084,-,,-,-,-,12.2,1.7,-0.5,-2.38,
Lihir Gold Ltd,LGL,4.23,1,4.21,4.23,64425,4.24,4.14,4.25,4.11,4.48,2.41,2.96,,-,1.22,0.70,-10.93,-,3.0,0.71,
Lodestone Energy,LOD,0.10,-,0.095,0.10,-,-,-,0.105,0.097,0.21,0.076,-,,-,-,-,-0.87,-,2.0,25,
Magnum Min & Exp,MGU,0.079,-,0.085,0.10,-,-,-,0.079,0.079,0.12,0.06,-,,-,-,-,-0.61,-,-,-,
Manas Res Ltd,MSR,0.077,-,0.077,0.082,50,0.077,0.077,0.08,0.077,0.235,0.065,-,,-,-,-,-1.34,-,-0.1,-1.28,
  opt sep11,MSRO,0.013,-,0.013,0.02,-,-,-,0.013,0.013,0.085,0.013,-,,-,-,-,-,-,-,-,
Marengo Min,MGO,0.091,-0.2,0.091,0.094,1180,0.091,0.09,0.096,0.088,0.24,0.081,-,,-,-,-,-4,-,0.1,1.11,
Marenica Energy,MEY,0.09,0.4,0.087,0.09,100,0.09,0.09,0.092,0.085,0.235,0.085,-,,-,-,-,-2.02,-,-0.2,-2.17,
Matsa Res,MAT,0.24,-3,0.24,0.285,529,0.27,0.24,0.275,0.24,0.45,0.105,-,,-,-,-,-5.09,-,-3.5,-12.73,
Medusa Min Ltd,MML,3.89,3,3.88,3.96,3562,3.95,3.81,4.06,3.72,4.89,2.145,-,,-,0.91,-,35.43,11.0,9.0,2.37,
Metals Aust,MLS,0.014,-,0.014,0.015,22250,0.015,0.013,0.015,0.01,0.032,0.008,-,,-,-,-,-0.24,-,0.4,40,
Midas Res,MDS,0.058,-0.5,0.058,0.073,400,0.067,0.058,0.067,0.058,0.165,0.022,-,,-,-,-,-0.51,-,-0.7,-10.77,
  opt may11,MDSOB,0.015,-,0.011,0.015,-,-,-,0.015,0.015,0.09,0.004,-,,-,-,-,-,-,-,-,
  opt nov12,MDSOC,0.039,-,0.02,0.051,-,-,-,0.039,0.039,0.11,0.013,-,,-,-,-,-,-,-,-,
Midwinter Resourc,MWN,0.16,-,0.16,0.175,-,-,-,0.16,0.16,0.18,0.065,-,,-,-,-,-1.2,-,-,-,
  opt nov11,MWNOA,0.03,-,0.015,0.042,-,-,-,0.03,0.03,0.041,0.025,-,,-,-,-,-,-,-,-,
Millennium Min,MOY,0.023,-0.2,0.024,0.027,2402,0.027,0.023,0.028,0.023,0.076,0.023,-,,-,-,-,-0.22,-,-0.1,-4.17,
  opt feb13,MOYOA,0.005,-,0.005,0.009,-,-,-,0.007,0.005,0.01,0.005,-,,-,-,-,-,-,-0.3,-37.5,
Mindax Ltd,MDX,0.455,4.5,0.455,0.47,285,0.455,0.44,0.455,0.41,0.55,0.325,-,,-,-,-,-1.83,-,4.5,10.98,
  opt dec11,MDXO,0.02,-,0.025,0.058,-,-,-,0.02,0.02,0.06,0.02,-,,-,-,-,-,-,-,-,
Mineral Commodities,MRC,0.03,-,0.03,0.035,-,-,-,0.03,0.03,0.13,0.027,-,,-,-,-,-0.45,-,-,-,
  opt dec12,MRCO,0.01,-,-,0.011,-,-,-,0.01,0.01,0.016,0.007,-,,-,-,-,-,-,-,-,
Mineral Deposits,MDL,0.85,-0.5,0.85,0.88,2682,0.88,0.84,0.90,0.84,1.175,0.575,-,,-,0.57,-,-13.82,-,-3.5,-3.95,
Mining Projects,MPJ,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,0.01,10.0,-,-,
  opt jul14,MPJOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Mintails Ltd,MLI,0.017,-0.1,0.017,0.018,962,0.018,0.017,0.018,0.016,0.057,0.015,-,,-,0.13,-,-2.47,-,-,-,
Morning Star Gold,MCO,0.37,-1.5,0.37,0.38,2550,0.38,0.37,0.39,0.365,0.49,0.155,-,,-,-,-,-1.5,-,-,-,
Mount Burgess Min,MTB,0.009,0.1,0.007,0.01,4370,0.009,0.008,0.009,0.007,0.034,0.007,-,,-,-,-,-0.2,-,0.1,12.5,
Mundo Min,MUN,0.095,0.2,0.097,0.099,2077,0.10,0.095,0.11,0.093,0.415,0.093,-,,-,-,-,0.05,190.0,-1.0,-9.52,
Mungana Gold Ltd,MUX,0.935,-0.5,0.91,0.94,73,0.935,0.92,0.945,0.89,0.96,0.85,-,,-,-,-,-,-,3.5,3.89,
Mutiny Gold Ltd,MYG,0.03,0.3,0.03,0.035,1350,0.03,0.03,0.03,0.027,0.075,0.026,-,,-,-,-,-5.48,-,0.1,3.45,
  opt jun11,MYGO,0.006,-,0.005,0.015,-,-,-,0.01,0.01,0.027,0.01,-,,-,-,-,-,-,-0.4,-40,
Nagambie Min Ltd,NAG,0.03,-,0.027,0.03,-,-,-,0.03,0.03,0.041,0.025,-,,-,0.03,-,-1.97,-,-,-,
Newcrest Min,NCM,34.31,13,34.19,34.34,19916,34.42,33.65,34.54,33.34,39.75,28.47,20,,2.77,9.20,0.58,55.4,61.9,7.0,0.2,
Newland Res,NRL,0.029,0.3,0.026,0.03,8388,0.029,0.025,0.03,0.025,0.042,0.01,-,,-,-,-,-3.86,-,0.3,11.54,
NGM Res Ltd,NGM,0.09,-,0.09,0.10,-,-,-,0.10,0.09,0.24,0.08,-,,-,-,-,-2.02,-,0.5,5.88,
Nickelore Ltd,NIO,0.028,-,0.027,0.028,-,-,-,0.028,0.028,0.06,0.015,-,,-,-,-,1.09,2.6,-,-,
Noble Min Res,NMG,0.25,-,0.25,0.255,2699,0.25,0.25,0.31,0.235,0.675,0.14,-,,-,-,-,-2.02,-,-3.0,-10.71,
Norseman Gold cdi,NGX,0.805,-7.5,0.79,0.87,105,0.805,0.805,0.88,0.805,1.35,0.58,-,,-,0.31,-,0.35,230.0,-5.5,-6.4,
North Queensland,NQM,0.31,-1.5,0.305,0.31,3451,0.32,0.305,0.375,0.305,0.375,0.20,1.3,,0.08,0.13,4.19,0.1,310.0,4.0,14.81,
Northwest Res,NWR,0.053,-0.7,0.055,0.06,400,0.053,0.053,0.06,0.053,0.10,0.045,-,,-,-,-,-1.94,-,-0.7,-11.67,
Norton Gold Fields,NGF,0.17,1,0.165,0.17,3149,0.17,0.16,0.17,0.15,0.385,0.12,-,,-,0.10,-,-4.5,-,0.5,3.03,
  opt oct10,NGFO,0.035,-,0.021,0.03,-,-,-,0.035,0.035,0.20,0.024,-,,-,-,-,-,-,-,-,
Nuenergy Capital,NGY,0.105,-1,0.105,0.115,1040,0.11,0.105,0.12,0.105,0.18,0.065,-,,-,-,-,-12.79,-,-1.5,-12.5,
Nullarbor Hldgs,NLB,0.65,-,0.65,0.68,-,-,-,0.66,0.65,1.64,0.32,-,,-,-,-,-0.77,-,3.0,4.84,
OceanaGold Corp cdi,OGC,3.12,2,3.09,3.12,2569,3.15,3.09,3.26,3.03,3.90,0.845,-,,-,2.35,-,35.68,8.7,-17.0,-5.17,
Olympus Pacific Min,OYM,0.31,-,0.31,0.325,33,0.31,0.31,0.34,0.30,0.435,0.22,-,,-,-,-,-,-,-4.0,-11.43,
Orion Gold NL,ORN,0.019,-,0.021,0.023,-,-,-,0.02,0.019,0.08,0.017,-,,-,-,-,-8.3,-,-,-,
Orion Metals Ltd,ORM,0.075,-,0.062,0.075,-,-,-,0.076,0.075,0.105,0.019,-,,-,-,-,-2.39,-,-,-,
  opt feb11,ORMO,0.013,-,0.005,0.02,-,-,-,0.013,0.013,0.013,0.008,-,,-,-,-,-,-,-,-,
Oroya Min Ltd,ORO,0.002,-,0.002,0.003,205,0.002,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,-0.12,-,-,-,
  opt dec11,OROOA,0.001,-,-,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Padbury Min Ltd,PDY,0.015,0.2,0.014,0.015,61412,0.015,0.013,0.015,0.012,0.051,0.01,-,,-,-,-,-0.33,-,0.2,15.38,
  opt may11,PDYOB,0.003,-0.1,0.003,0.004,7850,0.003,0.003,0.004,0.003,0.027,0.003,-,,-,-,-,-,-,-0.1,-25,
Papillon Res Ltd,PIR,0.14,1,0.12,0.14,17072,0.14,0.11,0.14,0.11,0.165,0.013,-,,-,-,-,-2.12,-,1.0,7.69,
  opt dec10,PIRO,0.031,-,0.031,0.046,-,-,-,0.031,0.031,0.14,0.001,-,,-,-,-,-,-,-,-,
  opt dec12,PIROA,0.05,0.6,0.051,0.055,5522,0.05,0.049,0.053,0.044,0.06,0.023,-,,-,-,-,-,-,-0.3,-5.66,
Paradigm Metals,PDM,0.026,-0.3,0.025,0.031,1500,0.029,0.026,0.029,0.023,0.09,0.018,-,,-,-,-,-2,-,-0.1,-3.7,
Pelican Res,PEL,0.038,-,0.038,0.05,-,-,-,0.039,0.038,0.138,0.018,-,,-,-,-,-1.06,-,-,-,
Peninsula Min,PEN,0.03,-0.1,0.03,0.031,35091,0.031,0.03,0.032,0.03,0.06,0.027,-,,-,-,-,-0.36,-,-0.1,-3.23,
  opt jun12,PENOA,0.016,-0.3,0.016,0.019,674,0.016,0.016,0.02,0.016,0.047,0.008,-,,-,-,-,-,-,-0.4,-20,
Perseus Min Ltd,PRU,2.18,-8,2.17,2.21,10241,2.23,2.16,2.27,2.12,2.48,0.685,-,,-,-,-,-2.43,-,-2.0,-0.91,
Platsearch NL,PTS,0.115,1,0.105,0.135,200,0.115,0.115,0.115,0.09,0.20,0.05,-,,-,-,-,0.2,57.5,2.5,27.78,
Prosperity Res,PSP,0.105,-0.5,0.105,0.11,100,0.105,0.105,0.11,0.09,0.17,0.018,-,,-,-,-,-1.25,-,1.5,16.67,
Quantum Res,QUR,0.01,-,0.009,0.011,-,-,-,0.01,0.01,0.029,0.006,-,,-,-,-,-0.13,-,-,-,
  opt oct10,QURO,0.01,-,-,-,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-,
  opt apr12,QUROA,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
  opt nov12,QUROB,0.001,-,0.001,-,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Ramelius Res,RMS,0.495,0.5,0.495,0.50,3483,0.50,0.485,0.50,0.44,0.635,0.405,-,f,-,-,-,7.1,7.0,4.0,8.79,
Rand Min NL,RND,0.38,-,0.38,0.50,-,-,-,0.38,0.38,0.50,0.21,-,,-,-,-,7.95,4.8,-,-,
Range River Gold,RNG,0.018,-0.1,0.018,0.019,19311,0.019,0.018,0.019,0.017,0.056,0.016,-,,-,0.01,-,-0.65,-,-0.1,-5.26,
Red 5 Ltd,RED,0.12,-,0.115,0.12,15004,0.125,0.115,0.125,0.115,0.195,0.068,-,,-,-,-,-0.16,-,-,-,
Redbank Copper,RCP,0.03,0.3,0.028,0.033,3000,0.03,0.028,0.031,0.026,0.30,0.018,-,,-,-,-,-0.5,-,-0.6,-16.67,
Reed Res Ltd,RDR,0.605,2,0.595,0.605,6679,0.605,0.59,0.605,0.57,0.945,0.21,-,,-,-,-,-1.4,-,0.5,0.83,
