Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 23:12 Friday 6/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Silver Swan Grp,SWN,0.375,-1,0.36,0.40,1125,0.405,0.375,0.42,0.375,0.675,0.16,-,,-,-,-,-9.25,-,-3.5,-8.54,
Sinovus Min Ltd,SNV,0.019,-,0.014,0.019,-,-,-,0.02,0.019,0.09,0.016,-,,-,-,-,-3.79,-,0.2,11.76,
Southerncross Gold,SXG,0.10,1,0.098,0.105,571,0.10,0.10,0.115,0.09,0.21,0.066,-,,-,-,-,-2.99,-,-1.5,-13.04,
  opt nov10,SXGO,0.01,-,0.005,0.013,-,-,-,0.01,0.01,0.06,0.008,-,,-,-,-,-,-,-,-,
Sovereign Metals,SVM,0.13,-,0.125,0.14,-,-,-,0.13,0.13,0.15,0.08,-,,-,-,-,-2.23,-,-,-,
Spitfire Res,SPI,0.075,-,0.077,0.082,-,-,-,0.083,0.075,0.18,0.07,-,,-,-,-,-1.67,-,-0.5,-6.25,
Stanmore Coal Ltd,SMR,0.92,6,0.92,0.94,2839,0.92,0.86,0.92,0.83,1.02,0.31,-,,-,-,-,-2.22,-,5.0,5.75,
Stellar Res,SRZ,0.066,-0.1,0.066,0.07,2680,0.067,0.065,0.075,0.065,0.13,0.043,-,,-,-,-,-0.87,-,-0.2,-2.94,
Sthn Gold,SAU,0.073,0.3,0.073,0.078,4178,0.077,0.073,0.077,0.069,0.18,0.069,-,,-,-,-,-0.9,-,0.3,4.29,
Sthn Hem Min cdi,SUH,0.35,-,0.35,0.385,-,-,-,0.35,0.35,0.575,0.26,-,,-,-,-,-,-,-,-,
Stirling Min,SMZ,0.10,-,0.11,0.13,-,-,-,0.10,0.09,0.148,0.061,-,,-,-,-,1.63,6.1,1.0,11.11,
  opt dec13,SMZOA,0.027,-,0.029,0.10,-,-,-,0.027,0.027,0.045,0.015,-,,-,-,-,-,-,-,-,
Stirling Res,SRE,0.08,1,0.07,0.079,1017,0.08,0.07,0.10,0.07,0.245,0.049,-,,-,-,-,0.35,22.9,-2.0,-20,
  opt jun12,SREO,0.008,-,0.001,0.056,-,-,-,0.008,0.008,0.05,0.008,-,,-,-,-,-,-,-,-,
  opt jun12,SREOB,0.02,-,0.015,0.02,-,-,-,0.025,0.02,0.03,0.011,-,,-,-,-,-,-,-0.5,-20,
Stonehenge Metals,SHE,0.087,-0.3,0.087,0.09,4640,0.091,0.087,0.10,0.087,0.175,0.023,-,,-,-,-,-0.95,-,0.7,8.75,
  opt dec12,SHEOA,0.04,-,0.04,0.06,886,0.04,0.04,0.05,0.04,0.06,0.015,-,,-,-,-,-,-,0.9,29.03,
Straits Res,SRL,1.47,-,1.455,1.47,5071,1.475,1.455,1.475,1.41,2.157,1.165,-,,-,2.58,-,51.8,2.8,5.0,3.52,
Strzelecki Metals,STZ,0.016,0.1,0.016,0.02,3000,0.016,0.016,0.016,0.011,0.071,0.011,-,,-,-,-,-1.64,-,0.1,6.67,
  opt aug10,STZO,0.016,-,-,0.004,-,-,-,0.016,0.016,0.025,0.01,-,,-,-,-,-,-,-,-,
Sultan Corp,SSC,0.006,-,0.006,0.007,15034,0.007,0.006,0.007,0.006,0.02,0.006,-,,-,-,-,-0.32,-,-0.1,-14.29,
Sumatra Copper cdi,SUM,0.23,-1.5,0.225,0.245,2200,0.23,0.23,0.245,0.22,0.355,0.16,-,,-,-,-,-,-,-1.5,-6.12,
Summit Res,SMM,2.45,-5,2.45,2.50,95,2.50,2.45,2.53,2.12,2.53,1.704,-,,-,-,-,-1.67,-,7.0,2.94,
Superior Res,SPQ,0.069,0.9,0.069,0.07,265,0.069,0.06,0.069,0.06,0.081,0.041,-,,-,-,-,-0.04,-,0.9,15,
Syndicated Metals,SMD,0.105,-,0.10,0.12,-,-,-,0.115,0.10,0.28,0.091,-,,-,-,-,-2.73,-,-1.0,-8.7,
  opt dec11,SMDO,0.03,-,0.015,0.02,-,-,-,0.03,0.03,0.03,0.02,-,,-,-,-,-,-,-,-,
Syrah Res,SYR,0.10,-,0.09,0.12,-,-,-,0.10,0.10,0.32,0.037,-,,-,-,-,-5.46,-,-,-,
Tasman Res Ltd,TAS,0.11,-,0.105,0.11,1150,0.11,0.11,0.12,0.105,0.22,0.058,-,,-,-,-,-0.8,-,-0.5,-4.35,
  opt jun12,TASOB,0.056,-,0.042,0.105,-,-,-,0.056,0.056,0.12,0.024,-,,-,-,-,-,-,-,-,
Tasmania Mines,TMM,1.00,-,0.95,1.00,-,-,-,1.00,1.00,1.11,0.81,-,,-,1.33,-,19.5,5.1,-,-,
Terramin Aust,TZN,0.59,1,0.585,0.595,1173,0.61,0.585,0.675,0.58,1.05,0.515,-,,-,0.52,-,-6.89,-,-2.0,-3.28,
Territory Uranium,TUC,0.075,-,0.064,0.083,-,-,-,0.075,0.075,0.205,0.065,-,,-,-,-,-0.91,-,-,-,
Thor Min Plc cdi,THR,0.012,-,0.011,0.012,-,-,-,0.012,0.011,0.067,0.008,-,,-,-,-,-1.58,-,-,-,
Tiaro Coal Ltd,TCM,0.455,0.5,0.43,0.455,150,0.455,0.455,0.455,0.38,0.46,0.125,-,,-,-,-,-1.67,-,5.5,13.75,
Trafford Res,TRF,0.58,-,0.58,0.585,4106,0.61,0.57,0.62,0.53,1.079,0.169,-,,-,-,-,-3.82,-,4.0,7.41,
  opt jul12,TRFO,0.16,-3,0.16,0.175,270,0.19,0.16,0.20,0.12,0.20,0.12,-,,-,-,-,-,-,-,-,
Traka Res,TKL,0.15,-,0.125,0.15,20,0.15,0.15,0.16,0.15,0.184,0.08,-,,-,-,-,-1.92,-,-,-,
Transit Hldgs,TRH,0.15,0.5,0.15,0.16,573,0.15,0.145,0.16,0.145,0.605,0.13,-,,-,-,-,-5.83,-,-1.0,-6.25,
Triausmin Ltd,TRO,0.06,0.8,0.055,0.08,2092,0.06,0.052,0.06,0.05,0.17,0.046,-,,-,-,-,-1.82,-,1.0,20,
Truscott Min Corp,TRM,0.085,0.5,0.085,0.09,2300,0.088,0.08,0.088,0.06,0.14,0.056,-,,-,-,-,-0.72,-,2.6,44.07,
Union Res Ltd,UCL,0.006,-,0.005,0.006,2000,0.006,0.006,0.006,0.004,0.011,0.004,-,,-,-,-,-0.99,-,0.1,20,
  opt dec10,UCLO,0.002,-,-,-,-,-,-,0.002,0.002,0.002,0.001,-,,-,-,-,-,-,-,-,
Uramet Min,URM,0.064,-,0.055,0.059,-,-,-,0.064,0.064,0.07,0.04,-,,-,-,-,-0.75,-,-,-,
Uran Ltd,URA,0.024,0.3,0.024,0.025,17199,0.024,0.02,0.024,0.018,0.089,0.013,-,,-,-,-,-1.99,-,0.4,20,
  opt jul12,URAOA,0.006,0.2,0.004,0.007,10000,0.006,0.006,0.006,0.004,0.045,0.003,-,,-,-,-,-,-,0.2,50,
US Nickel Ltd,USN,0.145,1.5,0.14,0.145,9557,0.145,0.135,0.145,0.105,0.16,0.012,-,,-,-,-,-0.15,-,3.5,31.82,
Venture Min,VMS,0.36,2.5,0.345,0.365,2542,0.365,0.34,0.365,0.28,0.50,0.17,-,,-,-,-,-3,-,8.0,28.57,
Venturex Res,VXR,0.083,0.2,0.079,0.082,1882,0.083,0.079,0.083,0.079,0.135,0.06,-,,-,-,-,0.91,9.1,0.3,3.75,
Victory West Moly,VWM,0.12,-,0.12,0.125,677,0.125,0.115,0.125,0.115,0.25,0.08,-,,-,-,-,-2.67,-,-,-,
  opt feb12,VWMOA,0.029,0.4,0.025,0.035,750,0.029,0.029,0.029,0.025,0.075,0.02,-,,-,-,-,-,-,0.4,16,
Vital Metals Ltd,VML,0.085,0.1,0.082,0.085,140,0.085,0.085,0.085,0.078,0.14,0.056,-,,-,-,-,-0.41,-,0.2,2.41,
WCP Res Ltd,WCP,0.063,-0.1,0.063,0.066,222,0.066,0.063,0.066,0.06,0.16,0.035,-,,-,-,-,1.22,5.2,-0.3,-4.55,
West Wits Min Ltd,WWI,0.045,-,0.041,0.045,-,-,-,0.05,0.045,0.145,0.045,-,,-,0.22,-,-0.75,-,-0.5,-10,
Western Areas NL,WSA,4.86,1,4.84,4.89,6394,4.89,4.74,5.06,4.74,6.38,3.52,3,,-,0.63,0.62,-7.49,-,1.0,0.21,
Western Desert Res,WDR,0.375,-0.5,0.375,0.395,1337,0.39,0.375,0.40,0.375,0.849,0.099,-,,-,-,-,-5.3,-,-2.0,-5.06,
  opt nov11,WDRO,0.31,-,0.20,-,-,-,-,0.31,0.31,0.62,0.032,-,,-,-,-,-,-,-,-,
White Cliff Nickel,WCN,0.061,0.2,0.059,0.06,200,0.061,0.061,0.061,0.059,0.095,0.052,-,,-,-,-,-0.93,-,0.2,3.39,
  opt jun11,WCNO,0.01,-,0.01,0.015,-,-,-,0.01,0.01,0.029,0.007,-,,-,-,-,-,-,-,-,
White Energy Co,WEC,3.47,9,3.42,3.47,12025,3.59,3.28,3.59,3.21,3.84,1.955,-,,-,-,-,-14.79,-,17.0,5.15,
Winchester Res,WCR,0.195,-,0.07,0.185,-,-,-,0.195,0.195,0.22,0.13,-,,-,-,-,-1.08,-,-,-,
Wolf Min,WLF,0.35,-,0.35,0.40,-,-,-,0.40,0.35,0.53,0.29,-,,-,-,-,-2.35,-,-5.0,-12.5,
XState Res,XST,0.225,-1.5,0.225,0.23,500,0.225,0.21,0.25,0.21,0.35,0.03,-,,-,0.05,-,-0.68,-,0.5,2.27,
  opt jun13,XSTO,0.08,-,0.04,0.078,-,-,-,0.08,0.06,0.08,0.045,-,,-,-,-,-,-,2.0,33.33,
YTC Res,YTC,0.21,-2,0.215,0.23,2089,0.23,0.21,0.23,0.19,0.35,0.165,-,,-,-,-,-3,-,1.5,7.69,
Zambezi Res cdi,ZRL,0.024,-,0.023,0.024,20470,0.024,0.024,0.026,0.024,0.065,0.015,-,,-,-,-,-0.49,-,0.1,4.35,
Zinc Co Aust,ZNC,0.195,-0.5,0.195,0.205,2506,0.205,0.195,0.205,0.195,0.24,0.032,-,,-,-,-,-0.9,-,-,-,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.06,-,0.047,0.06,-,-,-,0.06,0.06,0.109,0.029,-,,-,-,-,-1.28,-,-,-,
  opt apr13,AAOO,0.016,-,0.011,0.053,-,-,-,0.016,0.016,0.02,0.012,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.165,0.5,0.16,0.165,23193,0.17,0.155,0.175,0.15,0.42,0.14,-,,-,-,-,-3.56,-,-1.0,-5.71,
ABM Res NL,ABU,0.029,-0.2,0.028,0.029,106603,0.031,0.029,0.031,0.026,0.07,0.016,-,,-,-,-,-4.09,-,0.2,7.41,
Adelaide Res,ADN,0.175,-,0.175,0.18,892,0.175,0.17,0.175,0.165,0.395,0.11,-,,-,-,-,-0.56,-,-0.5,-2.78,
ADX Energy Ltd,ADX,0.20,0.5,0.195,0.20,9891,0.205,0.195,0.215,0.155,0.265,0.081,-,,-,-,-,-0.89,-,3.5,21.21,
  opt mar11,ADXO,0.079,0.4,0.058,0.079,350,0.079,0.075,0.08,0.074,0.09,0.05,-,,-,-,-,-,-,-0.1,-1.25,
Alamar Res Ltd,ALG,0.19,4,0.19,0.22,400,0.19,0.19,0.19,0.15,0.245,0.145,-,,-,-,-,-1.34,-,4.0,26.67,
  opt mar13,ALGO,0.03,-,0.02,0.08,-,-,-,0.03,0.03,0.03,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.48,-2,0.475,0.485,2619,0.515,0.48,0.52,0.45,1.27,0.205,-,,-,-,-,-3.2,-,-,-,
  opt aug10,ALYO,0.21,-2,0.205,0.23,152,0.21,0.21,0.25,0.19,0.96,0.05,-,,-,-,-,-,-,-1.0,-4.55,
Alcyone Res Ltd,AYN,0.026,-0.1,0.026,0.027,11457,0.027,0.026,0.028,0.024,0.06,0.02,-,,-,-,-,-6.05,-,0.1,4,
  opt sep11,AYNOB,-,-,-,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.415,2,0.405,0.415,17286,0.415,0.40,0.415,0.35,0.49,0.23,-,,-,-,-,0.93,44.6,6.0,16.9,
Alliance Res,AGS,0.34,-0.5,0.34,0.355,880,0.345,0.34,0.355,0.335,0.865,0.28,-,,-,-,-,-1.97,-,-0.5,-1.45,
Allied Gold Ltd,ALD,0.35,-,0.35,0.355,2450,0.35,0.35,0.35,0.325,0.545,0.25,-,,-,0.26,-,-3.42,-,3.0,9.37,
Alloy Res,AYR,0.025,-,0.022,0.025,2000,0.025,0.025,0.025,0.02,0.042,0.019,-,,-,-,-,-0.62,-,-,-,
Andean Res Ltd,AND,3.98,13,3.94,3.98,3835,3.98,3.90,3.98,3.58,3.98,1.94,-,,-,-,-,-4.64,-,28.0,7.57,
Anglo Aust,AAR,0.037,-,0.037,0.038,9130,0.039,0.037,0.039,0.036,0.066,0.018,-,,-,-,-,-0.14,-,-0.3,-7.5,
Anglogold Ashanti,AGG,9.02,-,9.05,9.30,-,-,-,9.02,8.65,10.50,7.65,3.87,,-,8.69,0.43,-99.23,-,22.0,2.5,
Apex Min NL,AXM,0.021,-0.1,0.02,0.021,289489,0.022,0.02,0.022,0.02,0.126,0.014,-,,-,-,-,-26.39,-,-0.1,-4.55,
  opt nov12,AXMO,0.004,-0.1,0.004,0.005,77393,0.005,0.004,0.005,0.004,0.025,0.004,-,,-,-,-,-,-,-0.1,-20,
Aphrodite Gold,AQQ,0.13,-1.5,0.135,0.14,750,0.13,0.13,0.155,0.13,0.175,0.12,-,,-,-,-,-,-,0.5,4,
  opt dec13,AQQO,0.03,-,0.03,0.04,-,-,-,0.035,0.03,0.035,0.025,-,,-,-,-,-,-,0.2,7.14,
ARC Explore Ltd,ARX,0.018,-0.1,0.018,0.019,4305,0.018,0.018,0.02,0.018,0.065,0.014,-,,-,-,-,8.42,0.2,-0.2,-10,
  opt jun12,ARXO,0.001,-0.3,0.001,0.005,5,0.001,0.001,0.004,0.001,0.016,0.001,-,,-,-,-,-,-,-0.3,-75,
  opt jan11,ARXOA,0.002,-0.2,0.001,0.003,10500,0.002,0.002,0.004,0.002,0.026,0.002,-,,-,-,-,-,-,-0.2,-50,
Argonaut Res,ARE,0.067,-,0.067,0.072,2970,0.069,0.067,0.069,0.067,0.105,0.051,-,,-,-,-,0.61,11.0,0.2,3.08,
Aruma Res Ltd,AAJ,0.165,-,0.165,0.18,100,0.165,0.165,0.18,0.16,0.19,0.16,-,,-,-,-,-,-,0.5,3.13,
Ashburton Min,ATN,0.016,-,0.016,0.017,5710,0.016,0.016,0.017,0.016,0.099,0.01,-,,-,-,-,-0.83,-,-,-,
Atlantic Gold NL,ATV,0.04,-,0.04,0.042,3382,0.042,0.04,0.042,0.036,0.10,0.034,-,,-,-,-,-0.25,-,0.5,14.29,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.001,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.15,0.18,-,-,-,0.18,0.18,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.045,-,0.03,0.045,-,-,-,0.045,0.045,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.22,-2,0.22,0.235,1685,0.25,0.22,0.27,0.22,0.47,0.15,-,,-,-,-,-0.66,-,-1.0,-4.35,
Aurora Min Ltd,ARM,0.395,-0.5,0.395,0.40,622,0.41,0.395,0.43,0.39,1.26,0.25,-,,-,-,-,-5.78,-,-0.5,-1.25,
Aust Gold Invest,AGV,0.14,1,0.14,0.145,9814,0.145,0.135,0.145,0.10,0.16,0.015,-,,-,-,-,-2.62,-,2.5,21.74,
Aust Oriental,AOM,0.003,-,0.003,0.004,61,0.003,0.003,0.003,0.003,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.085,0.6,0.081,0.085,2768,0.085,0.079,0.085,0.072,0.16,0.056,-,,-,-,-,-10.74,-,1.1,14.86,
Avoca Res,AVO,2.78,8,2.77,2.79,12294,2.78,2.71,2.78,2.66,2.99,1.48,-,,-,0.79,-,12.49,22.3,15.0,5.7,
AXG Min Ltd,AXC,0.014,-,0.015,0.019,-,-,-,0.014,0.014,0.029,0.012,-,,-,-,-,-1.39,-,-,-,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.39,-0.5,0.385,0.39,5626,0.395,0.385,0.40,0.375,0.53,0.10,-,,-,-,-,-2.5,-,2.5,6.85,
Barra Res,BAR,0.059,-,0.059,0.063,1000,0.059,0.059,0.064,0.059,0.19,0.045,-,,-,-,-,-1.89,-,-0.2,-3.28,
  opt dec10,BARO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.195,0.5,0.19,0.20,2793,0.195,0.185,0.195,0.175,0.44,0.114,-,,-,-,-,-1.33,-,1.5,8.33,
Batavia Min,BTV,0.195,0.5,0.195,0.20,251,0.195,0.185,0.205,0.18,0.375,0.093,-,,-,-,-,0.3,65.0,-1.5,-7.14,
  opt jun12,BTVO,0.10,-,0.086,0.10,-,-,-,0.105,0.10,0.21,0.03,-,,-,-,-,-,-,-0.5,-4.76,
BCD Res NL,BCD,0.125,-,0.125,0.13,-,-,-,0.135,0.125,0.18,0.085,-,,-,0.09,-,3.05,4.1,-0.5,-3.85,
Beacon Min,BCN,0.016,-,0.015,0.016,29063,0.016,0.016,0.017,0.015,0.035,0.015,-,,-,-,-,1.96,0.8,0.1,6.67,
  opt aug10,BCNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
  opt aug10,BCNOA,0.004,-,0.004,0.005,19220,0.004,0.004,0.004,0.004,0.022,0.004,-,,-,-,-,-,-,-0.1,-20,
Beadell Resource,BDR,0.24,-,0.235,0.245,32005,0.245,0.235,0.245,0.205,0.40,0.081,-,,-,-,-,-2.78,-,1.5,6.67,
Bendigo Min Ltd,BDG,0.19,0.5,0.185,0.19,3195,0.19,0.185,0.19,0.18,0.295,0.175,0.5,,6.40,0.15,2.63,3.2,5.9,0.5,2.7,
Blackham Res,BLK,0.255,-,0.20,0.255,750,0.26,0.255,0.26,0.22,0.44,0.165,-,,-,-,-,-2.27,-,3.5,15.91,
  opt oct11,BLKO,0.04,-,0.05,0.08,-,-,-,0.04,0.04,0.14,0.04,-,,-,-,-,-,-,-,-,
Blackthorn Res,BTR,0.675,1.5,0.66,0.675,387,0.675,0.66,0.68,0.655,1.025,0.26,-,,-,-,-,-9.47,-,0.5,0.75,
Breakaway Res,BRW,0.045,-,0.042,0.045,590,0.045,0.045,0.045,0.041,0.136,0.04,-,,-,-,-,-0.5,-,0.3,7.14,
Burey Gold Ltd,BYR,0.065,0.7,0.062,0.07,14474,0.068,0.058,0.068,0.048,0.075,0.025,-,,-,-,-,-0.57,-,1.9,41.3,
  opt jun11,BYRO,0.011,0.3,0.01,0.014,10000,0.015,0.011,0.015,0.008,0.015,0.006,-,,-,-,-,-,-,0.1,10,
Canyon Res Ltd,CAY,0.29,-1,0.29,0.32,150,0.29,0.29,0.31,0.29,0.32,0.25,-,,-,-,-,-,-,-3.0,-9.38,
Carbine Res,CRB,0.325,-,0.325,0.33,1032,0.325,0.325,0.325,0.31,0.385,0.033,-,,-,-,-,0.04,812.5,-,-,
  opt jul11,CRBO,0.16,-,0.15,0.18,-,-,-,0.16,0.16,0.23,0.075,-,,-,-,-,-,-,-,-,
Carrick Gold Ltd,CRK,0.38,-,0.38,0.405,788,0.40,0.38,0.42,0.37,1.25,0.35,-,,-,-,-,-0.48,-,-1.0,-2.56,
Castle Min,CDT,0.35,-,0.325,0.35,757,0.35,0.345,0.36,0.335,0.53,0.10,-,,-,-,-,-2.5,-,-,-,
Castlemaine,CGT,0.037,-0.1,0.036,0.039,11982,0.038,0.037,0.04,0.037,0.064,0.033,-,,-,-,-,-0.33,-,-0.3,-7.5,
Catalpa Res,CAH,1.60,3,1.60,1.61,26993,1.605,1.565,1.605,1.51,1.957,1.141,-,,-,-,-,-3.7,-,8.0,5.26,
  opt oct11,CAHOB,0.50,-,0.50,0.60,-,-,-,0.50,0.50,0.77,0.038,-,,-,-,-,-,-,-,-,
Cazaly Res,CAZ,0.55,1.5,0.535,0.555,3216,0.555,0.535,0.585,0.535,0.66,0.215,-,,-,-,-,-1.39,-,0.5,0.92,
  opt feb11,CAZO,0.355,-,0.305,0.48,-,-,-,0.37,0.32,0.43,0.09,-,,-,-,-,-,-,-1.5,-4.05,
Central West Gold,CWG,0.037,-,0.037,0.046,-,-,-,0.037,0.035,0.062,0.03,-,,-,-,-,-0.47,-,0.2,5.71,
CGA Min Ltd,CGX,2.25,-3,2.20,2.33,24,2.25,2.25,2.30,2.15,2.61,1.52,-,,-,-,-,1.86,121.0,12.0,5.63,
Chalice Gold Mines,CHN,0.45,-2,0.45,0.465,620,0.45,0.445,0.47,0.445,0.68,0.29,-,,-,-,-,-3.81,-,-3.0,-6.25,
Chameleon Min NL,CHM,0.019,0.1,0.02,0.018,11683,0.02,0.019,0.023,0.016,0.036,0.015,-,,-,-,-,0.13,14.6,0.3,18.75,
Chrysalis Res,CYS,0.34,-,0.33,0.34,1100,0.345,0.315,0.38,0.30,0.55,0.10,-,,-,-,-,-2.31,-,-1.5,-4.23,
  opt jun13,CYSO,0.155,-1,0.13,0.165,300,0.155,0.155,0.175,0.12,0.31,0.033,-,,-,-,-,-,-,-,-,
Citigold Corp Ltd,CTO,0.097,0.1,0.096,0.097,11246,0.097,0.095,0.097,0.088,0.19,0.08,-,,-,-,-,-0.26,-,0.7,7.78,
Coalspur Mines,CPL,0.78,-,0.76,0.78,3229,0.79,0.765,0.835,0.765,0.995,0.155,-,,-,-,-,-2.31,-,-2.0,-2.5,
  opt jun11,CPLO,0.70,-,0.66,0.77,-,-,-,0.77,0.70,0.87,0.088,-,,-,-,-,-,-,-7.0,-9.09,
Contl Coal Ltd,CCC,0.068,-0.1,0.068,0.069,327479,0.071,0.067,0.078,0.064,0.082,0.033,-,,-,0.04,-,-2.34,-,0.4,6.25,
  opt feb13,CCCO,0.034,-0.1,0.034,0.035,44967,0.037,0.034,0.04,0.034,0.046,0.015,-,,-,-,-,-,-,-,-,
Cortona Res,CRC,0.185,-,0.18,0.185,484,0.185,0.18,0.185,0.175,0.28,0.12,-,,-,-,-,-1.28,-,1.5,8.82,
  opt jan12,CRCO,0.075,1.3,0.067,0.11,800,0.075,0.075,0.075,0.062,0.17,0.025,-,,-,-,-,-,-,1.6,27.12,
Cougar Metals NL,CGM,0.023,0.1,0.023,0.024,4420,0.023,0.022,0.024,0.022,0.099,0.015,-,,-,-,-,-1.88,-,-0.1,-4.17,
Coventry Res,CVY,0.20,1.5,0.195,0.20,8844,0.21,0.185,0.21,0.17,0.40,0.012,-,,-,-,-,-1.28,-,2.5,14.29,
Crescent Gold,CRE,0.11,0.5,0.105,0.11,64,0.11,0.11,0.115,0.105,0.29,0.105,-,,-,-,-,-6.24,-,-,-,
Crusader Res,CAS,0.42,-1,0.42,0.45,1220,0.45,0.42,0.45,0.385,0.545,0.145,-,,-,-,-,-2.51,-,2.5,6.33,
Cullen Res,CUL,0.056,-0.3,0.056,0.059,2117,0.059,0.056,0.06,0.049,0.084,0.034,-,,-,-,-,-0.94,-,0.6,12,
D'aguilar Gold,DGR,0.055,-,0.047,0.055,1820,0.059,0.055,0.059,0.043,0.089,0.035,-,,-,-,-,2.11,2.6,1.3,30.95,
Dart Min NL,DTM,0.10,-,0.095,0.105,554,0.10,0.10,0.115,0.10,0.21,0.056,-,,-,-,-,-1.8,-,-,-,
De Grey Min,DEG,0.046,0.6,0.046,0.048,18370,0.046,0.044,0.046,0.04,0.067,0.02,-,,-,-,-,-0.36,-,-,-,
Dominion Min,DOM,2.09,-2,2.09,2.12,3292,2.13,2.07,2.25,2.07,4.60,2.07,10,,2.01,1.03,4.78,20.08,10.4,-13.0,-5.86,
Doray Min Ltd,DRM,0.74,-1,0.74,0.78,43,0.74,0.74,0.79,0.74,1.10,0.15,-,,-,-,-,-,-,-4.0,-5.13,
Dragon Min Ltd,DRA,0.105,0.5,0.10,0.105,5835,0.105,0.10,0.105,0.096,0.125,0.055,-,,-,0.06,-,-1.08,-,0.8,8.25,
Dragon Mountain Gold,DMG,0.21,-,0.21,0.22,1512,0.22,0.21,0.23,0.21,0.275,0.115,-,,-,-,-,-3.47,-,-3.0,-12.5,
Drummond Gold Ltd,DGO,0.059,0.3,0.059,0.061,780,0.059,0.059,0.064,0.056,0.107,0.037,-,,-,-,-,-2.53,-,-0.1,-1.67,
Dynasty Metals,DMA,0.18,1,0.175,0.185,20382,0.19,0.175,0.19,0.14,0.40,0.13,-,,-,-,-,-6.92,-,4.5,33.33,
East Africa Res,EAF,0.13,-,0.13,0.135,-,-,-,0.145,0.13,0.70,0.10,-,,-,-,-,-0.14,-,-2.0,-13.33,
Echo Res,EAR,0.043,-,0.045,0.049,-,-,-,0.05,0.043,0.09,0.036,-,,-,-,-,-1.75,-,-0.3,-6.52,
Eldorado Gold cdi,EAU,18.86,12,18.62,18.99,417,18.87,18.62,18.87,17.56,21.48,12.86,4.95,,4.98,-,0.26,24.64,76.5,118.0,6.67,
Eldore Min,EDM,0.014,-,0.013,0.015,-,-,-,0.014,0.014,0.033,0.007,-,,-,-,-,-0.43,-,-,-,
  opt dec12,EDMOA,0.004,-,0.004,0.007,3333,0.004,0.004,0.004,0.003,0.01,0.003,-,,-,-,-,-,-,0.1,33.33,
Eleckra Mines,EKM,0.095,0.8,0.09,0.095,12248,0.095,0.089,0.095,0.085,0.21,0.037,-,,-,-,-,-1.58,-,0.9,10.47,
  opt jun11,EKMO,0.029,-,0.027,0.042,-,-,-,0.03,0.026,0.12,0.014,-,,-,-,-,-,-,-0.1,-3.33,
Emmerson Res,ERM,0.17,-1.5,0.165,0.17,590,0.17,0.165,0.185,0.15,0.435,0.11,-,,-,-,-,-1.15,-,2.0,13.33,
Enterprise Metals,ENT,0.26,4.5,0.25,0.26,10254,0.26,0.215,0.26,0.17,0.65,0.13,-,,-,-,-,-0.95,-,9.0,52.94,
  opt jun12,ENTO,0.08,1,0.06,0.115,700,0.08,0.075,0.08,0.05,0.37,0.03,-,,-,-,-,-,-,3.0,60,
Envirogold Ltd,EVG,0.046,-,0.046,0.049,-,-,-,0.049,0.045,0.11,0.039,-,,-,-,-,0.4,11.5,-,-,
  opt dec11,EVGO,0.005,-,0.005,0.008,5000,0.005,0.005,0.006,0.005,0.025,0.005,-,,-,-,-,-,-,-0.1,-16.67,
Eromanga Hydro,ERH,0.08,-,0.08,0.082,1506,0.08,0.08,0.08,0.075,0.225,0.049,-,,-,-,-,-4.71,-,0.2,2.56,
  opt jul12,ERHOA,0.022,-,0.021,0.05,-,-,-,0.022,0.022,0.10,0.022,-,,-,-,-,-,-,-,-,
