Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4507.4 at 16:37 7/5/2010  Report at 19:06 Friday 7/5/2010. Processed 21:05 Friday 7/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
  opt oct12,GDOO,0.06,-0.5,0.058,0.072,30,0.06,0.06,0.065,0.06,0.155,0.004,-,,-,-,-,-,-,-0.5,-7.69,
Golden Cross,GCR,0.016,-,0.016,0.017,30500,0.016,0.016,0.017,0.015,0.037,0.014,-,,-,-,-,-0.46,-,-0.1,-5.88,
  opt mar11,GCRO,0.003,-0.1,0.003,0.004,4152,0.003,0.003,0.005,0.003,0.005,0.003,-,,-,-,-,-,-,-0.2,-40,
Golden Deeps,GED,0.06,-,0.052,0.06,-,-,-,0.062,0.051,0.07,0.04,-,,-,-,-,-0.98,-,0.9,17.65,
Golden Rim Res,GMR,0.087,-0.8,0.086,0.087,7437,0.095,0.087,0.11,0.087,0.255,0.032,-,,-,-,-,-1.22,-,-2.3,-20.91,
Golden State Res,GDN,0.051,0.5,0.047,0.051,61221,0.052,0.042,0.055,0.042,0.21,0.037,-,,-,-,-,-1.27,-,-0.4,-7.27,
  opt nov10,GDNOA,0.008,0.1,0.007,0.008,58267,0.008,0.006,0.008,0.006,0.015,0.004,-,,-,-,-,-,-,-,-,
Golden Tiger Min,GTX,0.035,-,0.035,0.045,392,0.035,0.034,0.043,0.034,0.065,0.011,-,,-,-,-,1.33,2.6,-0.8,-18.6,
Golden West Res,GWR,0.725,-2,0.72,0.75,2558,0.745,0.68,0.945,0.68,1.06,0.31,-,,-,-,-,-8.61,-,-20.5,-22.04,
  opt dec10,GWROA,0.03,-,0.03,0.045,-,-,-,0.03,0.03,0.08,0.014,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.03,-0.1,0.028,0.029,200,0.03,0.03,0.036,0.03,0.081,0.016,-,,-,-,-,0.24,12.5,-0.5,-14.29,
Gondwana Res,GDA,0.013,-0.1,0.014,0.016,486,0.013,0.013,0.018,0.013,0.091,0.008,-,,-,-,-,-0.7,-,-0.2,-13.33,
  opt jun11,GDAO,0.006,-,0.006,-,4500,0.006,0.006,0.006,0.006,0.075,0.004,-,,-,-,-,-,-,-,-,
  opt jun10,GDAOC,0.002,-,-,0.001,-,-,-,0.002,0.002,0.021,0.001,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.029,-,0.028,0.029,1307,0.029,0.028,0.03,0.028,0.043,0.025,-,,-,-,-,-3.21,-,-,-,
  opt mar12,GBMOA,0.011,-,0.011,0.012,-,-,-,0.011,0.011,0.013,0.009,-,,-,-,-,-,-,-,-,
Greenland Min En,GGG,0.40,2,0.36,0.415,6417,0.40,0.36,0.45,0.36,0.935,0.24,-,,-,-,-,-2.03,-,-4.5,-10.11,
  opt jun11,GGGO,0.20,-,0.18,0.23,-,-,-,0.225,0.20,0.665,0.10,-,,-,-,-,-,-,-,-,
Gryphon Min Ltd,GRY,0.56,-2.5,0.52,0.56,12309,0.57,0.52,0.68,0.52,0.78,0.24,-,,-,-,-,-2.3,-,-7.5,-11.81,
Gulf Res,GLF,0.021,-,0.021,0.023,-,-,-,0.021,0.021,0.057,0.018,-,,-,-,-,0.4,5.3,-,-,
  opt jun11,GLFO,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.008,-,0.005,0.008,-,-,-,0.008,0.008,0.01,0.005,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.085,0.6,0.08,0.085,4200,0.085,0.075,0.09,0.075,0.12,0.042,-,,-,0.09,-,0.39,21.8,0.5,6.25,
Hampton Hill Min,HHM,0.32,-,0.255,0.31,-,-,-,0.355,0.32,0.51,0.15,-,,-,-,-,-0.47,-,-3.5,-9.86,
Haoma Min NL,HAO,0.14,-1.5,0.145,0.175,1042,0.155,0.14,0.185,0.14,0.205,0.075,-,,-,-0.16,-,-2.61,-,-5.0,-26.32,
Havilah Res NL,HAV,0.36,-4,0.355,0.395,1308,0.40,0.35,0.47,0.35,0.71,0.35,-,,-,-,-,-0.36,-,-10.0,-21.74,
Hazelwood Res,HAZ,0.29,-,0.26,0.29,7629,0.29,0.25,0.30,0.25,0.33,0.10,-,,-,-,-,-1.54,-,-2.0,-6.45,
Helix Res,HLX,0.068,-0.2,0.066,0.07,131,0.069,0.068,0.08,0.068,0.128,0.05,-,,-,-,-,-5.04,-,-1.0,-12.82,
  opt may11,HLXOA,0.018,-,0.015,0.035,-,-,-,0.018,0.018,0.05,0.018,-,,-,-,-,-,-,-,-,
Hemisphere Res,HEM,0.58,-2,0.58,0.595,3303,0.60,0.51,0.73,0.51,0.92,0.055,-,,-,-,-,-3.2,-,-16.0,-21.62,
Heritage Gold Nz,HTM,0.017,-0.3,0.015,0.017,496,0.017,0.014,0.02,0.014,0.044,0.014,-,,-,-,-,-0.16,-,-0.3,-15,
Heron Res,HRR,0.21,-0.5,0.21,0.215,596,0.21,0.19,0.23,0.19,0.38,0.155,-,,-,-,-,-2.93,-,-2.5,-10.64,
Hill End Gold,HEG,0.12,-,0.115,0.13,5257,0.125,0.115,0.13,0.115,0.285,0.115,-,,-,-,-,-3.1,-,-,-,
Hodges Res,HDG,0.11,-1,0.11,0.12,380,0.11,0.105,0.12,0.105,0.175,0.08,-,,-,-,-,-5.52,-,-0.5,-4.35,
HOT Chili Ltd,HCH,0.20,-1,0.20,0.22,4722,0.205,0.19,0.225,0.17,0.225,0.17,-,,-,-,-,-,-,-,-,
Image Res NL,IMA,0.675,-3.5,0.675,0.70,2170,0.70,0.675,0.72,0.65,1.28,0.56,-,,-,-,-,-4.82,-,-3.5,-4.93,
Impact Min,IPT,0.125,-0.5,0.125,0.145,3241,0.125,0.11,0.145,0.11,0.295,0.11,-,,-,-,-,-0.91,-,-1.5,-10.71,
Imperial Corp Ltd,IMP,0.006,-0.1,0.006,0.007,168377,0.006,0.006,0.007,0.006,0.013,0.005,-,,-,-,-,-0.19,-,-0.1,-14.29,
Intermin Res,IRC,0.15,-1,0.15,0.155,1865,0.155,0.15,0.18,0.15,0.245,0.108,-,,-,-,-,-0.36,-,-2.5,-14.29,
  opt may12,IRCO,0.025,-0.3,0.025,0.059,451,0.026,0.025,0.031,0.025,0.031,0.025,-,,-,-,-,-,-,-,-,
Intrepid Mines,IAU,0.375,-2,0.375,0.385,7815,0.39,0.365,0.40,0.355,0.47,0.21,-,,-,0.12,-,-2.32,-,-1.5,-3.85,
Ironbark Zinc Ltd,IBG,0.18,-,0.175,0.19,6151,0.20,0.165,0.20,0.16,0.30,0.08,-,,-,-,-,-0.37,-,-2.0,-10,
Ishine Int Res,ISH,0.26,-,0.22,0.27,-,-,-,0.27,0.26,0.28,0.195,-,,-,-,-,-0.39,-,-1.0,-3.7,
Jameson Res,JAL,0.06,-0.8,0.06,0.066,2557,0.068,0.06,0.074,0.044,0.62,0.044,-,,-,-,-,-1.76,-,-1.4,-18.92,
Jindalee Res,JRL,1.025,-,1.02,1.085,-,-,-,1.065,1.01,1.30,0.38,-,,-,-,-,95.05,1.1,-6.0,-5.53,
Jupiter Energy,JPR,0.043,-0.9,0.043,0.044,656132,0.048,0.039,0.064,0.039,0.085,0.015,-,,-,-,-,-0.66,-,-2.0,-31.75,
  opt jun10,JPROA,0.002,-0.2,0.002,0.003,171035,0.004,0.002,0.008,0.002,0.035,0.002,-,,-,-,-,-,-,-0.6,-75,
Kentor Gold Ltd,KGL,0.093,-,0.089,0.093,4717,0.094,0.088,0.098,0.088,0.185,0.033,-,,-,-,-,-4.19,-,-0.3,-3.13,
King Island,KIS,0.16,-1,0.16,0.19,363,0.18,0.16,0.19,0.16,0.37,0.125,-,,-,-,-,-1.34,-,-3.0,-15.79,
King Solomon Mines,KSO,0.06,-0.1,0.05,0.06,300,0.06,0.06,0.061,0.06,0.12,0.048,-,,-,-,-,-2.62,-,-0.1,-1.64,
Kings Min NL,KMN,0.076,0.4,0.076,0.079,12472,0.076,0.065,0.094,0.065,0.237,0.065,-,,-,-,-,-0.91,-,-1.7,-18.28,
  def,KMNN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
Kingsgate Cons,KCN,8.45,31,8.35,8.50,7672,8.54,8.15,8.84,7.81,10.30,5.34,30,,2.73,2.69,3.55,82,10.3,-14.0,-1.63,
Kingsrose Min Ltd,KRM,0.72,6,0.72,0.77,1914,0.72,0.66,0.80,0.65,0.90,0.30,-,,-,-,-,-6.22,-,-8.0,-10,
  opt dec12,KRMO,0.50,2,0.45,0.525,500,0.50,0.50,0.60,0.45,0.68,0.17,-,,-,-,-,-,-,-10.0,-16.67,
Korab Res,KOR,0.38,0.5,0.38,0.385,2206,0.38,0.35,0.44,0.35,0.47,0.048,-,,-,-,-,-2.22,-,-3.0,-7.32,
Krucible Metals,KRB,0.385,-4.5,0.38,0.385,1277,0.40,0.38,0.45,0.38,0.50,0.26,-,,-,-,-,-0.92,-,-6.5,-14.44,
Laconia Res Ltd,LCR,0.11,-1.5,0.10,0.11,693,0.11,0.11,0.135,0.11,0.26,0.097,-,,-,-,-,-1.7,-,-2.0,-15.38,
Laguna Res NL,LRC,0.015,0.1,0.014,0.015,50271,0.015,0.014,0.015,0.013,0.031,0.005,-,,-,-,-,-0.16,-,-,-,
Lefroy Res Ltd,LEF,0.05,-,0.05,0.055,704,0.05,0.05,0.059,0.05,0.18,0.041,-,,-,-,-,-2.39,-,-0.9,-15.25,
Legacy Iron Ore,LCY,0.14,-,0.135,0.15,5960,0.14,0.13,0.175,0.11,0.215,0.046,-,,-,-,-,-4.18,-,-4.5,-24.32,
  opt jan12,LCYO,0.035,-,0.015,0.05,-,-,-,0.04,0.035,0.055,0.005,-,,-,-,-,-,-,-0.5,-12.5,
  opt dec12,LCYOB,0.059,-,0.035,0.059,1530,0.059,0.059,0.08,0.058,0.115,0.04,-,,-,-,-,-,-,-2.6,-30.59,
Legend Min,LEG,0.03,-0.1,0.03,0.032,33023,0.032,0.029,0.038,0.029,0.048,0.016,-,,-,-,-,-0.45,-,-0.8,-21.05,
Leyshon Res,LRL,0.225,-,0.225,0.23,24925,0.235,0.19,0.245,0.19,0.295,0.084,-,,-,-,-,12.2,1.8,-1.5,-6.25,
Liberty Resource,LBY,0.093,0.3,0.092,0.093,1167,0.093,0.08,0.098,0.077,0.275,0.069,-,,-,-,-,-1.55,-,-0.5,-5.1,
Lihir Gold Ltd,LGL,3.90,4,3.90,3.91,542543,3.95,3.88,3.95,3.65,4.05,2.41,2.96,,-,1.22,0.76,-10.93,-,9.0,2.36,
Lincoln Min,LML,0.25,1,0.235,0.25,2200,0.25,0.23,0.31,0.225,0.455,0.081,-,,-,-,-,-2.55,-,-7.5,-23.08,
  opt jun10,LMLO,0.02,-,0.001,0.02,-,-,-,0.025,0.02,0.135,0.004,-,,-,-,-,-,-,-0.1,-4.76,
Linq Res Fund unt,LRF,0.66,-,0.635,0.68,1176,0.685,0.63,0.73,0.63,0.765,0.475,1,,27.30,0.95,1.52,27.3,2.4,-5.5,-7.69,
Lodestone Energy,LOD,0.105,-,0.10,0.105,1355,0.105,0.10,0.12,0.091,0.21,0.074,-,,-,-,-,-0.87,-,-1.5,-12.5,
Luiri Gold Ltd cdi,LGM,0.30,-1,0.32,0.34,1900,0.30,0.30,0.32,0.29,0.47,0.25,-,,-,-,-,-,-,-5.0,-14.29,
Magnetic Res,MAU,0.385,-1,0.385,0.39,1975,0.385,0.35,0.45,0.35,0.62,0.057,-,,-,-,-,-2.41,-,-6.5,-14.44,
  ctg,MAUCA,0.15,-,0.12,0.22,-,-,-,0.25,0.15,0.34,0.15,-,,-,-,-,-,-,-10.0,-40,
Magnum Min & Exp,MGU,0.09,0.1,0.09,0.095,3300,0.09,0.086,0.11,0.086,0.12,0.04,-,,-,-,-,-0.61,-,-2.0,-18.18,
Mamba Min,MAB,0.027,-,0.03,0.039,-,-,-,0.033,0.027,0.07,0.015,-,,-,-,-,-7.25,-,-0.6,-18.18,
  opt jun13,MABOA,0.007,-,0.007,-,-,-,-,0.007,0.007,0.007,0.007,-,,-,-,-,-,-,-,-,
Manas Res Ltd,MSR,0.08,-,0.07,0.088,6836,0.08,0.076,0.097,0.076,0.235,0.076,-,,-,-,-,-1.34,-,-,-,
  opt sep11,MSRO,0.015,-,0.014,0.02,-,-,-,0.024,0.015,0.085,0.015,-,,-,-,-,-,-,-0.5,-25,
Mantle Min Corp,MNM,0.026,-,0.026,0.029,9708,0.027,0.025,0.03,0.024,0.088,0.024,-,,-,-,-,-0.61,-,-0.4,-13.33,
  opt dec10,MNMOA,0.006,-,0.005,0.01,-,-,-,0.006,0.006,0.05,0.006,-,,-,-,-,-,-,-,-,
Marathon Res,MTN,0.47,2.5,0.47,0.475,1663,0.47,0.43,0.505,0.43,1.08,0.35,-,,-,-,-,-7.5,-,-4.0,-7.84,
Matsa Res,MAT,0.285,-,0.25,0.31,5956,0.285,0.255,0.285,0.23,0.45,0.105,-,,-,-,-,-5.09,-,1.0,3.64,
Maximus Res,MXR,0.021,0.1,0.021,0.022,6901,0.021,0.017,0.026,0.017,0.041,0.017,-,,-,-,-,-4.38,-,-0.5,-19.23,
Medusa Min Ltd,MML,4.48,-11,4.45,4.49,8076,4.66,4.36,4.76,4.03,4.76,1.409,-,,-,0.91,-,35.43,12.6,-24.0,-5.08,
Metals Aust,MLS,0.01,-,0.009,0.01,8880,0.01,0.009,0.011,0.009,0.045,0.009,-,,-,-,-,-0.24,-,-,-,
Meteoric Res,MEI,0.085,-,0.085,0.09,50,0.085,0.085,0.10,0.085,0.27,0.075,-,,-,-,-,-1.96,-,-1.5,-15,
  ctg,MEICA,0.03,-,0.012,0.03,-,-,-,0.03,0.03,0.063,0.001,-,,-,-,-,-,-,-,-,
Midas Res,MDS,0.091,-1.9,0.091,0.099,13441,0.105,0.08,0.15,0.08,0.165,0.015,-,,-,-,-,-0.51,-,-5.4,-37.24,
  opt may11,MDSOB,0.05,-,0.03,0.06,-,-,-,0.08,0.05,0.09,0.004,-,,-,-,-,-,-,-3.0,-37.5,
  opt nov12,MDSOC,0.067,-0.7,0.067,0.072,1665,0.068,0.062,0.10,0.062,0.11,0.013,-,,-,-,-,-,-,-3.1,-31.63,
Midwinter Resourc,MWN,0.16,-,0.16,0.23,-,-,-,0.17,0.16,0.17,0.055,-,,-,-,-,-1.2,-,-0.5,-3.03,
  opt nov11,MWNOA,0.03,-,0.03,-,-,-,-,0.03,0.025,0.041,0.025,-,,-,-,-,-,-,0.5,20,
Millennium Min,MOY,0.028,-0.2,0.028,0.031,1278,0.028,0.028,0.03,0.028,0.076,0.017,-,,-,-,-,-0.22,-,-0.3,-9.68,
  opt feb13,MOYOA,-,-,0.006,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
Mineral Commodities,MRC,0.027,-1,0.03,0.04,490,0.027,0.027,0.042,0.027,0.15,0.027,-,,-,-,-,-0.45,-,-1.5,-35.71,
  opt dec12,MRCO,0.008,-,0.004,0.015,-,-,-,0.009,0.008,0.016,0.007,-,,-,-,-,-,-,-0.1,-11.11,
Mineral Deposits,MDL,0.93,-,0.92,0.96,8206,0.955,0.91,1.00,0.91,1.175,0.535,-,,-,0.57,-,-13.82,-,-3.0,-3.12,
Minotaur Explore,MEP,0.21,-0.5,0.21,0.215,310,0.21,0.20,0.22,0.20,0.35,0.20,-,,-,-,-,-2.25,-,-1.0,-4.55,
Mintails Ltd,MLI,0.026,0.2,0.024,0.026,78080,0.026,0.024,0.026,0.024,0.075,0.024,-,,-,0.13,-,-2.47,-,0.2,8.33,
Monaro Min NL,MRO,0.07,-,0.05,0.074,-,-,-,0.077,0.065,0.155,0.058,-,,-,-,-,3.36,2.1,-0.2,-2.78,
Montezuma Min Co,MZM,0.30,-2,0.295,0.305,3208,0.30,0.29,0.32,0.285,0.34,0.06,-,,-,-,-,3.88,7.7,-,-,
  opt aug11,MZMO,0.12,-,0.11,0.13,311,0.12,0.11,0.13,0.11,0.145,0.015,-,,-,-,-,-,-,-1.0,-7.69,
Morning Star Gold,MCO,0.38,-1,0.375,0.38,3338,0.39,0.35,0.40,0.35,0.49,0.115,-,,-,-,-,-1.5,-,-4.0,-9.52,
Mount Burgess Min,MTB,0.013,-,0.013,0.014,1850,0.013,0.013,0.013,0.013,0.034,0.008,-,,-,-,-,-0.2,-,-0.1,-7.14,
Mount Magnet South,MUM,0.069,-0.1,0.066,0.07,7829,0.069,0.062,0.085,0.062,0.13,0.042,-,,-,-,-,9.56,0.7,-1.1,-13.75,
  opt sep10,MUMO,0.002,-,0.002,0.004,9133,0.002,0.002,0.004,0.002,0.007,0.001,-,,-,-,-,-,-,-0.2,-50,
Mundo Min,MUN,0.12,0.5,0.11,0.12,931,0.12,0.11,0.125,0.11,0.47,0.11,-,,-,-,-,0.05,240.0,-1.0,-7.69,
Nagambie Min Ltd,NAG,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.041,0.03,-,,-,0.03,-,-1.97,-,-,-,
Namibian Copper,NCO,0.185,-,0.185,0.20,100,0.185,0.185,0.20,0.185,0.365,0.065,-,,-,-,-,-0.82,-,-1.5,-7.5,
Newcrest Min,NCM,31.49,47,31.40,31.64,69109,31.93,31.25,32.39,29.73,39.75,28.47,20,,2.77,9.20,0.64,55.4,56.8,-160.0,-4.84,
Newland Res,NRL,0.017,-0.2,0.016,0.019,1433,0.017,0.016,0.019,0.016,0.042,0.009,-,,-,-,-,-3.86,-,-,-,
Nex Metals Explor,NME,0.15,-2.5,0.15,0.175,480,0.15,0.15,0.185,0.15,0.30,0.10,-,,-,-,-,-4.66,-,-3.0,-16.67,
  opt nov11,NMEO,0.026,-1,0.015,0.04,133,0.026,0.026,0.036,0.026,0.075,0.02,-,,-,-,-,-,-,-1.0,-27.78,
NGM Res Ltd,NGM,0.115,-0.5,0.105,0.12,5447,0.12,0.105,0.12,0.105,0.27,0.075,-,,-,-,-,-2.02,-,0.5,4.55,
Noble Min Res,NMG,0.425,-2,0.42,0.45,779,0.44,0.40,0.50,0.40,0.675,0.135,-,,-,-,-,-2.02,-,-4.5,-9.57,
Norseman Gold cdi,NGX,0.90,-3,0.87,0.90,100,0.90,0.90,1.01,0.90,1.35,0.51,-,,-,0.31,-,0.35,257.1,-5.0,-5.26,
North Queensland,NQM,0.20,-1.5,0.20,0.22,6632,0.215,0.20,0.23,0.20,0.36,0.20,1.3,,0.08,0.13,6.50,0.1,200.0,-3.0,-13.04,
Northwest Res,NWR,0.07,-1,0.065,0.07,1000,0.07,0.07,0.083,0.07,0.10,0.045,-,,-,-,-,-1.94,-,-1.6,-18.6,
Norton Gold Fields,NGF,0.19,-0.5,0.185,0.20,15273,0.20,0.18,0.21,0.18,0.385,0.12,-,,-,0.10,-,-4.5,-,-2.0,-9.52,
  opt oct10,NGFO,0.024,-,0.029,0.05,-,-,-,0.041,0.024,0.20,0.024,-,,-,-,-,-,-,-1.7,-41.46,
NT Res Ltd,NTR,0.20,-,0.175,0.195,-,-,-,0.22,0.20,0.25,0.175,-,,-,-,-,-,-,-2.5,-11.11,
Nuenergy Capital,NGY,0.14,-,0.12,0.145,11000,0.145,0.11,0.155,0.11,0.18,0.05,-,,-,-,-,-12.79,-,-,-,
  opt jun10,NGYO,0.01,-,0.002,0.008,-,-,-,0.01,0.01,0.025,0.002,-,,-,-,-,-,-,-,-,
Nullarbor Hldgs,NLB,0.32,-,0.35,0.55,-,-,-,0.60,0.32,1.87,0.32,-,,-,-,-,-0.77,-,-28.0,-46.67,
Nyota Min Ltd,NYO,0.255,-1.5,0.24,0.255,608,0.27,0.24,0.27,0.23,0.27,0.08,-,,-,-,-,-1.9,-,3.5,15.91,
OceanaGold Corp cdi,OGC,2.46,-4,2.46,2.54,7404,2.55,2.43,2.67,2.43,2.83,0.81,-,,-,2.35,-,35.68,6.9,-16.0,-6.11,
Olympus Pacific Min,OYM,0.37,-,0.35,0.37,3390,0.37,0.365,0.39,0.36,0.395,0.22,-,,-,-,-,-,-,-0.5,-1.33,
Ord River Res,ORD,0.038,0.3,0.036,0.038,9444,0.038,0.034,0.041,0.033,0.09,0.023,-,,-,-,-,0.63,6.0,-0.3,-7.32,
ORH Ltd,ORH,0.03,-,0.03,0.034,2789,0.03,0.03,0.033,0.028,0.06,0.028,-,,-,0.02,-,-1.02,-,-0.1,-3.23,
Orion Gold NL,ORN,0.03,-0.5,0.03,0.036,1150,0.035,0.03,0.037,0.029,0.08,0.017,-,,-,-,-,-8.3,-,-0.8,-21.05,
Orion Metals Ltd,ORM,0.06,-1,0.06,0.085,952,0.06,0.06,0.07,0.06,0.097,0.019,-,,-,-,-,-7.3,-,-1.0,-14.29,
Oroya Min Ltd,ORO,0.004,0.1,0.003,0.004,22658,0.004,0.003,0.004,0.003,0.008,0.002,-,,-,-,-,-0.12,-,-,-,
  opt dec11,OROOA,0.001,-,0.001,0.002,19453,0.001,0.001,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Overland Res,OVR,0.086,-0.4,0.082,0.086,1347,0.086,0.08,0.097,0.079,0.17,0.061,-,,-,-,-,-1.24,-,-1.2,-12.24,
Pac Enviromin,PEV,0.022,-,0.02,0.021,15688,0.022,0.018,0.024,0.018,0.04,0.008,-,,-,0.01,-,-1.43,-,-0.3,-12,
Pac Niugini Ltd,PNR,0.135,-,0.135,0.145,2980,0.135,0.13,0.155,0.125,0.175,0.05,-,,-,-,-,5.69,2.4,-2.0,-12.9,
Padbury Min Ltd,PDY,0.013,-0.1,0.012,0.013,179340,0.014,0.012,0.018,0.012,0.051,0.006,-,,-,-,-,-0.33,-,-0.5,-27.78,
  opt may11,PDYOB,0.006,-,0.006,0.007,2500,0.006,0.006,0.007,0.006,0.027,0.002,-,,-,-,-,-,-,-0.1,-14.29,
Papillon Res Ltd,PIR,0.13,0.5,0.125,0.13,6677,0.13,0.105,0.16,0.105,0.165,0.012,-,,-,-,-,-2.12,-,-3.0,-18.75,
  opt dec10,PIRO,0.04,-,0.021,0.045,-,-,-,0.04,0.04,0.14,0.001,-,,-,-,-,-,-,-,-,
  opt dec12,PIROA,0.043,-0.2,0.044,0.056,8410,0.045,0.041,0.06,0.04,0.06,0.023,-,,-,-,-,-,-,-1.7,-28.33,
Paradigm Metals,PDM,0.034,-0.1,0.027,0.035,2000,0.034,0.034,0.036,0.032,0.09,0.032,-,,-,-,-,-2,-,-0.1,-2.86,
Peak Res,PEK,0.13,-1,0.125,0.13,8377,0.13,0.115,0.16,0.115,0.225,0.022,-,,-,-,-,-1.79,-,-3.0,-18.75,
  opt dec10,PEKOA,0.091,-,0.092,0.097,-,-,-,0.099,0.091,0.16,0.005,-,,-,-,-,-,-,-0.7,-7.14,
Pegasus Metals,PUN,0.09,-,0.08,0.095,230,0.09,0.09,0.10,0.09,0.15,0.03,-,,-,-,-,-1.74,-,-1.5,-14.29,
Pelican Res,PEL,0.05,-1,0.05,0.06,2644,0.05,0.05,0.09,0.05,0.138,0.018,-,,-,-,-,-1.06,-,-4.0,-44.45,
Pepinnini Min,PNN,0.175,-,0.175,0.19,1598,0.175,0.17,0.225,0.17,0.545,0.15,-,,-,-,-,-0.7,-,-4.5,-20.45,
Perseus Min Ltd,PRU,1.845,-0.5,1.845,1.875,11812,1.90,1.78,1.985,1.67,2.14,0.685,-,,-,-,-,-2.43,-,-9.0,-4.65,
Phoenix Copper,PNX,0.18,-1,0.16,0.18,250,0.18,0.18,0.20,0.17,0.265,0.06,-,,-,-,-,-1.15,-,-2.0,-10,
Platsearch NL,PTS,0.14,-1.5,0.13,0.15,6937,0.145,0.125,0.175,0.125,0.20,0.05,-,,-,-,-,0.2,70.0,-0.5,-3.45,
Pluton Res,PLV,0.34,-1,0.34,0.36,2383,0.365,0.33,0.425,0.32,0.95,0.32,-,,-,-,-,-1.76,-,-7.5,-18.07,
Poseidon Nick Ltd,POS,0.26,-0.5,0.255,0.265,4546,0.26,0.245,0.30,0.245,0.55,0.20,-,,-,-,-,-0.05,-,-3.0,-10.34,
  opt dec11,POSOA,0.08,-,0.051,-,-,-,-,0.08,0.08,0.19,0.05,-,,-,-,-,-,-,-,-,
Prime Min,PIM,0.06,-0.1,0.032,0.08,329,0.061,0.06,0.065,0.06,0.12,0.05,-,,-,-,-,-2.12,-,-0.5,-7.69,
Prosperity Res,PSP,0.105,-,0.10,0.105,500,0.105,0.105,0.12,0.10,0.17,0.017,-,,-,-,-,-1.25,-,-1.5,-12.5,
Quantum Res,QUR,0.012,-,0.011,0.014,-,-,-,0.013,0.012,0.029,0.005,-,,-,-,-,-0.13,-,-0.1,-7.69,
  opt oct10,QURO,0.01,-,-,-,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-,
  opt apr12,QUROA,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
  opt nov12,QUROB,0.001,-,-,-,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Quest Min Ltd,QNL,0.057,-0.1,0.055,0.057,500,0.057,0.055,0.06,0.05,0.074,0.039,-,,-,-,-,-2.63,-,-0.3,-5,
RAM Res,RMR,0.032,-,0.032,0.035,-,-,-,0.037,0.032,0.055,0.01,-,,-,-,-,0.33,9.7,-0.8,-20,
  opt mar12,RMRO,0.011,-,0.011,0.019,-,-,-,0.013,0.011,0.025,0.008,-,,-,-,-,-,-,-0.2,-15.38,
  opt jun10,RMROA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Ramelius Res,RMS,0.46,-,0.46,0.47,8208,0.475,0.455,0.475,0.41,0.66,0.405,-,f,-,-,-,7.1,6.5,-,-,
  opt jun10,RMSOC,0.007,-,-,0.006,-,-,-,0.007,0.007,0.09,0.002,-,,-,-,-,-,-,-,-,
Rand Min NL,RND,0.35,-,0.35,0.40,-,-,-,0.35,0.32,0.50,0.21,-,,-,-,-,7.95,4.4,3.0,9.37,
Range River Gold,RNG,0.019,-0.1,0.019,0.021,33815,0.021,0.018,0.023,0.018,0.056,0.018,-,,-,0.01,-,-0.65,-,-0.3,-13.64,
Red 5 Ltd,RED,0.135,0.5,0.13,0.135,33235,0.135,0.13,0.145,0.125,0.195,0.067,-,,-,-,-,-0.16,-,-0.5,-3.57,
Red Emperor Res,RMP,0.11,-,0.10,0.15,-,-,-,0.11,0.10,0.25,0.08,-,,-,-,-,-1.4,-,1.0,10,
Red River Res,RVR,0.10,-0.5,0.081,0.093,200,0.10,0.10,0.105,0.09,0.245,0.036,-,,-,-,-,-1.17,-,-,-,
Regal Res,RER,0.033,-0.5,0.035,0.038,3400,0.036,0.033,0.048,0.033,0.073,0.03,-,,-,-,-,-0.66,-,-1.0,-23.26,
  opt nov11,REROB,0.012,-,0.009,0.014,-,-,-,0.016,0.012,0.033,0.006,-,,-,-,-,-,-,-0.2,-14.29,
Regis Res,RRL,0.86,-2.5,0.86,0.88,15896,0.875,0.845,0.94,0.845,1.07,0.399,-,,-,-,-,-45.1,-,-8.0,-8.51,
  opt jan14,RRLO,0.58,-,0.40,0.58,-,-,-,0.58,0.505,0.60,0.14,-,,-,-,-,-,-,1.0,1.75,
