Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:53 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Dec,2015,44.00,.44,.31,200,310,36.40,-.12,6.47,
Dec,2015,44.01,.44,.29,110,367,36.40,-.12,6.47,
Dec,2015,45.00,.56,.47,130,12005,35.10,-.15,8.16,
Dec,2015,45.50,.62,.41,200,380,34.30,-.16,9.12,
Dec,2015,46.00,.69,.45,100,596,33.60,-.18,10.07,
Dec,2015,46.50,.78,.50,100,127,32.80,-.20,11.40,
Dec,2015,47.00,.86,.84,60,50,32.10,-.22,12.65,
Dec,2015,47.50,.96,.56,8,471,31.40,-.25,14.19,
Dec,2015,48.00,1.09,1.10,198,3315,30.80,-.28,15.96,
Dec,2015,49.00,1.37,1.00,24,1237,29.60,-.34,20.07,
Dec,2015,49.50,1.53,1.20,43,67,29.10,-.37,22.50,
Dec,2015,50.00,1.73,1.56,721,10260,28.60,-.41,25.37,
Dec,2015,50.01,1.72,1.19,110,720,28.60,-.41,25.22,
Dec,2015,51.00,2.17,1.97,64,506,27.80,-.48,26.69,
Dec,2015,52.00,2.69,1.75,45,2893,27.20,-.57,19.78,
Dec,2015,53.00,3.31,3.40,15,1148,26.60,-.65,14.04,
Dec,2015,54.01,3.98,4.10,3,248,26.10,-.73,9.19,
Dec,2015,57.00,6.50,3.86,9,607,25.30,-.94,2.21,
Dec,2015,57.01,6.45,8.00,40,331,25.30,-.94,1.32,
Dec,2015,58.01,7.37,4.46,20,505,25.30,-.99,-,
Dec,2015,59.01,8.31,6.10,130,293,25.30,-1.00,-,
Dec,2015,60.01,9.27,9.15,150,245,25.50,-1.00,-,
Dec,2015,62.01,11.23,13.66,5,642,25.90,-1.00,-,
Dec,2015,64.01,13.20,8.90,15,197,26.20,-1.00,-,
Jan,2016,43.00,.68,.57,200,280,34.50,-.13,5.38,
Jan,2016,47.00,1.36,1.28,90,50,29.90,-.25,10.77,
Jan,2016,48.00,1.63,1.68,10,-,29.10,-.30,12.87,
Jan,2016,49.01,1.95,1.60,20,130,28.40,-.35,15.40,
Jan,2016,50.00,2.35,2.40,475,235,27.70,-.40,18.57,
Jan,2016,51.00,2.79,1.99,15,30,27.10,-.46,19.28,
Jan,2016,53.00,3.85,3.15,60,140,25.90,-.59,11.88,
Jan,2016,54.00,4.48,3.02,70,48,25.30,-.66,8.95,
Feb,2016,47.00,1.83,1.50,20,20,31.30,-.28,11.05,
Feb,2016,50.00,2.83,2.80,2,-,28.80,-.40,17.11,
Feb,2016,51.00,3.25,4.61,15,92,28.10,-.45,17.59,
Feb,2016,54.00,4.90,4.02,3,3,26.60,-.62,9.39,
Mar,2016,54.00,6.08,5.96,73,120,25.50,-.61,13.47,
Mar,2016,56.01,7.48,5.40,1,71,24.40,-.72,10.46,
Mar,2016,58.00,9.11,6.64,50,2453,23.20,-.86,8.69,
Mar,2016,59.01,9.91,8.50,90,238,22.70,-.93,7.68,
Mar,2016,61.01,11.70,14.24,10,415,21.60,-1.00,6.61,
Mar,2016,68.00,18.52,7.00,10,210,19.40,-1.00,5.80,
Apr,2016,47.50,3.04,2.95,5,-,29.20,-.30,12.06,
Jun,2016,30.00,.51,.34,50,200,45.00,-.04,1.54,
Jun,2016,46.00,3.12,2.23,4,4,30.90,-.26,9.43,
Jun,2016,46.50,3.27,2.83,10,1103,30.60,-.28,9.92,
Jun,2016,47.00,3.46,2.71,50,1190,30.30,-.29,10.48,
Jun,2016,52.00,5.75,6.35,1,405,27.60,-.47,13.34,
Jun,2016,53.01,6.25,5.00,1,4,27.20,-.51,11.76,
Sep,2016,30.00,.80,.80,153,50,41.10,-.05,1.72,
Sep,2016,50.00,6.09,6.20,3,57,28.20,-.38,13.06,
Sep,2016,60.00,12.83,11.96,50,80,25.00,-.77,7.46,
Dec,2016,50.00,6.61,5.30,6,265,27.90,-.36,11.34,
Dec,2016,84.00,35.34,33.51,140,1894,18.10,-1.00,3.41,
Jun,2017,43.00,4.91,4.10,4,10,29.90,-.21,5.80,
Jun,2017,52.00,9.18,7.80,2,6,26.30,-.43,9.26,

ResMed Inc Last Sale Price $8.04,
Nov,2015,7.26,.01,.07,215,115,22.10,-.04,1.46,
Nov,2015,7.76,.09,.22,15,215,22.10,-.25,13.78,
Dec,2015,7.75,.17,.23,20,342,24.90,-.30,15.29,
Mar,2016,6.75,.11,.13,100,450,27.70,-.11,3.26,
Mar,2016,7.25,.20,.19,200,450,25.70,-.20,6.06,
Jun,2016,6.50,.14,.20,30,60,27.50,-.11,2.77,

Regis Res Last Sale Price $2.08,
Dec,2015,2.00,.10,.11,100,100,45.40,-.36,34.02,

South32 Last Sale Price $1.47,
Nov,2015,1.35,.03,.03,70,70,50.00,-.24,26.69,
Nov,2015,1.45,.07,.06,100,1500,49.00,-.43,62.29,
Nov,2015,1.51,.10,.10,1000,-,48.70,-.55,48.94,
Nov,2015,1.55,.13,.10,100,765,48.60,-.63,40.04,
Dec,2015,1.45,.10,.08,200,200,49.20,-.43,48.30,
Dec,2015,1.55,.15,.13,180,300,48.50,-.58,33.05,
Dec,2015,1.70,.27,.12,250,980,50.30,-.76,15.25,
Jan,2016,1.15,.03,.03,62,-,48.30,-.12,6.84,
Mar,2016,1.60,.24,.23,50,50,42.30,-.56,17.92,
Jun,2016,1.25,.10,.09,200,200,43.30,-.24,10.47,
Jun,2016,1.30,.12,.11,100,240,42.70,-.27,12.04,
Jun,2016,1.40,.16,.14,50,2806,41.10,-.35,16.23,
Jun,2016,1.50,.20,.19,1000,1100,39.70,-.44,17.80,

Scentre Grp Last Sale Price $4.14,
Feb,2016,4.20,.26,.26,295,295,19.70,-.49,14.45,
Mar,2016,4.40,.40,.38,400,400,18.40,-.68,8.45,

Seek Last Sale Price $12.83,
Dec,2015,13.50,.84,.89,88,50,23.80,-.70,10.16,
Jan,2016,12.50,.41,.44,30,30,23.40,-.35,12.82,
Mar,2016,13.50,1.16,1.09,31,51,25.50,-.57,9.55,

Sims Metal Mgt Last Sale Price $9.84,
Nov,2015,9.50,.19,.10,30,30,31.50,-.31,24.51,
Nov,2015,9.75,.28,.24,30,100,30.30,-.42,36.43,
Nov,2015,10.00,.40,.23,95,10,29.30,-.55,31.13,
Dec,2015,10.50,.81,.56,20,-,28.60,-.71,11.73,
Jan,2016,11.00,1.28,1.05,12,12,26.40,-.80,4.89,
Jun,2016,7.50,.20,.19,89,-,33.80,-.11,3.12,

Stockland Last Sale Price $4.05,
Nov,2015,3.60,.01,.02,100,2720,33.20,-.08,4.83,
Nov,2015,3.90,.04,.04,90,220,24.20,-.25,14.48,
Dec,2015,4.00,.09,.08,25,25,18.90,-.38,15.63,
Dec,2015,4.30,.28,.29,100,480,19.20,-.81,4.60,
Jan,2016,4.00,.17,.17,20,20,19.00,-.39,17.33,
Feb,2016,4.10,.26,.50,10,36,19.70,-.48,15.90,

Sonic Healthcare Last Sale Price $19.28,
Nov,2015,19.00,.34,.45,115,196,22.80,-.37,22.65,
Nov,2015,20.50,1.27,2.15,40,55,19.80,-.89,3.38,
Dec,2015,17.50,.13,.20,30,90,25.80,-.12,4.83,
Dec,2015,18.50,.34,.38,25,193,24.40,-.28,12.94,
Dec,2015,19.00,.51,.64,28,50,23.70,-.39,19.51,

Santos Last Sale Price $5.84,
Nov,2015,4.50,.03,.03,53,1921,64.80,-.06,5.58,
Nov,2015,4.80,.06,.07,252,443,63.70,-.11,13.39,
Nov,2015,5.00,.09,.07,308,1079,62.60,-.15,20.09,
Nov,2015,5.01,.09,.10,50,1127,62.60,-.16,20.09,
Nov,2015,5.25,.14,.14,1505,2101,61.10,-.23,32.37,
Nov,2015,5.26,.14,.12,100,1215,61.00,-.23,32.37,
Nov,2015,5.50,.22,.20,3327,4500,59.70,-.32,49.11,
Nov,2015,5.51,.22,.16,220,230,59.60,-.32,49.11,
Nov,2015,5.75,.32,.29,3509,2541,58.40,-.42,71.43,
Nov,2015,5.76,.33,.27,3040,250,58.40,-.42,72.54,
Nov,2015,6.00,.45,.39,1201,1501,57.40,-.53,64.73,
Nov,2015,6.01,.46,.46,3625,3090,57.40,-.53,63.62,
Nov,2015,6.25,.60,.32,60,312,56.70,-.63,43.53,
Nov,2015,6.26,.61,.44,580,615,56.70,-.64,42.41,
Nov,2015,6.50,.79,.69,837,1010,56.40,-.73,29.02,
Nov,2015,6.51,.80,.48,275,430,56.40,-.73,27.90,
Nov,2015,7.00,1.21,.82,50,631,56.70,-.87,11.16,
Nov,2015,7.01,1.22,.78,195,470,56.80,-.87,11.16,
Nov,2015,7.76,1.93,1.36,590,590,59.70,-.97,1.12,
Dec,2015,4.00,.03,.03,500,655,67.20,-.04,3.83,
Dec,2015,4.20,.04,.06,30,270,66.90,-.07,5.74,
Dec,2015,4.80,.13,.11,55,155,63.30,-.16,16.58,
Dec,2015,5.00,.17,.15,252,1060,61.70,-.20,21.68,
Dec,2015,5.25,.23,.16,86,414,59.80,-.26,29.97,
Dec,2015,5.50,.32,.31,390,1090,58.20,-.34,40.82,
Dec,2015,6.00,.56,.47,400,365,55.80,-.50,50.38,
Dec,2015,6.01,.56,.55,170,576,55.80,-.50,49.11,
Dec,2015,6.25,.70,.44,50,4136,54.90,-.59,37.63,
Dec,2015,6.26,.70,.46,250,260,54.90,-.59,36.35,
Dec,2015,6.50,.88,.75,300,6258,54.20,-.67,27.42,
Dec,2015,6.76,1.06,.71,230,1019,53.70,-.74,18.49,
Dec,2015,7.00,1.26,1.38,20,545,53.50,-.80,13.39,
Dec,2015,7.75,1.94,1.61,8,170,53.80,-.93,3.83,
Dec,2015,8.01,2.18,1.67,114,2265,54.40,-.96,1.28,
Dec,2015,8.51,2.67,2.10,275,805,56.30,-1.00,-,
Dec,2015,9.01,3.16,3.97,102,2247,59.20,-1.00,-,
Dec,2015,10.01,4.15,4.95,120,1667,66.00,-1.00,-,
Jan,2016,4.70,.19,.17,50,1050,57.80,-.17,13.05,
Jan,2016,4.90,.23,.16,40,40,56.10,-.21,15.80,
Jan,2016,5.50,.42,.33,10,335,52.20,-.34,28.85,
Jan,2016,6.01,.66,.51,10,20,49.80,-.48,33.31,
Jan,2016,6.25,.80,.80,20,200,48.90,-.55,26.44,
Jan,2016,6.50,.95,.62,50,570,48.10,-.62,20.26,
Feb,2016,4.50,.23,.44,40,240,57.90,-.16,11.82,
Feb,2016,6.00,.75,1.81,20,162,46.20,-.47,30.99,
Mar,2016,6.50,1.13,.80,115,660,44.70,-.58,19.91,
Mar,2016,7.00,1.48,2.63,50,1398,42.40,-.71,13.48,
Mar,2016,7.01,1.48,1.32,1000,1710,42.40,-.71,13.27,
Mar,2016,8.00,2.31,3.63,15,299,37.70,-.97,6.42,
Mar,2016,10.00,4.24,3.71,5,321,31.00,-1.00,3.42,
Jun,2016,6.01,.89,.66,40,470,41.20,-.44,18.91,
Jun,2016,6.26,1.02,.78,100,180,39.90,-.50,15.76,
Jun,2016,6.50,1.18,.88,75,1900,38.70,-.56,13.52,
Jun,2016,6.51,1.17,.93,365,1705,38.60,-.56,13.00,
Sep,2016,7.75,2.19,1.77,400,400,29.50,-.92,5.30,
Sep,2016,8.25,2.63,2.16,100,100,28.30,-1.00,4.09,
Dec,2016,6.00,1.08,2.22,25,145,36.70,-.44,13.62,
Dec,2016,7.00,1.67,1.34,25,315,31.60,-.64,7.51,

Suncorp Grp Last Sale Price $13.11,
Nov,2015,11.90,.04,.06,250,652,28.30,-.09,4.47,
Nov,2015,12.14,.07,.04,90,140,26.60,-.12,6.46,
Nov,2015,12.39,.10,.08,100,-,24.80,-.18,9.45,
Nov,2015,12.64,.14,.14,800,-,23.10,-.25,13.42,
Nov,2015,12.89,.20,.20,539,114,21.60,-.35,19.89,
Nov,2015,13.14,.29,.30,274,127,20.20,-.48,26.35,
Nov,2015,13.15,.30,.27,206,180,20.20,-.49,25.85,
Nov,2015,13.38,.42,.33,300,710,19.20,-.63,14.92,
Nov,2015,13.63,.59,1.14,100,100,18.30,-.78,6.96,
Dec,2015,12.19,.12,.14,200,135,24.00,-.17,6.53,
Dec,2015,12.42,.16,.15,200,170,22.90,-.22,8.81,
Dec,2015,12.90,.28,.23,200,2936,20.70,-.37,15.91,
Dec,2015,12.91,.28,.23,300,493,20.70,-.37,15.91,
Dec,2015,13.15,.38,.33,350,1720,19.70,-.47,19.32,
Dec,2015,13.38,.50,.37,80,362,19.00,-.58,13.07,
Dec,2015,13.63,.65,.45,20,120,18.60,-.70,7.39,
Jan,2016,12.39,.23,.18,70,70,21.00,-.24,7.04,
Jan,2016,12.64,.29,.26,40,100,20.10,-.30,8.87,
Jan,2016,13.38,.58,.52,350,380,18.10,-.54,9.64,
Jan,2016,13.63,.73,.78,40,300,17.50,-.64,6.58,
Feb,2016,11.75,.23,.25,1000,-,22.40,-.15,5.50,
Jun,2016,12.14,.52,.90,50,65,20.80,-.24,6.08,
Jun,2016,12.89,.82,.86,15,15,19.60,-.37,9.59,

Sydney Airport Last Sale Price $6.45,
Nov,2015,6.25,.06,.07,594,289,20.30,-.25,12.13,
Nov,2015,6.50,.16,.19,30,30,20.00,-.52,22.23,
Jan,2016,6.00,.11,.12,400,400,20.10,-.18,6.84,
Jan,2016,6.50,.32,.30,6,6,18.30,-.48,16.48,
Mar,2016,6.25,.26,.30,2500,2500,20.10,-.33,10.08,
Sep,2016,6.00,.30,.27,80,80,18.70,-.24,5.14,

Tabcorp Hldgs Last Sale Price $4.72,
Jan,2016,4.20,.06,.06,26,26,27.10,-.15,5.10,
Jan,2016,4.50,.13,.13,170,-,25.60,-.30,11.05,

Transurban Grp Last Sale Price $10.44,
Nov,2015,10.25,.12,.11,270,65,18.20,-.32,14.98,
Dec,2015,9.90,.08,.22,400,1213,18.90,-.18,5.71,
Dec,2015,10.39,.23,.40,400,904,18.00,-.42,16.77,
Mar,2016,10.00,.33,.34,250,1050,18.30,-.28,7.78,

Telstra Corp Last Sale Price $5.40,
Nov,2015,5.25,.06,.05,859,8033,20.40,-.27,13.28,
Nov,2015,5.26,.06,.04,70,70,20.30,-.28,14.48,
Nov,2015,5.50,.16,.15,1554,14737,18.20,-.62,14.48,
Nov,2015,5.51,.17,.10,2960,12045,18.10,-.63,13.28,
Nov,2015,5.71,.32,.30,400,7474,16.70,-.93,1.21,
Nov,2015,5.75,.35,.22,20,9686,16.50,-.98,1.21,
Nov,2015,5.76,.36,.23,1500,2200,16.40,-1.00,-,
Nov,2015,5.91,.51,.38,610,2610,15.80,-1.00,-,
Nov,2015,6.01,.60,.71,2550,3590,15.30,-1.00,-,
Nov,2015,6.26,.85,.85,590,1240,14.70,-1.00,-,
Dec,2015,5.00,.04,.04,40,39910,21.80,-.14,4.83,
Dec,2015,5.25,.09,.09,1200,4397,20.10,-.30,11.73,
Dec,2015,5.30,.11,.09,18690,19229,19.70,-.35,14.48,
Dec,2015,5.31,.11,.07,150,1628,19.70,-.36,14.48,
Dec,2015,5.40,.14,.12,1090,23015,19.00,-.45,19.31,
Dec,2015,5.50,.20,.14,18059,31616,18.30,-.57,13.10,
Dec,2015,5.60,.26,.14,5020,14306,17.80,-.69,7.59,
Dec,2015,5.61,.26,.21,100,1665,17.70,-.71,6.90,
Dec,2015,5.75,.37,.28,180,17866,17.10,-.87,2.76,
Dec,2015,5.76,.38,.25,300,6470,17.10,-.89,2.07,
Dec,2015,6.01,.60,.47,50,5180,16.40,-1.00,-,
Dec,2015,6.26,.84,.33,200,2100,16.20,-1.00,-,
Dec,2015,7.01,1.59,1.27,200,860,16.10,-1.00,-,
Jan,2016,4.90,.04,.04,200,100,18.80,-.11,2.60,
Jan,2016,5.00,.05,.04,44,624,18.40,-.15,3.71,
Jan,2016,5.25,.11,.12,100,650,17.30,-.31,8.17,
Jan,2016,5.50,.22,.16,40,8300,16.70,-.54,8.91,
Jan,2016,6.25,.85,.70,2200,2225,19.00,-1.00,-,
Feb,2016,5.25,.16,.16,1500,5850,19.60,-.33,8.80,
Feb,2016,5.51,.27,.20,100,100,18.50,-.52,8.80,
Feb,2016,5.75,.42,.34,60,60,17.80,-.72,3.98,
Mar,2016,5.10,.17,.14,1000,1000,19.30,-.25,7.87,
Mar,2016,5.30,.26,.12,5000,14050,18.50,-.36,11.81,
Mar,2016,5.41,.31,.22,400,200,18.30,-.43,13.89,
Mar,2016,5.50,.36,.26,130,23530,18.10,-.50,12.27,
Mar,2016,5.75,.55,.46,300,7491,18.00,-.69,9.03,
Mar,2016,5.76,.55,.41,400,3890,18.00,-.70,8.80,
Mar,2016,6.00,.76,.71,130,24319,18.20,-.88,7.18,
Mar,2016,6.25,.98,.82,1900,2422,18.90,-1.00,6.25,
Jun,2016,5.51,.42,.35,330,330,18.90,-.47,8.95,
Jun,2016,6.25,1.01,.88,30,10530,19.10,-.95,4.54,
Sep,2016,5.25,.41,.37,102,962,19.00,-.33,8.25,
Sep,2016,5.50,.56,.44,500,1184,18.60,-.45,9.15,
Sep,2016,6.01,.92,.29,170,1230,18.00,-.76,6.14,
Dec,2016,4.20,.12,.12,65,65,23.00,-.09,1.93,
Dec,2016,5.50,.58,.60,52,8002,18.20,-.45,7.81,

Tatts Grp Last Sale Price $3.96,
Nov,2015,3.70,.03,.03,560,-,28.10,-.16,9.88,
Nov,2015,3.80,.06,.05,90,50,28.30,-.27,18.11,
Jun,2016,3.20,.12,.09,492,492,32.60,-.14,4.45,

Westpac Banking Last Sale Price $31.38,
Nov,2015,26.32,.13,.14,150,534,40.20,-.04,5.40,
Nov,2015,26.82,.15,.17,10,309,38.00,-.05,6.23,
Nov,2015,27.31,.19,.20,329,121,35.80,-.06,7.69,
Nov,2015,27.81,.22,.25,395,1128,33.70,-.08,9.14,
Nov,2015,28.31,.28,.15,10,1713,31.70,-.10,11.42,
Nov,2015,28.81,.34,.23,200,345,29.80,-.13,14.33,
Nov,2015,29.30,.44,.40,990,805,28.00,-.16,18.28,
Nov,2015,29.80,.56,.62,2539,4571,26.40,-.21,23.47,
Nov,2015,30.29,.73,.89,1705,1860,24.90,-.27,30.33,
Nov,2015,30.30,.73,.56,175,290,24.90,-.27,30.33,
Nov,2015,30.79,.95,.83,874,4544,23.60,-.35,39.46,
Nov,2015,31.29,1.23,1.18,775,2149,22.60,-.45,51.10,
Nov,2015,31.78,1.56,1.10,1155,2176,21.90,-.55,48.40,
Nov,2015,31.79,1.56,1.15,518,650,21.90,-.56,47.98,
Nov,2015,32.78,2.40,2.88,50,494,21.50,-.76,41.54,
Nov,2015,32.79,2.40,1.72,120,595,21.50,-.76,40.92,
Nov,2015,33.27,2.86,3.05,9,434,21.70,-.84,40.09,
Nov,2015,33.28,2.85,3.00,58,390,21.70,-.84,39.26,
Nov,2015,33.78,3.33,3.42,150,363,22.20,-.91,38.43,
Nov,2015,34.28,3.81,3.34,100,110,22.80,-.96,37.80,
Nov,2015,34.77,4.29,1.78,300,303,23.60,-1.00,37.60,
Nov,2015,35.77,5.29,5.85,10,494,25.90,-1.00,37.18,
Dec,2015,21.71,.01,.27,270,2723,40.20,-,.24,
Dec,2015,25.67,.16,.28,50,460,36.10,-.05,3.80,
Dec,2015,25.68,.16,.65,270,260,36.10,-.05,3.80,
Dec,2015,26.16,.20,.16,120,545,35.10,-.06,4.63,
Dec,2015,27.64,.35,.36,50,8384,31.60,-.11,8.43,
Dec,2015,28.14,.43,.41,56,716,30.20,-.13,10.21,
Dec,2015,28.63,.52,.46,460,3383,29.00,-.16,12.23,
Dec,2015,29.12,.63,.41,325,2659,27.70,-.19,14.84,
Dec,2015,29.62,.76,.50,10,5414,26.50,-.24,18.04,
Dec,2015,30.12,.93,.66,280,2745,25.30,-.29,21.96,
Dec,2015,30.13,.92,.62,30,50,25.30,-.29,21.84,
Dec,2015,30.20,.95,1.03,850,1380,25.10,-.30,22.67,
Dec,2015,30.60,1.12,1.10,30,1530,24.30,-.34,26.47,
Dec,2015,30.61,1.12,1.10,30,485,24.30,-.35,26.47,
Dec,2015,31.10,1.36,1.23,206,1052,23.30,-.41,32.16,
Dec,2015,31.11,1.35,1.00,120,120,23.20,-.41,32.05,
Dec,2015,31.59,1.64,1.62,280,4139,22.40,-.49,33.83,
Dec,2015,31.60,1.63,1.20,40,230,22.40,-.49,33.47,
Dec,2015,32.08,1.96,1.65,630,2571,21.60,-.57,29.91,
Dec,2015,32.09,1.95,1.64,435,720,21.60,-.58,29.44,
Dec,2015,32.58,2.33,2.31,130,1645,20.90,-.66,26.82,
Dec,2015,32.59,2.31,1.71,52,643,20.90,-.66,26.23,
Dec,2015,33.56,3.17,4.50,100,3231,20.00,-.83,23.50,
Dec,2015,33.57,3.14,2.80,5,85,20.00,-.83,22.55,
Dec,2015,34.07,3.60,3.98,215,1397,19.90,-.91,21.60,
Dec,2015,34.55,4.11,2.62,100,1931,20.00,-.97,22.20,
Dec,2015,35.05,4.54,3.23,30,372,20.40,-1.00,20.77,
Dec,2015,36.04,5.52,5.65,85,908,22.20,-1.00,20.41,
Dec,2015,36.53,6.07,5.62,20,1306,23.50,-1.00,21.84,
Dec,2015,37.63,7.11,2.15,15,412,27.00,-1.00,20.41,
Jan,2016,25.82,.28,.26,6,-,30.40,-.07,3.52,
Jan,2016,26.82,.38,.36,90,110,28.40,-.10,4.86,
Jan,2016,27.81,.53,.52,10,-,26.50,-.14,6.71,
Jan,2016,28.80,.73,1.71,100,50,24.80,-.20,9.33,
Jan,2016,28.81,.73,1.26,140,150,24.70,-.20,9.33,
Jan,2016,29.30,.86,.62,30,35,23.90,-.23,11.06,
Jan,2016,29.80,1.01,1.40,90,100,23.00,-.27,12.97,
Jan,2016,29.81,1.01,1.49,100,185,23.00,-.27,12.97,
Jan,2016,30.80,1.40,1.00,50,12,21.40,-.37,17.83,
Jan,2016,31.29,1.66,1.42,150,202,20.60,-.43,21.15,
Jan,2016,31.78,1.93,1.68,150,150,20.00,-.50,19.49,
Feb,2016,28.31,.83,1.29,300,34,26.30,-.19,8.11,
Feb,2016,29.30,1.09,.74,60,706,24.70,-.25,10.65,
Feb,2016,29.80,1.25,1.20,250,12,23.90,-.29,12.22,
Feb,2016,31.29,1.88,1.80,31,15,21.70,-.43,18.33,
Feb,2016,32.28,2.44,2.15,5,5,20.40,-.54,15.00,
Mar,2016,27.82,.84,.72,30,157,26.80,-.18,6.73,
Mar,2016,29.80,1.42,2.25,400,2236,24.10,-.30,11.31,
Mar,2016,30.79,1.82,1.77,5,3300,22.90,-.38,14.50,
Mar,2016,31.78,2.31,2.00,100,124,21.70,-.47,15.26,
Mar,2016,31.79,2.29,3.25,20,520,21.70,-.47,14.94,
Mar,2016,32.78,2.92,2.66,110,586,20.70,-.58,12.11,
Mar,2016,32.79,2.88,2.40,160,904,20.70,-.58,11.67,
Jun,2016,30.20,2.37,3.18,6,68,23.20,-.33,11.58,
Jun,2016,31.69,3.13,3.86,100,118,22.00,-.44,13.76,
Jun,2016,32.18,3.46,3.30,10,110,21.70,-.48,13.02,
Jun,2016,32.19,3.43,2.98,30,30,21.60,-.48,12.80,
Jun,2016,33.67,4.49,4.45,10,899,20.80,-.62,10.73,
Sep,2016,31.78,3.59,3.33,15,205,22.30,-.43,11.03,
Sep,2016,33.77,4.87,4.50,20,230,21.10,-.59,8.57,
Dec,2016,24.83,1.40,1.27,2,2,27.10,-.14,3.86,
Dec,2016,30.79,3.73,3.41,30,1562,22.60,-.35,10.32,
Dec,2016,34.76,6.35,5.75,10,10,20.50,-.66,8.23,
Jun,2018,38.74,11.73,11.00,1,2,17.80,-1.00,5.22,

Wesfarmers Last Sale Price $39.41,
Nov,2015,35.00,.07,.07,40,322,27.50,-.05,2.15,
Nov,2015,36.00,.14,.14,50,310,26.70,-.09,4.47,
Nov,2015,36.50,.19,.20,175,125,26.10,-.12,6.12,
Nov,2015,37.00,.25,.23,820,512,25.30,-.16,8.27,
Nov,2015,37.50,.33,.30,1355,786,24.50,-.20,10.92,
Nov,2015,38.00,.43,.40,1755,1340,23.70,-.26,14.22,
Nov,2015,38.50,.56,.42,450,286,23.00,-.32,18.69,
Nov,2015,39.00,.74,.68,618,1200,22.40,-.40,24.48,
Nov,2015,39.01,.74,.68,1320,860,22.40,-.40,24.48,
Nov,2015,39.50,.95,.88,110,270,21.80,-.48,28.61,
Nov,2015,40.00,1.22,.73,228,472,21.30,-.57,20.67,
Nov,2015,40.50,1.52,.62,100,344,20.90,-.66,14.22,
Nov,2015,41.00,1.87,.54,100,306,20.50,-.75,9.26,
Nov,2015,41.50,2.27,3.05,70,123,20.30,-.83,5.79,
Nov,2015,42.00,2.69,1.58,10,85,20.20,-.90,3.31,
Nov,2015,42.50,3.15,3.36,8,71,20.30,-.95,1.82,
Nov,2015,44.01,4.57,4.50,40,-,22.00,-1.00,-,
Dec,2015,34.23,.11,.45,30,66,26.80,-.06,2.08,
Dec,2015,36.21,.30,.13,1980,2139,24.80,-.14,5.67,
Dec,2015,37.69,.58,.43,25,956,23.10,-.26,10.96,
Dec,2015,38.20,.72,.65,122,1076,22.60,-.31,13.61,
Dec,2015,38.21,.72,.52,20,20,22.60,-.31,13.61,
Dec,2015,38.70,.89,.87,2004,4210,22.10,-.37,16.73,
Dec,2015,39.19,1.09,.98,70,373,21.70,-.43,20.51,
Dec,2015,39.20,1.08,.85,300,370,21.70,-.43,20.41,
Dec,2015,39.69,1.31,1.25,93,1093,21.30,-.49,19.56,
Dec,2015,40.19,1.58,.41,25,810,20.90,-.56,15.12,
Dec,2015,40.20,1.58,.55,30,705,20.90,-.57,14.84,
Dec,2015,41.17,2.21,1.90,8,2241,20.30,-.70,8.41,
Dec,2015,41.18,2.19,1.52,20,220,20.30,-.70,8.03,
Dec,2015,42.17,2.94,2.10,15,133,20.00,-.83,3.50,
Jan,2016,34.01,.20,.18,800,100,23.70,-.08,1.98,
Jan,2016,35.00,.29,.26,97,37,22.80,-.11,2.95,
Jan,2016,37.50,.75,.73,50,110,20.80,-.26,7.63,
Jan,2016,38.00,.90,.32,50,800,20.40,-.30,9.11,
Jan,2016,38.50,1.06,1.00,110,60,20.00,-.35,10.79,
Jan,2016,39.00,1.25,1.19,266,283,19.70,-.40,12.77,
Jan,2016,40.50,2.00,1.64,25,50,18.80,-.57,9.21,
Jan,2016,42.00,2.98,1.50,5,5,18.00,-.76,4.02,
Feb,2016,28.00,.04,.14,250,200,28.70,-.01,.35,
Feb,2016,39.00,1.92,1.84,50,22,20.40,-.40,14.94,
Feb,2016,39.50,2.17,2.10,50,2,20.10,-.44,16.23,
Feb,2016,40.50,2.77,2.68,50,50,19.70,-.54,13.08,
Feb,2016,41.50,3.45,3.36,50,-,19.40,-.65,10.58,
Mar,2016,34.21,.63,.28,60,30,24.10,-.13,3.96,
Mar,2016,35.20,.81,.36,10,10,23.20,-.16,5.14,
Mar,2016,36.68,1.19,1.15,473,4021,22.00,-.24,7.55,
Mar,2016,40.64,3.02,2.62,4,958,19.80,-.54,11.39,
Mar,2016,41.13,3.35,2.06,600,675,19.60,-.59,10.31,
Mar,2016,41.64,3.67,2.00,8,8,19.50,-.64,9.10,
Mar,2016,49.56,10.84,8.19,50,50,22.50,-1.00,4.35,
Jun,2016,34.72,1.09,1.06,180,222,22.90,-.17,4.22,
Jun,2016,35.22,1.19,1.06,30,40,22.40,-.19,4.61,
Jun,2016,35.71,1.30,.75,30,130,22.00,-.21,5.08,
Jun,2016,36.71,1.62,1.48,5,451,21.40,-.25,6.28,
Jun,2016,38.20,2.17,1.25,46,46,20.60,-.33,8.46,
Jun,2016,39.69,2.88,2.52,10,220,20.00,-.43,10.14,
Sep,2016,35.00,1.74,1.05,10,210,21.70,-.19,4.78,
