Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, September 18, 2015"
"Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:11 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
PUT OPTIONS,
AGL Energy Last Sale Price $16.36,
Sep,2015,24.00,.08,.20,295,5145,28.00,-.16,16.81,
Sep,2015,24.01,.09,.20,100,890,28.00,-.17,17.86,
Sep,2015,24.50,.21,.17,1044,2161,27.60,-.34,44.12,
Sep,2015,24.51,.21,.17,300,300,27.60,-.35,44.12,
Sep,2015,25.00,.45,.26,870,4860,27.80,-.56,55.67,
Sep,2015,25.50,.80,.54,159,3002,28.70,-.76,25.21,
Sep,2015,26.00,1.23,1.43,20,3700,30.50,-.88,10.50,
Sep,2015,26.01,1.24,1.35,7,578,30.60,-.88,10.50,
Sep,2015,26.50,1.71,1.73,79,3096,33.30,-.94,5.25,
Sep,2015,27.00,2.19,1.80,45,865,36.90,-.97,3.15,
Sep,2015,27.01,2.20,2.20,120,1473,37.00,-.97,2.10,
Sep,2015,27.50,2.69,2.47,2,2852,41.00,-.99,2.10,
Sep,2015,28.01,3.19,3.60,70,572,45.70,-.99,-,
Sep,2015,29.01,4.19,3.95,15,1350,55.20,-.99,-,
Sep,2015,30.01,5.19,4.05,30,820,64.90,-1.00,-,
Sep,2015,31.01,6.19,5.30,100,725,74.40,-1.00,-,
Sep,2015,32.00,7.18,7.21,70,-,83.60,-1.00,1.05,
Sep,2015,32.01,7.19,6.32,33,499,83.70,-1.00,-,
Sep,2015,32.51,7.69,6.18,200,287,88.20,-1.00,-,
Sep,2015,33.00,8.19,6.60,9,40,92.70,-1.00,1.05,
Sep,2015,33.01,8.19,6.31,476,434,92.80,-1.00,-,
Sep,2015,33.51,8.69,7.90,10,110,97.30,-1.00,-,
Sep,2015,34.01,9.19,6.27,38,821,101.90,-1.00,-,
Oct,2015,21.00,.11,.09,30,320,36.60,-.07,3.68,
Oct,2015,21.50,.12,.14,105,304,33.80,-.08,4.20,
Oct,2015,22.00,.16,.23,200,462,32.00,-.11,5.60,
Oct,2015,23.00,.28,.36,350,613,29.50,-.19,9.98,
Oct,2015,23.50,.39,.51,217,604,28.40,-.25,13.66,
Oct,2015,23.51,.39,.51,14,184,28.40,-.25,13.66,
Oct,2015,24.00,.53,.43,160,190,27.40,-.32,18.38,
Oct,2015,24.50,.70,.77,43,413,26.50,-.40,24.51,
Oct,2015,25.00,.93,.84,32,999,25.80,-.49,26.09,
Oct,2015,25.50,1.20,1.16,140,594,25.20,-.59,18.21,
Oct,2015,26.01,1.52,1.96,40,369,24.70,-.69,11.55,
Oct,2015,27.01,2.31,1.93,10,1140,24.60,-.85,4.03,
Oct,2015,28.01,3.21,2.70,50,330,25.30,-.97,.53,
Nov,2015,22.00,.31,.38,255,395,31.20,-.15,6.51,
Nov,2015,23.00,.47,.50,55,40,28.90,-.23,9.98,
Nov,2015,23.01,.48,.58,50,90,28.90,-.23,10.08,
Nov,2015,23.50,.60,.70,250,452,28.00,-.28,12.61,
Nov,2015,24.50,.94,.88,30,1804,26.40,-.40,19.75,
Nov,2015,25.51,1.42,1.40,100,7,25.10,-.55,15.23,
Nov,2015,26.50,2.06,1.84,2,483,24.30,-.71,7.98,
Dec,2015,18.00,.07,.09,100,1700,37.60,-.03,1.05,
Dec,2015,21.00,.29,.33,25,2650,33.60,-.12,4.77,
Dec,2015,23.50,.79,.96,262,1300,29.10,-.30,12.77,
Dec,2015,24.00,.95,.84,85,2086,28.40,-.35,15.43,
Dec,2015,25.00,1.37,1.30,20,985,27.10,-.47,19.23,
Dec,2015,25.50,1.63,1.45,30,90,26.60,-.53,15.27,
Dec,2015,26.00,1.92,2.38,15,1361,26.10,-.60,11.88,
Dec,2015,26.01,1.91,2.02,6,31,26.10,-.60,11.55,
Dec,2015,26.50,2.24,2.35,30,793,25.70,-.66,9.05,
Dec,2015,26.51,2.22,2.15,10,736,25.70,-.66,8.56,
Dec,2015,30.01,5.14,5.20,55,545,25.20,-1.00,-,
Dec,2015,32.00,7.18,7.10,10,2053,28.00,-1.00,-,
Dec,2015,33.00,8.18,5.50,9,152,30.50,-1.00,-,
Dec,2015,33.01,8.07,5.25,300,1722,30.60,-1.00,-,
Dec,2015,34.01,9.07,7.73,20,1346,33.40,-1.00,-,
Jan,2016,24.50,1.38,1.31,250,250,27.20,-.40,15.20,
Jan,2016,26.00,2.12,2.30,5,5,25.60,-.56,10.34,
Feb,2016,26.00,2.24,2.27,5,5,25.50,-.55,9.68,
Mar,2016,24.00,1.67,1.72,1,990,27.50,-.35,13.06,
Mar,2016,24.50,1.91,1.85,2,555,27.10,-.39,14.90,
Mar,2016,25.00,2.15,1.96,277,10914,26.70,-.44,15.45,
Mar,2016,26.00,2.73,2.84,20,3452,26.10,-.53,12.12,
Mar,2016,28.00,4.12,3.70,10,4139,25.00,-.74,7.35,
Mar,2016,28.01,4.11,3.75,15,200,25.00,-.74,7.16,
Mar,2016,30.01,5.77,6.20,30,405,24.50,-.95,4.54,
Mar,2016,32.01,7.61,5.46,43,95,24.90,-1.00,3.25,
Mar,2016,33.01,8.56,6.24,85,480,25.40,-1.00,2.89,
Dec,2016,23.00,2.32,2.40,20,40,27.10,-.32,7.38,

Woodside Petroleum Last Sale Price $29.69,
Sep,2015,25.00,.01,.13,30,763,59.40,-.01,1.40,
Sep,2015,25.50,.01,.33,10,10,59.00,-.02,2.63,
Sep,2015,26.00,.03,.23,50,330,58.40,-.03,5.27,
Sep,2015,26.50,.06,.52,120,570,57.40,-.06,9.66,
Sep,2015,27.00,.09,.66,215,1185,55.80,-.08,14.93,
Sep,2015,27.50,.14,.55,528,380,53.90,-.12,23.71,
Sep,2015,28.00,.20,.19,631,499,51.90,-.18,35.12,
Sep,2015,28.01,.20,.47,10,290,51.90,-.18,35.12,
Sep,2015,28.50,.29,.26,247,484,50.00,-.25,51.81,
Sep,2015,29.00,.42,.41,1849,1498,48.30,-.34,74.64,
Sep,2015,29.50,.61,.73,179,717,46.80,-.44,108.01,
Sep,2015,30.00,.85,.86,360,1416,45.60,-.55,95.72,
Sep,2015,30.01,.86,2.58,15,801,45.60,-.56,94.84,
Sep,2015,31.00,1.53,1.60,10,1184,44.50,-.76,38.64,
Sep,2015,31.50,1.94,3.58,500,3190,44.50,-.84,22.83,
Sep,2015,32.00,2.38,4.05,480,1474,45.00,-.90,13.17,
Sep,2015,32.01,2.39,3.00,75,210,45.00,-.90,12.29,
Sep,2015,32.51,2.86,.97,50,690,45.90,-.94,7.02,
Sep,2015,33.01,3.34,2.20,10,805,47.10,-.97,3.51,
Sep,2015,34.01,4.33,5.35,795,970,51.00,-.99,.88,
Sep,2015,34.50,4.82,5.34,16,170,53.50,-.99,.88,
Sep,2015,35.00,5.32,4.82,7,1100,56.80,-1.00,.88,
Sep,2015,36.01,6.32,6.90,60,618,65.20,-1.00,-,
Sep,2015,36.50,6.82,7.78,6,302,69.70,-1.00,.88,
Sep,2015,36.51,6.82,6.95,10,790,69.70,-1.00,-,
Sep,2015,37.01,7.32,8.60,3,295,74.20,-1.00,-,
Sep,2015,38.00,8.31,9.62,20,582,83.20,-1.00,.88,
Sep,2015,38.50,8.82,10.11,15,-,87.70,-1.00,1.76,
Sep,2015,38.51,8.82,8.90,108,315,87.80,-1.00,-,
Sep,2015,40.01,10.32,9.48,15,673,92.20,-1.00,-,
Sep,2015,42.01,12.31,6.95,776,1040,92.20,-1.00,-,
Oct,2015,25.00,.34,.63,30,190,49.40,-.12,9.95,
Oct,2015,25.50,.40,.40,20,-,48.00,-.14,11.71,
Oct,2015,26.00,.47,.47,30,10,46.70,-.17,13.61,
Oct,2015,27.00,.65,.91,20,174,44.20,-.23,18.88,
Oct,2015,27.50,.76,1.28,25,110,43.00,-.26,22.25,
Oct,2015,28.00,.89,1.41,12,605,41.90,-.30,25.90,
Oct,2015,28.50,1.04,1.05,705,735,40.90,-.34,30.59,
Oct,2015,29.00,1.22,2.35,1000,1010,39.90,-.39,35.56,
Oct,2015,29.50,1.42,1.31,4,1517,38.90,-.44,41.56,
Oct,2015,30.00,1.65,1.85,100,246,38.00,-.49,39.08,
Oct,2015,31.00,2.18,3.75,10,622,36.30,-.60,25.47,
Oct,2015,31.50,2.50,3.83,200,391,35.60,-.66,20.05,
Oct,2015,32.00,2.84,1.37,74,340,34.90,-.71,15.37,
Oct,2015,34.50,4.89,6.00,21,291,32.20,-.94,2.49,
Nov,2015,25.00,.56,.60,118,118,45.90,-.16,9.92,
Nov,2015,27.50,1.04,1.17,20,162,40.10,-.28,18.35,
Nov,2015,28.00,1.19,1.91,103,805,39.10,-.31,20.81,
Nov,2015,29.00,1.52,1.66,10,145,37.30,-.39,26.78,
Nov,2015,30.00,1.96,1.80,48,1750,35.80,-.48,28.89,
Dec,2015,24.60,.59,.88,10,667,43.50,-.15,7.97,
Dec,2015,27.07,1.07,1.10,20,359,38.90,-.26,14.46,
Dec,2015,28.82,1.63,2.49,15,551,36.20,-.38,22.02,
Dec,2015,29.53,1.91,2.05,10,775,35.20,-.43,25.80,
Dec,2015,29.79,2.02,2.17,1000,1310,34.80,-.45,26.01,
Dec,2015,31.75,3.08,2.27,22,235,32.40,-.62,13.71,
Dec,2015,32.72,3.71,3.37,12,300,31.30,-.70,9.19,
Dec,2015,33.46,4.25,2.36,24,1119,30.50,-.77,6.48,
Dec,2015,33.70,4.44,2.90,12,2112,30.30,-.79,5.81,
Dec,2015,34.45,5.04,5.20,10,119,29.80,-.85,3.85,
Dec,2015,34.67,5.24,2.15,12,449,29.70,-.87,3.44,
Dec,2015,35.43,5.90,7.80,26,358,29.40,-.93,2.16,
Dec,2015,36.63,7.01,9.00,2,53,29.60,-1.00,1.01,
Dec,2015,38.11,8.34,6.25,20,457,30.60,-1.00,-,
Dec,2015,38.38,8.71,9.69,30,40,30.90,-1.00,.34,
Jan,2016,25.00,.77,1.02,270,270,38.00,-.17,7.07,
Jan,2016,26.50,1.04,1.01,30,10,35.10,-.23,9.61,
Jan,2016,27.00,1.17,1.55,50,100,34.50,-.26,10.81,
Jan,2016,28.50,1.66,1.59,85,-,33.00,-.35,15.34,
Jan,2016,32.01,3.37,1.29,30,315,29.60,-.61,9.71,
Jan,2016,35.00,5.60,5.64,50,50,27.50,-.86,2.68,
Jan,2016,35.01,5.53,6.32,50,50,27.40,-.87,1.89,
Feb,2016,36.00,7.26,8.72,196,196,32.40,-.82,7.29,
Mar,2016,29.50,2.69,3.49,15,68,31.30,-.41,17.62,
Mar,2016,30.00,2.94,2.19,830,120,30.90,-.44,17.23,
Mar,2016,32.50,4.42,4.71,17,244,29.10,-.61,10.56,
Mar,2016,36.01,7.07,7.00,10,239,27.20,-.88,4.87,
Mar,2016,37.50,8.41,9.33,92,332,26.80,-1.00,3.96,
Mar,2016,38.01,8.83,8.70,780,795,26.70,-1.00,3.33,
Mar,2016,40.01,10.71,7.70,21,104,27.20,-1.00,2.55,
Jun,2016,27.00,2.02,2.15,10,55,31.60,-.27,8.85,
Jun,2016,30.00,3.29,4.30,11,208,29.20,-.43,13.06,
Jun,2016,37.50,8.58,10.00,1,1,25.60,-.96,3.38,
Sep,2016,37.51,9.28,10.20,1,1,27.30,-.83,4.75,
Dec,2016,25.00,2.13,2.50,20,20,31.90,-.22,5.68,
Dec,2016,26.00,2.52,2.90,5,5,31.60,-.23,6.72,
Dec,2016,38.00,9.93,10.64,10,10,27.10,-.82,4.31,
Jun,2017,37.00,9.78,9.40,2,50,25.40,-.77,4.65,
Dec,2017,29.00,4.96,5.94,6,6,26.30,-.33,7.39,

XPJ Last Sale Price,
Oct,2015,3700,.01,.02,14,270,44.70,-,-,
Oct,2015,3800,.01,.02,60,562,43.90,-,-,
Oct,2015,3900,.01,.02,10,1157,42.50,-,-,
Oct,2015,4000,.02,.02,299,891,40.90,-,-,
Oct,2015,4050,.02,.02,75,45,40.10,-,-,
Oct,2015,4100,.03,.02,992,896,39.20,-,-,
Oct,2015,4200,.04,.03,1310,1498,37.50,-,-,
Oct,2015,4250,.04,.13,45,86,36.70,-,-,
Oct,2015,4300,.05,.05,148,1131,35.90,-,-,
Oct,2015,4350,.07,.12,4,143,35.20,-,-,
Oct,2015,4400,.08,.08,797,3121,34.40,-,-,
Oct,2015,4450,.09,.07,320,142,33.50,-,-,
Oct,2015,4475,.10,.16,43,66,33.10,-,-,
Oct,2015,4500,.11,.09,5826,11475,32.70,-,-,
Oct,2015,4525,.12,.11,699,116,32.30,-,-,
Oct,2015,4550,.13,.10,1875,1583,31.80,-,-,
Oct,2015,4575,.14,.11,173,99,31.40,-,-,
Oct,2015,4600,.16,.14,1143,1275,31.00,-,-,
Oct,2015,4625,.17,.13,210,248,30.60,-,-,
Oct,2015,4650,.19,.19,4229,16670,30.10,-,-,
Oct,2015,4675,.21,.16,351,533,29.70,-,-,
Oct,2015,4700,.23,.22,676,4083,29.30,-,-,
Oct,2015,4725,.25,.20,66,314,28.90,-,-,
Oct,2015,4750,.27,.25,529,3650,28.50,-,-,
Oct,2015,4775,.30,.58,53,836,28.10,-,-,
Oct,2015,4800,.33,.31,3512,5267,27.70,-,-,
Oct,2015,4825,.35,.30,78,671,27.30,-,-,
Oct,2015,4850,.39,.33,5565,11254,26.90,-,-,
Oct,2015,4875,.43,.37,194,478,26.40,-,-,
Oct,2015,4900,.47,.46,1292,2652,26.00,-,-,
Oct,2015,4950,.56,.45,421,4764,25.20,-,-,
Oct,2015,4975,.61,.66,155,232,24.80,-,-,
Oct,2015,5000,.67,.64,9750,16631,24.40,-,-,
Oct,2015,5025,.73,.78,234,543,24.00,-,-,
Oct,2015,5050,.80,.76,947,4860,23.50,-,-,
Oct,2015,5075,.88,.76,216,562,23.10,-,-,
Oct,2015,5100,.96,.96,2102,5120,22.70,-,-,
Oct,2015,5125,1.04,.99,325,612,22.30,-,-,
Oct,2015,5150,1.14,1.08,620,877,21.90,-,-,
Oct,2015,5175,1.24,1.11,226,760,21.50,-,-,
Oct,2015,5200,1.36,1.18,1286,5812,21.10,-,-,
Oct,2015,5225,1.48,2.63,152,351,20.70,-,-,
Oct,2015,5250,1.61,1.46,4014,10063,20.40,-,-,
Oct,2015,5275,1.75,2.32,103,932,20.00,-,-,
Oct,2015,5300,1.91,1.68,398,2791,19.70,-,-,
Oct,2015,5325,2.07,3.64,20,145,19.50,-,-,
Oct,2015,5350,2.24,2.91,44,1009,19.20,-,-,
Oct,2015,5400,2.62,3.09,323,2103,18.90,-,-,
Oct,2015,5425,2.82,1.92,25,114,18.80,-,-,
Oct,2015,5450,3.03,4.10,25,1169,18.70,-,-,
Oct,2015,5475,3.24,2.57,117,211,18.60,-,-,
Oct,2015,5500,3.40,3.29,204,958,15.80,-,-,
Oct,2015,5525,3.69,2.41,45,153,18.50,-,-,
Oct,2015,5550,3.92,5.10,75,584,18.50,-,-,
Oct,2015,5575,4.15,5.37,20,30,18.50,-,-,
Oct,2015,5600,4.39,5.10,298,539,18.60,-,-,
Oct,2015,5625,4.63,2.28,10,52,18.70,-,-,
Oct,2015,5650,4.87,2.44,50,343,18.80,-,-,
Oct,2015,5675,5.11,5.00,158,111,19.00,-,-,
Oct,2015,5700,5.36,6.14,473,667,19.20,-,-,
Oct,2015,5750,5.85,7.30,118,316,20.00,-,-,
Oct,2015,5775,6.10,6.00,173,73,20.40,-,-,
Oct,2015,5950,7.83,8.50,4,42,22.80,-,-,
Nov,2015,3300,.01,.02,55,90,41.30,-,-,
Nov,2015,3800,.06,.09,283,343,36.50,-,-,
Nov,2015,3900,.07,.08,112,30,35.50,-,-,
Nov,2015,4100,.13,.12,42,347,33.10,-,-,
Nov,2015,4200,.16,.15,32,397,32.00,-,-,
Nov,2015,4250,.19,.18,6,-,31.40,-,-,
Nov,2015,4300,.21,.22,40,395,30.80,-,-,
Nov,2015,4350,.24,.26,90,-,30.30,-,-,
Nov,2015,4400,.28,.26,3,319,29.70,-,-,
Nov,2015,4450,.32,.33,40,3,29.10,-,-,
Nov,2015,4500,.36,.33,4514,27505,28.60,-,-,
Nov,2015,4525,.39,.40,90,100,28.30,-,-,
Nov,2015,4550,.41,.56,313,232,28.00,-,-,
Nov,2015,4600,.47,.45,144,407,27.40,-,-,
Nov,2015,4625,.50,.78,4,13,27.10,-,-,
Nov,2015,4650,.53,.51,46,711,26.80,-,-,
Nov,2015,4675,.56,.50,20,75,26.50,-,-,
Nov,2015,4700,.60,.75,43,166,26.20,-,-,
Nov,2015,4750,.68,.67,109,359,25.70,-,-,
Nov,2015,4800,.77,.76,166,1370,25.10,-,-,
Nov,2015,4850,.88,1.50,3624,27650,24.50,-,-,
Nov,2015,4875,.93,.90,417,74,24.20,-,-,
Nov,2015,4900,.99,1.28,150,191,23.90,-,-,
Nov,2015,4950,1.12,1.64,67,813,23.30,-,-,
Nov,2015,4975,1.19,2.50,5,5,23.00,-,-,
Nov,2015,5000,1.26,1.21,506,2003,22.70,-,-,
Nov,2015,5025,1.34,2.50,28,93,22.40,-,-,
Nov,2015,5050,1.42,1.82,68,326,22.10,-,-,
Nov,2015,5075,1.51,1.36,190,158,21.80,-,-,
Nov,2015,5100,1.60,1.47,525,814,21.50,-,-,
Nov,2015,5125,1.70,2.10,34,107,21.20,-,-,
Nov,2015,5150,1.80,2.20,199,196,20.90,-,-,
Nov,2015,5200,2.02,2.39,412,411,20.40,-,-,
Nov,2015,5250,2.27,2.74,32,164,19.80,-,-,
Nov,2015,5300,2.55,3.08,227,279,19.30,-,-,
Nov,2015,5400,3.19,3.70,130,343,18.50,-,-,
Nov,2015,5425,3.37,4.93,19,23,18.30,-,-,
Nov,2015,5450,3.56,4.07,207,449,18.20,-,-,
Nov,2015,5675,5.43,6.20,2,2,16.90,-,-,
Nov,2015,5700,5.66,6.23,97,208,16.70,-,-,
Nov,2015,5725,5.89,6.61,123,123,16.50,-,-,
Nov,2015,6000,8.57,9.40,70,200,18.00,-,-,
Dec,2015,3000,.00,.03,130,1933,36.90,-,-,
Dec,2015,4100,.24,.33,26,466,31.80,-,-,
Dec,2015,4150,.27,.33,179,233,31.30,-,-,
Dec,2015,4200,.30,.34,1845,1956,30.90,-,-,
Dec,2015,4250,.34,.48,167,1945,30.40,-,-,
Dec,2015,4300,.38,.37,1609,2614,29.90,-,-,
Dec,2015,4400,.47,.53,150,3638,28.90,-,-,
Dec,2015,4500,.58,.53,5877,10983,27.90,-,-,
Dec,2015,4525,.62,.68,10,86,27.70,-,-,
Dec,2015,4600,.72,.67,30,786,27.00,-,-,
Dec,2015,4650,.80,1.02,127,137,26.50,-,-,
Dec,2015,4675,.85,.90,8,6,26.20,-,-,
Dec,2015,4700,.89,.99,434,1494,26.00,-,-,
Dec,2015,4725,.94,1.11,126,135,25.70,-,-,
Dec,2015,4750,.99,1.12,1231,4059,25.40,-,-,
Dec,2015,4800,1.09,1.23,3306,8181,24.90,-,-,
Dec,2015,4825,1.15,1.42,12,479,24.60,-,-,
Dec,2015,4850,1.20,1.23,560,783,24.40,-,-,
Dec,2015,4900,1.33,1.60,434,3523,23.80,-,-,
Dec,2015,4925,1.40,1.29,55,744,23.60,-,-,
Dec,2015,4950,1.47,1.35,97,1581,23.30,-,-,
Dec,2015,5000,1.62,1.62,5997,34273,22.80,-,-,
Dec,2015,5050,1.79,2.16,126,1785,22.30,-,-,
Dec,2015,5075,1.88,2.23,261,312,22.10,-,-,
Dec,2015,5100,1.97,1.81,418,3784,21.80,-,-,
Dec,2015,5125,2.07,2.42,78,118,21.60,-,-,
Dec,2015,5150,2.17,2.04,95,4741,21.30,-,-,
Dec,2015,5175,2.28,2.23,69,1014,21.10,-,-,
Dec,2015,5200,2.39,2.34,19,7474,20.80,-,-,
Dec,2015,5225,2.51,2.48,17,216,20.60,-,-,
Dec,2015,5250,2.63,3.07,33,4079,20.40,-,-,
Dec,2015,5300,2.90,2.77,69,4868,19.90,-,-,
Dec,2015,5350,3.18,4.55,13,1847,19.50,-,-,
Dec,2015,5400,3.48,3.86,20,9583,19.10,-,-,
Dec,2015,5425,3.64,2.56,2,37,18.90,-,-,
Dec,2015,5450,3.81,5.30,42,1485,18.70,-,-,
Dec,2015,5500,4.14,4.78,498,1217,18.10,-,-,
Dec,2015,5600,4.90,4.81,732,2148,17.40,-,-,
Dec,2015,5650,5.32,5.06,14,219,17.30,-,-,
Dec,2015,5700,5.72,6.88,653,1700,16.50,-,-,
Dec,2015,5750,6.18,6.75,29,636,16.70,-,-,
Dec,2015,5800,6.63,7.30,4,2291,16.50,-,-,
Dec,2015,5825,6.86,3.04,10,37,16.30,-,-,
Dec,2015,5850,7.09,8.45,211,890,16.20,-,-,
Dec,2015,5875,7.32,4.70,6,15,16.10,-,-,
Dec,2015,5900,7.56,6.35,18,1828,16.00,-,-,
Dec,2015,5950,8.03,3.04,15,25,15.80,-,-,
Dec,2015,6000,8.52,10.90,269,2542,15.70,-,-,
Dec,2015,6050,9.00,10.30,6,18,15.70,-,-,
Dec,2015,6100,9.49,3.70,1,229,15.70,-,-,
Dec,2015,6200,10.48,11.26,5,230,16.00,-,-,
Dec,2015,6500,13.46,14.10,3,7,17.70,-,-,
Dec,2015,8000,28.38,23.45,130,324,29.40,-,-,
Mar,2016,3300,.11,.15,30,60,32.80,-,-,
Mar,2016,3500,.18,.20,100,634,31.70,-,-,
Mar,2016,3700,.27,.23,30,116,30.30,-,-,
Mar,2016,3775,.31,.34,80,50,29.80,-,-,
Mar,2016,3800,.33,.36,30,33,29.60,-,-,
Mar,2016,3850,.36,.39,75,100,29.30,-,-,
Mar,2016,4000,.49,.56,1044,24121,28.40,-,-,
Mar,2016,4400,1.00,1.05,90,533,25.70,-,-,
Mar,2016,4500,1.18,1.12,1170,29759,25.00,-,-,
Mar,2016,4550,1.28,1.44,15,1025,24.70,-,-,
Mar,2016,4600,1.40,1.39,200,273,24.30,-,-,
Mar,2016,4750,1.77,2.14,5,2541,23.30,-,-,
Mar,2016,4825,1.98,2.44,30,30,22.80,-,-,
Mar,2016,4900,2.22,3.04,82,2309,22.20,-,-,
Mar,2016,5000,2.56,2.87,3890,5361,21.40,-,-,
Mar,2016,5050,2.75,1.54,12,80,21.00,-,-,
Mar,2016,5100,2.95,3.60,16,2398,20.60,-,-,
Mar,2016,5150,3.17,3.96,100,347,20.20,-,-,
Mar,2016,5200,3.40,4.47,4,335,19.90,-,-,
Mar,2016,5300,3.91,4.78,23,254,19.20,-,-,
Mar,2016,5350,4.19,4.17,10,1231,18.90,-,-,
Mar,2016,5400,4.49,4.55,20,1595,18.60,-,-,
Mar,2016,5450,4.81,4.75,26,231,18.30,-,-,
Mar,2016,5500,5.14,2.80,10,2302,18.10,-,-,
Mar,2016,5600,5.85,5.80,103,3430,17.60,-,-,
Mar,2016,5650,6.22,3.28,33,173,17.40,-,-,
Mar,2016,5700,6.60,6.04,1,1675,17.10,-,-,
Mar,2016,5750,7.00,3.51,5,127,16.80,-,-,
Mar,2016,5800,7.40,7.32,12,3131,16.50,-,-,
Mar,2016,5900,8.25,7.80,14,58,15.90,-,-,
Mar,2016,6000,9.14,7.79,16,254,15.50,-,-,
Mar,2016,6500,13.94,13.75,4,28,15.00,-,-,
Jun,2016,4000,.78,.54,6,604,26.60,-,-,
Jun,2016,4700,2.13,1.44,3,2029,22.50,-,-,
Jun,2016,4750,2.28,2.97,54,33,22.20,-,-,
Jun,2016,4800,2.43,2.85,6,99,21.90,-,-,
Jun,2016,5000,3.14,1.60,5,1119,20.70,-,-,
Jun,2016,5100,3.55,3.73,61,168,20.10,-,-,
Jun,2016,5300,4.50,5.00,5,53,19.00,-,-,
Jun,2016,5600,6.34,6.90,2,1127,17.50,-,-,
Sep,2016,4800,3.03,3.60,2,32,21.90,-,-,
Sep,2016,5000,3.87,4.60,1008,1043,21.30,-,-,
Dec,2016,5000,3.51,3.19,3831,8181,17.20,-,-,

